,q05_spot_factorsAstro,q05_spot_factorsCR,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsMeis2,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPeri,q05_spot_factorsPvalb,q05_spot_factorsSMC,q05_spot_factorsSerpinf1,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
L1-L6_spot_11,8.008677774284934e-08,2.2080193460283228e-07,3.879583077015525e-09,1.1499979734708177e-06,5.568828782998025e-06,1.7408760641046684e-06,4.639429494091019e-06,9.094812003240805e-06,1.3453104202199028e-06,1.8353341488364095e-06,3.735227991796819e-07,4.297871969427547e-09,4.406342682727882e-07,1.910252183675766,9.15339946061522e-09,7.07267937549716e-09,3.5584810831323926e-07,4.83712012666615e-09,2.3899625176682095e-07,3.2770887798960756e-07,1.4947488153893572e-07,1.074390093558364e-09,2.5375226073265365e-06
L1-L6_spot_12,7.777530193209259e-08,1.6993269525755749e-06,1.6115858780807456e-08,2.9116746532054096e-06,9.816654746828136e-05,1.3017361470701872e-05,1.5828647519811057e-05,6.998241315159249e-06,2.2155151214064974e-06,5.584690961768502e-06,1.1973257358022237e-06,3.0181647332483407e-07,2.764668340660137e-06,2.086765265464783,1.0390540410298856e-07,4.384352134678693e-08,1.4032421915999295e-06,4.343711235144099e-09,5.762535238318379e-07,3.14304377013741e-07,5.616075810621623e-07,4.461797797894463e-09,7.593276421857809e-07
L1-L6_spot_13,5.447762152499536e-08,3.30905883174637e-06,6.443049791471368e-08,0.00012865479075117037,0.8132335096597672,0.10673817060887814,2.3887233601271875e-05,0.023352716118097305,0.00022840344754513354,3.7069410063850226e-05,2.7104702985525365e-05,3.543710267450707e-08,5.523941240426212e-06,1.095181304216385,1.6130048479112703e-07,7.003390756210592e-08,4.510567237048235e-06,5.1377163323707014e-08,8.611442808614811e-06,2.333659017494938e-06,2.162647324439604e-05,1.152189215147814e-08,6.250295456311506e-07
L1-L6_spot_14,4.160824992140988e-05,0.001039406517520547,6.558136345091725e-09,3.476342476460559e-06,5.062871878180886e-06,5.327381632014295e-06,0.019030776992440223,3.0476617484964664e-05,2.006584907121578e-06,4.951042296852393e-06,3.5686130530621094e-07,2.687238085385957e-08,3.923873677535994e-07,2.081685173511505,2.820851365825661e-08,5.787797774381432e-09,2.6757315140457654e-06,9.988692317719485e-09,3.063013934934134e-07,1.8217688833033207e-07,4.89696080308022e-07,6.283002185192288e-09,3.6672360010925335e-07
L1-L6_spot_15,2.929945104312992e-08,3.350645704358613e-06,2.937193677166051e-09,5.735034875442581e-07,1.0721358364662593e-06,5.5014997769831094e-06,3.619536000769585e-05,2.1849837821719118e-06,2.2488190211333863e-06,5.828368352922553e-06,9.213460117507567e-07,3.939939507979773e-09,4.3241194305210227e-07,1.9111054658889772,1.4685741245301643e-08,7.454416284247145e-09,2.055660650057689e-06,4.407023990182779e-09,1.14718829991034e-06,7.504671486913139e-07,1.5574612888258346e-07,9.96738541703124e-10,2.425219577162352e-06
L1-L6_spot_16,1.1107741393345806e-07,9.335804094234845e-07,1.6254926737957476e-08,6.923592508201182e-07,4.875040895058192e-06,2.2167958377394828e-06,1.98676063973835e-06,3.7512817129936596e-06,1.3478559878876693e-06,2.047523867076961e-06,1.1694484237523284e-05,5.502504791365937e-05,5.627270780905746e-07,1.9077207684516906,1.4790638536155144e-08,9.063943728904177e-09,2.712977163810138e-06,3.744132981431392e-09,7.854134082663222e-06,1.8162881644911977e-06,1.7722352652072004e-06,1.1877812067240258e-08,1.9986614532285785e-07
L1-L6_spot_17,1.0372696941374216e-07,2.4721873899125056e-07,3.806786585958122e-09,4.616169871951571e-06,8.87739206518745e-05,1.8961411660711748e-05,3.9750517089487404e-06,6.209243074408732e-05,6.678574845864205e-06,1.639475876800134e-05,4.905359077156391e-07,4.0143160129346714e-09,2.94052645699594e-07,1.9294411063194277,3.158439856321138e-08,7.954229652717972e-09,1.5876426971317416e-06,6.224640958230056e-09,7.336983713912559e-08,1.0692356298136475e-07,1.7911124075453703e-06,5.0947933427636385e-09,6.295139378664772e-08
L1-L6_spot_18,7.453596282402942e-08,1.329272902239609e-06,1.0891720769734548e-08,5.094614311929036e-06,9.02023375601857e-06,5.125550956108782e-06,5.790341838292079e-05,3.948280373151647e-05,1.041741370499949e-05,1.1049734803236788e-05,6.142631491456997e-07,4.606031756004825e-09,1.2099397054043947e-06,2.1037336468696597,2.1655227229189224e-07,1.4037134521416305e-08,1.8417861269881543e-06,4.120043861632894e-09,4.303516675463471e-07,8.537904214733772e-08,3.181572580501779e-07,3.068930565230943e-09,1.1107840371948895e-07
L1-L6_spot_19,3.0242226856103115e-08,2.187461930702739e-07,1.9635629899816817e-09,1.0582405366221793e-06,2.532018743295339e-06,2.571710228949087e-06,3.19951344636138e-06,2.9053617936369853e-06,1.3444577518839652e-06,3.965365158364875e-06,1.9153183856701618e-07,7.523700151779169e-09,3.1413412671099655e-07,1.9386193752288818,1.0601021305234326e-08,2.5817901039282274e-09,1.6579780378833676e-06,5.3871668681537705e-09,9.62956370642587e-08,1.0484969301671755e-07,6.618400760771692e-07,3.70177787312187e-09,9.475004318915128e-08
L1-L6_spot_20,8.684130534675205e-07,6.238720615669991e-08,5.101111799632463e-09,3.0266836461123605e-06,2.4981982505778436e-06,1.5275859595931255e-05,6.508012484118808e-06,9.50082035160449e-06,4.847212971981208e-06,8.76716558195767e-06,3.0276150937424973e-06,5.28101400387726e-09,1.4223843720628792e-07,1.8849871754646301,1.812864356409705e-08,4.1129013084173495e-09,1.2238065153269419e-06,3.3220825979007887e-09,1.5485385702618258e-07,2.3257957337818882e-07,1.8383710539637833e-06,1.0482469381400961e-08,1.4508640973076585e-07
L1-L6_spot_21,3.428221532431053e-07,1.0350823868066072e-05,1.3219038663692118e-08,2.3618801151314987e-06,3.060892163375684e-06,7.683608191655367e-06,7.81756370997755e-06,1.6944125763984627e-05,1.3103233959554929e-05,0.00040235876658698547,6.237800931785387e-07,6.9941416436236635e-09,5.38207325462281e-07,2.107540762424469,2.78170609213646e-08,1.0208028777825009e-08,3.5744380539881603e-07,6.494873949769443e-09,2.1606269484664153e-07,3.1553035739761986e-07,7.948780847755189e-07,2.153875244825798e-09,3.3116308060243684e-07
L1-L6_spot_22,5.544161325587993e-07,6.953258707653732e-06,8.78242274460206e-09,6.060566329324502e-06,2.257387786812615e-05,2.283339108544169e-05,1.2363537325654762e-05,9.373346510983539e-05,1.1267906802459037e-05,1.7732544620230328e-05,2.215434997197008e-05,9.572072599439709e-07,3.6158949001219305e-06,2.0971395492553713,4.500642329929861e-08,3.182155818848287e-08,8.34576690067479e-06,1.9033133202839283e-08,1.2905973051147158e-06,1.0131918088518435e-06,6.053568927200104e-06,2.582045173227243e-08,1.734060255387249e-07
L1-L6_spot_23,0.0018312030530069023,2.100812685057463e-06,6.250697515142179e-09,4.108964162696793e-06,0.000943461005226709,3.433445056089113e-06,9.75659709183674e-06,6.654371827607975e-06,1.9873850305884845e-06,1.963319243714068e-06,4.576170582026862e-07,1.9105647020012383e-08,5.5478419881183075e-06,2.0970120549201967,3.473865479719507e-08,1.176259090129861e-08,3.2523291793040703e-06,2.056697194774415e-08,3.3691483594111563e-07,3.7437206970025725e-07,1.6628861089884595e-06,1.138107514897513e-08,6.209058426520641e-07
L1-L6_spot_24,1.2650555047954983e-08,4.4211818845951716e-07,3.0422036334520897e-09,7.470879722859536e-07,7.1334187623506295e-06,1.432585145266785e-06,3.317211258035968e-06,2.862644100787293e-06,1.5190216231530942e-06,2.6964473931911927e-06,2.380825286252275e-07,2.082592076568801e-09,9.66078751218902e-08,1.8766250729560852,7.597671736192524e-09,1.0311863718470706e-08,3.579236732775826e-07,3.320667585349213e-09,1.0633792690839527e-07,9.080767569003002e-08,7.034904996316982e-08,1.522258596953208e-09,1.992716576637577e-07
L1-L6_spot_25,2.3073731370004683e-08,1.0038586822247452e-06,3.793711200739125e-09,9.485077583804013e-07,6.054514938114154e-06,2.908924523126189e-06,4.905807850263955e-06,3.198608976617834e-06,1.4021283163856424e-06,1.2378614485442087e-06,9.423834740118764e-07,2.0823994084651075e-09,7.842642020250423e-07,1.933523464202881,1.3977116086749674e-08,3.3840736768375737e-09,9.328320430768146e-07,9.039019843726238e-09,1.1702677085168036e-07,1.6556929196553938e-07,2.526163115135205e-07,8.879780111215044e-09,1.8732298698864727e-07
L1-L6_spot_26,1.3836670689215678e-07,0.00014452265022555367,7.2871151557407655e-09,4.319803920793675e-07,0.000747868194594048,8.07561605142837e-07,2.7344585191713122e-06,1.8577978494249693e-06,8.189964034954757e-07,3.403496663167971e-07,1.4328276449759868e-07,3.589927499714207e-09,1.1594067359510518e-06,2.082442045211792,1.8903432685846157e-08,3.3778513319759904e-09,3.009126146480412e-07,2.165200096992948e-09,1.702795138669444e-07,4.575109393556431e-08,1.2376109239653488e-07,2.684225242077787e-09,1.3808987873176192e-07
L1-L6_spot_27,4.425463743018554e-07,4.702894875663333e-06,1.2303058394280698e-08,1.0187783459514325e-06,4.1453099470345485e-06,4.2226741925333044e-06,1.149534400610719e-05,1.0839125980055542e-05,1.6634003770832352e-06,6.314042548183352e-06,5.290984972816659e-07,6.224005622001983e-09,9.762800402768335e-07,2.0964608907699587,6.5002093485588835e-09,1.3527512754407668e-08,9.60149588991044e-07,2.609525129315671e-09,2.992862491169035e-07,2.6967890534024267e-07,8.23590298182353e-07,1.447611519544978e-09,4.884948651806554e-07
L1-L6_spot_28,1.3683630673000381e-08,6.007954397091454e-07,5.399898750368948e-09,2.1797026533931786e-06,0.9448006629943848,4.3520306007849285e-06,1.7545520449857577e-06,9.137842062045821e-06,5.962561749583983e-06,4.8293092049789266e-06,7.17243949566182e-07,8.31032194170689e-09,2.453046715800156e-06,1.1183455169200898,2.985726164084213e-08,1.1889682838273077e-08,6.492916327260901e-07,7.379271416141364e-09,2.2009858071214697e-06,3.2827706831994875e-06,9.801820283428243e-07,9.42703328732364e-09,0.00017390130160492847
L1-L6_spot_29,2.7557139077316605e-07,4.427721205502167e-06,7.041713101507697e-09,5.525011556528625e-06,0.11879023537039757,1.7356224452669268e-05,1.730974781821715e-05,2.4155820574378593e-05,6.172809844429139e-06,1.3716837747779209e-05,2.035245324805146e-06,9.442121262637216e-09,6.066934702175786e-07,1.8771309196949004,2.806550483569481e-07,1.0303373398912186e-08,1.7022332031046971e-06,1.8874797547141495e-08,5.599887686003059e-07,1.3451740485947993e-07,5.470144799346599e-07,6.0484938169125266e-09,3.1311245152210176e-07
L1-L6_spot_30,6.017294271742913e-08,6.190571895103859e-07,6.8565238375839506e-09,2.24730280251606e-06,1.5711322816969186e-06,5.159451529834769e-06,4.729445913653763e-06,1.1266564933976042e-05,1.6296973683438412e-06,3.790885330090532e-05,2.963069221095793e-07,4.852753399120502e-09,2.178958709464496e-07,1.9225523233413697,1.3072885307607863e-08,7.826839176772182e-09,5.092453079669213e-07,3.472291176809251e-09,8.179313688572165e-08,1.349605817324573e-07,3.2440105144360134e-07,1.669831445338943e-09,9.488078198671702e-08
L1-L6_spot_31,4.254965819683321e-08,3.693784663028055e-07,2.5107603884855225e-09,4.559914074775407e-07,4.1248136994909146e-07,1.2104953498237593e-06,1.9014425674868109e-06,2.4566664251324253e-06,5.592672806642442e-07,2.867635782877187e-06,9.728791816598915e-08,3.3715156777525124e-09,3.963864742217993e-07,1.9106602668762207,9.325379979330252e-09,9.494902153406314e-09,7.459206699422794e-07,1.350995088023055e-09,8.143167313789945e-08,7.373789223663608e-08,0.00033760749938664957,4.1708617670721546e-09,9.747855500563674e-08
L1-L6_spot_32,3.558527978952952e-08,2.8852904421228237e-07,3.7900374949551014e-09,1.349587728327606e-06,1.9509359731273435e-06,8.487706327287015e-06,3.4864069334616946e-06,0.0005027132894610987,5.859973907718085e-06,9.202272622133023e-06,4.1927817306941506e-07,4.323043722997966e-09,2.580259732098966e-07,1.8946085035800933,9.335423234446694e-09,9.194104988452524e-09,4.314325948939768e-07,4.711745971164305e-09,1.8582757448371013e-07,1.0215695205317843e-07,4.870966364478591e-07,1.2081880829128977e-08,7.88664703321729e-08
L1-L6_spot_33,6.884991066158364e-08,1.2758282423419587e-06,6.986637202111012e-09,3.896310181517038e-06,2.8741479945892936e-05,2.334663695364725e-05,8.395259828830602e-06,1.1381238846297492e-05,7.356527930824086e-05,7.872423270782748e-06,1.4212411656444601e-06,5.683750425866663e-09,2.1648280608133064e-06,1.9297032296657564,2.573538626648997e-08,1.2244329905541918e-08,1.4364691332957591e-05,8.635668580225798e-09,1.0263485421546648e-06,1.9549463843304697e-06,4.5228307072875394e-07,9.395740230289108e-09,4.308452332679736e-07
L1-L6_spot_34,5.586930988954465e-08,4.1603570366532955e-07,5.2337436606819665e-09,6.234636657609372e-07,9.911150243624435e-07,1.5546341103345185e-06,9.030495675688146e-06,2.7697024734152366e-06,1.4089333603806154e-06,1.81910149876785e-06,1.4079111778642073e-07,1.3787439812062984e-08,3.084588044544035e-07,1.938823187351227,4.070175130266308e-09,1.2164809071180121e-08,5.572575503265398e-07,3.061053543973458e-09,1.9634458539030675e-07,2.461843962464627e-07,2.3830772875044206e-07,5.6569795736649565e-09,7.82325422221675e-08
L1-L6_spot_35,2.2234878116478294e-08,4.2284016785743013e-07,1.9015813479406065e-09,2.531093844027056e-06,2.124703939898609e-06,5.051240123066236e-06,2.9120345857336362e-06,3.626885136327473e-05,1.7940815723704875e-06,4.362267259239162e-06,2.2677300250961708e-07,4.1433353104025626e-08,2.910995263505356e-07,1.9410699486732483,2.01816440892344e-08,1.010501970988287e-08,4.075528721614319e-07,6.022093290702913e-09,6.679686919142115e-08,1.0216819106290134e-07,4.845868886604877e-07,2.583867262373474e-08,1.1206474148650615e-07
L1-L6_spot_36,1.0762331754676781e-07,1.4987864005888698e-06,6.532417384796929e-09,2.4347654402845365e-06,9.974422318919095e-05,1.2361297194729559e-05,1.3304503545441548e-05,1.6485566175106214e-05,2.982130672535277e-06,1.4845105397398584e-06,0.0006807150464737787,2.1467842614697474e-08,1.3994127073146955e-06,1.973093366622925,6.005208632586801e-08,2.533029617168836e-08,3.420214534344268e-06,2.0010325041397435e-08,6.911784851126868e-07,7.523397670183841e-07,8.719109047206076e-07,7.081022634913837e-09,5.721863402641248e-07
L1-L6_spot_37,0.00010310616198694335,2.1846170454864479e-07,1.2179913300158773e-08,1.2001451523246943e-06,5.784171321465691e-07,8.580123176216147e-06,1.0030955854745117e-05,2.345218790651416e-05,3.1953886832525315e-06,1.526413925603265e-05,2.3153640142936642e-07,2.2411017752688168e-08,2.38469948499187e-07,1.9449031949043274,2.2296987456371654e-08,7.607254981500944e-09,5.852988238075341e-07,3.897838707356272e-09,3.893098863727574e-07,1.1643691237850363e-07,1.7364914810968914e-06,3.674781297036134e-08,1.9114398313035964e-07
L1-L6_spot_38,3.628838562974579e-08,1.7488659636910599e-06,2.884704404237937e-08,4.716746548183437e-06,1.3772689726465615e-05,2.0457990831346252e-05,4.639616281565396e-06,4.865743685513735e-05,4.694543167715893e-06,6.532763882205472e-06,1.4966462572374438e-06,9.2115815419902e-09,5.558919451686961e-06,2.1110920190811155,1.7402623313955702e-06,9.212908480549231e-08,1.2913105592815556e-06,4.7911725076232873e-08,4.6288684529827156e-07,3.074701723448925e-07,3.7329616446868387e-07,4.249400942235582e-09,1.6665108759639224e-07
L1-L6_spot_39,5.185365505866457e-08,5.508351790695088e-07,1.5206440906467836e-07,3.891017499313421e-07,0.00011412490384827835,9.57272862933678e-07,1.063417124669286e-06,2.806433394653141e-06,1.2500864784215083e-06,1.0647238354977163e-06,6.174447833018349e-07,8.99968921608263e-09,1.0641701578606443e-06,1.9519661128520966,4.0730433958913185e-08,3.513009372291265e-09,3.8731318312557057e-07,1.4060434505580588e-08,1.0837071329206084e-07,1.9597534264903516e-05,4.0457762224832554e-07,4.499686689918292e-09,5.744715906530474e-07
L1-L6_spot_40,1.4419181315616927e-08,1.069841783873926e-06,2.057054981907669e-09,5.443828939633022e-07,4.0809240715589117e-07,3.065256237277936e-06,2.3413271537719994e-05,2.429590915653535e-06,1.0900588335971407e-06,1.079379740076547e-06,2.4782999474837197e-07,2.33689616546684e-09,1.6159641802460103e-07,1.9142816066741943,4.6586200008746916e-09,2.8620165348769432e-09,5.698818284827213e-07,4.591657609687161e-09,6.933926250951572e-08,2.0381626768539722e-07,2.677007401530318e-07,2.2242169106512224e-09,6.662998224271632e-08
L1-L6_spot_41,2.5898238487087614e-08,4.19047198363387e-07,2.0436053205230566e-08,4.0730448517933835e-06,6.431037691072561e-05,1.1483580283311313e-05,1.2754781937474036e-05,3.083887841057731e-05,2.4609965862509855e-06,3.0775251389059124e-06,1.6619927123429084e-07,5.0096302750546323e-08,4.121359026498794e-07,2.0849992156028745,1.135617919700849e-08,4.627583169991568e-08,6.58958478538807e-07,2.415774034147944e-08,3.0281817799959757e-07,1.7803615577349776e-07,3.4411340550377644e-07,2.6192363833388302e-08,1.1955242236183496e-07
L1-L6_spot_42,1.9107752251557032e-07,5.318899155781765e-07,3.4594921927144648e-09,5.474334017208093e-07,1.5827981826532778e-06,1.3962636955966445e-06,2.296200614182453e-06,2.0650494889196123e-06,7.881691061584207e-07,1.668673752419636e-06,2.3543778198131808e-07,2.45740408022499e-09,1.2723208953957511e-06,2.116858100891113,1.5362141603247893e-08,7.683549130277356e-09,1.0001798102621251e-06,8.671406526161717e-09,1.7166316013117466e-07,8.73000480794417e-08,3.3960971990154576e-07,4.488366078803097e-09,4.574114825572906e-07
L1-L6_spot_43,3.082703514678542e-08,9.67122741712956e-07,2.128619964736345e-08,4.488586387196847e-06,2.046121699095238e-05,8.948751292336965e-06,8.856062740960625e-05,3.47751865774626e-05,7.687045763304924e-06,3.107369429926621e-05,0.0002743343895417638,1.2424775386321586e-08,2.8390557190505205e-06,2.0785810589790343,1.4755555888257277e-08,8.217762337281444e-09,1.1075243673985825e-05,8.836123521760442e-09,3.740636827842536e-07,7.10732504671796e-07,1.6892909172838702e-06,2.7698253912689104e-09,1.7286882325606712e-06
L1-L6_spot_44,8.319466040518363e-08,2.0144480359363117e-07,3.3411768352031856e-09,1.3169082592412452e-06,2.0164526176813525e-06,3.989282777183689e-06,4.598778423314797e-06,9.485955206400832e-06,2.9274360940689802e-06,7.4564970418578015e-06,3.873288676459197e-07,5.172799519641558e-05,2.9398789820334063e-07,1.9512056112289429,3.946754212336146e-08,5.586588680550619e-09,8.3972122411069e-07,3.573627982422778e-09,1.2785705933993087e-07,7.287682812773258e-08,2.920542598872089e-07,2.2071551031288555e-09,4.696023587769105e-08
L1-L6_spot_45,2.0326114569257925e-08,7.436536947125205e-07,3.878804166745908e-09,8.583412778762069e-07,5.384545238484861e-06,1.460457565372053e-06,1.9437536593613913e-06,2.0195566207803497e-06,1.5250746400852225e-06,8.345361294459509e-07,8.418970054435704e-07,1.3729582359900405e-08,1.2394234147450334e-06,2.107775032520294,1.7225116533126085e-08,9.489423469233317e-09,6.13855561937271e-07,5.338547248712189e-09,3.207749344369404e-07,1.1577531267903397e-06,2.3551867371907063e-07,7.569636428783611e-09,3.1576428511925774e-07
L1-L6_spot_46,1.2596534952535876e-05,4.7401772036437255e-07,1.8649414954552414e-07,0.051332928240299225,0.37123848348855976,0.12105175405740738,1.0312001313650398e-05,2.8553696211019997e-05,3.179543109581573e-05,5.353037686290918e-05,1.236678536997715e-06,3.655724363227364e-08,6.728337353933966e-07,1.2937803626060487,3.6816818926865835e-08,4.3324842735614765e-08,1.5311318009025854e-06,1.9635353520897072e-08,2.0614141575947543e-07,7.350752412094154e-07,0.0008901741035515443,1.586802738984261e-07,3.207793312753893e-07
L1-L6_spot_47,3.1386293741775265e-08,4.2232638293171475e-07,7.2626449520996065e-09,4.194643793198338e-06,0.0003620001501985826,3.4748767461678655e-06,5.912676988373278e-06,4.27927791406546e-06,3.6520397884487465e-06,2.8495294600361375e-06,2.715724846780177e-07,8.538169149474583e-09,2.273819447395909e-07,2.0928918361663817,1.15711553672071e-08,7.611474028834664e-09,1.051717174505029e-06,6.828099974320879e-09,1.4601216449250388e-07,7.976812952392721e-08,2.726018578869117e-07,1.0740799005759527e-08,2.0553137787260313e-07
L1-L6_spot_48,6.245434711615875e-08,8.218173115892569e-06,2.2080993389295144e-08,3.084850732193445e-06,0.042705927230417724,3.647765595360397e-06,3.279900818142778e-06,0.00027282431401545184,5.024623669669382e-06,4.315767341722676e-06,6.456842299940036e-07,1.0204658984491745e-07,9.95977720776864e-06,2.007934582233429,5.579038901970535e-08,1.353137797366344e-08,7.765707096041297e-07,1.5758249549691075e-08,1.27794305626594e-07,2.1430533791999554e-07,2.6775578589877117e-07,6.7940475689809435e-09,2.2331497788741218e-07
L1-L6_spot_49,1.58447975628917e-08,7.64456004276326e-07,8.10345252011402e-10,5.528292263079494e-07,1.8031738420631882e-06,3.4426227216499686e-06,1.899283297461807e-05,6.486640904768138e-06,7.455054259253302e-07,2.1878256688978583e-06,1.5423501054101507e-07,1.036567147671974e-08,1.287307831887574e-07,1.8862716376781465,7.053866091233375e-09,7.098686172213321e-09,1.5596825519992308e-07,6.0255598066660814e-09,6.203103843915868e-08,5.741746473830744e-08,1.7608586659889626e-07,2.291029843615178e-09,8.089104497344124e-08
