,q05_spot_factorsAstro,q05_spot_factorsCR,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsMeis2,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPeri,q05_spot_factorsPvalb,q05_spot_factorsSMC,q05_spot_factorsSerpinf1,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
L2/3_spot_11,0.12824730724096298,6.672477240954322e-07,2.1659789339878446e-07,0.6496266663074494,3.882799937855452e-05,2.9334935697988845e-05,0.0002461294730892405,0.0001765145112585742,2.590548174339347e-05,6.431241558857438e-06,0.0005027197039453313,4.224726666279821e-08,1.469451729008142e-06,5.880404046365584e-06,4.0972639681058356e-08,6.990616228108592e-08,2.4719675366213778e-05,4.1998858080205537e-07,5.161384397069924e-05,0.03417902551591396,1.5372035647942542e-06,3.0272325535207756e-08,0.24106460362672807
L2/3_spot_12,0.2590363934636116,9.89173719290193e-07,2.68786514425301e-05,0.6102734148502349,7.619792472723931e-06,3.496023982734186e-05,0.039130447618663314,1.9608179627539357e-05,6.0999241031822746e-05,1.1199838399988949e-05,1.9803691520792197e-05,3.9973164867035395e-08,1.2978917538930545e-06,5.862350553798024e-06,8.981249024486715e-08,3.44771457605475e-07,5.746958231611643e-06,3.3220156048230366e-08,0.035321931168437,1.139412697739317e-05,1.700163346640693e-06,2.6483255943787752e-08,0.08796784915030002
L2/3_spot_13,0.1888906754553318,4.484324267650664e-06,1.039619892395649e-07,0.8377672433853149,0.0017751382547430694,1.4395207563211444e-05,3.838175769033114e-06,6.084122674110405e-06,0.00010094497447425965,2.39617675106274e-05,6.137705822766293e-05,3.437751896484542e-08,0.0002755739842541516,3.4825011312022982e-06,5.134645562065998e-07,6.146612374635652e-08,3.210526608654619e-06,1.0102552074897631e-07,6.335595890050172e-06,1.4687942621094407e-05,1.6912808860070074e-06,8.000897338433788e-07,0.12239589393138885
L2/3_spot_14,0.09964658655226231,9.642479909643953e-07,2.5959857374857623e-08,0.7867763787508011,3.0116919970168964e-05,2.8614645816560373e-05,6.690975533274468e-06,9.02226092875935e-06,2.2699682449456305e-05,4.2931681264235525e-06,5.6777073223202026e-05,3.288140764112769e-08,2.0315283336458378e-06,4.03253472995857e-06,2.0545242733760461e-07,3.01808995573083e-08,5.8356321460451e-06,2.924311743868202e-08,1.380677525730789e-06,9.447754428038024e-06,3.3162566751343547e-06,3.8849295407317187e-07,0.28519949465990063
L2/3_spot_15,6.9418648163122045e-09,1.7225833630618585e-07,1.146294756892985e-08,1.2212700068950653,4.682186431637092e-06,6.843293704150711e-07,6.276737877897177e-07,8.711905820746324e-07,1.6525391060895344e-06,5.803768232226503e-07,5.623765645168533e-07,3.675747162201759e-09,5.205354000281659e-07,4.5046507608503815e-07,4.2635210917296724e-08,5.281951254154649e-09,3.0951104008636325e-07,3.6921539270373677e-09,7.948528200074635e-08,1.0902289737657611e-07,1.9053899649179585e-07,1.0450204479539593e-08,1.6614546325399717e-07
L2/3_spot_16,0.3108872354030609,1.4527092048410849e-06,2.094948591491175e-07,0.4274990290403366,5.1908856221416506e-05,0.0052543502999469645,1.7662815935182152e-05,2.4285232029797044e-05,0.00015828810646780766,2.551725747252931e-05,0.05627829544246197,2.7615656339463614e-08,1.0860539418899862e-06,8.802794491202804e-06,6.456056631520824e-08,2.488032109226879e-08,2.843222125648026e-06,7.804957000701052e-08,1.6108470390463481e-06,7.147072483348894e-06,1.298055747156468e-06,6.585327412267363e-08,0.2465752698481083
L2/3_spot_17,0.2714136019349098,1.5357597504817025e-07,1.91089551293544e-08,0.41819780319929123,1.7155043769889745e-05,5.569705422203697e-06,3.2595753964415055e-06,1.050553564709844e-05,1.4251848006097134e-05,5.482695519276603e-06,6.8305962031445235e-06,2.5718651297523818e-08,1.336406216978503e-06,2.33619155096676e-06,8.451347248694674e-08,1.2213506250802198e-08,1.1490236545341758e-06,2.2354298767623958e-08,9.14873467081634e-06,1.6777337123130565e-06,7.507555409347334e-07,1.2951222387869167e-07,0.47136234939098354
L2/3_spot_18,0.0072160651441663505,9.922423544139748e-07,2.827966412155547e-07,0.5397446423768997,0.051371258310973646,5.242201586952434e-05,7.771620876155794e-05,0.00011095905392721761,5.086441415187437e-05,1.761459370754892e-05,5.11041609570384e-05,4.89936494929566e-08,3.0006243378011277e-05,3.156749608024257e-05,5.641876015261006e-07,0.00024860425473889337,0.0011773160542361439,0.00011361628676240799,8.45896038299543e-06,1.2674709341808923e-05,1.1302854318273606e-06,7.113414767445648e-06,0.5254116237163544
L2/3_spot_19,0.04992275200784206,7.679660484427587e-07,2.2216797468388452e-08,0.6941622078418732,3.5218684388382824e-06,8.070157491602004e-06,8.248025505963596e-06,1.5371121025964386e-05,0.00018045030301436782,0.0001329356775386259,2.747348307821085e-05,3.2583555764631454e-08,1.3437413917927188e-05,1.7787151591619477e-06,4.616458095796361e-08,2.102273573001412e-08,1.0368819914674533e-06,1.1424509160917751e-08,0.00010755866387626157,4.745765522784495e-06,1.0054590575236944e-06,4.914249220888678e-08,0.2988178476691246
L2/3_spot_20,3.030013902005635e-08,1.768747765140688e-07,9.72760667572459e-09,0.5400620579719543,1.8929561065306189e-06,2.3672665429330662e-05,8.898251981008798e-05,3.314802233944647e-05,2.7902118563361e-05,0.0005059849529061467,0.0006331320153549313,1.3388265562852554e-08,1.3513415410670862e-06,6.087976180424449e-06,7.578226473015094e-08,7.575487193101084e-09,1.078241825780424e-05,9.31163266493229e-09,0.0016064046882092952,0.0006507310870802031,2.7197689064450975e-06,3.840572002644649e-08,0.4868851557374001
L2/3_spot_21,0.19004350751638413,8.150208458346242e-07,4.153018267061271e-08,0.5682313621044158,0.011039567738771438,5.686545428034151e-05,1.7117652078013634e-05,7.960231823744835e-06,4.102825678273803e-05,2.0810347723454467e-05,0.006426343182101846,2.6353704907222666e-08,3.393314443655982e-06,1.0818459668371362e-05,2.8153281661502663e-08,1.3619622274418931e-08,3.1735493621454227e-06,2.7339809260951145e-08,2.1470516549015885e-05,1.747763044477324e-05,1.4810974107604124e-06,7.244809623330184e-08,0.2904338002204895
L2/3_spot_22,4.748871987203529e-07,1.5898890595167362e-07,2.810043717715871e-08,0.6944655835628509,5.393823403210263e-06,1.4352132620842897e-05,1.4882018490425257e-06,1.4837541220913408e-05,9.819274091569242e-05,7.948684105940629e-05,4.217547520966036e-05,3.160933452761583e-08,4.000672197435052e-06,2.3303038574340466e-06,3.491528897114904e-08,3.0028113506830326e-08,1.367105073768471e-06,1.246415544109425e-08,0.08999891579151154,3.457349703239743e-05,1.0485879420230048e-05,3.30172978735277e-08,0.361264331638813
L2/3_spot_23,0.18077397868037226,6.81661147154955e-06,1.3109033929481488e-07,0.7257732003927231,0.0005326126352883876,4.251486916473368e-05,1.1241776746828691e-05,0.00025679791579023007,0.00045101657597115266,2.331900805074838e-05,0.061157061532139775,3.6193372032755636e-08,1.561610670250957e-05,6.32848750683479e-05,1.446110907465936e-07,1.1030200468553631e-07,1.6073593030796473e-06,4.556536392641419e-08,6.41951867237367e-06,0.020717649627476933,3.7022552987764357e-06,6.492737760765977e-08,0.14932923391461372
L2/3_spot_24,3.8733671772206435e-06,6.283253526362388e-07,2.6537028219308924e-08,0.6089225888252259,0.05384491495788098,4.0069626629701814e-05,7.23321034001856e-06,0.015431123273447157,1.4231664545150125e-05,1.7857467810245e-05,1.4489127579508933e-05,4.253254726194202e-08,6.629575113947795e-06,1.2948094763487461e-05,2.047118151438099e-07,4.531729977941268e-08,4.044346837872581e-06,2.2562717560958843e-08,0.04716494455933571,9.926977327268105e-06,7.74461605601573e-07,7.877723078308919e-08,0.3980867266654968
L2/3_spot_25,8.352868903216404e-08,7.000429945946963e-07,4.3008521259935157e-07,1.1166028141975404,9.491959026490804e-05,9.89768606814323e-05,1.0940693982774974e-05,3.82140187866753e-05,0.0003667477838462218,1.0422583682156984e-05,2.6750539109343664e-05,3.580542324925773e-05,5.67387337468972e-06,6.294216814239917e-06,6.330269286536352e-08,7.464254210276522e-08,5.455437781165529e-06,9.14625996273344e-08,1.8269190547925974e-06,0.004848437383770943,3.0590746973757634e-06,0.00011447723882156424,6.725072717017611e-06
L2/3_spot_26,0.2984977260231972,1.3970584632261308e-06,4.0604886208939214e-08,0.336907222867012,8.547913103029715e-06,2.142351422662614e-05,1.4626671099904344e-05,5.1554834499256685e-06,4.494917338888627e-05,6.439224739551719e-06,2.1572402602032525e-05,1.9073849522044386e-08,1.7910542567278755e-06,7.010007766439231e-06,8.453145703413156e-08,3.561151018516284e-08,7.913313538665534e-06,1.2285657602362223e-08,0.05478708706796169,1.118802729251911e-05,4.946166268382513e-06,9.21174395784874e-07,0.35122327506542206
L2/3_spot_27,7.71143788824702e-09,5.813410908217521e-08,1.2725511311373342e-08,4.020441025431865e-07,9.204083471558989e-06,5.810608428191699e-07,2.2376956394509763e-07,6.514819375524895e-07,4.1112628537121063e-07,2.2491653126621713e-07,2.784909156616777e-07,2.2413306210999906e-09,4.9798328109318395e-05,3.995865043293634e-07,2.2917649444842425e-09,9.91387731907878e-09,7.381470972234183e-08,3.4643549362556313e-09,1.2912032332224044e-07,8.847391086419522e-08,1.2842520433764548e-07,1.0440351472240652e-08,1.1980851233005523
L2/3_spot_28,0.07989619895815848,4.841328831162173e-07,8.013532628581289e-08,0.863442575931549,0.0002681575817405246,7.453765670106805e-06,3.5683627174876163e-06,7.549339102297382e-06,1.2435558664947167e-05,2.2635023810835264e-06,1.0769649679787108e-05,5.029646850118752e-08,5.968584196125449e-06,3.587539993077371e-06,5.372788024260444e-07,1.2901407046683744e-06,1.2635686118755985e-06,1.6385712697797317e-07,3.4269800380570817e-06,5.052122287452221e-06,4.434805418895849e-07,4.2071995949299894e-07,0.2219691790640354
L2/3_spot_29,3.720260988160362e-08,9.532029707770563e-07,2.718200482476618e-08,0.42299540936946867,0.07443720735609533,1.380628309561871e-05,8.664126971780207e-06,3.799047101438191e-06,9.677828074927675e-06,3.934210212719336e-06,5.008391349292652e-06,1.6306492955919792e-08,1.4372424857356238e-06,2.8379706918713054e-06,1.688905326702184e-08,6.4527377929835e-08,8.183958243535017e-06,2.1482641887615728e-08,7.6258005265117395e-06,4.081071620021248e-06,4.7283519415941554e-05,5.724941996021471e-08,0.5553895235061646
L2/3_spot_30,0.3991002574563026,6.722885586896156e-07,2.486196040152322e-08,0.17925763055682184,4.7777431973372586e-05,0.021817492228001358,4.9764453251555096e-05,2.115314327966189e-05,1.7177176869154212e-05,8.139683632180094e-06,6.80460000239691e-06,2.9304699111776245e-08,2.1128236880940675e-06,6.976060080887691e-06,0.00010784158403112087,3.4265177184522603e-08,3.3070346717067884e-06,2.2058489790310887e-07,6.177329714773805e-06,4.216379261379189e-06,5.001941133286891e-07,9.687015278814215e-08,0.4263651445508003
L2/3_spot_31,0.15538120567798616,1.9633801798590866e-06,3.931027450221336e-08,0.8368664592504501,1.0690406406865805e-05,6.9621725742763376e-06,6.468065998888051e-06,6.63914602228033e-07,9.421418144484053e-06,3.5050902965849674e-06,3.7593698948512607e-06,1.7413520492226554e-08,7.436017840518617e-05,1.2471078434828088e-06,5.834604301924174e-08,2.1731719090922752e-08,1.2066638305441303e-06,7.711062055548724e-09,8.213308717586187e-07,1.3578363564192842e-06,1.0187749694523518e-06,1.639405979858566e-08,0.19514235332608224
L2/3_spot_32,3.184581753856719e-08,1.6364467228413561e-06,1.810901730792125e-08,0.9642270356416702,3.553738279151731e-05,5.4978517982817725e-05,2.6595850977173543e-05,0.01382146468386054,4.817313820240088e-05,5.933408056080225e-06,1.884164084913209e-05,1.4962055461253955e-08,1.1341196113789921e-05,3.946192782677827e-06,2.1936421923385305e-08,1.1924212106606547e-08,2.116458699674695e-06,1.4031292616678572e-08,0.0007593937421916053,0.002686325879767537,6.724555078108097e-07,2.246886987578023e-08,0.07300403229892255
L2/3_spot_33,0.15411937832832337,5.610947908962771e-07,2.0818185134885426e-06,0.32116381227970126,2.8708295758406166e-05,0.0001082970036804909,2.5200572326866678e-05,0.00024842370476108044,0.00021099656078149567,8.677750083734282e-05,0.00017172050938825124,3.6915838030893163e-08,4.250119377502415e-06,3.937133806175552e-05,8.197688963207384e-08,1.4238035888070045e-07,3.631608869909542e-05,4.5359043987502906e-08,0.06684685051441193,0.000381562348047737,2.634514498822682e-06,7.015279415156782e-08,0.5240961968898773
L2/3_spot_34,0.13784154281020164,6.770259602717488e-07,2.9797794276475998e-08,0.10421842895448208,3.7479808725038313e-06,1.561463022881071e-05,8.561661634303163e-05,1.2671829563259963e-05,2.6894694383372555e-05,2.01102945538878e-05,2.4756546190474184e-05,1.442667780793272e-08,2.2033110440133903e-06,4.735411198453222e-06,1.7764464388392295e-08,1.1122374310446048e-08,1.4820824935668499e-05,1.493194270452136e-08,1.0526306550673328e-05,1.169402708001144e-05,1.0385605207829941e-06,1.646765062091049e-08,0.8143853217363357
L2/3_spot_35,1.3901238844482576e-07,3.7355998870225446e-06,7.963609647276825e-08,0.7844929635524749,6.296199389907998e-05,5.354402628654498e-06,2.6084005185111893e-06,7.165934766817373e-06,1.860433494584868e-05,1.0134077547263587e-05,0.05814735013991594,7.308613056977722e-08,0.0001301641343161464,2.243780738808709e-06,3.959366683403687e-08,2.3320729791720396e-08,2.65425886709636e-06,1.9385635230406708e-08,1.9109581262455323e-05,0.0008051038021221757,3.393934014184197e-06,4.163196667406055e-08,0.3388123199343681
L2/3_spot_36,0.3231213927268982,4.163611748708718e-07,5.3569355173976874e-08,0.47141026258468627,3.37795851237388e-06,3.3005905493155296e-06,6.92422031534079e-06,1.4611629580940645e-06,8.783660268818494e-06,1.3218292860983639e-05,7.402221635857131e-05,1.5228353467122705e-08,7.231858990053297e-06,4.243189232511213e-06,3.500103389342257e-08,1.5274100562123752e-07,1.6285952824546257e-06,3.204773300069519e-08,8.417359822487924e-05,0.0005043625511461869,1.514359502152729e-06,3.246058692951692e-08,0.2435627058148384
L2/3_spot_37,0.09138760641217232,1.0229431154584746e-06,1.7172682742483405e-08,0.8812719941139221,0.0009054337686393411,2.62236911112268e-05,1.8391786579741164e-05,6.9054499363119265e-06,3.8043309541535566e-05,3.326969490444754e-05,4.421965841174824e-05,2.9012840752074e-08,6.4545668010396184e-06,7.586617039123667e-06,2.2311280378772835e-08,2.8134105001242914e-08,3.528641173033975e-06,1.667635798341394e-08,8.558485706089414e-06,3.2605926662654386e-06,9.042857470831223e-07,4.901666308398945e-08,0.0706667758524418
L2/3_spot_38,0.07873229570686817,8.018922272867712e-07,9.330873957935637e-08,0.7920123428106308,0.03880613129585981,2.5689296217024096e-05,1.4710239793203074e-05,8.26318562758388e-05,3.479069600871299e-05,6.954175705686794e-06,8.44587152641907e-06,5.919300445356158e-08,0.005029864190146327,8.495458569086622e-05,4.698723419238605e-08,6.293547123448208e-08,7.3834416980389506e-06,7.251423781440281e-08,7.179062208706455e-06,3.653072303677618e-06,1.201080260671006e-06,1.008829563886593e-07,0.2363871566951275
L2/3_spot_39,0.13669706210494043,1.5731095913906757e-06,3.1160622881998284e-08,0.120268564671278,8.439941757387716e-06,6.537525187013672e-05,8.481516706524417e-05,0.0010550249950028955,0.0005358888272894546,9.810644633034826e-06,8.996048163680826e-05,2.1836184771473198e-08,0.0002290742086188402,1.1387431004550309e-05,1.002383591242051e-07,9.748187572711232e-08,1.822346375774941e-05,4.333772771758505e-08,0.019372944999486205,8.519704897480553e-06,0.0021806156961247324,5.5309175905904346e-08,0.7548983544111252
L2/3_spot_40,2.428835855994294e-07,0.00010433004936203361,9.94563450262831e-08,0.822450476884842,0.02245201598852873,0.0019124815356917678,4.7147155783022754e-05,4.523839797911933e-05,4.8071713172248566e-05,8.719998913875315e-06,4.603541219694307e-05,6.084507219838999e-07,1.6166518832960719e-06,1.3384794237936149e-05,1.1570514608649774e-07,7.565782880192273e-07,7.884597152951756e-06,7.609135010966385e-08,3.5417420804151334e-05,8.380989311262966e-06,2.6391067422082417e-06,2.185683688367135e-05,0.18629550337791442
L2/3_spot_41,0.11065867692232131,5.261508181320096e-06,3.435413038488378e-08,0.5456239134073257,2.3882770437921864e-05,6.224723147170154e-05,0.04832988400012255,0.0019656787277199327,0.00010531399784667885,1.4981005233494217e-05,1.201218756250455e-05,4.571184533119777e-08,8.989994603325613e-06,1.1372360722816667e-05,1.0972871535841478e-07,8.855586557388051e-08,0.0007339608913753183,4.913610581525063e-07,0.019798820558935403,1.3530549995266484e-05,1.025428770162762e-06,6.484129535522243e-08,0.2694115206599236
L2/3_spot_42,0.6748248279094696,1.0632914495545265e-06,3.542072040119137e-08,4.635481033687938e-07,7.115181801964355e-06,4.1515279917803126e-06,6.488709175300757e-07,2.076146881790919e-06,1.3955312113012041e-06,1.0901795803874847e-06,2.608098850487295e-06,7.873371465905166e-08,8.41456525790818e-07,2.2158393903737304e-06,3.4726750719471516e-08,2.4210935656299173e-08,9.493873193378024e-07,1.9694511124157544e-07,2.691210984266945e-05,0.044016236625611785,1.6473556598839423e-07,3.009251532404278e-08,0.3244792431592941
L2/3_spot_43,0.39660325795412066,3.2178584064013204e-07,5.104133755651219e-08,0.515938001871109,0.0185877475887537,4.681342170442804e-06,1.9661262001591243e-06,7.837557450329769e-06,6.512728987217997e-06,3.29842679320791e-06,0.0010922542249318212,1.7981247246723343e-08,5.243267355581339e-06,4.66747428617964e-06,2.8356135680951413e-05,1.9442172582984086e-08,1.3335516882762023e-06,2.0064155251020567e-06,7.504963105020579e-06,1.9251824687671616e-05,6.239284829234748e-07,7.974246152286925e-08,0.20986571311950683
L2/3_spot_44,0.05577227454632521,1.9312479344080204e-05,4.4868832027589176e-08,0.5324376285076141,5.4634466141578745e-05,0.00040773556247586384,0.00026571744965622204,0.00011538347389432603,2.0118461998208657e-05,1.1554130469448865e-05,4.171375712758163e-05,2.8954646857926036e-08,0.00020191428557154724,0.00010018188986578025,5.4935966353752986e-08,4.044507679878962e-08,0.0150891384575516,2.2479509098616293e-08,7.00430253345985e-05,1.1142882613057738e-05,2.29440155408156e-06,4.727266578186118e-08,0.5556255996227265
L2/3_spot_45,1.1815800959880107e-07,3.938008930504111e-07,1.4070389520171035e-08,0.708106017112732,0.005558521184138954,4.953917482453107e-06,2.381829665409896e-06,1.9620325929281534e-06,4.341945714259054e-06,2.4830589836710716e-06,2.659926224168885e-06,1.5067961633974393e-08,9.943896657205187e-07,2.119386613230745e-06,1.839828733807281e-08,1.2591437013043105e-07,1.76550623791627e-06,2.1105446901259486e-08,9.175487150514528e-07,8.727288729915019e-07,2.77171675122645e-07,1.1751242467994417e-08,0.43964391201734543
L2/3_spot_46,0.12857747077941895,1.0522910486088223e-06,7.47702998182831e-08,0.8823232740163803,3.2698976269784915e-06,1.1957453762079239e-05,0.00040636262710904705,1.0532510168559384e-05,1.1902364940397092e-05,6.87959347942524e-06,1.0004986643252778e-05,7.107437518527606e-08,1.7540840701713026e-06,8.273045204987284e-06,9.7227660589283e-08,2.876571638665837e-08,5.255238193058176e-06,1.299340541827121e-08,6.390628077497241e-05,1.1225759317312623e-05,1.6745699383591274e-06,5.2341963782964744e-05,0.15593363121151924
L2/3_spot_47,0.26859213709831237,3.5248080223482246e-07,1.1705073843515381e-08,0.2984797164797783,0.04942537993192673,3.424856777201058e-06,2.2292389303402165e-06,4.107345466763946e-06,4.622534561349312e-06,1.6115818311845943e-06,1.2234523774168338e-05,7.3155013602388415e-09,1.577175380589324e-05,2.574569771240931e-06,3.600427120886707e-08,1.8051350991754588e-08,6.330931853426592e-07,1.753355354239261e-08,0.06300567239522933,7.145172480704787e-06,4.940243712781012e-07,2.4114353891491192e-08,0.35609570890665054
L2/3_spot_48,0.15585191249847413,1.373998827602918e-06,4.063523295627649e-08,0.5095768392086029,0.0841259215027094,1.203322508445126e-05,8.07406208878092e-06,1.6783253886387684e-05,4.535507214313839e-05,5.76865613766131e-06,0.026323765888810156,3.6621561250171907e-08,5.9024881738878325e-05,5.06195538036991e-06,4.984888437320478e-06,4.282664782806478e-08,2.659910796865006e-06,5.212294187373346e-08,7.16317012120271e-05,2.1713021942559864e-05,8.981665814644657e-07,4.325833895535425e-08,0.38820210993289944
L2/3_spot_49,0.1480454757809639,2.6715059533444217e-07,3.47417193680144e-08,0.5364552348852157,1.6050617796281588e-05,5.890254396945238e-06,4.634312199414126e-06,1.0801595135490062e-05,3.2883333005884197e-05,4.430966441759665e-06,0.0004811751772649586,1.7890835035672126e-08,4.3357394133636266e-06,2.4116850681821237e-06,2.73644316095556e-08,2.5667380310068212e-08,1.4376057208664861e-06,1.1297858826253562e-08,2.247162046842277e-05,9.632174587750343e-05,5.30167056922437e-07,1.9918993654499674e-08,0.3421729013323784
L2/3_spot_50,0.07376523204147815,1.2087125639936858e-06,1.2554539310372093e-07,0.3628735050559044,0.00026691922248573975,3.3560170777491294e-05,1.7916656270244856e-05,3.228036639484344e-05,0.03079643687233329,0.0008853120147250594,2.031957992585376e-05,7.685056061745855e-07,4.474789716368832e-06,2.550429217080819e-05,1.3374496603546502e-07,8.34227407153776e-08,3.6736904121426052e-06,6.472033682314305e-08,0.03273636046797037,0.00011089403742516878,1.5327656683439273e-06,9.390561537259145e-08,0.594506123661995
