,q05_spot_factorsAstro,q05_spot_factorsCR,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsMeis2,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPeri,q05_spot_factorsPvalb,q05_spot_factorsSMC,q05_spot_factorsSerpinf1,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
L1-L6_spot_11,6.781213777173891e-08,1.0873460894345046e-06,0.2392077475786209,0.37284937798976897,1.5325677986766097e-05,1.3614738963951823e-05,0.024384464975446465,1.0553145102676353e-05,1.9345670079928822e-05,2.5623790133977308e-05,2.9092765998939287e-06,9.121869084083301e-07,5.770026376694659e-07,1.058309908330557e-05,1.0134605066269844e-08,2.423897251802032e-08,0.0268606330268085,2.194788892850852e-08,2.7226951942793675e-06,1.0444244310292562e-06,0.3305760368704796,1.4947761162176223e-08,5.352311831074986e-07
L1-L6_spot_12,3.6516991430701747e-09,1.1369135165750777e-06,2.0551780632871443e-08,0.6217048466205597,8.513760622008704e-06,2.4325110189238334e-06,2.3774071792104222e-06,2.1194736063989694e-06,6.441912705668074e-06,8.81904861671501e-06,1.5679986347549856e-06,2.3067802779053183e-09,1.0841399034688948e-05,1.5143158634600696e-06,1.0239995251737354e-08,7.984735717059267e-09,4.395680520019596e-07,7.44521690965172e-09,4.355389663146525e-07,6.006751078757589e-07,0.5229838967323304,3.0433698117171564e-09,7.782140329481992e-07
L1-L6_spot_13,3.596909277092664e-08,4.067897435788837e-07,4.575228529368758e-09,0.8812831848859787,3.1009855774755124e-05,4.632239251805004e-05,1.2607765802385984e-05,1.5087673818925396e-05,9.902635065373034e-06,1.667951382842148e-05,1.2973200637134142e-05,3.3853447045650854e-09,7.687629192787426e-07,1.6135522855620366e-05,5.8698997440487234e-09,2.2057548143550323e-08,3.910985492439068e-06,7.952308855863067e-09,3.960576736972143e-06,1.461588914253298e-06,0.13211285695433617,2.944562571549625e-09,5.460685429170553e-07
L1-L6_spot_14,9.901169760269114e-05,1.6813195372833435e-06,7.323378237167333e-09,1.0454314410686492,7.8943738117232e-06,7.965439954205067e-06,1.3107259474054446e-05,1.313610505349061e-05,0.0018940618552733212,1.096881160265184e-05,4.580606218951289e-06,4.462000324778615e-09,1.2741325861043151e-06,1.4052129472474919e-05,6.422239557934973e-08,2.2531012433546497e-08,1.8581776203063782e-05,1.778090688020484e-08,9.657256953232719e-07,3.140784727406754e-07,0.0027543901931494476,1.5368051506925445e-07,3.1278550096658367e-07
L1-L6_spot_15,3.818991736181943e-08,1.0890076566738572e-06,0.07177918627858162,0.4256950467824936,2.5129094592557524e-05,0.03468775730580092,8.235300847445614e-05,2.162924274671241e-05,0.00013132476815371776,6.484695986728184e-05,9.231910053131286e-06,1.2272941729563058e-08,3.1187593890535935e-06,0.00013736827168031596,3.2753413670150165e-08,1.98414585206308e-08,0.06163515541702509,1.5957026811008745e-08,2.7765011623159808e-06,3.30721622958663e-06,0.3948997691273689,6.3230508384748415e-09,8.317962340242958e-07
L1-L6_spot_16,3.564287123225541e-08,5.6000372978815e-07,0.08569741882383823,0.6294600337743759,5.138444321346469e-05,0.0030990531318821016,3.2504223599971735e-05,4.073771524417679e-05,0.0001401043831720017,9.894204158626963e-05,2.9469424362105206e-06,4.828479260865492e-09,1.036433417311855e-06,7.74184907641029e-05,5.240005087614463e-08,5.999320347171988e-08,0.08169744238257408,1.8950836100373182e-08,1.5581502964323592e-06,8.977033957080494e-07,0.18312361389398574,1.2745899979904607e-08,6.943959732552685e-07
L1-L6_spot_17,7.961504735476415e-08,2.6366222272145023e-07,1.1310197267633271e-08,0.3871183216571808,2.8666205366789657e-06,4.258740245859371e-05,2.8717087025142975e-05,7.247862668009475e-05,0.0002325953326362651,0.0003559904624125921,1.0335278432194171e-06,3.753438271303366e-09,1.9463379103967783e-07,2.767009277704347e-06,1.537680267560404e-08,6.3831530727753726e-09,3.6105586787016364e-06,1.8064413698226647e-08,5.378331650263135e-07,5.724376251237118e-07,0.6076390296220779,5.115878654038397e-09,1.5056098305876732e-07
L1-L6_spot_18,7.166255215906858e-07,1.0126134293386713e-05,0.10291331075131893,0.8985147297382354,5.0164875756308905e-05,6.583649042113394e-06,8.683266196385377e-06,7.509245733672287e-06,5.594150698016165e-05,1.8618112244439543e-05,5.698538757314964e-06,1.2923005687781597e-08,1.2962484879608384e-05,8.52027842483949e-06,3.984519860722457e-08,2.9009524666889773e-07,0.01126868142746389,0.0005263612983981147,1.5742429411602645e-06,1.5979710042302033e-06,0.09850399047136307,1.6688766635297726e-08,1.4092661103859428e-06
L1-L6_spot_19,0.00015815431106602773,3.4545317589618207e-06,0.14707037433981895,0.21526510566473006,3.913209020538489e-05,2.421433900963166e-05,0.00021787759469589217,3.3244921542063825e-05,2.370096044614911e-05,0.0005718820408219472,7.500209972022277e-06,1.4362258511368965e-07,9.45768624660559e-06,1.8890883620770185e-05,1.0461516595228205e-07,0.0005306550272507594,5.4440181429527e-06,7.492865563563101e-08,1.840703407651745e-06,5.115816804845963e-07,0.6566946923732758,2.44259522830248e-08,5.449362959097926e-07
L1-L6_spot_20,5.408931347261614e-09,1.3354919531138877e-06,3.0790898541965814e-08,0.8564713269472123,8.015951652851073e-06,4.353679969426594e-06,1.3275195078676915e-05,4.5098037844582e-06,1.997431818381301e-05,1.66497422469547e-05,1.6104588041798706e-06,2.9703434378802743e-09,2.3956740449193606e-07,3.481518513126503e-06,1.4363704314845906e-08,1.3144804844600345e-08,0.003176048502791673,9.222908170514189e-09,1.475662651273524e-06,2.410365226523936e-07,0.1566469356417656,1.5144447695902842e-09,1.212365692282447e-07
L1-L6_spot_21,1.3401108445165734e-08,3.139592843126593e-06,8.441759202781896e-09,0.3527446255087852,2.6415028514747974e-05,0.01891551585868001,2.9530945812439314e-05,4.801834857062204e-05,0.0003133023230475374,3.78720493245055e-05,1.058408219023477e-06,5.722679552455646e-09,1.3732697425439256e-06,6.021014587531682e-06,4.3396382132243624e-08,9.771033759875536e-09,4.958371519023786e-05,4.050125368415536e-09,9.287919993994366e-07,1.120471250715127e-06,0.6431483387947083,7.696188109029835e-09,1.1746834445602873e-06
L1-L6_spot_22,7.003579405306938e-09,9.867418384601478e-07,9.06191859328942e-09,0.25446866154670716,1.4852436288492754e-05,4.1906647129508205e-05,0.00017837441992014648,1.7073976687242974e-05,1.6757183857407654e-05,6.262659044296016e-05,6.000968056696365e-07,2.7949989878095494e-09,3.8423620338789985e-07,1.1125191167593585e-05,8.18185434958707e-09,3.533470993577482e-09,9.920637751292816e-07,2.102245977297912e-09,1.0572325720659138e-06,3.056645752508303e-07,0.7609903573989868,1.4075915821809559e-09,3.591593653595737e-07
L1-L6_spot_23,6.763288110960275e-05,3.3568434787412116e-07,0.5440204709768296,5.452918358059833e-05,0.002227756474167109,9.345369903712709e-07,2.185571577228984e-06,1.113187704504526e-06,1.4213930739970237e-06,2.4666696845088154e-06,1.1652277635221254e-06,4.282914800590731e-09,3.923231233216029e-07,3.284767217337503e-06,1.9354014213490704e-08,0.007843751180917026,0.06026525497436524,2.1329623294263914e-07,1.9209162687161553e-07,1.751625099188914e-07,0.49874701350927353,5.2611620615650176e-09,6.025823324762314e-07
L1-L6_spot_24,8.045783381760429e-08,2.169468586998846e-06,1.2742674959653755e-08,0.5981282651424408,2.975357583636651e-05,4.521187420323258e-05,6.8662910052808e-05,0.022047176212072372,4.45282517830492e-05,0.0007232638570712879,6.734980433975579e-06,6.851452272194081e-09,3.287238814664307e-06,6.037058483343572e-05,1.8208609375847118e-07,5.815776962236898e-08,6.242842537176329e-05,2.2335539107132265e-08,2.8006711886519047e-06,3.06931950717626e-06,0.3901489213109016,3.981956997467507e-09,1.3708336666695685e-06
L1-L6_spot_25,8.476421129444133e-08,1.7705664106415497e-06,0.08111744076013565,0.6794704020023346,0.00013917917895014397,2.6560606784187257e-05,1.0116997691511642e-05,7.254535958054475e-05,1.2994880171390834e-05,2.4572578331572005e-05,3.417743628233439e-05,7.584367223145706e-09,9.997058878070676e-05,0.0007417869899654762,3.162281529967004e-08,5.2586994492287434e-08,2.129192507709377e-05,2.665018810077413e-08,1.7933164258465696e-06,1.8949683351365822e-06,0.24193122461438177,1.363276180832429e-08,7.829089383903922e-07
L1-L6_spot_26,2.718000018830935e-07,0.00031802025478100404,0.10188747569918633,0.49164437502622604,0.0002770607883576304,6.291919671639335e-05,1.1331429232086522e-05,3.975364306825214e-05,8.34230915643275e-05,4.759036328323419e-05,9.716355589262094e-06,8.139278362406799e-09,6.612309675801953e-06,1.584542997079552e-05,1.690840946366734e-07,2.671989189906299e-08,0.047535435482859614,1.0683558748780798e-08,2.37897421584421e-06,1.2473721540118277e-06,0.40092576295137405,1.7957541054158814e-08,4.111954012842034e-07
L1-L6_spot_27,1.9911890980495175e-08,2.1536143606226689e-07,2.1777460168515007e-09,0.8831496953964233,0.13949670493602753,6.898127176100389e-05,1.233570606018475e-05,9.515983674646122e-06,1.0667461310731596e-05,7.332122982006696e-06,1.2567492220227906e-07,3.3875187543941364e-09,1.7230372719723164e-07,4.413323858898366e-06,9.82129231275053e-09,1.482698355204093e-08,2.1860145466234827e-06,1.4080017685103031e-08,1.3270092509287678e-07,7.576885217019935e-08,3.211856309803807e-07,5.0756373104476895e-09,4.041585963676653e-08
L1-L6_spot_28,1.5325222193496302e-07,0.00022618858201894912,7.979136418256872e-09,0.5073517292737961,2.4234016564150807e-05,1.560114205858554e-05,0.00013568802605732345,1.6327000048477205e-05,5.504050732270116e-05,4.397019711177563e-05,0.0010545102355536073,5.8372183309174385e-09,0.004395990259945392,0.0003180059400619939,7.363557301687251e-08,3.7794669793811404e-08,2.1249832570902075e-05,1.0676459494263213e-08,7.826586515875533e-05,0.00024109259247779847,0.5985313296318054,1.250911370043184e-08,1.3236276663519675e-05
L1-L6_spot_29,5.060935439615833e-08,5.189640069147572e-05,1.741753239414834e-08,0.627858829498291,0.055634292773902416,2.5608476335037267e-05,1.1484357037261361e-05,5.530845101020532e-06,1.954466251845588e-05,3.0226141007005936e-05,0.00010617956504574977,1.094536914436617e-08,2.901321147419367e-06,1.864977684817859e-05,1.2984211537059309e-07,1.4445584239908272e-08,1.2382144177536247e-05,3.84947723475193e-08,5.606480749520415e-06,0.0029120268882252276,0.4208292692899704,1.579580235500089e-08,4.0843570104698305e-06
L1-L6_spot_30,1.255312255921126e-07,2.4576583882662818e-06,0.17540412917733192,0.42198980450630186,1.2750224868796069e-05,1.3180016230762705e-05,2.6035334849439094e-05,3.265386803832371e-05,0.007721888693049551,4.725310645881109e-05,1.8721343224115117e-06,8.973904153108947e-09,8.799563943284739e-07,1.6339300873369212e-05,1.776064939562616e-08,2.4076572913145355e-08,1.3633155219849869e-06,7.499810061872835e-09,1.7985316844715273e-06,2.806193288051873e-06,0.40826443731784823,2.3056741293991934e-09,9.216208525231197e-07
L1-L6_spot_31,5.6446895868589306e-08,1.5191650561519057e-06,3.494613531884739e-09,1.0298517286777495,3.864957238874922e-06,1.2125344028390828e-05,5.7328460752614777e-05,1.4733937905475614e-05,0.00021973008697386833,0.00016363785616704262,0.00028066958329873163,1.3375394847248148e-09,8.160648661714732e-07,5.642737460220815e-06,8.852573873951996e-09,4.251113439046606e-09,7.68422691521664e-07,4.718695034711118e-09,4.8795752945807175e-06,2.8395354405574836e-07,3.919943196706299e-06,2.2662723364597075e-09,4.915485632750461e-07
L1-L6_spot_32,8.434646829869052e-08,1.5293423189177703e-06,0.09069292545318604,0.43947727382183077,7.981725434547116e-06,1.1303252040306689e-05,5.939161510468694e-05,2.1221558381512295e-05,0.00010085036083182786,8.086087473202497e-05,3.6473561635830262e-06,4.304598966164974e-09,1.7227537853159448e-06,2.2985618670645636e-05,4.059617317864195e-08,3.0366900105605055e-08,1.1295789272480761e-05,1.3268172649461007e-08,7.843310697808192e-07,1.0279828245529642e-06,0.5147326052188873,1.4850747760419835e-07,9.527248693075309e-07
L1-L6_spot_33,4.534784920906532e-07,2.43140497332206e-05,0.29061627984046934,0.3008535906672478,0.020448497869074347,8.699665886524601e-06,8.483480314680492e-06,9.718121009427706e-06,2.3888374016678426e-05,1.2503835159805022e-05,5.276111801322259e-06,6.9354441301072715e-09,1.993783075704414e-06,1.937389361046371e-05,5.861207110768874e-08,6.917738453182666e-08,1.917248539484717e-06,2.4660849362589943e-08,3.1321579285759076e-06,1.6288565120703425e-06,0.49741990119218826,1.2867655785342435e-08,1.572013610484646e-06
L1-L6_spot_34,2.4074750637481657e-08,7.583150562595621e-07,0.2908433750271797,0.5100545585155487,1.4898946665198309e-05,2.820890256316488e-06,4.631631827578531e-06,4.226146870678349e-06,6.022373486302968e-06,1.4838087963653379e-05,2.1076607754366706e-05,2.2748936245875487e-08,1.311944009785293e-06,3.246477024276829e-06,1.537756562086656e-08,2.949462611923082e-08,1.8252648260386196e-06,1.75620649578434e-08,1.773089690004781e-06,3.0265068062362846e-06,0.3333773329854011,4.78731663200449e-09,3.1007322490950174e-06
L1-L6_spot_35,9.030672103449434e-08,6.212781585190896e-07,0.1547572910785675,0.9883908063173295,1.481802460148174e-05,3.055234253679373e-06,2.988460141750693e-06,2.792886903080216e-06,1.3392906112130731e-05,2.8461865531426157e-05,1.98734552014912e-07,7.196657891839209e-09,2.6079326062244946e-06,2.4009500862121063e-06,8.545184130070993e-07,5.76337530588944e-08,1.1621325654687098e-06,0.0029502902529202403,2.828411282962407e-07,8.613378014388217e-07,1.9084989105522253e-06,1.0492062330058616e-08,8.188413261223104e-07
L1-L6_spot_36,7.989479051673243e-08,2.0882992771475982e-06,8.742023949182e-09,1.0912071585655212,0.06260808445513248,1.0325334778826802e-05,4.699688497566968e-06,4.663253412218182e-06,1.2816366097467836e-05,5.261686555968481e-06,4.223350103416124e-07,3.5695895683751644e-09,0.00040912138210842387,5.741994527852512e-06,4.853576101027102e-08,4.998451331630349e-05,1.329038320818654e-06,1.2490185730129611e-08,4.4879074749815124e-07,7.208211599163406e-07,3.179819429988129e-07,2.1546404926908736e-08,1.553882134430751e-06
L1-L6_spot_37,7.91142909406517e-08,1.259912909290506e-06,0.10805166475474834,0.4557056680321694,1.559533666295465e-05,0.007727515301667154,3.631334548117593e-05,5.326839418557938e-05,0.00041840039630187676,0.00018442752334522084,1.6539360672140906e-06,6.335438240689941e-09,1.0324002346351335e-06,1.0835294006028564e-05,7.133705324235962e-08,2.938237875227401e-08,6.0831499695268585e-06,3.475268570696244e-07,1.2845105743508611e-06,3.756195360438142e-06,0.4288039326667786,6.374629468730575e-09,2.16316786918469e-06
L1-L6_spot_38,5.327894090356722e-08,0.00096902996301651,0.10166616328060628,0.729496067762375,4.71016765004606e-06,1.901779069157783e-05,1.5845779489609414e-05,5.724268589801795e-06,1.0437275568619954e-05,3.491231636871817e-05,5.889630801902967e-06,1.0308750519882894e-08,9.836009894570453e-07,6.6778934069589015e-06,1.6925693824276775e-08,3.133323351889318e-08,0.03231770526617765,3.0576366860657346e-08,3.107967086179997e-06,4.117040953133255e-06,0.14126885011792184,8.309657406613269e-09,1.8139539648132089e-07
L1-L6_spot_39,7.728918433258515e-07,2.0541609501378844e-05,0.15459603369235994,0.11987630762159825,0.0005211910727666692,2.396088520981721e-05,8.333514051628299e-06,3.0269914805103327e-05,2.2198205078893808e-05,1.6500084893777966e-05,1.7980118514060454e-06,1.2224521173109794e-08,3.942959256164613e-06,8.002543791008065e-06,1.2315220487835177e-07,2.401572977817068e-07,5.317239128999063e-06,0.001941228803480044,1.8104308992406004e-06,4.976243133114622e-07,0.8282246112823487,3.601265117225694e-08,9.716523948100075e-07
L1-L6_spot_40,1.4717958229937268e-08,2.6043878960990695e-06,8.234218817904094e-09,0.6724325299263,4.612925094988896e-05,0.00021003573856432926,0.00035647170006996025,0.02351549807935953,5.5595166850253014e-05,0.0001711112548946403,2.8640438472393727e-06,1.955174449008723e-08,6.683295328002714e-06,0.00018880134011851622,1.0759684077044087e-08,1.7476153502116178e-08,5.038822109781904e-06,1.1199176563891912e-08,1.2590207120410924e-06,2.4569164338572595e-06,0.3139607101678848,3.546709170798579e-09,3.879006339957414e-06
L1-L6_spot_41,3.671915909109203e-08,5.476454930430919e-07,2.541749433149221e-09,0.7320638388395309,2.0759178005391737e-05,5.497907454810047e-06,2.1763291988463608e-05,4.520466245594435e-06,4.6952457523730125e-06,3.1798151394468735e-05,4.6962404240957774e-07,3.5554593380560106e-09,1.538060423911247e-07,2.527175661271031e-06,1.066887054257393e-08,4.425209376712759e-09,6.292373171845611e-07,7.432428672515812e-09,1.203158115004044e-06,2.531009101858217e-07,0.38677034080028533,2.591211856195486e-09,3.4048700996436316e-07
L1-L6_spot_42,1.497296717722918e-08,7.61770138524298e-08,2.7685501777341417e-06,2.8894376009702688e-05,2.035688532942004e-06,1.3021453696637764e-06,8.739728940554414e-07,1.562764276741291e-06,1.7005340453124516e-06,7.645182836313325e-06,6.103975181304124e-07,8.166961884548129e-10,8.070445346675116e-07,6.185296911098703e-07,1.0440585196391794e-08,2.654348008057639e-09,3.615912419263623e-07,5.2403003181211715e-08,7.145944280750883e-08,5.997054266515534e-08,1.1360441029071808,3.752563038084134e-09,4.544224509572814e-07
L1-L6_spot_43,1.664606330109564e-07,3.173913526666184e-07,8.408810314719517e-09,0.5540661484003067,0.07825847007334231,7.116334381862543e-06,1.1322460659357603e-05,3.5928637430515663e-06,1.399329375999514e-05,8.04680512374034e-06,5.261694241198711e-06,7.940890789370769e-09,2.054795527328679e-06,8.56659439705254e-06,9.555500675162421e-08,1.2983659214427235e-08,0.15691909343004226,6.517976358644262e-09,1.3720931519856094e-06,1.1241269533002198e-06,0.33264449834823606,1.0621318367043387e-07,6.878261643805673e-07
L1-L6_spot_44,3.433657539630986e-07,2.1613219246319203e-06,0.1811924383044243,0.6870199918746949,0.0009650096355471759,2.9491787609003952e-05,1.3994253367854981e-05,6.560484757756058e-06,5.2174628763168585e-05,1.8518656452215507e-05,7.484996967832559e-06,1.443687609459232e-08,9.6591739975338e-07,5.507320224751311e-06,2.141183061965535e-08,2.2304192359712262e-08,0.12745003029704094,8.323953482047842e-09,9.94419241351352e-07,1.1742189713004337e-06,0.12214850708842277,1.9735047285252e-08,4.904542677763859e-07
L1-L6_spot_45,1.0957071268080654e-07,7.1389319828085714e-06,0.27026797384023665,0.610088786482811,4.649830098060193e-05,6.785290042898851e-06,3.830850732811086e-06,6.593118523596787e-05,0.00017851753218565137,2.6041788896691286e-05,4.8273836546286476e-05,6.8156292831744736e-09,8.558108565921429e-05,7.466557781299343e-06,9.760544408266015e-08,1.4491270263761183e-07,1.7551438020291244e-06,2.7315377781889087e-08,4.153883423896332e-06,1.9404489421503966e-06,0.23341259732842445,9.295600245096126e-09,5.245918055152288e-06
L1-L6_spot_46,9.853365021683658e-08,0.0007001603837125004,0.14724604785442352,0.520388326048851,5.8257899036107125e-05,5.296511380947777e-06,1.6754738317104054e-05,6.4911278968793345e-06,1.968711558220093e-05,1.7228889555553904e-05,4.761315562973323e-06,4.06623303916831e-09,3.978589143116551e-06,6.359656822496618e-06,1.6708327965631044e-08,2.251010453591107e-08,2.881989450997935e-06,1.2592891174278977e-08,3.4478695283723943e-06,1.7645653940689958e-06,0.39979230612516403,6.194832913308801e-09,2.357968048727344e-06
L1-L6_spot_47,2.209406272868364e-06,1.2175163817573775e-06,0.2575944110751152,0.4024618327617645,1.3400033049038031e-05,0.07910804823040962,1.253222785635444e-05,0.00011145438766106963,0.02702974444255233,6.427810221794061e-05,3.913285218004603e-06,1.1729076909716697e-08,9.409929680259667e-06,5.08408584209974e-05,2.5352450805371518e-08,2.298653907928383e-06,1.8067009989408688e-06,2.3739290444524388e-08,2.0501035351117023e-06,1.0487445706530708e-06,0.1918661490082741,1.0262087402068687e-08,9.357088447359275e-06
L1-L6_spot_48,1.3016191005021938e-07,1.0107352682098281e-05,1.7001201069177795e-08,0.5513788133859635,2.4823740204737987e-05,0.032906888984143734,0.00039215264696395024,4.947389406879665e-05,0.03400315381586552,4.192749674984953e-05,0.0004964625491993502,6.627911353085381e-09,3.3560952374500632e-06,3.169427800457925e-05,2.335678601639302e-08,5.8577126971215425e-08,4.014310106867924e-05,5.6582093854729045e-08,3.296046234027017e-05,5.9710072036978095e-06,0.48818185478448867,1.248915091345282e-08,9.004433968584637e-06
L1-L6_spot_49,6.26809990578181e-09,1.8468634266355366e-07,3.2754342127461206e-09,0.7262598961591721,8.212648344851915e-06,8.870146757544719e-06,2.6181314410678173e-06,4.489322350309522e-06,2.8523395144475216e-06,7.428516109939665e-05,8.623681151220807e-06,2.83153853697371e-09,1.7422562947899678e-07,1.751362115101074e-05,7.339304719522488e-09,6.8038462863739835e-09,5.17861851676571e-06,1.9285130492541215e-09,3.6101740619187694e-07,1.7163784605145338e-06,0.3511605098843575,3.3604886096050288e-09,1.0780870184134984e-06
L1-L6_spot_50,3.8689043790896e-08,1.6090490532860715e-06,3.066653082584026e-08,0.7278496533632278,0.13608521893620493,1.0063549416372552e-05,5.35890669652872e-06,1.3799455200569358e-05,2.331362720724428e-05,1.1234095609324868e-05,5.524111998056469e-06,2.1061901467334112e-08,2.6625126110957355e-06,1.0746791758720066e-05,8.848058961063998e-08,2.0031744796256137e-07,3.019707321527676e-06,3.4480206068110423e-08,1.251025146302709e-05,2.081106754303619e-06,0.26013128012418746,4.98607113375016e-09,8.074222841969459e-06
