,q05_spot_factorsAstro,q05_spot_factorsCR,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsMeis2,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPeri,q05_spot_factorsPvalb,q05_spot_factorsSMC,q05_spot_factorsSerpinf1,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
L2/3_spot_11,0.25452492535114285,3.458481046436646e-06,1.0506944825294798e-07,0.2816272243857384,0.0326241509988904,6.784796387364622e-05,0.0001563922836794518,1.529932433186332e-05,5.1116395843564534e-05,5.434814420368639e-06,5.864632521479507e-06,2.1775435072868276e-07,6.784124684600102e-06,1.857872630353086e-05,1.0855695045108859e-07,1.0358907722718414e-07,0.0021950933383777737,3.4021679084617065e-06,4.80833634355804e-05,1.57747087541793e-05,2.172155950574961e-06,3.944947849277014e-07,0.5504670858383178
L2/3_spot_12,0.5411832571029662,7.814726741344203e-05,4.60860263729046e-08,0.6373303711414338,1.1807774944827544e-05,4.789535046256788e-06,9.683648431746406e-06,8.377056792596706e-06,9.122592564381195e-06,7.924490455479827e-06,1.115246135441339e-06,2.4853849023287467e-08,1.413459170862552e-06,1.6413155117334098e-05,8.064182921430074e-08,4.140446652201035e-08,3.201908486971661e-06,4.382717770567979e-06,9.962860588075275e-07,5.437655516971063e-07,2.960292761144956e-06,4.729792024704694e-08,1.5119441684419142e-06
L2/3_spot_13,4.632742864885131e-08,9.420677173466175e-07,1.6466914054547036e-08,0.6987924963235854,5.360317936720094e-06,4.125882628613909e-06,2.67610002993024e-06,1.0511568916626857e-05,3.77140775526641e-05,3.514701688800415e-06,7.846723428883707e-06,6.276954884754106e-08,2.060621136479313e-06,1.3583803877281755e-06,2.009010238168685e-08,3.9738728752070074e-08,4.377315440251551e-06,2.0223656438389528e-08,0.08153883777558803,3.6124552252658763e-06,6.044761562407075e-06,4.8803748819992165e-09,0.24036183059215546
L2/3_spot_14,0.32622902393341063,2.489347048140189e-06,7.618912505336085e-08,0.1483791932463646,1.65297318744706e-05,2.2166774397192057e-05,5.998901519888023e-06,1.1620103578025011e-05,2.6586346666590544e-05,2.5776079837669386e-05,0.0009239934326615185,8.03556467587896e-08,7.101210303517292e-06,1.3127954889569085e-05,5.239837381765256e-08,1.137428167652388e-07,4.182391649010242e-06,1.0804814714049371e-07,9.678665537649068e-06,1.9081531991105295e-05,5.881553829567565e-06,4.971716194290822e-07,0.5788940697908401
L2/3_spot_15,0.21747392416000366,1.8508994628518848e-06,1.7813958486101455e-08,0.5836559146642685,6.557322581102198e-06,1.112635814024543e-05,0.0001543106744065881,1.723848608889966e-05,6.736964178344351e-06,1.3396209351412838e-05,1.1341084427840543e-05,3.0787250615560426e-08,4.722222865893855e-06,3.82334799724049e-05,9.244843511169166e-07,3.455513493122453e-08,0.010444854758679867,1.6335588213678422e-06,1.3456207807394095e-05,5.2676727591460805e-06,2.1183406374802876e-06,6.175303838062973e-07,0.1948232799768448
L2/3_spot_16,5.799650715232474e-08,1.5418249006415865e-06,8.11740520134663e-08,0.5331991910934448,0.02410077676177025,2.931392818936729e-05,3.3362509611833958e-06,1.35486023282283e-05,1.1079032401539736e-05,7.223302759484795e-06,0.18054035902023316,1.0918265003212467e-08,1.3570799524131873e-06,2.635484179336345e-06,1.588181763878538e-08,4.0907571730031125e-08,5.856896194700313e-07,1.851130768670828e-08,1.1001759673945344e-06,9.467316049267539e-05,2.6201164700978555e-06,1.3774420493106732e-08,0.4120691493153572
L2/3_spot_17,0.19266603514552116,5.388349421764361e-07,3.47488724017353e-08,0.35187670290470124,1.9033295029657892e-05,0.0001376042659103405,4.6289757483464195e-05,0.0006388780107954517,0.00016330389698850924,1.5889732003415703e-05,4.589224154187832e-05,1.8110126553949613e-08,2.9748042720711966e-06,1.8652200105861992e-05,5.909985105745364e-08,2.1005512209626432e-07,0.0001324956516327802,4.622243121588099e-08,6.371240488078911e-05,0.04952154532074928,3.764237726500142e-06,3.308553040426432e-08,0.3969344407320023
L2/3_spot_18,6.446583178387755e-08,4.044958330950976e-07,1.5887215898402476e-08,0.3253316760063171,0.301264713704586,1.5477389922580187e-06,1.2078667054993276e-06,2.585938534593879e-06,5.7041454738282486e-06,4.952836491156632e-07,3.193244708654675e-06,2.0022130087227202e-08,1.0748073009381189e-05,6.375096972988105e-07,5.491456516182325e-08,8.305367282801512e-09,4.57270448350755e-07,1.3639303642065671e-08,5.167172753317573e-06,3.4970909439380194e-07,3.4764210568027923e-07,3.770076766329567e-08,0.38989731967449187
L2/3_spot_19,0.18511439561843873,3.2068774089566436e-06,5.823145770023075e-08,0.44798544645309446,0.11776293851435185,1.0019396131610848e-05,1.4531359056491057e-05,1.2496582985477292e-05,0.00015812678175279872,2.899627702390717e-06,1.3542954820877642e-05,1.9054889133229834e-08,3.33556885152575e-06,1.9938454215662206e-06,0.00012273665051907301,7.754659243630614e-08,3.152827252961288e-06,5.6520703139995026e-08,0.0003544470207998529,7.982738452483318e-06,1.2733554569877016e-06,4.094545076327451e-07,0.36234557181596755
L2/3_spot_20,0.15191845074295995,1.1237339720082674e-06,1.832741620688694e-08,0.33778371512889865,0.01806390881538391,1.1918068821614726e-05,8.051045779211564e-06,6.460916097239533e-06,8.70730455062585e-06,4.969350879946433e-06,9.515382862446133e-06,2.5077156173836102e-08,3.2321864637196996e-06,3.5789199955615917e-06,8.16593939134691e-08,3.967638377844197e-08,8.504635570716347e-06,9.965240330700455e-08,4.1557426811777987e-05,0.0005411949794506654,3.0790111054557203e-06,1.125130375534411e-08,0.4904288724064827
L2/3_spot_21,0.0916059285402298,7.895289286352636e-07,3.128080541259238e-08,0.4662088215351105,0.014256343524903058,0.0029749474022537467,6.884000104037114e-05,0.011495644506067037,6.128436070866883e-05,3.7319638249755374e-05,0.014057791419327259,3.4771946744172057e-08,1.294149228669994e-06,0.006388741056434811,1.7586771505762044e-07,5.499650423956837e-08,1.991271765291458e-05,4.376481026469038e-08,2.436836384731578e-05,7.000993246037978e-05,9.451509959035322e-06,3.261563659151534e-08,0.3896114185452461
L2/3_spot_22,1.3919225807512703e-07,4.93774041387951e-07,2.596577601821082e-07,0.6493351250886917,1.6081181001936784e-05,3.48732427255527e-06,2.3883180915618142e-06,2.472584665156319e-05,5.174664624973957e-06,5.0426055850039125e-06,4.871246528637131e-06,1.4491947553096907e-08,9.211600797698338e-07,3.1952080462360762e-06,1.8416693148282094e-08,2.153201945631622e-08,6.311233960332175e-07,4.3577763619850884e-08,0.0016974498401395978,7.013319759607841e-06,2.91794708573434e-07,1.7622627801472394e-08,0.43416231721639637
L2/3_spot_23,0.32673592716455463,1.201748051471441e-06,1.9769773818012485e-08,0.30838854014873507,4.2229248947478485e-06,1.5113772815311678e-05,0.010150877526029944,2.0239612240402497e-05,3.98173660869361e-05,5.165148249943741e-05,7.74095988163026e-06,2.5877065024104693e-08,0.01080559124238789,1.585579184393282e-05,1.7180601972199838e-07,4.7272551206845044e-08,2.1841315628989835e-06,3.2971087016164806e-08,0.020285298768430948,1.2892275390186119e-05,8.677240259657993e-07,3.049987604697435e-08,0.3129781633615494
L2/3_spot_24,2.661586631802493e-06,1.3330858621429797e-06,0.000120733973744791,0.5004944562911987,3.983947208325845e-05,4.575326438498451e-05,1.1224030185985613e-05,8.377799622394377e-06,0.000412567806779407,7.130900667107198e-05,0.05773142371326685,2.6227804195144703e-08,0.0018932175938971342,2.582125443950645e-06,3.5384779494052058e-06,0.00026091362378792836,4.91383739245066e-06,5.532078461101265e-07,6.7460146738085315e-06,8.92591042429558e-06,3.9389074800055825e-06,4.231541439025932e-07,0.4811254605650902
L2/3_spot_25,0.4719301342964172,1.083057981077218e-06,1.2846996710891292e-08,0.16094060242176056,1.7480095721111866e-05,2.6375636389275316e-05,4.211698160361266e-05,0.016772484406828884,1.1810456817329395e-05,1.8285309397469974e-05,4.181279255135451e-05,1.2346333688739718e-08,5.071839837000881e-06,8.421720121987164e-05,2.7171717054130798e-08,2.9880195295817204e-08,1.3494263566826704e-05,2.2700960844446175e-08,8.713527267900645e-06,2.6308265205443604e-05,2.6668023565434852e-06,1.1891740570035837e-08,0.37393884211778644
L2/3_spot_26,0.56736721098423,1.684446118588312e-07,1.8452552819070434e-08,0.3926123008131981,1.1060103406634881e-05,6.059863994778426e-06,4.7417338009836395e-06,3.355161152285291e-06,1.2615931609616384e-05,4.646627667170833e-06,2.918602206136711e-06,3.718474754776935e-08,8.798490171102459e-07,3.20030551392847e-06,1.7162968735107144e-08,2.6201946923265497e-08,1.9792421312558875e-06,1.110459884046122e-08,1.408332150276692e-06,5.308266372594517e-06,1.293861919293704e-06,1.2031685825419914e-08,0.10446725599467754
L2/3_spot_27,0.21940618008375168,9.695954076960336e-07,3.6003873837842096e-08,0.48995507955551143,0.00012647387411561796,7.989546393218917e-05,6.499189157693765e-06,1.5457776953553548e-05,0.026184175256639717,5.986726978335355e-06,4.622241226570622e-06,4.6898316696797336e-08,2.4699860932742013e-05,1.3283642829264865e-05,5.128429336309636e-07,1.931366614371655e-06,4.737875201499264e-06,9.84009056992363e-07,3.898913405464555e-06,4.838032396037306e-06,1.0229462986899308e-06,2.2797677434738264e-08,0.2788987636566162
L2/3_spot_28,3.4002836990509884e-08,1.9346983094692406e-06,1.1747604800049773e-08,0.8731944769620895,4.303252644604072e-05,8.70704084263707e-06,1.3312072178450764e-05,2.8687433041341136e-05,2.7887260148418137e-05,3.819280004790926e-06,2.000095526000223e-06,2.7184773720989596e-08,2.150151044588711e-06,2.144139546089718e-06,2.1165612267282087e-07,2.4162254064208353e-08,1.2385800630454468e-06,7.61613425659391e-09,3.2655431482453424e-06,1.7760611285666528e-06,7.542933218473991e-07,3.134964529749596e-07,0.2741581082344055
L2/3_spot_29,0.21482123285531998,9.224807655527911e-07,1.8241816501785024e-08,0.3506203427910805,6.626645663345699e-05,8.941301848608418e-06,1.0646719283613495e-05,9.449274602957303e-06,2.755496170721017e-05,0.0007630157895619049,2.09092844670522e-05,2.895377892997431e-08,1.6002844972717865e-06,6.514152141789964e-06,4.858007809360743e-08,1.0878181164741819e-07,6.5343235746695436e-06,2.8640271487745398e-08,0.0014041185786481947,6.798033700761153e-06,1.060321819750243e-05,3.032215012410689e-08,0.43038753867149354
L2/3_spot_30,0.06538131199777127,4.2242314464147056e-07,7.67903081566601e-08,2.0959578068868723e-05,0.0005384845251683145,7.87592951382976e-05,5.5314736528089275e-06,1.0435242120365728e-05,4.716286166512874e-05,2.2901216016180115e-05,0.0023272817023098466,1.6858601554758936e-07,1.1926452259558575e-06,4.871241890214152e-06,4.737969199197778e-08,1.4105463819191755e-08,9.100902076397688e-07,3.806484230040042e-08,1.1971880712735582e-05,4.7669515333836904e-05,1.7134039694610691e-06,5.431630007990407e-08,0.985391554236412
L2/3_spot_31,0.15943844467401505,1.5128559994082026e-06,1.161440643215883e-07,0.30851282477378844,0.016829349473118784,3.274692189734196e-05,7.978774337971118e-05,3.7920422619208695e-05,2.4223534546763405e-05,2.08162414310209e-05,6.066149908292573e-05,1.0210498828655546e-07,2.9871002425352346e-06,2.5522328905935864e-05,1.0185162402365222e-07,7.611937604679041e-08,0.002726274391170591,4.276158982463585e-08,1.6394270005548606e-05,0.023332154843956232,6.177497175485769e-06,7.358341349572584e-08,0.5083199858665466
L2/3_spot_32,0.25544211715459825,4.2863995986408556e-06,3.508697314913435e-08,0.3216748580336571,0.09610673896968364,5.796283858217066e-05,2.8059562919224848e-05,0.00016787222048151307,2.262871821585577e-05,6.2864158053344e-06,2.306256355950609e-05,8.498656960398422e-08,7.2872107466537274e-06,1.1581746684896644e-05,4.6911949721106796e-05,9.01976378031577e-08,0.0155962310731411,9.595639625104014e-08,2.8696695972030283e-05,7.364716293523089e-06,1.7598201452528885e-06,1.6271323985961316e-07,0.3195390090346336
L2/3_spot_33,0.2578103110194206,3.9691517713436045e-06,9.530032407667477e-08,0.6219882935285568,0.0014926227740943434,0.023047053068876267,1.763527743605664e-05,5.708040644094581e-05,0.00025309691845905037,1.0745049621618818e-05,0.06941949501633643,1.3155995475244708e-06,3.662883386823524e-06,4.490576566240634e-06,1.3151057203231177e-07,1.5938053863351342e-07,5.770547818428896e-06,3.116654756496473e-08,9.10679655135027e-06,4.649271213565953e-05,0.0007890525070251898,5.554638207172503e-08,0.09822098650038243
L2/3_spot_34,0.3129479378461838,1.4539333790253295e-06,6.484787640204104e-08,0.39075215309858324,0.0002524110779631883,2.2218780213734134e-05,2.3731659803161167e-05,1.096971891456633e-05,8.099734895949951e-06,2.3674072417634305e-05,4.865199480263982e-06,1.4756975907914694e-08,2.0737661770908743e-06,6.0512876871143815e-06,2.6554050513993843e-08,3.4812437021969346e-08,1.0609464879962616e-06,4.241350097800024e-08,8.344342086274992e-06,5.612849668068521e-06,1.7325020110092737e-06,5.486867094006697e-09,0.3302878066897392
L2/3_spot_35,0.07409887835383415,4.6871634822309716e-06,7.264492509762022e-08,0.5228929430246353,2.963358301713015e-05,1.670925739745144e-05,3.066466688323999e-05,0.00010329579672543333,6.957064688322133e-05,9.19885455914482e-06,0.13385018184781072,8.390731736085399e-08,0.008169315150007605,7.897118439359475e-06,6.596348470111479e-07,5.519993173663807e-08,0.019055375829339027,7.125748133773869e-08,9.800136058402132e-06,1.7082438807847212e-05,4.7554747197864344e-06,1.783374574415575e-06,0.26321925520896916
L2/3_spot_36,0.10143939666450025,8.698078363522653e-06,1.645480223189111e-08,0.24211871325969694,0.003426823765039444,3.513829142320901e-05,3.328531456645578e-05,3.0483569298667137e-05,2.5195648686349162e-05,5.5326469464489495e-06,2.2892249398864808e-05,3.128319026046711e-08,2.138752893188212e-06,3.82523126063461e-06,3.1603632955068405e-08,2.799274829712317e-08,1.1227031427551994e-05,6.2690492352857065e-09,2.073588916573499e-06,9.250642051483737e-06,2.0343856135696116e-06,7.861558826149917e-09,0.7830831050872803
L2/3_spot_37,0.16613093093037604,1.8441711745253996e-06,8.086582212740724e-08,0.22221910879015921,0.0007285045634489506,0.00022546648833667862,3.1291939922084563e-05,8.615996466687647e-06,1.5395652690131103e-05,9.783117366168882e-06,5.27085696830909e-06,1.690048110347675e-08,2.109762181135011e-06,7.514139429076751e-06,2.2033500641782668e-07,3.217902211360979e-08,0.022273550648242237,3.750621786480224e-08,0.010103788459673524,1.3406592688625097e-05,2.388044856616034e-06,7.506601207296627e-08,0.5783428966999054
L2/3_spot_38,0.3781924903392792,5.123003063545184e-07,3.60545442390503e-08,0.06613394357264041,0.11333856172859669,6.449971556321544e-06,3.496093563626346e-06,6.250788192119216e-06,8.814890406938503e-06,0.000206881789927138,4.887216209681356e-06,2.1718976572770998e-08,1.958970142368344e-06,4.8553872375123324e-06,1.6105470024285753e-08,2.8592375311831122e-08,4.146308242525266e-06,2.0543334500189305e-08,0.00904002832248807,2.817945357946883e-06,1.7105863207689254e-06,3.0994489286229056e-08,0.46009910106658936
L2/3_spot_39,0.08156511001288891,4.096328822811302e-07,6.8017896426297854e-09,1.0524429380893707,0.04215177353471517,3.343012776895193e-05,5.040425503466395e-06,1.3202940726841916e-05,4.064584991283482e-05,1.98068944428087e-06,7.641581817097177e-07,3.132045431897269e-08,5.5315198039807e-07,1.7934684478859711e-06,5.079829215048903e-08,4.0272067280966437e-08,1.6342774017630291e-06,1.058164080802726e-08,3.5711787518266655e-07,2.4169658274786343e-07,4.672203829159117e-07,1.0923231741344354e-08,2.530533151912096e-07
L2/3_spot_40,1.1445369203499924e-07,5.401609200816894e-07,3.5013164811914524e-09,4.2270831954738244e-07,9.221690959293484e-07,9.191736552338626e-07,1.3142470777438574e-06,6.947981319171959e-07,7.059118928509634e-07,1.2804249763576082e-06,3.1517332558905767e-06,4.642894713136058e-09,1.3556686496940527e-06,1.4173717374887931e-06,8.363642090003509e-09,2.155237606160654e-08,3.876905100241857e-06,8.97393985788142e-09,1.6092603232209512e-06,1.2682666067576064e-06,2.9850414762222504e-07,8.437971832364611e-09,1.1941782295703887
L2/3_spot_41,0.49890747368335725,3.1555276791550574e-07,1.5716356394079866e-08,3.901133311501326e-07,2.67162885165817e-06,4.2675525691038274e-07,8.106945472263762e-07,3.3926563247632657e-07,3.2896815440608405e-07,2.486932359602179e-07,6.900913263052644e-07,1.0506737790905164e-08,1.741539381328039e-05,2.6040342362421146e-07,6.372456908820824e-07,2.6743146008811892e-08,5.162852829698751e-07,4.278670449053834e-08,6.727117607852052e-07,2.74543671707761e-07,1.78992188182292e-07,2.7360664626030486e-05,0.6522120565176011
L2/3_spot_42,0.3158461719751358,3.3493413184260135e-06,1.6437281136205688e-08,0.3227097377181053,9.683743337518536e-06,7.544815480287071e-06,6.290834539868229e-06,5.177331195227453e-06,1.5870652259764028e-05,1.6826257524371613e-05,8.745654349695542e-06,1.4170979412142515e-08,1.109393710976292e-05,2.965849466818327e-06,1.0020662521981194e-07,1.320275995198017e-08,2.9932679808553077e-06,2.7951041037255212e-08,2.156301825380069e-05,2.0620800478354797e-05,7.385682835092666e-07,1.4822533334069023e-08,0.4834710314869881
L2/3_spot_43,0.08354989141225815,4.4245830252975795e-07,1.001367628816752e-08,0.3426406040787697,1.2073421839886579e-05,3.1045694413478486e-05,9.270099508285058e-06,2.8127108635089824e-06,0.05608303621411323,2.0999074149585797e-05,5.9547991077124615e-05,5.899634913930641e-08,1.7602218008505587e-06,3.297313890016085e-06,3.501279213224962e-08,4.223614791243336e-08,2.9180896035541083e-06,2.6455335255803906e-08,3.965929772675736e-06,7.433758128172486e-06,2.614180243654118e-06,3.7355097859403943e-08,0.543336471915245
L2/3_spot_44,0.23674723803997041,4.544210264612048e-06,5.056860725716205e-08,0.1687571585178375,7.747058007225861e-05,0.0001391661797242705,2.1342379932320908e-05,2.0967195814591834e-05,1.7436264806747202e-05,8.546343497073395e-06,4.94606213123916e-06,4.775171920101684e-08,2.640145230543567e-05,1.1370316451575491e-05,1.188874051649691e-07,2.9436850326192146e-07,0.0011017740005627276,7.293365946736686e-08,0.00039501006540376693,7.299148091988173e-06,6.04648889748205e-06,0.00010650757249095478,0.7514868825674057
L2/3_spot_45,0.191725767403841,3.4217978964079522e-06,1.0079238421667469e-07,0.3131989523768425,0.0004881532702711411,4.247837878210703e-05,1.1318819224470646e-05,1.8611309587868167e-05,0.00019635121134342626,7.3843580594257226e-06,0.03484983742237091,3.5146302579391897e-08,7.568194700979803e-06,2.025468093052041e-05,3.5336967243893015e-06,9.11958302651783e-08,8.397488363698357e-06,6.236859348973668e-08,0.00010560828995949123,1.6012776632123858e-05,7.863018913667476e-06,1.8167585153605615e-06,0.5927861362695694
L2/3_spot_46,0.03440284375101328,1.3916409443481824e-06,2.424122961031117e-07,0.4698958873748779,2.0354265234345804e-05,5.6226339802378794e-05,2.006322765737423e-05,8.155771101883148e-05,0.0002142619407095481,9.34941381274257e-06,4.530933147179894e-05,1.2776282503068616e-07,5.288557281346585e-06,1.5141710537136531e-05,2.929279680756736e-05,5.8388973833700684e-08,0.023101938609033826,1.6742824939797172e-07,0.00011339391057845205,0.08037206307053565,2.5465405656177612e-06,2.1740453234997406e-06,0.3981967955827713
L2/3_spot_47,0.014846553234383464,4.862059810761821e-07,5.55751171305019e-08,0.4441861271858215,7.895458566054003e-06,1.541828714834992e-05,1.950457190105226e-05,1.0331083058190415e-05,1.0560641203483103e-05,9.290304114983883e-06,7.989526347955689e-05,1.730901884045011e-08,3.6448052378545986e-05,1.7238800637642271e-06,7.423741941181563e-08,4.6308239909365057e-08,5.27533763943211e-06,1.9882963719908275e-08,6.032139372109669e-05,2.590973663245677e-05,1.8561609351763766e-06,3.94121581592799e-08,0.6635037690401078
L2/3_spot_48,0.052741133607923985,1.5695277795657607e-06,4.823537373965793e-08,0.5751733064651489,1.4846087969999645e-05,5.309752873472462e-06,1.0078341074404308e-05,4.610735936694255e-06,4.713084013019398e-06,4.2774033772730036e-06,1.6234170288953468e-05,1.641327287416061e-08,7.975756016094239e-05,0.0001654990723181982,3.637623287033875e-08,6.088484809652074e-08,8.787395972831292e-06,3.065002047719646e-08,9.681987421572558e-06,3.119530754247535e-06,2.185347682370775e-06,1.2643522939725929e-08,0.44425450414419176
L2/3_spot_49,0.12883440107107164,3.6173630178382156e-06,1.840489831650416e-08,0.19159379303455354,6.400988922905526e-06,2.792332297758549e-05,3.032534386875341e-05,7.779467068758095e-06,7.787170056872128e-06,2.803968754960806e-05,0.0773766927421093,2.83188293224157e-06,1.732429745970876e-06,1.4652215713795159e-05,3.958503445034012e-08,5.742359139304654e-08,9.76542637545208e-06,1.7225524334207876e-05,9.363591834699036e-06,2.00428528842167e-05,4.811948247152032e-06,1.4566358341738807e-08,0.6399369359016418
L2/3_spot_50,0.25348958969116214,4.577880986289529e-07,2.0339291317839073e-08,0.4224103331565857,0.14158951714634893,7.49158272810746e-05,2.659238793967233e-06,1.6119639894895954e-05,0.00030832692282274367,2.0467381091293647e-06,2.8664014735113597e-06,2.3575358998328972e-08,1.7963234029139132e-06,7.611829596498865e-06,5.034325827324438e-08,2.6279383469329792e-08,1.255361058838389e-06,4.148524084257588e-08,6.397518882295117e-06,7.367671287283884e-06,1.037359339761679e-06,2.0625508145855064e-08,0.3032502979040146
