,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_16,1.0683991604309995e-06,5.034614902754698e-09,1.2393721772241407e-05,1.7789073050022124,5.450972366816132e-05,1.4038393919690863e-05,6.100730388425291e-06,3.1817032140679655e-05,4.194891812403512e-06,5.326914418901652e-07,3.2443718822605665e-09,1.262372626342767e-06,1.9316368504718188e-08,6.107253739173757e-07,2.693907859452339e-07,9.66050166084642e-08,7.648461490816771e-08,1.285539354967114e-07
priorregion1_spot_17,8.155357107852979e-07,0.00025358584825880827,1.6644999959680717e-05,1.4711425721645355,4.150557815592038e-05,9.443005365028513e-06,4.9971966836892535e-05,5.184662290957931e-06,5.983377673146607e-06,5.077904773997943e-07,3.61310295460271e-08,4.5156687156122645e-05,1.185154424092616e-05,1.9122194146348194e-06,2.5761948450053753e-07,2.5799512286539545e-07,0.2615972444415092,2.760483894803656e-07
priorregion1_spot_18,5.9733876696554946e-06,6.324914068045472e-08,1.3276631898406777e-05,0.903821024298668,1.9612057258200366e-05,8.721416043044882e-06,2.5624930572121235e-06,2.931651056314877e-06,1.7426657564101337e-06,4.1241187176410676e-07,4.960181154700649e-08,3.940531860280317e-06,4.959349944044789e-08,2.4011501773202328e-05,3.0823643442090544e-07,9.798541100281e-07,0.24492492377758027,3.3224834083966925e-07
priorregion1_spot_19,8.615304771808497e-08,6.460439792022044e-08,0.08695480786263943,1.4217158019542693,0.22528232932090758,9.377864371344913e-05,4.510322505666409e-05,0.002664965984877199,2.585166175776976e-05,1.0896117942138516e-06,1.0036620246012263e-08,1.2032844460918568e-05,4.712580548016377e-08,1.698545048611777e-06,6.40516620364906e-07,1.1364528177182364e-06,3.4159376482989505e-08,1.4004095305608644e-07
priorregion1_spot_20,2.3400151349051158e-06,8.257535633049429e-08,1.777277680048428e-06,1.5995454907417297,3.4783290857376418e-06,2.1939248085800504e-06,7.273822006936826e-07,1.687822265239447e-06,1.7805466399067884e-07,4.098761365867177e-08,2.8593829082268487e-09,9.168031084527684e-07,1.548831694009323e-08,2.2762194191727757e-07,1.0308432507599719e-07,9.206705158248951e-08,1.4700172634718456e-08,3.5199022896392763e-08
priorregion1_spot_21,9.323289896201459e-06,1.0157037877434051e-07,2.0426945411600173e-05,0.5728716939687729,7.548495304945391e-05,1.4263200046116254e-05,1.2662716380873463e-05,5.247948574833572e-05,2.3580485049023996e-06,4.441256606924071e-07,5.420283755164235e-09,1.3485357158060651e-05,0.0035377782071009277,2.2098351223576174e-06,5.859614248038272e-07,0.000247918683453463,0.20464402735233306,2.465098077664152e-07
priorregion1_spot_22,1.0088440092204109e-07,2.854414260511362e-08,0.02478260025382042,1.7241840302944185,0.1920019827783108,0.00544262754265219,8.999108104035258e-05,0.00040699078381294384,1.1552171099538101e-05,5.031629768836866e-07,2.904513980439561e-08,2.0190534905850653e-05,6.5303098395475e-08,0.00010953113123832737,4.1302242266283433e-07,5.559092613793838e-07,3.4996820019728146e-08,1.0264413923266602e-07
priorregion1_spot_23,1.1305980791576077e-07,2.5137217196657957e-08,0.028580239694565537,0.8942363381385803,0.0640994157642126,0.00012740065722027794,0.00015400703778141182,0.07983443029224872,1.992794650504948e-05,2.3258090732269923e-05,1.7832842580389756e-08,9.812181679080822e-06,2.99597345154723e-08,1.0384295956100687e-05,5.839482014380337e-06,8.160338438756298e-07,2.3053005637763134e-08,2.9454202632450693e-07
priorregion1_spot_24,6.082607448831822e-08,6.065291868750934e-09,5.4308780090650546e-05,0.7100271314382554,0.11162015460431575,0.0001656930246099364,3.781091509154066e-05,3.904172572219977e-05,2.4600408778496785e-05,4.464687506811061e-07,2.200893680637251e-08,2.6796266638484665e-06,1.2121263504027979e-08,1.9710784044946195e-06,2.2271772976978361e-07,2.58993503621241e-07,1.5631047123321196e-08,9.181268190161519e-08
priorregion1_spot_25,6.7564802748165675e-06,0.009274709410965443,9.132482664426788e-05,0.7292028725147248,0.00013000537874177098,1.3056975240033352e-05,4.070541854162002e-05,3.32785903083277e-05,1.0857764937100001e-05,2.652833518368425e-06,4.729064801978212e-08,0.011579462746158243,0.0007059371826471762,3.5052754924436167e-06,1.4148906018363052e-06,1.2057046035351959e-06,0.6986747860908509,7.52299996520378e-07
priorregion1_spot_26,0.00048597553250147036,3.488875333079733e-09,8.929035118399043e-07,1.4160557627677919,5.648915225719975e-06,8.252602498259875e-07,6.098511079244418e-07,3.6621713093154537e-07,1.2689035955304462e-07,6.269141472614592e-08,4.814613641102029e-09,4.713598002581421e-07,8.239133967435919e-05,9.939500245081945e-08,6.451254996875377e-08,6.418166655919324e-08,2.6955937570960488e-08,5.36794029670773e-08
priorregion1_spot_27,2.2100280503423166e-07,1.745540018305292e-07,2.8644875783356838e-05,1.1398922026157379,5.6300947107956745e-05,6.476016096712557e-06,7.53139117932733e-06,1.2246790447534296e-05,1.40085954285496e-06,2.1328507742168768e-07,4.337924019992557e-09,3.901808349837666e-06,0.00020845565595664086,1.1675213727357913e-06,2.1271898233976572e-07,1.0429556702717946e-07,0.2696358308196068,1.101356254196162e-07
priorregion1_spot_28,1.7480483407439352e-07,2.081828105460204e-08,2.5022961926879363e-05,2.0602177739143372,6.463330319093075e-05,0.00011444627489254344,0.0016983840265311302,8.212410757550969e-05,2.0980857129870857e-06,1.2427229947320484e-07,1.8311164140527584e-08,2.9104429586368497e-06,2.4755875838167186e-08,6.440763286263974e-07,2.046316268433657e-07,1.8791847509191938e-07,1.7886729519744905e-08,9.012087360815713e-08
priorregion1_spot_29,0.001992567803245038,4.9303348896501126e-05,2.16011327211163e-05,2.1301159143447874,4.580788972816663e-05,6.0152741207275545e-05,8.279121630039299e-06,3.703784500430629e-06,8.627851627807104e-07,3.7575759535002364e-07,1.0156338037248248e-08,6.91195727995364e-06,4.8654691653382546e-08,4.4308915931878805e-07,1.808955545357094e-07,4.491249811167108e-07,2.8660587148010562e-08,7.596184047997668e-07
priorregion1_spot_30,1.0175992581906712e-08,3.7201867808533967e-09,5.851943456036679e-07,0.938824126124382,6.481768718913373e-06,9.73430883277615e-07,1.4427819337470284e-06,4.500096437709545e-07,1.6897928887260604e-07,5.312618167607753e-08,6.9326177243311816e-09,9.206812535467181e-07,9.731470962393018e-09,2.1912015313318991e-07,9.564897140990069e-09,3.318830223975056e-08,7.063814888574882e-09,3.664726317964551e-08
priorregion1_spot_31,8.353272960448521e-06,0.0013937278417870402,7.959336617204826e-05,1.8731599211692809,0.0029589638579636812,2.7650246738630813e-05,2.2725520102540032e-05,0.00010811054926307406,3.510156857373659e-05,1.5125009667826818e-05,1.6041912616060474e-07,2.891094782171422e-05,7.159740619044897e-07,0.0001803062463295646,1.3039818304605432e-05,1.4930029510651365e-05,0.17270839437842367,1.675388330113492e-06
priorregion1_spot_32,1.7494803117301674e-07,3.453145662746238e-08,0.05839701853692532,1.295930379629135,0.11522180996835232,7.735933650110383e-05,2.6148268443648706e-05,9.948123442882206e-05,8.422125392826276e-06,5.97103604604854e-07,6.5608216637258465e-09,3.513006722641876e-05,0.00012699728904408403,2.781276441510272e-06,8.830119242020373e-07,1.3367249891871326e-06,3.1774131947770466e-08,1.2910592630532847e-07
priorregion1_spot_33,5.631904997471793e-07,1.0558270213678615e-08,8.368053095182405e-05,1.581284785270691,0.08246069513261318,0.020107551850378512,2.3020599564915754e-05,7.100459770299494e-05,1.1640277580227123e-05,5.602064419463204e-07,2.3651596148255296e-08,1.0620929970173165e-05,5.413106443086236e-08,6.087209862926102e-06,1.5452547899030833e-07,3.4019477368474327e-07,1.0362316729128906e-07,1.1763019429622546e-07
priorregion1_spot_34,1.1099493576693932e-06,0.0004356850433396176,0.08101323843002319,1.0373283565044404,0.11737559624016285,0.00017235990380868316,0.00043831445509567857,0.0006977986718993634,0.02037162184715271,2.4571081894464445e-06,1.3839430650364194e-07,0.0002679962577531114,0.002066588855814189,1.7851351549325047e-05,3.5426228464530142e-06,4.769331712850544e-06,0.24116930663585662,5.261329135919369e-07
priorregion1_spot_35,5.209153027863067e-06,1.573241252827984e-08,0.00015142599586397408,1.179386669397354,7.344461773755029e-05,1.5995956891856623e-05,3.830929756531987e-06,1.2720496761176038e-05,4.306038431423076e-06,6.411169181319565e-07,2.8602916390951807e-08,7.033143901935546e-06,6.502038049802649e-05,5.565976579191557e-07,1.3983209257162346e-07,4.6448947443877847e-07,4.029301443608802e-08,1.9529745429736067e-07
priorregion1_spot_36,2.3434790374921022e-08,4.1994669075506875e-09,1.5165386685112027e-06,1.7423855900764467,1.5531700000792625e-05,7.308106148684601e-07,8.199015127274833e-07,2.054803167084174e-06,3.7351640145288913e-07,9.977119930226763e-08,1.0117742199611257e-09,4.246228036208777e-06,7.363575837970871e-09,2.2755888053893614e-07,9.679270149831611e-08,6.936459335804556e-08,4.859363822440344e-09,5.631827271201928e-08
priorregion1_spot_37,0.0018913027655798943,1.3241163685506765e-07,2.1705057861254318e-05,1.403282779455185,4.044762517878553e-05,5.168883653823287e-05,2.344823553812603e-06,1.0613351059873822e-05,2.1752818383902197e-06,6.087439459179222e-07,2.0090020491636557e-08,1.5148468128245442e-05,2.2615575971940417e-07,1.2016647406198902e-05,5.502633399601109e-07,3.4740259366117244e-06,0.26472131311893465,2.3941734752952472e-06
priorregion1_spot_38,1.1390447554049388e-07,1.5923186946764644e-08,0.015363898919895293,1.8670530021190643,0.07100084163248539,2.7973804299108453e-05,2.534541654313216e-05,0.00019885233632521704,5.606518902823155e-06,5.196336701374094e-07,5.735031982645467e-09,3.054584722121945e-05,1.2060361154198064e-08,3.0746301149520154e-06,1.546622462456071e-06,6.088094124834243e-07,9.74568217237959e-09,1.6665107551716577e-07
priorregion1_spot_39,2.1461230570452017e-08,1.2696057494210321e-08,7.302086232812144e-05,1.4176405668258667,0.32132061868906026,0.1491737462580204,2.701724006328732e-05,4.263577448000433e-05,4.276485969967325e-06,3.907607606379316e-07,1.2348315969745727e-08,9.823757000049226e-06,1.2146570416149416e-08,3.4513852369855164e-06,1.7232595723726264e-07,1.4795484844398745e-06,1.3444783331095778e-08,8.14110464375517e-08
priorregion1_spot_40,5.730629425215739e-07,7.135282576200553e-05,2.2796851567363773e-06,1.7122195482254028,1.4792368256166809e-05,1.1810259275080173e-05,1.7690545234927413e-06,2.8892730711049807e-06,3.3369970253716025e-07,2.628874668175741e-07,5.4357789158743235e-09,3.1140326427703263e-06,4.2422962387433925e-08,7.003625654533607e-07,4.5971889903739795e-07,4.558203315241372e-07,1.8694925341122825e-08,2.76160439227624e-07
priorregion1_spot_41,7.493029663407925e-08,7.16492629670995e-09,3.883687531924806e-06,2.1119601130485535,1.120258361879678e-05,7.884621766152123e-07,1.41892081160222e-06,3.368662248703913e-06,5.035223381355537e-07,7.127752297719781e-07,4.355814358092403e-08,1.0551208902143117e-06,1.007278482845209e-08,7.481947250198572e-07,1.0083269401661711e-07,1.5991534993986536e-07,5.351411864751299e-08,7.40159165957266e-08
priorregion1_spot_42,6.407793122775729e-08,1.785011169985751e-08,0.0249319639056921,1.7966699957847596,0.00010430917827761733,1.648703018872766e-05,2.8072787790733857e-05,0.0002887304988689721,1.8392667584521407e-06,2.4713001067766527e-07,7.560579895482533e-09,8.037369752855739e-06,1.0859770860349727e-08,6.983070477417641e-07,8.646237517950795e-07,4.4340854969959765e-07,1.3890533567817443e-08,1.1361335587878329e-07
priorregion1_spot_43,6.077823940131565e-07,4.851828947494142e-08,0.23802785202860832,1.0563576877117158,0.06022406537085771,0.00011738922039512546,0.00012456195290724283,0.0009424729942111298,6.491804888355547e-05,7.022042780135962e-07,6.167327377681886e-08,9.448477248952258e-05,8.66770712093512e-08,3.6456100019677254e-06,2.711537831601163e-06,3.2814777455314474e-06,0.34570870250463487,0.00010179650053032675
priorregion1_spot_44,3.2850054587640896e-08,1.4921117630350977e-08,2.808082817864488e-05,2.3962011337280273,2.1298332376318283e-05,5.219410536483338e-06,4.93312336402596e-06,7.791473080942524e-06,9.392233721428056e-07,8.383828848934627e-08,1.156152490411344e-09,1.918370423936722e-06,5.1967742997760534e-09,5.595801013669188e-07,1.1349616499956029e-07,2.501033492308125e-07,1.5050011725747937e-08,1.9453799282587174e-08
priorregion1_spot_45,5.6981706464398485e-08,2.142888044787128e-08,6.89102686010301e-05,1.3675463676452637,0.00011925666876777541,4.259367347003717e-06,9.676983836470754e-06,0.15355688259005548,2.3732859062874924e-06,1.8371941408190652e-07,3.3354388229156485e-08,1.4842825157757037e-05,3.917004640641153e-08,3.118631539678063e-07,1.8035810569472236e-07,2.905325885649291e-07,1.2992348441542845e-08,6.994733148246725e-08
priorregion1_spot_46,7.431516308997743e-08,1.960844606685442e-08,0.35791418999433516,1.7781176924705506,0.014736558264121413,8.042196386668366e-05,3.724037669599056e-05,0.0003542842358001508,5.832974293298321e-05,2.3432733371464566e-07,1.6409656300453435e-08,0.0015874702017754318,1.9646598214961843e-08,2.1045774587946655e-06,4.31965071356899e-07,2.98693835532049e-07,2.3300649409918606e-08,1.7968619374642007e-07
priorregion1_spot_47,2.603661750981701e-05,0.0010451772424858064,0.14192221015691756,1.4495798587799071,0.06684833504259585,0.00036613135889638213,4.900685707980301e-05,7.364038174273446e-05,4.8456883996550465e-05,1.7016301569583448e-06,5.5112546171187674e-08,0.00044991128670517354,1.2099088770867185e-07,3.607758317230037e-05,1.224675031608058e-06,1.3591292940873244e-06,0.25715242326259613,6.845709208391781e-07
priorregion1_spot_48,0.0004696670788689517,2.366470122083797e-08,0.00025439461605856193,1.5152535378932952,0.04421644564718008,4.2846897122217344e-05,6.705597297695932e-05,0.07342609129846095,5.478294838212605e-06,8.293956170746242e-07,1.65223128512082e-08,1.810970388760325e-05,1.621558993747385e-08,6.143317307305551e-07,6.817622249855049e-07,3.970443017919934e-07,3.7907031646966515e-08,3.366729842468886e-07
priorregion1_spot_49,3.662760389033792e-06,2.7348817894790044e-07,5.653869743582618e-06,0.7804406821727753,3.317080590932165e-05,1.2470386991481066e-05,1.6274634981527927e-05,9.236037567461607e-06,2.8875855036858414e-06,6.139865888599161e-07,3.127290770787994e-09,1.322265364933628e-06,6.503019051251614e-07,1.7261151128877827e-06,4.0794945732613996e-07,4.873085117651499e-07,0.09943203888833523,1.395215235788783e-07
priorregion1_spot_50,0.030147303920239208,0.011054365383461117,0.004461222630925477,0.4524673283100128,0.01428624726831913,0.00011993010630249046,0.00013008652240387164,0.057087543047964574,2.221824961452512e-05,1.6876898030204757e-06,9.908224676280498e-08,5.321837379597127e-05,0.001216548349475488,5.689459540008102e-05,4.857354315390694e-06,6.657705171164708e-06,1.3185133159160614,2.6489536367080292e-06
priorregion1_spot_51,4.6843133674201457e-07,4.5708650873166347e-07,0.0016510712972376497,1.5281941235065462,0.046015355549752716,0.00027370166644686834,0.00016542604134883734,0.003114512388128787,0.0002104351711750496,3.861503046209691e-06,1.7415713386981225e-07,3.2837429534993136e-05,2.686097801074539e-07,8.665124323670171e-06,1.161976837238399e-06,2.442204458930064e-06,0.33592140674591064,5.70252382203762e-07
priorregion1_spot_52,1.2076163855567759e-07,1.1540599409443076e-08,8.006873504200485e-05,1.1913357615470885,0.18097410574555398,0.12444141544401646,1.9519961915648307e-05,4.404381070344243e-05,2.5942414322344123e-05,5.758985309967102e-07,9.020538893622643e-09,1.552140938656521e-05,1.5936821817774677e-08,2.923894248851866e-06,5.153247315092813e-07,3.47174372450354e-07,1.9551556107444415e-08,1.3016001716437133e-07
priorregion1_spot_53,3.8987883677066294e-08,7.850125260944197e-09,8.818492779028021e-06,1.8535402417182922,3.269926983193728e-05,1.6316786877723646e-05,1.0342185896661251e-05,8.604886397733935e-06,9.287737839258626e-07,2.2583086618510608e-07,2.337358007142854e-09,5.548607487071422e-06,1.3406514565161842e-08,7.352475790867175e-07,7.979816928127549e-07,3.1848892660946155e-07,1.1951240752594572e-08,2.5615723160399283e-07
priorregion1_spot_54,1.3068798466520092e-06,9.198490857897923e-07,6.414489030248661e-06,1.5860512614250184,3.954810126742814e-05,7.737250734862755e-06,7.476827295249677e-06,4.502845172282832e-06,2.5409257546016307e-06,4.2338505465977507e-07,0.0030210348311811683,7.093067652022e-05,2.832796217262512e-05,2.631611209835683e-06,3.6424604417106825e-07,1.9626114422521826e-07,0.32476556599140166,8.688011234880836e-08
priorregion1_spot_55,1.9367199897146747e-07,2.0764434083275775e-08,0.04520683791488409,1.5393404126167298,0.0001227870954608079,2.6144483217649395e-05,1.9428347786742962e-05,8.714941832295153e-05,1.8448491914568876e-06,2.2482216905927998e-07,6.040477984470272e-09,2.3560547197121193e-05,3.466736160362417e-08,3.296544903719223e-07,1.2062377621191445e-07,8.999370805895524e-07,1.781517910970365e-08,6.694287897346385e-08
priorregion1_spot_56,8.064950634434355e-06,1.9581530432333237e-05,0.009046869678422808,1.212652337551117,0.11439459659159183,0.015157671645283699,0.0008028289361391217,0.0077900813659653075,4.491717409109697e-05,2.5285370384153794e-06,7.271373405615123e-08,3.742606095329393e-05,0.0006520234339404852,0.000125116431445349,2.9068647904750835e-06,2.829477034538286e-06,0.6544738620519638,4.666450627155428e-06
priorregion1_spot_57,1.4797673941302494e-06,2.2229272005347412e-07,9.205292190017644e-05,1.2534731388092042,5.51412274944596e-05,8.79217368492391e-06,1.3557359625337995e-05,7.658230933884624e-05,4.47910651928396e-06,2.513610226628771e-07,1.5256721308531952e-08,3.881273687511566e-06,2.8174192667762556e-08,6.914388222867274e-07,2.5734288584544633e-07,2.1004965375936992e-07,0.3046677619218826,1.9508959638869786e-07
priorregion1_spot_58,7.457925512710518e-08,1.1854127812682691e-08,2.5664307486295e-05,2.164800000190735,5.6406966905342415e-05,3.605480037549569e-06,4.784876568919571e-06,1.0092050661114627e-05,7.887011804541545e-07,8.922917054121627e-08,1.2454058562205716e-09,1.4805844216425613e-06,1.9505378645590102e-08,6.587079724340584e-07,9.864620160726645e-08,1.8666480627871354e-07,1.1084248230375238e-08,1.5188463251547545e-07
priorregion1_spot_59,0.00044598344102269043,6.848883676866536e-05,0.0004953478171955795,1.112521380186081,0.0002736193840974011,1.0751586069090992e-05,1.5126083007999114e-05,0.29920902848243713,3.948910057260945e-06,1.6343174195299071e-06,2.318640191845134e-07,1.8435940819472308e-05,7.078044006902929e-07,1.2474649736304856e-06,5.043821533945448e-06,8.245558973385414e-07,0.3007982879877091,3.4956412662268124e-07
priorregion1_spot_60,3.581020440179828e-08,1.2121555670319142e-08,0.017928177770227195,2.027686667442322,0.1191377431154251,1.8659377565199976e-05,2.0789579048141603e-05,0.0001356943444989156,3.7117573810974144e-06,8.734202395999093e-07,4.8579102962520446e-09,1.91596804143046e-05,4.6556974453437776e-08,1.3366564360239865e-06,1.6066535408754139e-06,2.7638806301411026e-07,2.0802310451983884e-08,4.165169201542085e-07
priorregion1_spot_61,0.01008415906690061,2.569605371149919e-07,2.2275138871918897e-05,1.6477361500263215,7.038274561637081e-05,1.1031585472665029e-05,1.168774115285487e-05,3.334000721224584e-05,2.4636987745907392e-06,9.551145808472938e-07,1.368998492345952e-08,4.001217325821927e-06,9.469163160247264e-08,1.9384945233014153e-06,2.0469429955483066e-07,7.325723601070422e-07,0.1145443320274353,2.207263094078371e-06
priorregion1_spot_62,1.6231508581654455e-07,3.238452155329696e-08,0.06339634098112583,2.3055505633354185,0.2175404079258442,7.332202112593223e-05,0.0001607281519682147,0.00026216613478027286,7.057906668705982e-06,3.1921442626980935e-07,1.3548245858530096e-08,3.680626177811064e-05,3.3428005785651757e-08,4.48970615707367e-06,4.6937606441588285e-07,6.704679861968544e-07,2.01746044758977e-08,6.747641293713968e-07
priorregion1_spot_63,8.037286214346295e-08,2.4038919832491958e-08,0.0002551619923906401,2.438472330570221,0.0017138299299404025,0.00012118200938857627,1.080526794794423e-05,6.160286156955407e-05,7.599524951729109e-06,4.198552630896302e-07,1.2986505515399926e-08,6.507254283860675e-06,2.903722577940471e-08,5.204670992497995e-06,1.5090779257320718e-07,1.1109974707324001e-06,2.795413802658686e-08,1.1495457279409039e-07
priorregion1_spot_64,2.0466394445861624e-07,8.384532357297304e-09,0.04576750099658966,1.8273028314113617,0.0002514241321478039,4.8735503696661915e-05,3.840109366137767e-05,0.0004332285025157035,1.8522458503866802e-06,2.1648552817055133e-07,4.769352059952326e-08,2.635577902765363e-06,9.101966558233699e-09,1.1059303460569937e-06,3.095406938768974e-07,9.367312145514007e-07,1.4379883728210533e-08,5.125111108839065e-08
