,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_33,1.2187637184979393e-05,1.8325900654758698e-07,0.00012539076415123417,0.2218499153852463,0.07925598174333573,0.01154631283134222,0.33336510956287385,0.00024108263241942043,0.0017840852204244586,0.3114269122481346,1.3795904294511276e-07,0.00010293513332726434,6.377780636057651e-07,6.539072710438633e-05,6.874367900309153e-05,1.3915490217186742e-05,6.871474579384085e-06,0.18482704758644103
priorregion1_spot_34,5.351834801103905e-07,6.29101815974309e-08,0.0001792210685380269,0.24585675671696663,0.20615856125950813,0.00017733659842633642,0.0003476838857750408,0.16926481798291207,4.0104510389937785e-06,2.8971106530661928e-05,1.1308689185085544e-08,6.057058567421337e-06,8.305779211070786e-08,3.7456403447322375e-06,0.4813028246164322,1.0295301649421162e-06,2.8972664800619442e-08,0.030750967841595412
priorregion1_spot_35,5.901861896973061e-07,2.3152891159838873e-08,2.6265251653967427e-05,0.000306257170450408,0.537305498123169,0.0819658923894167,0.5931549370288849,7.277959193743299e-05,2.8362420016492253e-05,3.494570573820966e-05,2.4758302341609806e-08,1.9136581067868976e-05,1.3204092539353953e-07,0.0001297699382121209,0.005501234694384038,2.0402174072842174e-06,2.076339367107494e-08,0.3607001259922981
priorregion1_spot_36,2.969797378682415e-06,9.266339702662662e-07,4.7124548109422905e-05,0.004236482409760356,0.00048320767091354356,3.086865326622501e-05,0.3132435455918312,0.03946628160774708,4.536297237791587e-05,0.25472885519266125,3.812105759948282e-08,3.33226598741021e-05,4.882498728875362e-07,1.9820976558548863e-05,0.0012095691694412381,4.077214384778927e-06,5.529874229637244e-08,0.9301003187894821
priorregion1_spot_37,9.830125407006562e-07,5.171720491858878e-08,3.292548808531137e-05,0.006905955891124904,0.11509717926383017,5.474117024277804e-05,2.0984813636459877e-05,8.85621142515447e-05,1.689127730060136e-05,0.1982672467827797,8.922387317866765e-09,0.00010135621450899636,1.4290824196905308e-06,0.00017355505406158045,3.971767728216946e-06,2.050429211521987e-05,7.978217126947129e-06,0.2905537158250809
priorregion1_spot_38,2.5202640472343778e-06,1.8549301330494933e-07,0.0007326451421249657,0.000835803264635615,0.3257302328944206,0.004026419436559081,0.9751445055007935,0.0011341048404574395,0.00015923956016195007,0.47278554886579516,5.371486011540583e-08,0.0023463689838536085,1.573044818314884e-06,0.05347298346459866,8.197073839255609e-05,3.473349279374816e-05,2.0351057088419112e-07,0.2381194405257702
priorregion1_spot_39,4.475660102798429e-06,2.1396058524913997e-08,9.548553998683929e-06,7.535677068517544e-05,1.4066800804357627e-05,2.9850438204448436e-05,0.28520049154758453,4.433295398484916e-05,0.01711101084947586,0.1718986041843891,2.3158816553348066e-08,0.01156155737116933,2.1732974957444649e-07,5.383316420193296e-05,0.03984232936054468,8.698036344867432e-06,3.957280494404359e-08,0.8638711422681808
priorregion1_spot_40,5.297814368532272e-07,1.85383045803178e-08,5.6618775488459505e-05,0.00023225141339935362,0.00014136098689050415,5.53018338905531e-05,0.3288711324334144,0.015871553961187602,0.00022361237861332484,0.2046049617230892,8.243083460257595e-09,1.908466929307906e-05,1.378128338558327e-07,1.031980386869691e-05,8.365206922462677e-05,8.756146098676253e-06,4.9296283499700166e-08,0.5169189393520356
priorregion1_spot_41,0.00012399711340549402,2.2358080045137286e-07,5.160351556696696e-05,0.0004596990198479034,5.792833926534514e-05,5.152795292815426e-05,0.7369260519742966,0.0009257881320081651,0.03063638750463724,0.561582726240158,8.785308125425217e-09,0.0034762127907015383,4.95282657198004e-07,4.2602575194905516e-05,3.074458245464484e-05,4.990993215869821e-06,3.5780320217781994e-08,0.18132506757974626
priorregion1_spot_42,1.0127262370929203e-07,6.11777510872713e-09,6.764445129192609e-06,9.338041636510752e-05,5.692149807146052e-06,6.974918505875394e-06,2.008492469940393e-06,1.3021994664086379e-05,2.102009227655799e-06,1.015528243780136,3.6716100826339472e-09,5.29858225490898e-06,2.444823010705477e-08,5.332984619599303e-06,0.05881209895014763,8.495326994761853e-07,7.345611119369266e-09,0.2790542647242546
priorregion1_spot_43,9.121586060700793e-07,9.107356468973653e-09,1.1452307535364526e-05,2.560984657975496e-05,1.0698310852050783,0.00010266685567330568,0.6704224824905396,0.0001221257716679247,0.2550135403871536,4.731105809696601e-06,4.181671098280049e-09,1.6166403929673835e-05,6.325647312621641e-08,2.2133964307613503e-06,5.110106201300369e-07,2.043125846284966e-06,6.9562144933144054e-09,4.837301929683235e-07
priorregion1_spot_44,1.0702898771342009e-05,1.0668941783364972e-07,0.00018960646120831371,0.0015260539541486651,0.0002067714369331952,0.06355595737695695,0.2159346655011177,0.00032306239590980114,0.007778711197897792,0.1367823079228401,8.369576747213614e-08,0.14602854549884797,3.7594796964413046e-07,0.00033810296881711107,0.10204572044312954,7.957149546200525e-06,0.00012883235394838265,0.5606016159057617
priorregion1_spot_45,2.2062467223804563e-06,1.0105325287668167e-07,1.1194371109013447e-05,0.00041746797651285303,2.862039500541869e-05,2.5008809916471365e-05,0.21152671352028848,4.326960133766989e-05,2.0181009222142166e-05,0.33073081374168395,4.291429771541288e-08,6.742028599546757e-05,3.272221142935905e-08,5.365636911847105e-06,2.0659350639107288e-06,2.65622452388925e-06,5.12043621725411e-08,0.19249714389443395
priorregion1_spot_46,6.351255393610702e-07,2.5492968358520332e-08,1.0473421252754633e-05,4.5074312765791547e-05,2.7216868056711976e-05,0.056176033616065976,0.44317829608917236,3.643024610937573e-05,0.003734384698327631,0.07902904376387596,1.7734218804577047e-08,0.011758310440927745,9.36012181540491e-08,2.16728067243821e-05,5.6381408285233196e-06,3.4291386896256884e-06,2.1155479590362347e-08,0.2831339299678802
priorregion1_spot_47,2.392323267486063e-05,3.6940029701781896e-08,0.018188686948269604,0.00869231466203928,2.9520211046474288e-05,5.175640017114348e-05,0.3806426480412483,4.5769265307171735e-05,3.8042755477363245e-06,0.3211810886859894,1.2939160010105866e-08,2.8202627345308428e-05,2.194588162751643e-07,4.1487563294140274e-06,3.453367037309363e-06,1.1936515249999502e-06,1.1828026060811681e-07,0.21599328964948653
priorregion1_spot_48,3.642746818854903e-07,2.5074391274415576e-08,7.933114193292566e-06,0.0014439723221585155,1.5313050789700357e-05,2.1564644066529583e-05,0.5570174098014832,4.048555510962615e-05,6.795401532144751e-06,0.4712106496095657,6.5499380808020645e-09,8.841103453960387e-06,6.021252190180348e-08,7.017717166490911e-06,4.081456904714288e-06,1.2166424255610763e-06,0.00013243502035038547,1.3458681314659772e-05
priorregion1_spot_49,4.330683182729445e-07,1.703435215105742e-08,5.110025795147522e-05,0.00017946888328879143,0.26160756647586825,3.2396657843491994e-05,0.22850097119808196,0.00022326921389321798,2.8288976682233628e-05,5.629831466649194e-05,1.0063168520701994e-08,3.722557721630437e-05,1.243889713009594e-07,0.004325363505631685,0.07817587442696095,3.0023630301911908e-06,1.0796482854402712e-07,1.1192230701446533
priorregion1_spot_50,2.210748507422977e-05,8.540409197621557e-08,0.0005635483394144103,0.23992156982421875,0.002104718133341521,7.432117163261866e-05,0.39834442287683486,0.07284290455281735,2.262075149701559e-05,0.24308036565780639,3.997895543506047e-08,0.07076969258487224,1.8219554476672783e-06,1.104835591831943e-05,4.673590547099594e-06,2.198457252688968e-06,3.3904405256635077e-07,3.24778684444027e-06
priorregion1_spot_51,2.5233957714476677e-07,2.3688939521093744e-08,4.655925094994018e-05,0.00018399820910417475,7.470225973520428e-05,1.5458824600500522e-05,0.00043882730242330583,8.989463494799566e-05,3.4043450614262835e-05,6.165870017866837e-05,1.1764915441858649e-08,0.4873038440942764,4.6016622512468075e-08,4.767710343003273e-05,2.0014065466966716e-05,3.668703993753298e-05,9.449486126911211e-09,1.4368378818035126
priorregion1_spot_52,6.320209740806604e-06,8.578201899922533e-08,0.008434923784807325,0.000993858912261203,0.15022109374403952,5.506129491550383e-05,0.3404539629817009,0.001740747195435688,7.460309752786997e-05,0.4329236954450607,2.28982509398179e-08,0.041621166653931146,1.7799345144453583e-07,3.0108706869214072e-05,0.00010810939020302613,4.699258533946704e-06,5.129943687620653e-08,0.3671748697757721
priorregion1_spot_53,3.90412678825669e-06,1.2313467934177424e-07,6.733541340508964e-05,0.00034019672893919055,0.14637280777096748,0.0001624895594432019,0.29375876039266585,0.00011528980940056499,0.017964125517755745,0.6254884898662567,7.117986946525435e-08,5.3494265557674225e-05,2.5225049284927084e-07,4.0963325955090116e-05,0.06544362716376781,1.0542048403294758e-05,1.1362781258128507e-07,0.0001631895749596879
priorregion1_spot_54,2.9313891189985954e-07,1.1864107030135074e-08,1.2642331694223685e-05,0.003440345136914402,0.001175286795478314,0.00047097546048462395,0.6308787733316422,9.733887418406084e-05,2.8565585671458395e-05,0.26837943345308307,1.6348672549071354e-08,0.24953336268663406,7.549453222566173e-08,3.0855355726089334e-05,4.648443541555025e-06,3.1432139394382833e-06,3.2111004522050735e-08,0.18630818650126457
priorregion1_spot_55,1.833263944206465e-07,4.707190868202816e-08,3.176467271259753e-05,0.0001775491880835034,0.28695524036884307,6.771570006094407e-05,0.5741955876350403,9.336922630609479e-05,1.1768706417569775e-05,0.23682719990611076,7.816760838608163e-09,0.02289571696892381,1.1075280212935469e-07,1.6138255614350785e-05,2.4509053105248315e-06,2.9398315746220764e-06,2.7597603402540473e-08,2.7423807182458407e-06
priorregion1_spot_56,4.527968872025668e-06,4.272241067582173e-08,3.526850941852899e-05,0.0008868567500030621,0.16930829435586928,5.34654709554161e-05,0.33537673503160476,0.00013383376208366826,0.012651123292744159,0.3148514449596405,2.63113240528412e-08,0.0002105735766235739,2.37126034363655e-07,2.690680485102348e-05,1.547885485706502e-05,4.6361338263523065e-06,1.3106398739637372e-07,0.6032211601734161
priorregion1_spot_57,3.6825854152766626e-07,9.060329908550105e-08,7.796226163918618e-05,0.0006747236941009759,0.05180493816733361,0.00022431586112361403,0.16310263350605966,0.00020504300118773244,9.435681167815347e-05,0.27028878480196,4.982429366862107e-08,0.14995184764266015,2.4144940766746e-07,0.0064187548123300076,3.955468964704778e-05,5.3017675054434224e-05,5.1331358896788966e-08,0.29829618930816654
priorregion1_spot_58,2.1404814106062988e-06,3.2718329379122224e-07,2.2374719173967607e-05,0.0003002011930220761,4.41530195530504e-05,0.0004267721917130985,0.17808785289525986,7.762620007270017e-05,1.1097278365923559e-05,0.5993464708328247,2.164013839234258e-08,1.663316543272231e-05,1.377001362925512e-05,0.018423411063849926,0.022879579290747642,3.2064318247648773e-06,1.1051069996881325e-07,0.9312783122062683
priorregion1_spot_59,1.1602795780163433e-06,4.418276979833991e-08,4.396898966660956e-05,0.0015444285760167985,0.0460411511361599,6.179406227602159e-05,0.4881320968270302,0.06337321475148201,1.491629072916112e-05,0.09280415177345276,8.295284317227924e-08,0.004814809979870915,3.48052800802634e-07,2.4003918315429474e-05,5.661807881551795e-06,3.6744030239788118e-06,6.999201112023456e-08,0.5634371012449264
priorregion1_spot_60,9.280642507292215e-06,1.0786514401672776e-07,4.102267612324795e-05,0.0038281989633105694,0.18358757719397545,8.640671076136641e-05,0.2685805156826973,0.13725327402353285,1.0638485628078341e-05,3.230792863178067e-05,4.222499860873086e-08,0.00017045469940057956,2.423729824840848e-07,5.563077156693908e-05,1.0267318066325971e-05,3.7399224424916614e-06,1.6467750398874162e-07,0.8299515068531036
priorregion1_spot_61,4.139911670790753e-05,1.6378799330141192e-07,3.009671572726802e-05,0.00015368528256658466,0.46478056460618977,0.00011896642499777955,1.6743759260862134e-05,7.133916260499973e-05,0.00010827758560481015,0.9875317573547364,1.3807780208097143e-08,2.7376526668376754e-05,6.331815228577398e-07,0.006765053002163768,0.1509605512022972,6.047458259672567e-06,3.220201705289583e-08,0.15798692181706428
priorregion1_spot_62,1.7073758442620601e-06,1.2471689236903673e-08,1.176007131107326e-05,0.00017817955304053615,1.1719682197508518e-05,3.949798738176469e-05,0.36587303280830386,4.008852283732267e-05,8.032892810660995e-06,0.24998210668563844,1.5931739039132257e-08,1.2904692039228393e-05,2.840332285813929e-07,7.124534386093728e-06,2.957674098524876e-06,6.447151719157773e-07,1.2363029489037558e-08,0.42572618573904036
priorregion1_spot_63,1.8916265531743195e-07,5.68620106555784e-09,1.8689383523451399e-06,2.472472779118107e-05,7.6125310215502395e-06,6.1381822206385555e-06,4.949743879478774e-06,7.6992766935291e-06,5.862951911694836e-06,0.5193760186433792,2.1170407094039945e-09,6.030235340404033e-06,2.184791227932692e-08,1.2304169104027098e-05,6.465006345024449e-06,3.335191058795317e-06,7.102101529099515e-09,0.5856167674064636
priorregion1_spot_64,1.3940178746452148e-06,1.0361130300395873e-07,0.00021684199891751634,0.029179926682263612,0.2887043997645378,0.00044707130000460894,0.7344743192195893,0.01023986702784896,0.000565559565438889,0.08152584247291088,4.3277322703261235e-08,0.00010858826462936123,2.608040816198809e-07,4.1100957787421066e-05,2.564510159572819e-05,1.4179601475916571e-05,3.6408430403866986e-08,0.30263873040676115
priorregion1_spot_65,5.607390733075591e-07,1.1452440702441891e-07,3.8346674591593905e-05,0.0011790435935836285,1.6802758909761906e-05,5.854249193362193e-05,0.5160662919282913,7.604062157042791e-05,1.4145725026537546e-05,0.5108508735895156,1.815049586184614e-08,0.001041863433783874,1.0181539984444044e-07,6.292066245805472e-05,5.864157919859281e-05,6.2108467545840545e-06,6.287794960257998e-08,0.5450148940086365
priorregion1_spot_66,9.281880544165234e-08,5.572033878742389e-09,1.490018776166835e-05,3.6428018029255325e-05,7.893369092926152e-06,9.300070905737813e-06,1.0296752452850342,5.5716447423037605e-05,1.2211845023557545e-05,2.918862924161658e-06,2.188932413105249e-07,0.8671446710824966,1.9438032872187707e-08,1.037446298823852e-06,1.8828659520409022e-07,1.320857890618754e-07,6.633939375610967e-09,2.453437687677251e-07
