,q05_spot_factorsAstro,q05_spot_factorsCR,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsMeis2,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPeri,q05_spot_factorsPvalb,q05_spot_factorsSMC,q05_spot_factorsSerpinf1,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
L1-L6_spot_11,5.630589470229098e-07,1.465805104317042e-06,0.9391131311655044,0.08381843827664852,0.0003751004085643217,0.00010325289258616978,2.8218192164786162e-05,0.0726070299744606,0.0002483898322680034,0.40917734801769257,2.3508967615271105e-06,2.9619719676965416e-09,1.0513671668377358e-06,1.735449259285815e-05,5.5892199490870094e-08,0.030082167685031892,1.4541181144522854e-06,6.859087307020673e-08,1.1178474608186661e-06,2.0387361630014316e-07,1.0682315632948302e-06,2.707547437807989e-07,4.6627273917465575e-07
L1-L6_spot_12,2.8793769857315972e-08,2.3324976268668253e-06,0.5036583542823792,8.55100383887475e-06,2.9918700329290003e-05,5.1147997874068095e-05,0.00019492675928631798,0.22026041895151138,0.0003654861793620512,1.1796381175518036,4.0333779480761225e-07,2.929446007993164e-09,4.5323094184368533e-07,1.1331477571729921e-05,8.674114013729194e-08,5.273950822726193e-08,1.4781246022721464e-06,7.39668213345368e-09,1.942603056193093e-07,2.593778077653042e-07,7.279626117906447e-07,6.994878942734318e-09,3.9922602326214477e-07
L1-L6_spot_13,1.260366673250246e-07,1.4429001566895751e-05,0.4303411930799484,8.950465326051926e-06,1.9054450785915836e-05,0.00012720340018859133,0.00010483078367542476,0.00046286405995488167,2.0647565088438567e-05,2.148619496822357,2.333348152205872e-06,2.5682443460794963e-08,1.4256209169616342e-06,6.382448082149494e-05,1.0469126969780973e-07,5.304917664261667e-07,0.00031676566577516497,2.3870810217374583e-08,9.162005255802796e-07,1.0277423825755251e-06,6.013463080307702e-05,3.462734827763826e-08,2.7156578426001943e-06
L1-L6_spot_14,3.7904578817915537e-07,3.853902194350666e-06,0.11578012071549892,2.514252864784794e-05,0.00011932027446164284,6.076978406781563e-05,3.06870618260291e-05,0.06271674074232578,0.0006288376811426133,1.6475881457328796,1.0915334826222534e-06,2.0016552060297955e-08,8.510388482818599e-07,5.115356125315885e-05,6.819190581097701e-08,1.4404651764721167e-07,2.9348655289140883e-06,7.460207251952511e-09,8.286926515665983e-07,6.852046425365188e-07,8.351596579814214e-06,5.190334739779701e-08,1.4943412168122451e-06
L1-L6_spot_15,7.248405893278687e-08,5.434357581179938e-06,1.826760884782175e-08,5.860336477780948e-06,1.2996415853194776e-05,2.2789865852246297e-05,0.00013538398852688263,0.06332624107599258,2.3534373849543047e-05,1.8476518929004668,2.51382399483191e-06,2.3888359557133754e-08,1.9149780928273686e-05,5.987167205603328e-05,1.024217205269906e-07,2.039219708649398e-08,3.891808250955364e-06,2.8319419165256934e-08,4.4663250719167996e-06,3.1060596484167037e-06,2.0668694469350156e-05,2.7574477368119687e-09,3.170883189795859e-06
L1-L6_spot_16,4.4636376017592746e-08,8.983977267007503e-07,4.834227897987376e-08,1.8547492254583633e-05,2.817082868205034e-05,1.6710689033061497e-05,3.152546069031814e-05,0.00030370086169568823,3.7307977254386064e-05,2.1844911217689513,1.5210052993097635e-06,7.419265823926936e-09,1.0348804380555522e-06,0.00016841474789544008,1.866164645036861e-07,2.6447560053100007e-08,1.4381580626832146e-06,1.2007695371352157e-08,1.2641801447443868e-06,6.537949360563288e-07,2.017234953655134e-06,4.702198430628357e-09,4.3826090774246045e-07
L1-L6_spot_17,1.4365463493959396e-05,0.04252834767103195,0.19048874601721763,1.2444453523130505e-05,1.6542898902116576e-05,0.00011256208053964656,0.00028306773165240887,0.16653837412595748,9.729835073812865e-05,1.4342903017997741,1.3023606607021066e-05,2.3501995816133105e-08,0.001957889029290527,0.07389283105731011,8.921372199210966e-07,3.488171546450758e-06,2.0816024516534526e-05,0.0023687848704867067,3.4077182021974296e-06,5.688228657163563e-06,2.2265115330810658e-05,2.0636773498949878e-07,4.009983081232349e-06
L1-L6_spot_18,1.3573550674550461e-07,0.009143328620120883,0.6413958370685577,2.780740146590688e-06,1.9987396899523447e-05,1.4562258638761706e-05,5.905384277866688e-05,0.00020776431483682245,1.39313000090624e-05,2.398565185070038,2.3018075921754643e-06,2.332376434210914e-08,5.592551542576985e-06,0.007235744874924422,8.667883228952177e-08,2.921280909617963e-07,8.94598279046477e-06,1.5417683218998947e-08,5.048871730650718e-06,1.5161851422362818e-06,4.884704844698718e-06,3.257620662111549e-08,3.1923510391607123e-06
L1-L6_spot_19,1.8846572373831806e-07,3.0007410714461004e-06,2.4089358063861255e-08,7.378123336820863e-05,2.3498115024267466e-05,6.313412777672057e-05,0.006246060598641634,0.0008058853272814304,0.00012407347348926124,2.592744958400726,2.4729398205636243e-06,9.159713521000869e-09,2.4025355060075523e-06,0.0005225051165325569,9.329890815479304e-08,1.4925901083984178e-07,5.670723248840658e-06,9.332432338027277e-09,2.40739202581608e-06,3.7246385176104013e-07,3.794353722241795e-06,4.9927242562475275e-09,9.986794282212941e-07
L1-L6_spot_20,1.3426277689632118e-07,9.091925358006846e-06,4.977084588908554e-09,1.258306506315421e-05,9.132784680332407e-06,2.1493702570296593e-05,3.101873808191158e-05,0.0018013334367424248,2.9593477938760772e-05,1.3744841754436492,9.253943147768951e-07,1.0338054945435716e-08,9.80859508672438e-06,0.035533249378204346,5.087574894702131e-08,6.50997041162782e-08,5.7608112228990656e-06,4.732974390186939e-09,2.4087751597789976e-07,4.91364592392074e-07,1.1457577500095795e-06,8.966570019808273e-09,7.154834690936696e-07
L1-L6_spot_21,1.671736434616378e-07,0.04922319781035185,5.977469075268971e-09,3.135101076168212e-06,2.555501146161987e-06,2.7878250784851846e-05,0.00013521586006390863,0.2478012315928936,5.816641278215684e-05,1.0123933792114257,9.583718252770268e-07,2.3761251100040683e-08,2.2875118133924842e-06,7.194708996394183e-05,1.5039833556329543e-07,1.9506059523166642e-08,2.21114141822909e-05,3.96997537066568e-09,3.4355780826444973e-06,8.40882871671056e-06,0.06726894080638886,1.4285379490441842e-09,1.1587107678678878e-06
L1-L6_spot_22,2.485543078023511e-07,7.320194640669797e-06,1.1345073858137766e-08,0.00010685811903385912,1.1150378304591868e-05,1.3829307135893032e-05,4.1990791032731074e-05,0.00019969632776337676,3.263360958953854e-05,2.3315885782241823,6.702630599875193e-07,1.8170196103284295e-08,2.478974454334093e-06,1.6013708409445827e-05,7.813951263813124e-08,3.012447908901095e-08,1.921289407391669e-06,1.272791032569387e-08,7.33847468836757e-07,9.759016109001097e-07,4.651669678423787e-06,3.960382199963419e-09,1.601930625838577e-06
L1-L6_spot_23,3.906569023826023e-08,1.142900822515003e-06,2.5517138624309158e-08,7.528627320425586e-05,2.2038185670680834e-05,2.1519475649256495e-05,2.4779099294391927e-05,0.1627087615430355,0.0027434402494691313,2.203315985202789,1.0156645828374167e-06,9.21869052206148e-09,1.3769512065664458e-06,2.5530769380566202e-05,1.923339034703986e-08,3.7176956979578795e-08,1.8385848420621188e-06,9.017697033542051e-09,3.665082715542667e-07,5.471774358056792e-07,1.0050297760244576e-06,6.593329460180543e-09,7.432339259594302e-07
L1-L6_spot_24,1.3417940323279253e-07,4.106723872610019e-06,4.621361622270115e-08,0.06396021209657192,0.00016701726563042032,3.804357020271709e-05,1.558898529765429e-05,0.00022108888369984925,0.040812316164374356,1.8899067878723146,0.00011066057522839403,7.0188068468368674e-09,7.850752172089415e-06,0.0001100360714190174,9.502835052188631e-09,8.752137432566088e-07,9.172082536679229e-06,4.697548074972247e-08,3.1033872687658e-06,4.331656964495778e-06,5.889132407901343e-05,4.455706092976188e-09,1.812426889955532e-05
L1-L6_spot_25,1.4449890102241624e-07,3.256378124660842e-06,0.2629916310310364,1.4414621000469197e-05,0.0002851811615983024,4.8210842942353343e-05,0.0002995255243149586,0.00018987646253663116,2.5350180476380046e-05,1.1786334931850433,1.328910337861089e-06,7.766499399153305e-09,4.2810768547951753e-07,0.0002647224464453757,5.454205265209566e-08,2.9093206777019987e-08,2.842478340880916e-06,1.8888900576996547e-08,9.255452340539704e-07,4.776890435209681e-07,5.74681831722046e-07,1.4679955739893558e-08,7.651736012803667e-07
L1-L6_spot_26,1.569802016376798e-07,7.557066055596806e-05,0.12254804596304894,1.624549859116087e-05,4.729152606159915e-05,2.4133540409820853e-05,3.087643035541987e-05,9.931391796271783e-05,3.060332364839269e-05,1.4177844166755675,9.515850160823902e-06,2.367837454997357e-08,1.8643032035470242e-06,0.03074611835181713,3.442203286851964e-08,0.0034002299187704923,3.4668832199713507e-06,5.496033761431818e-08,3.842613978122245e-06,2.227850484359806e-06,5.094602170174767e-06,1.2544874579134556e-07,3.387395724985254e-06
L1-L6_spot_27,5.146979589198963e-07,0.0004213154257740826,0.48234314024448394,8.501661022819463e-06,3.3530375731061215e-06,2.4782060063444077e-05,3.876852097164374e-05,0.159140819311142,5.6421048611809965e-05,1.083633416891098,7.574603642979128e-07,1.5941416764420074e-08,7.147883991365234e-07,2.2010241173120446e-05,3.735970430795988e-08,9.142028254416345e-08,2.638535806909204e-06,1.920206225136667e-08,5.300329519286607e-07,1.5510889738834522e-06,1.006642264655966e-06,8.188867290925828e-08,9.637103858040065e-07
L1-L6_spot_28,1.2235457518272598e-07,7.892799703768106e-06,0.6575263738632202,5.557134431910526e-06,6.617476174142212e-06,7.614246374032519e-06,2.258706135762623e-05,0.10200627259910107,0.00013986162230139598,1.0048922896385193,1.3350472102047207e-06,9.410913515139896e-09,3.57411749973835e-06,4.457445702428232e-05,1.6871578100108313e-05,0.024297187570482492,2.1381425267463782e-05,1.5344102237691005e-07,3.5149616621765746e-07,8.74071514544994e-07,3.5453262967166664e-06,3.215917576682159e-08,9.671575753600337e-07
L1-L6_spot_29,2.490602901161765e-06,3.5361495747565643e-06,3.3379135544464583e-08,1.243272054125555e-05,0.0004190786858089268,8.601351582910865e-05,4.459898518689443e-05,0.0009312396286986768,9.881890910037328e-05,1.9849326312541962,1.3501510557034636e-05,1.2601620946739448e-08,7.352621082645783e-06,0.0943799614906311,6.100702201194964e-08,1.0821107423453214e-07,4.3734056816902015e-06,1.501300577189113e-08,9.593931110885024e-07,2.818354664668732e-06,2.8892956106574274e-05,6.882880598801934e-09,2.735957070854056e-06
L1-L6_spot_30,3.4109033606455343e-07,3.4417653637319746e-06,1.0951311013585042e-08,1.2893405664726742e-05,1.52598399836279e-05,4.5800955558661374e-05,9.896651426970493e-05,0.0005233999341726303,3.651785918918904e-05,2.083384883403778,2.667160447344941e-06,7.25245052901613e-09,2.3726633457954453e-06,0.0585634246468544,8.269075557620909e-08,8.657358634422962e-08,1.331733101324062e-05,1.3684162780691622e-08,1.1188341147772009e-06,7.113883270903899e-07,1.5495121988351457e-05,5.495172028524566e-09,8.146569712152996e-07
L1-L6_spot_31,3.7915703465785107e-08,9.579966786077421e-07,2.644490564307489e-08,8.167690566551757e-06,4.419641072672675e-06,7.50746769426769e-06,2.1125285456946585e-05,8.757320320000872e-05,8.921359312807909e-06,1.7888082325458527,4.635593612078992e-07,1.4557848526663975e-08,2.4415483750317436e-07,7.662378811801318e-06,1.2166264395929715e-08,1.2341299271412253e-08,7.343579483176656e-07,9.085125807217767e-09,2.0144449521808384e-07,1.590726412814547e-07,5.74040186052116e-07,3.7120487683672823e-09,1.3717699189896849e-07
L1-L6_spot_32,4.0091127750940814e-08,4.745978094433667e-06,0.1822397015988827,4.712363192993507e-06,0.00036328639544080943,0.055487451143562794,1.626784696782124e-05,0.030451119132339957,9.66688650805736e-05,0.9359007239341736,4.256839001754998e-05,3.572022997389013e-08,2.9728223353231443e-06,0.019637713488191363,1.4527426159816061e-07,0.008104336261749268,1.3951100072517875e-05,9.129395799334361e-08,1.0717893746914343e-05,6.181191997711722e-06,1.8142772387363947e-05,2.0414939427837455e-08,1.4357894542627036e-06
L1-L6_spot_33,6.65991795045784e-08,2.6991512754648283e-06,4.520061267498932e-08,7.698970621277113e-05,1.2952277711519856e-05,2.620890045363922e-05,1.33761815050093e-05,0.09918374605476857,0.13804310634732245,1.5571213483810427,4.8252127044179365e-06,6.827993437319435e-09,5.680393405782525e-06,0.00013477913744281978,3.801529047109399e-08,4.70993089862759e-08,1.0541040865064135e-06,1.752590348402805e-08,2.4812297738208143e-06,3.080542774114292e-06,3.639428200585826e-06,1.2935409010594868e-08,1.6920071061576892e-06
L1-L6_spot_34,1.7223878714389685e-07,1.4678742957130452e-06,2.3542243532403983e-08,0.00011674841261992698,4.938185720675393e-05,9.636850336391944e-05,7.362791111518164e-05,0.08170610442757606,0.0001263134145119693,2.451138126850128,4.51480925676151e-06,1.223425125651545e-08,5.225177460488339e-06,6.497223293990828e-05,5.199452193238585e-08,4.5375636759104064e-08,4.761319632962114e-06,1.7970705190606396e-08,1.1002979078966746e-06,1.8503408853121074e-06,4.4324617647362174e-06,8.19611249980312e-09,1.52358230138816e-06
L1-L6_spot_35,6.996692256677762e-08,7.581303111692251e-06,0.2533341929316521,1.2265976147318725e-05,2.3555574261990842e-05,6.647835070907603e-05,3.726379145518877e-05,0.0004502586380112916,7.304691316676327e-05,1.5324116468429565,1.1193100590389804e-06,2.0334235273367086e-08,1.758027826781472e-06,0.01005466477945447,3.7683346135963803e-06,1.6551569217426735e-07,1.0199428697887926e-05,4.2761903706889376e-08,1.3075666458917114e-06,1.5044742838199454e-06,3.3667817206151084e-06,8.461284323857399e-06,1.5294448189706602e-06
L1-L6_spot_36,1.6999435814568647e-07,1.235031214719129e-06,0.2776424244046211,4.66248813609127e-05,7.172485038609012e-06,5.426387288025581e-05,1.9125487960991448e-05,0.0005172350240172818,0.00044596254447242244,1.3516985714435577,1.3583104077952159e-06,1.2758831458015155e-08,1.1229716392335833e-06,4.8948387848213316e-05,3.56957350788889e-08,0.0006283715163590386,1.627417071858872e-06,1.1545611577901127e-07,8.982839432292167e-07,5.653132632232883e-07,1.5757627920720551e-06,1.1387661652406678e-05,2.0583957962116986e-06
L1-L6_spot_37,2.8530608808807757e-08,1.69545701851348e-06,3.6593489682879015e-09,7.85518436714483e-06,4.641747727873736e-06,5.08669616010593e-06,5.790332238575503e-06,0.00048328854754799985,1.9367954791960077e-05,0.9430108159780503,2.034175429344032e-06,3.937926695840588e-09,3.102666866539039e-07,1.0144881480300685e-05,1.5112534157424307e-08,1.0152572516020086e-08,9.02859676443768e-07,6.224247450781207e-09,2.3246818500410883e-06,8.41936250139952e-07,1.5094510501967306e-06,4.155296995378422e-09,3.7825927756784955e-05
L1-L6_spot_38,0.00019754107197513806,0.003457524615805596,0.1465669520199299,1.9255503957538167e-05,1.3012361432629406e-05,0.00019654029383673333,3.98901016524178e-05,0.02024151273071766,0.00017364799496135677,1.243304282426834,1.991704334614042e-06,7.661355505561573e-09,3.0499738568323667e-05,0.04329672511667013,7.486580869908722e-07,1.0497393425623613e-07,1.206941678901785e-05,1.1640908770260697e-08,9.508880975772628e-06,1.8625972700192505e-06,2.683423201688129e-06,3.330998943340547e-08,1.106011808360563e-06
L1-L6_spot_39,1.0755741719492563e-07,6.283307413923467e-07,1.2390292036812413e-08,3.591703955407866e-06,4.8524991143494855e-06,9.109253869610257e-06,1.1190650911885314e-05,0.00023465022095479072,2.8933369048900206e-05,1.9820558965206148,5.255817399074659e-07,5.696378657660262e-09,1.0149076160814728e-06,1.3455720727506561e-05,6.009385566940751e-09,6.943495343136875e-08,1.0267887375903229e-06,8.920224070507742e-09,9.902183080612305e-07,1.236646092195315e-07,1.0625338575209753e-06,9.809444145858494e-09,1.567031503668659e-07
L1-L6_spot_40,3.3246060979763567e-07,1.5035259764317743e-06,0.29071705788373947,1.9391276782698697e-05,1.0630277074596961e-05,3.227071865694598e-05,0.00014496256626443936,0.0037351744598709048,8.133764058584348e-05,1.4020354509353639,2.273584243539517e-06,1.2952830985568654e-08,6.273581766436109e-06,6.973641211516224e-05,3.905337209175742e-08,9.150325261941816e-08,1.1704359394570929e-05,2.8070915547573352e-08,3.5752595749727335e-06,3.1083381941243718e-06,1.5473289795409074e-05,1.6036595784640897e-08,2.2752551217308795e-06
L1-L6_spot_41,9.568093624068297e-08,5.731045320089834e-07,4.255166685673828e-09,1.1329280641803051e-05,8.447490108665079e-05,3.288371244707377e-05,8.118556215777061e-05,0.0011426809011027218,4.2750883949338465e-05,2.032539761066437,2.117745646046387e-06,6.727938228756614e-09,1.925177548400825e-06,1.871024369393126e-05,3.432718642670807e-08,1.5662489261103473e-08,1.4815902602549613e-06,6.815327791009907e-09,2.961430041636959e-07,3.063790714463721e-07,1.0362095565596976e-06,3.248260360688704e-09,1.0397731955436031e-06
L1-L6_spot_42,5.972414829358286e-08,2.045932581040688e-06,2.626170321207155e-08,1.754670756781707e-05,1.766995974321617e-05,2.5133778945019006e-05,1.7867861879494742e-05,0.2367828421294689,0.00020997931787860582,1.8541041612625122,1.2550643873510125e-06,4.813289966598689e-09,1.3315657724888297e-06,2.7593909817369425e-05,2.044627365194174e-08,3.808247285519429e-07,1.8209911274880141e-06,1.2618769389405314e-07,4.781809991527552e-07,7.647121378795418e-07,1.025494083251033e-06,6.2702476544274086e-09,2.2250635041132226e-07
L1-L6_spot_43,8.279628715968103e-08,6.314018691000456e-07,6.939964136698506e-09,1.3778124298369222e-06,2.1377860889515433e-06,3.6203151807967517e-06,7.923938710518998e-06,5.738943746109726e-05,1.2083483625247027e-05,1.297724497318268,4.4796163223281843e-07,3.0819172103235817e-09,7.164463170283852e-07,1.2797592034985428e-05,5.613566367301815e-09,3.4511731250574946e-08,1.390158513459028e-06,3.5400294251530797e-09,1.4844725910734268e-07,1.215829257716905e-07,1.1481512558475515e-06,1.9037033727187238e-09,2.640974557266418e-07
L1-L6_spot_44,2.7865760898748704e-07,0.0014496199786663054,5.462477208340033e-08,9.76044711933355e-06,1.2143856065449655e-05,9.911800298141315e-05,5.398825887823478e-05,0.0004964483683579602,7.503948181692978e-05,2.1789382219314577,4.853855648434547e-06,6.993052337200824e-09,1.2087579580111197e-05,0.15570571422576904,8.900170236358918e-08,3.889577282478741e-08,1.332535152869241e-05,1.4456592323242036e-08,6.353988374030451e-06,2.0335356111900182e-05,4.4428686305764134e-05,5.815790604657423e-09,1.4659850080533943e-06
L1-L6_spot_45,1.3211648251854057e-06,1.7423199778932032e-06,2.4316952984548832e-08,1.2764174380208715e-05,1.7237947122339393e-05,2.6653365512174788e-05,3.079395846725674e-05,0.0006088300287956372,0.028503486700356007,2.2106401443481447,2.6648529683370727e-06,1.7805794882974624e-08,1.2928646356158424e-05,0.00010643442037689966,1.4916481427817985e-08,0.0004894010169664398,1.4767542722893269e-06,9.781678578235642e-08,1.1059573523652944e-06,5.819190903366689e-07,1.5012134610969952e-06,7.819364622463354e-09,1.5855516267038183e-06
L1-L6_spot_46,4.3164173604282044e-07,3.3658085726528957e-06,0.15285774543881417,1.4116245802142656e-05,8.546461758669467e-05,4.207514593872475e-05,2.6308543510822346e-05,0.00015880890714470297,3.598225484893191e-05,1.5117239832878113,0.00011933709174627438,2.1705795116844228e-08,6.225462925613102e-06,0.17903008088469505,1.7710048965113862e-07,5.594333288172493e-07,1.5995849844330222e-05,1.083723795147762e-07,3.5739483678298716e-06,0.003716699022334069,7.002550228207838e-05,4.73171839985298e-06,3.6500058286037534e-06
L1-L6_spot_47,5.382807977127869e-08,1.5771960443089485e-05,7.697750437074546e-09,1.414697489963146e-05,6.551685805789021e-06,9.244468164979481e-05,3.203704527550144e-05,0.0012033534003421664,0.0001031433406751603,1.7702352344989776,1.9382335437967414e-06,7.574608584803854e-09,2.647742974204448e-06,0.0006709664303343743,1.413958514717706e-08,2.0900110975219377e-08,1.2326884132107806e-06,1.375273819270717e-08,7.284848095423513e-07,5.593224130961971e-07,3.6682367863249965e-06,7.071928909141434e-09,1.1835097666335061e-06
L1-L6_spot_48,2.9480440730367266e-06,0.011327571282163261,0.379328316450119,1.9495878677844303e-05,4.407260676089209e-05,6.654753487964627e-05,0.0019121720921248199,0.0012060731125529856,6.367175301420503e-05,1.6673182904720307,2.6233620155835523e-05,1.9862297140349486e-08,4.651491854019696e-05,0.0005665322329150513,2.9092831255184137e-07,7.407962172578664e-08,0.0002809976693242788,3.3443257940746214e-08,2.6914232307717613e-06,0.0019136909453663976,1.920072272696416e-05,4.925252851535334e-05,3.5825442523673705e-06
L1-L6_spot_49,4.0744056839514546e-08,7.188988320194767e-07,6.308181497161058e-08,0.00046498418669216335,3.7089744182594586e-05,2.1662204653694064e-05,2.4450352884741734e-05,0.09929765537381173,0.00019620610473793933,2.213473725318909,6.321273843923337e-07,1.4877933951495948e-08,4.006322910754534e-06,1.542286472613341e-05,0.0001790825030184351,4.50389597617118e-08,1.544092742733483e-06,2.1457570476002276e-08,1.8222905111997538e-06,3.8743257846363127e-07,1.7536326993194963e-06,2.3800392989770106e-09,8.010879980702158e-07
L1-L6_spot_50,1.1343135959407391e-07,6.463670956691203e-06,0.30719682425260547,2.3605422575201375e-05,0.00014074909340706655,6.220872419362423e-05,0.0002413612462987658,0.00030201482150005177,3.812131217273418e-05,1.6603190958499907,1.4536253843289161e-06,1.121272910076243e-08,4.856370719608095e-06,0.0002345584704016801,2.889021022411953e-08,8.047831414614847e-08,3.0267821693996665e-05,2.965890146811035e-08,1.8599025452203933e-06,9.8954899385717e-06,9.727149745231145e-07,4.2034310077099246e-08,1.098450667313955e-06
