,q05_spot_factorsAstro,q05_spot_factorsCR,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsMeis2,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPeri,q05_spot_factorsPvalb,q05_spot_factorsSMC,q05_spot_factorsSerpinf1,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
L2/3_spot_11,0.18450211286544801,9.553735111467177e-07,8.199756855731266e-08,0.6150537848472595,3.1801751356397295e-05,1.2675571906584083e-05,0.000681984523544088,0.00011254771852691192,1.2297805596972466e-05,3.4174526604147104e-06,0.0005247806664556264,5.4309058761248255e-08,1.7845432239482763e-06,6.130624433353659e-06,5.403047307339649e-08,7.291786268126543e-08,1.3740046097154847e-05,1.0559381792063504e-06,5.9026042072218844e-05,0.032914922945201396,1.6880437613053802e-06,3.448376357795269e-08,0.24554537311196328
L2/3_spot_12,0.2927734300494194,1.0427409677049583e-06,7.776616730552633e-05,0.4594339206814766,9.821789717534557e-06,2.8238059258001158e-05,0.00442905081436038,2.6808641905518016e-05,3.1999964267015454e-05,9.754265829542422e-06,1.7443513570469807e-05,2.665078575603275e-08,2.1916664081800265e-06,1.080516981346591e-05,8.821839649897355e-08,3.761914371125386e-07,2.760009363100835e-06,3.335493641287713e-08,0.0033721061423420905,8.843356999932439e-06,2.997666626924911e-06,2.4443902280069097e-08,0.09364303089678287
L2/3_spot_13,0.30190365463495256,5.6248660484925495e-06,5.8884450915286377e-08,0.9523363888263702,6.28094123385381e-05,1.5332469092754764e-05,2.951852275145939e-06,4.427991416378063e-06,0.000312037677213084,7.2430169439030575e-06,0.00010519508141442202,3.8153558001852167e-08,0.00010316524858353659,1.921414161643043e-06,2.1329147230630953e-07,1.7661161422211083e-07,3.267499050707557e-06,3.3402188570619273e-08,5.703077067664709e-06,6.938931328477339e-05,2.656466347161768e-06,4.451876449707016e-07,0.1443396709859371
L2/3_spot_14,0.1512486845254898,1.3670333089521592e-06,4.5786410751702534e-08,0.9110563397407532,1.3591268498203135e-05,2.3204439548862863e-05,8.8450658495276e-06,1.2823432462027996e-05,2.3405541651300157e-05,6.670020684396149e-06,5.9367471840232626e-05,2.1562718899303948e-08,1.837127717863041e-06,3.4526776403254192e-06,1.2143644596562807e-07,5.604268142889169e-08,1.2328089815127896e-05,5.508198164250189e-08,1.4980820481014237e-06,6.955218736948155e-06,2.2539124870490926e-06,3.19354882094558e-07,0.35863798558712007
L2/3_spot_15,7.3523515053963714e-09,5.49673057292921e-08,4.441068246485713e-09,1.2824905931949615,1.9100602685284685e-06,8.397984885277766e-07,1.7213256683135113e-06,6.408278750313913e-07,1.7849267578640139e-06,4.67952490623702e-07,1.752429476198359e-07,4.294843503060975e-09,7.33628465354741e-07,4.5097117151726707e-07,4.38373575661899e-08,1.1170193969789467e-08,5.962274229887043e-07,7.888381148291046e-09,1.6557332074285114e-07,1.1684122220856352e-07,1.0183418019948932e-07,4.188846114416833e-09,1.4976663962329442e-07
L2/3_spot_16,0.36541988551616666,2.3784679342497838e-06,4.509647467898503e-07,0.32026242017745976,0.0003135591090540402,0.00019441864060354422,1.143171043622715e-05,1.9451135813142176e-05,0.000114699716141331,1.5404010491693045e-05,0.021736539341509344,3.7081919934678356e-08,2.0991374867662673e-06,4.064920256041661e-06,7.349383785992814e-08,1.033962430341262e-07,2.036554417372827e-06,1.2609911195227145e-07,2.5720299049680762e-06,5.036336096964078e-06,1.0276474881720786e-06,3.2408626182700575e-08,0.21124238148331642
L2/3_spot_17,0.3974353075027466,2.3609624690834608e-07,5.7156189825491314e-08,0.429545933008194,5.175851288186096e-06,1.440651963093842e-05,9.678893866293947e-06,3.027079883395345e-05,1.2662921471928712e-05,7.047698068163299e-06,4.198682927381015e-06,3.028094504031742e-08,1.583783011938067e-06,4.006856147498184e-06,5.2971507891186324e-08,3.477396006701383e-08,9.767628682766372e-07,2.508040388704558e-08,1.1219455200262018e-05,4.517125967140602e-06,1.6416556888998457e-06,5.9575011057688703e-08,0.5137196093797683
L2/3_spot_18,0.009049765020608903,2.266116621285619e-06,2.0293013918148976e-07,0.5435324132442474,0.04571428280323744,7.961280898598489e-05,0.00016527653860975988,0.00010303469462087378,7.101813353074248e-05,7.153339879550913e-06,7.867914209782612e-05,7.570671947121356e-08,5.796906916657463e-05,3.5164935070497456e-05,5.244677282689736e-07,0.0002755617126240395,0.0011354659567587078,0.00016493305010953919,2.202594496338861e-05,1.2743699335260318e-05,2.7160077934240693e-06,4.7534147597616545e-06,0.5560990691184997
L2/3_spot_19,0.07039304077625275,1.516382076260925e-06,3.407782305231421e-08,0.5886175990104675,4.7838796490395906e-06,8.672253397890018e-06,1.829625449545347e-06,3.328178570427554e-06,3.363327050465159e-05,1.669330431468552e-05,1.9753429569391304e-05,1.8454805861267686e-08,0.00012715334596578032,2.3839098162170558e-06,6.221599306854841e-08,9.144403136929214e-08,9.280332363914567e-07,2.7591186047004616e-08,2.272237488796236e-05,1.835840254216237e-06,7.54486325149628e-07,4.4936560783526155e-08,0.2674825921654701
L2/3_spot_20,5.059450778333031e-08,1.817582536034479e-07,1.3562373313291688e-08,0.4615874707698822,2.290327586251806e-06,6.874633686493326e-06,1.7698901046969695e-05,2.46826635702746e-05,1.9233157490816666e-05,2.5022029967658457e-05,0.00014519124670187011,1.4669128889366335e-08,1.3384885789946569e-06,3.4988141919711777e-06,1.3835629175673603e-07,4.2106164066524346e-08,4.250005713402061e-06,1.2350401101812738e-08,0.0001317064685281366,2.9406888461380732e-05,1.9655739833979166e-06,1.9055347877383616e-08,0.4683300331234932
L2/3_spot_21,0.2720176815986633,7.690999723308777e-07,4.838041256505222e-08,0.549826493859291,0.0009932948451023549,4.17415345509653e-05,1.435449967175373e-05,8.88093932189804e-06,3.2885523069126066e-05,1.1259976236033254e-05,0.0016741516534239053,5.0964998443703287e-08,3.442156048549805e-06,2.045873279712396e-05,3.788646836255793e-08,2.9243319321636818e-08,3.01463251162204e-06,3.924435354463185e-08,1.2469234297896037e-05,9.749868240760406e-06,1.5451356034645869e-06,9.646328447132647e-09,0.2972753241658211
L2/3_spot_22,3.4568580531413323e-07,1.9885754269921564e-07,3.961815782105304e-08,0.7831458300352097,3.835015252207086e-06,6.585242067558284e-06,2.201275435709249e-06,1.0082844619319074e-05,0.00012262015297892503,1.8861450462281935e-05,2.7410173152020435e-05,2.720512695120192e-08,4.394240409055783e-06,2.321990666587226e-06,3.353484299140064e-08,4.181730908214831e-08,3.128159548282383e-07,2.0987633320146414e-08,0.10723477900028229,3.700274264701875e-05,5.180954508432479e-06,1.1496604512828412e-08,0.42887518405914304
L2/3_spot_23,0.25691954493522645,1.7654637940722753e-05,1.5932575152532992e-07,0.7246355265378952,0.00020905140627291985,5.0400506916048476e-05,8.460132903564954e-06,0.00012876334876636973,0.0013780291832517833,8.706141443326487e-06,0.06290797330439091,5.3686580336886895e-08,1.0887616235777385e-05,4.6832586485834325e-05,3.6031052275120606e-08,8.231570980399283e-08,1.859398145143132e-06,2.3445005403743837e-08,3.1910670713841683e-06,0.02025181893259287,3.340511432270432e-06,4.882512367743175e-08,0.15330068841576577
L2/3_spot_24,4.579090114020801e-06,5.87981995181508e-07,3.845755447429156e-08,0.6292438983917237,0.033337789587676525,4.388946636026958e-05,1.5328535619119068e-05,0.023118862602859738,2.156854434360867e-05,6.242660447242088e-06,1.7713957640808078e-05,1.9687700802961672e-08,5.943557675891498e-06,1.6713883087504656e-05,7.645747217566168e-08,5.288059590213834e-08,7.099686240508163e-06,1.6638626032516868e-08,0.047794052958488466,5.484016628543031e-06,1.4196200652349944e-06,7.307520952792857e-08,0.42026230543851856
L2/3_spot_25,3.2474921241032466e-08,1.0062402786559233e-07,7.303032023564527e-09,0.6321018546819687,8.041220917220926e-06,3.962800769841124e-06,2.13577814065502e-06,2.4604351892776322e-06,1.7371411831845763e-05,4.833228786083055e-07,1.43665607197363e-06,3.544943556477165e-08,2.044755341046312e-07,4.717698757872313e-07,8.811936424990563e-09,1.792839725567319e-08,6.996849293727793e-07,4.318103408174068e-09,2.1550340889575637e-07,3.1983132066670807e-05,4.83359929148719e-07,9.79435452741484e-09,7.058328549192085e-07
L2/3_spot_26,0.3152095898985863,1.8299677265076752e-06,4.312991492838592e-08,0.21818916499614716,1.4526014456350823e-05,6.476160069723846e-06,7.395686429845228e-06,3.1871368491920297e-06,1.0031148167399805e-05,7.872678224885021e-07,7.687910010645282e-06,1.7993948997485635e-08,3.470645265224448e-06,3.4905016605080164e-06,2.544755815847566e-07,4.5139126036985997e-08,1.8462598575297308e-06,1.708260617405699e-08,0.014058577921241523,3.1209945177579363e-06,1.1111232026905785e-06,1.6702145089197987e-07,0.2558368057012558
L2/3_spot_27,1.5007311260362145e-08,3.9977807730906534e-08,5.789950430212798e-09,6.041511511511999e-07,0.0009913104877341539,2.9198682511832884e-07,1.3949604237950553e-06,4.6961069557482913e-07,4.3491005072837654e-07,3.5205840021035334e-07,3.81587983611098e-07,2.9762493913843003e-09,0.0015833761775866152,1.9889353211510754e-06,1.2139320748616457e-08,1.6300965111071262e-08,2.800945466674421e-07,1.9069145018590917e-08,2.869699116558877e-07,3.579255206886956e-07,1.9988108590496267e-07,6.080608061509452e-09,1.446195048093796
L2/3_spot_28,0.10919822342693807,5.987873038293401e-07,4.845605783287965e-08,0.8456668734550477,4.106512751604896e-05,1.1408840418880574e-05,5.867738855158677e-06,1.0791422391775996e-05,1.796700298655196e-05,1.2911825251649133e-06,1.4054383245820646e-05,3.780673178965799e-08,1.3908509254179082e-05,3.253880208831106e-06,2.033360419773089e-06,1.0021265961768223e-05,1.0624021456351329e-06,1.3338972095766622e-07,7.50274452911981e-06,1.5225194692902732e-05,5.792899997913992e-07,2.4571535959694303e-06,0.22561072036623955
L2/3_spot_29,6.057274308801653e-08,2.0742576339216614e-06,2.9705160375925744e-08,0.38742387443780896,0.09752172902226448,7.693064117120229e-06,8.994089421321407e-06,4.630970397556666e-06,5.363009108805272e-06,1.064367080516604e-06,4.51510823040735e-06,3.092248341829419e-08,2.4294802869917477e-06,2.1395848534666586e-06,1.851252768858558e-08,1.6645055040953598e-07,7.530795232923993e-06,1.6387148971119814e-08,4.8038918976089926e-06,3.212074966540968e-06,6.933462123015488e-06,9.938458447322774e-08,0.5642791956663132
L2/3_spot_30,0.5175535410642623,5.859141964492665e-07,4.0122140809728536e-08,0.15269078463315963,0.015490569453686476,6.907686583872419e-05,2.6444721061125162e-05,1.894526567411958e-05,1.706224020381342e-05,6.988389827711217e-06,4.0742896089795975e-06,4.516336975513014e-08,1.4360508316713096e-06,5.755544088970055e-06,0.00026271772367181256,1.723530907327131e-07,2.3723353365312506e-06,2.037131324073016e-07,5.891279602110444e-06,2.674956897408265e-06,7.107350313617644e-07,5.112977756738246e-08,0.3889885440468788
L2/3_spot_31,0.22497575581073762,3.083918534230179e-06,4.332879761648201e-08,0.8948542475700378,5.934109435656866e-06,4.880269580098684e-06,8.538432712157374e-06,1.6669351850850945e-06,5.9628820508805805e-06,1.317506047371353e-06,3.238733199850686e-06,1.5478210491082226e-08,3.034691135326284e-05,1.5729060521607609e-06,2.809437393835879e-08,3.8547289804569125e-08,1.5584405048230113e-06,1.3686984079441801e-08,1.420214624658911e-06,2.5041174467332894e-06,8.857220763047736e-07,2.984562970098637e-08,0.21090808585286142
L2/3_spot_32,1.2803830813368224e-07,5.749234696850182e-06,6.061897508402581e-08,0.7386133313179016,0.0005255888041574507,5.9163775404158514e-05,1.602282163730706e-05,0.0002592125223600306,2.0801379923796046e-05,4.7298058689193566e-06,2.1380753878474937e-05,2.1336168121166568e-08,0.00035364297655178235,6.296677315731359e-06,3.926207163829077e-08,9.18322491827439e-08,9.89027154219002e-07,2.8338505853042766e-08,0.00010246217316307593,0.003119296277873218,6.141513182456038e-07,2.6175930312177798e-08,0.05764998812228441
L2/3_spot_33,0.2161291606724262,9.453741171228104e-07,3.6029239709023385e-06,0.29676271528005604,2.3651270112168277e-05,6.094954424042953e-05,1.3099880789013696e-05,0.000187070325773675,0.00047979245719034227,3.965165487898048e-05,0.00018579340903670526,2.4240997475999394e-08,7.501105051233027e-06,2.1320355608622775e-05,7.677571645103853e-08,4.376864282562565e-07,2.5489010477031117e-05,2.0359021402072134e-08,0.04997625444084406,6.774463217880111e-05,3.6395050869941775e-06,6.614275172012185e-08,0.5545907527208328
L2/3_spot_34,0.19243336617946624,6.831002536955566e-07,2.1159750573929162e-08,0.09104746617376805,6.099778715906723e-06,9.0176818503096e-06,2.0617553036572645e-05,7.640135527253733e-06,1.585309300935478e-05,5.648168166771939e-06,1.0279424895998092e-05,3.033659741191741e-08,2.352089438772964e-06,7.683078501941054e-06,2.08511795385391e-08,2.584127418714389e-08,3.5799337183561875e-06,7.5005432531583e-09,5.282988422550261e-06,5.551371782530624e-06,1.1273055633864716e-06,2.453577412353525e-08,0.7486796766519547
L2/3_spot_35,1.542172512358775e-07,5.179834101909364e-06,8.311098191882139e-08,0.8519314289093017,2.057819920082693e-05,3.919541268260218e-06,3.760821118703461e-06,6.825873970228713e-06,1.1977463827861358e-05,4.894502171737259e-06,0.059559340588748455,4.98962226203048e-08,8.39443935547024e-05,1.6426945478542621e-06,3.766860494636149e-08,3.653584457197213e-08,9.403648363104366e-07,1.1691026235993719e-08,7.278412431332982e-06,0.007537348801270128,3.908334724656015e-06,2.1114821890932948e-08,0.3775151178240776
L2/3_spot_36,0.42006563395261765,8.007368393236904e-07,1.0142547353098053e-07,0.39134044051170347,2.1288490529514098e-06,1.6038270757690045e-06,4.7243106791938775e-06,1.7467763598233434e-06,6.252880393731176e-06,2.281460456288187e-06,3.7491191324079407e-05,1.6618235676446602e-08,7.710759450674232e-06,1.7686139187844675e-06,6.138154091672732e-08,7.866022926350525e-08,1.519103659575194e-06,6.684808937507115e-08,3.329152659716783e-05,3.842529240500881e-05,9.256767356191631e-07,5.337727717602548e-08,0.22166312485933304
L2/3_spot_37,0.10693999491631985,1.1166711374244188e-06,4.393169792393792e-08,0.6124983191490173,0.022728361561894415,5.643463578053342e-06,1.0000935208154261e-05,4.762188564200187e-06,1.4424795926970547e-05,7.242142032737321e-06,2.69103174105112e-05,2.3861522269186252e-08,9.408023925061571e-06,2.5742549155438613e-06,7.113730866592505e-08,9.428048777238019e-08,1.5788676364536515e-06,2.000474035313005e-08,6.499860205622099e-06,4.1342726717630285e-06,1.6423611384652758e-06,4.022172639395194e-08,0.05208385437726975
L2/3_spot_38,0.12489488795399666,1.78321404291637e-06,2.2799584087351834e-07,1.0022614896297455,0.014373737992718816,6.416101969080046e-05,6.459163778345102e-05,0.004417498991824686,6.362116837408394e-05,2.222040020569693e-05,1.3530310297937833e-05,6.030820003388726e-08,0.00462288181297481,0.00022032878769095987,1.2442384047517408e-07,1.636760465828502e-07,2.1355045646487273e-05,9.993076623970864e-08,2.1622501753881808e-05,6.5210875845878036e-06,2.4070487370408957e-06,2.4263170672611533e-07,0.3117458462715149
L2/3_spot_39,0.197533006221056,1.2328890420576498e-06,4.3859163767479e-08,0.11647953242063522,2.0161219254077878e-05,4.578660664265044e-05,5.948713096586289e-05,0.0004281488276319578,0.0001799963523808401,6.4739171421024365e-06,5.840505746164127e-05,4.0353447872121253e-08,0.0012986115936655552,9.702298484626228e-06,1.566050379153694e-07,1.1396970442945077e-07,8.93918381734693e-06,8.144101641960334e-08,0.001463798148324713,6.2142889419192226e-06,0.0017441633914131672,8.416686476664381e-08,0.777917793393135
L2/3_spot_40,9.265007250292002e-08,4.4194596193847245e-05,1.1407296929277778e-08,0.518024018406868,0.060782594978809355,1.4808058540438652e-05,5.94722648656898e-06,8.430737216258421e-06,4.9437221377957035e-06,1.6032241660468574e-06,7.077195868987474e-06,6.19613157226695e-08,1.0560533780790138e-06,1.6705203506717226e-05,2.6052053048175595e-08,6.885479670870609e-08,1.2808944461539796e-06,4.9717051453512796e-08,5.860482747266361e-06,4.918683293908544e-06,4.3132607885354446e-07,1.7607902602634342e-08,0.11872417889535428
L2/3_spot_41,0.14677499011158943,5.580268339144823e-06,8.15203414106236e-08,0.490874645113945,3.5022815609409015e-05,4.530795977188972e-05,0.0006894032907439396,0.018926430586725475,6.556791631737724e-05,3.837183817267942e-06,8.49426764943928e-06,5.794205257814156e-08,6.136467914075183e-06,1.236941493516497e-05,1.1023479018490434e-07,9.571083438686401e-07,0.0006678088684566319,1.0329623762572738e-06,0.0001647905599384103,1.4297979032562583e-05,1.5051878108351957e-06,1.8005521980057894e-07,0.2866839945316315
L2/3_spot_42,0.8589569985866548,5.33761865995075e-07,2.5240352385935696e-08,5.114594173960541e-07,9.457570104132173e-06,5.512839129551139e-06,9.415495668463336e-07,3.5638246913549665e-06,2.5621436407163856e-06,9.040566197882073e-07,2.303647886492399e-06,3.76514661226679e-08,8.378894335692166e-07,5.042795987719728e-06,1.793821136075735e-08,7.33457248713876e-08,1.0122431888248686e-06,4.3683798764959654e-07,9.26750886719674e-05,0.0405800923705101,1.0444254030517185e-07,1.033401324512795e-08,0.28339763581752775
L2/3_spot_43,0.7062783867120742,7.831331174656954e-07,5.043194697407216e-08,0.6726064831018448,9.391459316248074e-05,1.0150176194656524e-05,3.555330602011964e-06,8.540464796169546e-06,2.370678175793728e-05,4.061991444359592e-06,0.004593904665671289,2.5092408950655456e-08,2.2673391777061623e-05,1.0690932867873926e-05,0.0005039216077420861,8.196783056746427e-08,3.0333986273944906e-06,7.067324276022191e-07,2.6555347267276376e-05,5.431266145023983e-05,1.3675132549906267e-06,7.536644730521404e-08,0.28202100098133087
L2/3_spot_44,0.07394252568483353,5.913873883400812e-06,6.138865664695458e-08,0.5248618572950363,3.7378189517767175e-05,0.0009480625129071995,0.0004670336260460317,0.00013077001494821164,1.5292352236428998e-05,1.0919757096417016e-05,2.6701937622419793e-05,4.65394460746893e-08,5.9996656091243494e-05,0.00013234297512099147,1.6487557630284755e-07,1.1496167786617661e-07,0.003994522779248655,1.6831409244133512e-08,5.4134926176629965e-05,6.3380391793543826e-06,1.554908624257223e-06,5.703436087856062e-08,0.623574411869049
L2/3_spot_45,2.2509679169502307e-07,4.769536445792255e-07,8.493661551867149e-09,0.7003762602806092,0.00010706362663768232,4.794616074832447e-06,4.778045718012437e-06,8.177301538125905e-07,1.6333659289102798e-06,1.2787066111741297e-06,1.347680426988518e-06,2.3977011753828493e-08,1.195464824377268e-06,1.837327056364302e-06,4.7975171035830046e-08,1.3454405731749832e-07,1.497196575428461e-06,2.356138590897672e-08,4.449137904316558e-07,4.6021344815017077e-07,1.1614863637987582e-06,1.834885612339576e-08,0.4355668842792511
L2/3_spot_46,0.1827838748693466,1.4468847382431704e-06,4.840776686165782e-08,0.908910271525383,2.0342146513030458e-06,8.254115437011933e-06,0.009089377988129853,1.2634082031581783e-05,4.647903369914275e-06,6.113245535743773e-06,6.706783642584924e-06,1.253881094953613e-07,3.3486767847534793e-06,4.258395097167523e-06,8.421732609065204e-08,9.830177845060462e-08,5.8705246374302075e-06,2.7835378979546023e-08,3.3301530675089455e-05,1.273783209398971e-05,9.900402687890165e-07,3.0000585957168367e-05,0.17319034710526465
L2/3_spot_47,0.3913586065173149,3.826852136512571e-07,1.6640389954858392e-08,0.2889162912964821,0.04889647997915745,3.290029633262748e-06,1.6437701731319975e-06,2.6224632051707887e-06,4.989716762793251e-06,1.8135668824470488e-06,8.380055442103185e-06,1.0907010405958317e-08,8.073427379713395e-05,1.5373832184195636e-06,4.141074771979447e-08,5.24270273416505e-08,6.755987925544105e-07,2.0723145777168386e-08,0.04525337889790535,2.8976792577850575e-06,3.6121640505371034e-07,4.3659409598717505e-08,0.37301923036575313
L2/3_spot_48,0.23879319131374357,9.896198776004896e-07,1.3754144561062277e-07,0.5972866326570512,0.06718402504920959,1.5407755245178124e-05,9.238412167178468e-06,2.0226088417985013e-05,0.00017350335911032742,1.0511541904634215e-05,0.03750394731760025,6.22357600121859e-08,0.00011226848255319055,1.0565737829892897e-05,1.1449797739260247e-06,1.173583587643634e-07,2.7707695835488266e-06,2.4861159175770812e-08,5.433330497908173e-05,2.2196937425178476e-05,1.5386884683721294e-06,4.254694250249713e-08,0.4548390209674835
L2/3_spot_49,0.17909502759575843,2.003386654791939e-07,6.119209441379781e-08,0.39285473972558976,2.5711776925163576e-05,4.2275024043192395e-06,4.823038989343331e-06,6.051653122085555e-06,3.549654247763101e-05,2.410443164535536e-06,8.560630667489023e-05,2.1381295844946635e-08,7.72433581914811e-06,2.198356696681003e-06,1.2289165098877675e-07,1.1837646809453873e-07,1.9748004547182063e-06,2.5930400138207692e-08,9.650825541029919e-06,3.0700369279657025e-05,7.822110717370379e-07,1.6059852914196428e-08,0.2674917086958885
L2/3_spot_50,0.12515415400266647,2.1774509491478968e-06,7.1649520094752e-08,0.46875886619091034,5.073593438282842e-05,4.053097909491044e-05,2.818532948367647e-05,2.5925830777850935e-05,0.054537896625697614,0.0008647714363178238,2.0003348527097842e-05,2.5306749193987346e-07,1.125415979004174e-05,4.2222119009238665e-05,2.253060756629566e-07,3.172806771090109e-07,2.412850301425351e-06,1.1922895026827973e-07,0.05743825566023588,0.00015233570302370937,1.0334386615795667e-06,8.88214813699051e-08,0.8140874117612839
