,q05_spot_factorsAstro,q05_spot_factorsCR,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsMeis2,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPeri,q05_spot_factorsPvalb,q05_spot_factorsSMC,q05_spot_factorsSerpinf1,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
L1-L6_spot_11,2.9725812623837556e-06,6.372454862457744e-07,3.9303095711318296e-08,1.478412968936027e-07,1.8787976472367523e-07,4.945371216535932e-07,1.4953126992622856e-06,1.462035754684621e-07,4.224041006750667e-07,6.778432286580482e-08,1.0313987900190113e-06,1.2882888889009792e-08,4.6085634721748645e-07,6.73766612635518e-07,1.1397236265864311e-08,6.963959919836782e-09,7.583058832096868e-05,3.7668840380256096e-09,4.739114456242533e-06,0.8566105395555497,2.2040446424398396e-06,4.47601431474709e-09,1.4016416187700998e-07
L1-L6_spot_12,1.1188994790245488e-06,3.1034165317578297e-07,1.8814909719111485e-08,9.107079392833839e-07,3.266220528530539e-06,3.04245671713943e-06,1.085205093431796e-06,8.983365546555433e-07,3.4903362347904475e-06,4.974843022864661e-07,5.017085345571105e-06,9.110735588180318e-09,1.2491706399941905e-06,1.506766665215764e-06,4.432655309472011e-09,2.4634258988243124e-08,4.5215327730829814e-07,7.588907147138002e-09,7.154521313168516e-07,1.117099505662918,3.7336465197768122e-06,9.404560108450255e-09,4.389222285681171e-05
L1-L6_spot_13,3.410855207164332e-08,3.8956949595103656e-07,1.4703423811823768e-08,2.0544489558460556e-07,1.0822783131914094e-07,3.6233365250382123e-07,1.6544447589694758e-07,2.1170517854329774e-07,2.38809978725385e-07,1.4267964445480175e-07,1.832156868886159e-07,8.475134949392784e-09,1.7032782082537778e-07,1.678933625726131e-06,1.865688856739212e-08,8.785525764665181e-08,2.9251233968352613e-07,1.3816116917197974e-08,4.177661793391962e-07,1.0791359603405,4.813230560785088e-07,6.921754835964578e-09,8.258068731947788e-07
L1-L6_spot_14,1.909001815647571e-06,4.674280830840871e-06,3.0595014699485997e-08,3.63696723297835e-06,8.055877651713672e-06,1.967844063983648e-05,1.1060788665417931e-05,0.33164324462413786,5.845522332492692e-06,0.007065620413050056,1.881717486185153e-06,6.095384073034894e-08,3.6013545582136434e-06,2.168764813177404e-05,3.192614542513184e-07,9.665168967387672e-08,9.329661725132609e-06,2.3694805939555864e-08,0.05217265784740448,0.5999293059110641,1.4302570616564482e-05,9.202194695134836e-09,2.271994401326083e-06
L1-L6_spot_15,1.0120766482657473e-07,7.084059376438745e-07,1.6507489206674108e-07,5.417548504738079e-06,2.7410145207795725e-06,4.596571170623064e-06,2.8755614039255308e-06,1.815621453715721e-05,6.1529546428573665e-06,4.255742283021391e-06,0.04109868500381708,1.6282036696679826e-08,2.0948525389030697e-06,1.093242990464205e-05,7.373122947740285e-08,0.00046331990306498484,1.6718494464385003e-06,1.2157264661638579e-08,2.166546676107828e-06,0.49920501559972763,7.782239862308416e-07,1.0246312376338553e-08,0.02606507670134306
L1-L6_spot_16,1.6405981355660516e-07,2.0426428022801703e-06,2.202653464067339e-08,2.660487396610734e-07,3.900655045185886e-07,4.27394962798644e-07,1.2295990245547728e-06,9.205069204654137e-07,9.56124307549544e-07,5.522548804037798e-07,1.390225538671075e-05,9.606930850836193e-09,3.711563536512586e-07,9.876594674551598e-07,1.8416658420505883e-08,3.0694647001894285e-08,9.83423151410534e-06,3.65975196814361e-09,0.06502372622489928,0.7814362168312073,6.995033430712284e-07,6.024871090914986e-09,6.551043071567619e-07
L1-L6_spot_17,5.426514544382144e-08,9.08686018874505e-07,2.2829491097553502e-08,2.0426320475053217e-06,2.2338878579830633e-06,2.8992733859922744e-06,4.9572319585422524e-05,0.2536925569176674,6.63931100461923e-06,1.293957268444501e-06,2.9063721854072353e-06,4.8648635697645664e-08,4.8159085963561665e-06,6.920463260939869e-06,4.4533566168070144e-08,3.4949291460861787e-07,7.82223498390522e-05,3.398306418489483e-07,0.019249944854527714,0.7369981586933135,1.1482044328658958e-06,7.178295007292945e-08,5.817995003098987e-07
L1-L6_spot_18,8.057210401091198e-08,1.3902120713282783e-06,2.0362954078478883e-08,7.779075986036332e-07,1.227682537319197e-06,1.8315122474632519e-06,2.1401151229838432e-06,7.382352833928963e-07,1.768575521055027e-06,6.003653709285574e-07,0.01940940683707595,2.288534650674024e-08,0.0023039539344608785,5.046547880738216e-06,2.293360992666749e-07,1.0687907980866387e-07,6.123652947280789e-05,7.973991422716153e-09,0.012660774122923612,1.36490318775177,9.867411108643864e-07,5.131070679453842e-09,2.0539135948638432e-05
L1-L6_spot_19,2.041751663739433e-07,3.5549361001585564e-07,4.400192992193298e-08,3.5668330298221914e-07,9.738408664361486e-07,7.859786876451835e-07,1.6710804743524933e-06,7.662342397907196e-07,6.294432495224101e-07,3.44330686630201e-07,1.0343708652271745e-06,3.515246476126777e-08,5.815569033984503e-06,1.7196231624438952e-06,2.9425695835527682e-08,1.171825534385107e-07,1.1569208527362208e-05,1.8217071939830022e-08,0.0006134025723440572,1.0367265164852142,8.98943287097609e-07,3.333888436429789e-08,3.444756257522386e-05
L1-L6_spot_20,1.0124167104663684e-07,4.025148496111797e-06,1.366196727303759e-07,6.861909491817641e-06,5.034712557971943e-05,3.364115691510961e-05,1.472741814723122e-05,0.15719715803861617,0.00012265417753951625,4.115932097192854e-06,3.1966695678420366e-05,3.2128605376158245e-08,1.1680084298859584e-06,8.199647163564804e-06,0.00047425929224118594,4.1310858911458584e-08,3.4170692629231778e-06,1.2862357845477847e-08,2.2414702016249066e-05,1.066702103614807,2.7209364588998145e-06,1.7926483319996577e-08,1.0904969826697198e-06
L1-L6_spot_21,9.229972803836975e-08,1.2168417129032605e-06,1.6689437813965922e-07,8.397526607950566e-06,1.5687466202507493e-06,2.6789900675794347e-05,5.120142541272799e-05,0.48795984089374544,1.7426466183678712e-05,1.2296828072067002e-05,3.6776911088054478e-06,1.4460399366811317e-08,6.434829197132786e-06,1.059446417457366e-05,3.4817346659110623e-07,1.101153909388586e-07,3.6359031696520105e-06,6.6106050411463015e-09,0.013220308162271977,0.5989548414945602,1.588658591344938e-06,9.52108763385695e-08,1.194174609508991e-06
L1-L6_spot_22,4.2651874210264405e-08,3.878726965922397e-06,1.766102350586607e-07,2.51418938205461e-05,2.652353377925465e-05,6.555847267009085e-06,7.89944779171492e-06,0.28869795501232143,2.547583926570951e-05,9.764572553194739e-07,1.7857912041563396e-06,1.9184142985295694e-08,1.3349655318961595e-05,9.81854059318721e-06,3.592947539488023e-08,1.0962228373045947e-06,1.4337320294544041e-06,1.1977057523537838e-08,5.272258636068727e-06,0.7204527378082275,1.8437486289712978e-06,1.1800136867634592e-08,0.0013882037077564747
L1-L6_spot_23,2.0649951437690111e-07,4.3470606243545266e-07,1.5595673819035485e-08,1.6054705369583645e-07,7.945441467427373e-07,5.277780189771875e-07,7.101404037257454e-07,3.906061067482369e-07,3.0552708096820425e-07,1.7237587002227886e-07,2.716710227446129e-07,3.773958523467514e-09,1.1022790999959398e-06,9.372536283080991e-07,1.5857016842346637e-05,2.0584568360959567e-08,1.5324147113915391e-06,3.2080998191297284e-09,8.785778572928394e-06,1.3455431878566744,7.441609170655284e-07,6.900676141619045e-09,0.046933740749955176
L1-L6_spot_24,5.0997691936061075e-08,1.6754756234149682e-05,1.533292355304639e-08,2.551023237629124e-06,3.2501731539014143e-06,4.412466887515621e-06,1.971605138351151e-06,0.33278499692678454,9.450085099160789e-06,3.2909574088080262e-06,9.4673055457406e-07,7.111771793688604e-09,2.1977920482640912e-06,8.12083694654575e-06,3.523348475198418e-08,5.961747699956277e-08,1.1248418513787328e-05,9.200803274822534e-09,7.472632830740623e-07,0.910295781493187,1.0594528305318818e-06,4.158367739037772e-09,1.663923494561459e-05
L1-L6_spot_25,0.00032843062945175916,5.682902542503144e-06,7.645001716127809e-08,6.599914445359902e-06,3.087816230618046e-05,1.9815435371128844e-05,6.956375327717979e-05,0.189476814866066,1.4737923447682989e-05,7.279965825546242e-06,1.8222246751520288e-06,2.0301616743267916e-08,4.6601919393651775e-06,1.0533118302191725e-05,1.1060695577214121e-07,7.237845309759906e-08,3.4447375765012114e-05,2.2976841407285066e-08,2.97277696290621e-06,0.636800166964531,0.03672052156180144,2.0037945613893272e-08,2.92856009764364e-05
L1-L6_spot_26,9.225381454314175e-08,2.0657754973285594e-07,1.8260782397305777e-08,2.928345184045611e-05,4.515484556577575e-06,1.8382387509063848e-06,5.034290211369808e-06,0.7225664764642715,4.495190637499036e-06,6.283810222385e-07,2.916032462962903e-06,1.1140463307413028e-08,6.370502347863294e-07,1.5093159731804918e-06,4.087799645446921e-08,2.6235958472398127e-08,1.052140623869491e-06,3.73858350499745e-08,0.0020442676497623323,0.09392529353499413,4.502406156348116e-07,4.5361635114815614e-09,7.054358889035939e-07
L1-L6_spot_27,6.855115124437816e-08,3.1433358572030562e-06,1.4960617491510675e-07,4.401943101584038e-06,1.4193417837304879e-05,8.614560738351428e-06,3.4472989864298145e-05,0.21617668122053146,7.050016415632854e-06,6.170206688693726e-06,5.32599169673631e-06,1.8965168546714043e-08,0.0012897234642878174,7.178393980211695e-06,2.2350319728303708e-08,6.321078700466387e-08,6.784336037526372e-05,2.805248078274758e-08,0.0029769946006126704,0.7961175501346588,1.8210323560197141e-06,4.2795626775671296e-08,5.082110851617472e-06
L1-L6_spot_28,9.626675954166331e-08,2.8483907215104416e-07,1.1712810676911547e-08,3.2822292496348383e-06,2.699020012641995e-06,3.2125933785209785e-06,9.351077238761718e-07,1.8905084687048656e-06,9.013914950628533e-06,7.726402202479221e-07,5.5978862974370715e-06,8.422112474093524e-09,7.163976050605924e-07,1.2428775733042132e-06,3.232223342308772e-08,3.0282044249929644e-08,1.0917679389876868e-06,1.0304354214341063e-08,0.0004223918993375264,0.6822956889867783,1.030850933148031e-06,1.471941000197319e-08,4.409672510519159e-06
L1-L6_spot_29,8.073361463800666e-08,7.838502597223851e-07,1.4441326623426678e-08,5.029517797083827e-06,5.185811278352048e-06,6.248268982744778e-06,6.972108781155839e-06,0.08254792205989361,8.654406337882394e-06,3.0177715416357386e-06,0.001484420383349061,4.7536682323823245e-08,2.6944900128000882e-06,9.918090017890791e-06,6.014238849161301e-08,4.46248312968578e-08,1.1696003809902322e-06,6.133106511541086e-09,1.1277550470367717e-06,0.6280675947666168,1.3371894510783023e-06,9.956978619385384e-09,5.74303517169028e-06
L1-L6_spot_30,4.2272203693016766e-08,7.126859628669992e-07,8.049977440194313e-09,6.559931023275567e-07,7.252575898064606e-07,5.532690011023079e-07,1.45300376175328e-06,1.585562921491146e-06,1.0366622632318467e-06,3.976116772719251e-07,7.900816086703344e-07,8.27716299944825e-09,8.618828672979363e-07,2.9515832579818386e-06,1.4305935192027163e-08,9.545241752562108e-08,1.0590700412649312e-06,2.27863330870548e-08,6.922405162868018e-07,0.7164581060409545,0.011366573954001069,3.415440386067559e-09,2.9554711318269256e-06
L1-L6_spot_31,0.0009493769262917339,1.1219927046113297e-06,5.075962867806538e-08,1.6928111017477933e-05,1.675949006312294e-05,0.013177670491859316,1.2739561134367251e-05,0.14662681743502617,2.0528529603325296e-05,6.7655537350219674e-06,1.738172331897658e-05,9.949811783371842e-08,1.889398517960217e-05,0.0194754539988935,0.0003399392415303737,5.0174345567199914e-08,3.2909061587815812e-06,3.652413091970176e-08,3.7277494243426194e-06,0.6770393043756484,4.357653847364418e-06,6.858417798127902e-08,2.748853523826256e-06
L1-L6_spot_32,1.204087857331615e-06,7.404719667647442e-07,2.0119616550573485e-08,8.304036214212829e-07,3.3803075666583023e-06,2.497191530892451e-06,1.0584616029518658e-05,0.12467401847243309,1.6565605221785519e-06,7.321201496779395e-06,1.3680159042905873e-06,4.705410301397705e-08,9.114240526741924e-07,1.3860577200830447e-05,1.279416437682812e-07,3.037629774382822e-08,3.844762750304653e-06,1.71370853507824e-08,0.035969899594783784,0.4017961248755455,1.1953418777466142e-06,6.150882914113255e-08,9.282513428843232e-06
L1-L6_spot_33,1.935405305175664e-06,1.8558500372023446e-07,2.5421915950119e-08,4.187658919363457e-06,2.019783778450801e-06,2.859626317786024e-06,2.197284413796297e-06,2.428504569707002e-06,1.5386233314984565e-06,8.110021690299618e-06,5.411958522927308e-06,2.2181906444984636e-08,6.543092490574054e-06,4.913693283015164e-06,1.1708447527780663e-05,2.4959163624771463e-08,3.0195086651474414e-06,4.2659184629201265e-09,3.7689796812401254e-07,0.821128499507904,7.22795728052006e-06,2.0461444716346477e-08,2.4799260017971393e-06
L1-L6_spot_34,6.842889241909234e-08,1.345992018286779e-06,4.238796211808449e-08,2.1764951611658033e-06,1.3983494500280359e-05,7.379879684776825e-06,9.443970793654445e-06,0.16281680315732955,8.11560380498122e-06,1.0707050364544557e-06,4.356020644991077e-06,7.651795819185737e-09,5.537920173992462e-07,4.775238221554901e-06,1.059225009925058e-08,1.6053272311467027e-08,5.760631847806508e-06,9.795067423823411e-09,1.617446662294242e-06,0.5256408214569092,3.823499491772964e-06,4.81855231271311e-09,2.9012748541390465e-06
L1-L6_spot_35,3.570905917626988e-08,5.980687461715206e-07,3.5841120649138246e-08,1.14820393264381e-05,0.0002642462015501224,3.647906464721018e-06,1.5965065585987758e-06,0.09832404516637325,4.768923577103123e-06,8.748037231498529e-07,6.25290738298645e-06,5.356834598124749e-09,2.6981684413840414e-06,1.0517927364617208e-06,1.0972658115449008e-08,3.7980001188486765e-08,1.1926153774766134e-06,4.309941714630838e-09,8.811452687496059e-07,0.4372930333018303,3.140565738135593e-07,4.348499071937795e-09,1.1285973130270578e-06
L1-L6_spot_36,3.1999647376324e-08,8.731381626603252e-07,1.965485347810159e-08,6.596171118644633e-07,8.551153200642148e-07,1.8767886842852021e-06,5.04180784446362e-06,2.2556302610610148e-06,1.008585189765654e-06,1.3333481319932618e-06,4.023645180950553e-06,3.4275158156127364e-09,1.7790331298783713e-06,1.6931323352764595e-05,2.498365052616691e-08,5.1283449664651935e-08,0.0008005351468455046,1.2570409380074924e-08,0.0015475254389457403,1.394631588459015,2.13607467003385e-06,1.8125125234025322e-09,1.2464534438549893e-05
L1-L6_spot_37,3.263256864727282e-08,3.0743248089493133e-07,8.26959816180306e-09,3.366227531387267e-07,5.409817987356292e-07,4.1792942369056617e-07,5.328903171175625e-07,2.4921701680113983e-07,9.8912925636796e-07,2.5185899517055076e-07,7.781381754057292e-07,1.0855404175558196e-08,3.9446755977223803e-07,4.1632266487567906e-07,4.56749440047588e-08,6.958210079233141e-08,2.0330429038040165e-06,6.441219446706725e-09,2.488475035988813e-06,1.0308921396732331,1.0254375240492663e-06,1.0467203415132077e-08,1.2954713042745424e-06
L1-L6_spot_38,1.1053442449338037e-06,4.451031500707359e-07,2.136001908681351e-08,7.415346118477828e-07,6.187417113778793e-07,5.998771115400815e-07,3.831052652003564e-07,7.896684962815925e-07,1.0522100581056294e-06,3.207706413377309e-07,3.034570198678921e-07,6.760339488209866e-09,9.765393656380183e-07,8.952595322853086e-07,5.255846922125329e-08,1.6526447499387586e-08,7.635468676880919e-07,5.136710479192176e-09,4.038544125251065e-06,1.0620652973651885,5.188773599229535e-07,1.141931385006956e-07,1.7541452325531282e-05
L1-L6_spot_39,8.768287244720341e-07,5.345788849808742e-07,2.0495005781384636e-08,6.176684041747649e-06,5.2666754982055865e-06,5.06792410305934e-05,2.7833280637423743e-05,0.4718879982829094,1.7127409864770016e-05,1.5094252239578056e-05,1.521765221923488e-06,1.628348593740725e-08,9.616507213650038e-07,7.950781873660162e-05,3.409203230830827e-08,7.756783091394937e-08,4.143480350649043e-06,9.047179849730468e-09,1.030516150422045e-05,0.4297218218445778,1.891128232500705e-06,1.1032767321950133e-08,6.154383044076895e-07
L1-L6_spot_40,5.192803573805805e-08,3.0296225901338407e-07,6.720614798005897e-09,3.198925881520154e-07,2.998618327865188e-07,4.534469780992368e-07,1.444497848979154e-06,3.321627303876085e-07,4.1409951734294737e-07,2.2282288014707774e-07,3.660664845028805e-06,1.0199942268585007e-08,1.8928296512399355e-07,1.2261648578260067e-06,1.1052426751589906e-08,1.840287584542466e-08,1.1823446357084326e-06,6.575419053689302e-09,0.06093885973095894,0.8461741387844086,4.2409769207552017e-07,2.431860868234992e-09,6.128907955371687e-07
L1-L6_spot_41,2.3545183083228952e-07,8.111747376915446e-07,2.910172849368564e-08,1.6818515405248037e-06,2.7034307549911317e-06,7.484200921226148e-07,1.6000776099645009e-06,3.7208866814353315e-07,1.118484522066865e-06,1.414847204728176e-07,1.3645277749674279e-05,2.4940846277132784e-08,2.460838697970758e-06,2.341335869004979e-06,2.1353335668550245e-07,1.4048555962986599e-08,2.286620122049499e-06,2.4712589397068994e-08,0.014296678407117725,0.9777277737855911,1.3203161643104976e-06,3.947954385630226e-09,2.102539781390078e-06
L1-L6_spot_42,0.0011061993951443584,1.752839335722456e-06,6.440459650036701e-08,2.8856336143689986e-06,5.603392764896853e-06,0.02239310033619404,9.805261333895034e-06,0.1204584088176489,3.891901735642023e-06,2.715508969686198e-06,1.2123018279908138e-06,6.634432772045785e-08,4.703679064732568e-06,7.973239953571465e-05,4.0795654740577446e-06,1.6883051969784902e-07,1.8121402172255332e-05,9.352345431423716e-09,1.284446710769771e-06,0.31091499626636504,0.0032930733868852258,1.2904688073689387e-08,2.0179142950382817e-06
L1-L6_spot_43,5.592217497962793e-08,1.6196194337680937e-06,2.925943771714401e-08,1.2426607963789139e-05,3.1385209877043965e-05,3.163133133057272e-05,8.932139871831169e-06,0.1822689190506935,2.406391422482557e-05,3.8835031773487575e-06,3.908081248482631e-06,2.6112672646405602e-08,1.8621434537635655e-05,4.408564200275578e-06,2.1265903882294878e-08,7.675497215586802e-08,6.725570801791036e-06,5.739415986916185e-09,8.555009071642416e-06,0.7503782033920289,2.7324579605192414e-06,5.143995052137029e-09,6.512941718028742e-06
L1-L6_spot_44,2.5926196745018615e-08,5.049641032428554e-07,6.8233372507719995e-09,4.993233233108186e-07,7.080170803419606e-07,6.18828545384531e-07,1.0712081291330832e-06,6.412046559489682e-07,6.255829532619828e-07,2.1102310370224586e-06,1.8135127618279513e-06,1.1658188059371355e-08,6.799779839639087e-07,2.3740454707876784e-06,6.557740372947763e-09,1.2974575769320042e-08,1.3333813740246114e-06,2.187480174775658e-09,1.5245617532855251e-06,1.157724106311798,1.7644010881667782e-06,1.3507835128212522e-09,2.2105145490058932e-06
L1-L6_spot_45,3.70097943402925e-08,1.747478059144214e-07,1.164464524805453e-08,7.756624391674906e-08,1.2746692306109254e-07,2.055231433928384e-07,3.8267962167992667e-07,2.3788924963241698e-07,1.290974083190122e-07,8.68418975841223e-08,2.1486842953777345e-07,4.3996617238306626e-09,2.768483682302759e-07,1.247922313041272e-06,9.063720041169179e-09,1.2055929321519444e-08,0.10202161148190499,3.137589832391541e-09,0.030742216482758523,1.0850863814353942,1.2001020550655996e-07,3.3174836655547326e-09,7.562501821212209e-07
L1-L6_spot_46,6.101408942527088e-08,4.0892611394838243e-07,2.358990606410316e-07,2.4598298580258416e-07,1.9836519626892368e-07,3.99439873888241e-07,9.927719702318427e-07,5.651715554222392e-07,4.378903412316504e-07,4.667839107241889e-07,3.902625735463517e-07,6.0080064256951005e-09,7.683900946631185e-07,9.182179013578207e-07,3.292199419746567e-08,2.9321173933283262e-08,0.0001462617532524746,1.7640540672658746e-08,6.01892584199959e-06,0.9804151684045792,9.164797063476727e-07,3.131031156566877e-09,2.1187062344552034e-07
L1-L6_spot_47,2.9781806798467872e-08,8.786153415485388e-07,5.60634089197265e-05,2.3690943294241153e-06,3.822161070274888e-05,5.950323406977986e-06,4.5983304880792274e-05,0.686046090722084,7.289644031516218e-06,2.1438775775095566e-06,8.37578099321945e-07,9.899793829148961e-09,2.357116682105698e-06,4.658576699512196e-06,8.111767577645423e-08,2.4268765841384268e-08,4.170404531578243e-06,9.040941151283733e-09,0.07507152296602726,0.00010922830842901022,5.390060891841131e-07,6.473239899662531e-09,4.6901143662125834e-07
L1-L6_spot_48,2.47033480782477e-08,4.633607318282884e-07,7.206577268270564e-09,1.1521114288370883e-06,8.556107275126123e-07,1.3496702820248176e-06,2.101357063111209e-06,9.79438227659557e-06,2.3938779690979573e-06,1.6476052053349122e-06,9.762834906723584e-07,5.581143227573193e-06,2.1974911987854284e-06,1.004088157969818e-05,5.579716244596966e-08,3.731424929043214e-08,1.158295040113444e-05,1.8441199145513567e-08,0.0003128002965240739,0.684543552994728,0.02066290955990553,1.6323174811816443e-08,5.918396595916419e-07
L1-L6_spot_49,3.346101591361618e-08,8.837991458676697e-07,7.729145723445186e-09,3.829344890959874e-07,4.337080369509749e-07,2.550454354377507e-07,1.123243697520593e-06,4.850738960726631e-07,2.3105207063167655e-07,2.1491531043693612e-07,3.587141975458508e-07,4.1061216204951735e-09,0.0030149474507197736,1.2847096115820025e-06,1.2422808524092945e-07,3.048613068656892e-08,1.1730076664662193e-06,9.700641490084649e-09,1.570918959714618e-06,1.0430902779102325,3.641433295342722e-07,7.555447134599548e-09,1.5493061800953002e-05
L1-L6_spot_50,7.247966671286576e-08,6.121234889633343e-07,2.150587015137262e-08,1.3993396169098559e-05,8.371054209419527e-05,1.3969449446449289e-05,1.3343624368644669e-05,0.18663466572761536,4.6413586687776835e-06,2.8994205877097556e-06,1.9342320570103763e-06,2.0389662225284153e-08,2.4101821963995463e-06,4.375488651930936e-06,3.2228048851834504e-08,4.8033127519886424e-08,4.405391018735827e-06,1.2328583132159566e-08,0.04547910932451487,0.5813474863767624,9.066810321201047e-07,2.1584615605974022e-08,1.3386709997575964e-05
