,q05_spot_factorsAstro,q05_spot_factorsCR,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsMeis2,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPeri,q05_spot_factorsPvalb,q05_spot_factorsSMC,q05_spot_factorsSerpinf1,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
L1-L6_spot_11,2.508108863708003e-07,2.4479937451360455e-06,7.766385969887324e-08,0.08750080987811089,2.655759553817916e-05,0.007686033751815558,0.1606376141309738,0.09875844791531563,7.440778281306848e-05,1.0902251915467787e-05,2.972078971197334e-06,3.6334624553546745e-08,0.053242461383342744,3.439732026890852e-05,3.1739201311609126e-08,7.914174773304694e-07,6.3559769159837746e-06,0.23521227315068244,2.0911444607918387e-06,4.820414415007691e-06,2.062368321276153e-06,0.023928041197359563,2.0959006860721277e-06
L1-L6_spot_12,5.093530694466608e-06,2.9595773867185926e-06,1.5990114761166298e-07,8.47324416099582e-05,0.0012008432589937002,0.0007554699666798117,0.0001093252492864849,0.28877292573451996,0.08435621112585068,4.606592447089497e-05,3.1152497854236574e-06,5.880843019667736e-07,0.1261584974825382,0.06310246959328651,0.12266821302473546,1.4095769620325883e-05,2.9616400024679026e-05,0.3004843324422837,3.3584609468562124e-06,3.0179822260834042e-06,5.003722094443219e-06,0.2768607005476952,4.596193070938171e-06
L1-L6_spot_13,3.830698943829702e-07,4.727688178718381e-06,3.3723014958297886e-08,0.31032567471265793,1.4175018031892249e-05,1.3975938554722235e-05,0.3348214715719223,0.3226055562496185,3.750612540898146e-05,0.00013060842829872856,1.0352561673698802e-06,2.058715606878536e-08,1.2709612860817289e-06,1.8965458912134638e-05,0.0006207692640600726,1.1920716076474491e-06,4.07696566071536e-06,0.2539085760712624,6.465185208526237e-07,8.594489258939576e-07,2.73939813268953e-06,3.8662484236340345e-08,2.419690019905829e-06
L1-L6_spot_14,4.3931355264703603e-07,2.047024509010953e-06,1.521282160865667e-05,9.067840665011317e-06,1.3013936040806586e-05,4.444495812094829e-06,2.7223573852097616e-05,0.6788016080856323,5.395500647864537e-05,2.823100057867123e-05,8.77792260212118e-07,7.407728119801504e-08,8.777290588568576e-07,1.1906797635674594e-05,0.18856206610798837,2.3371651604975344e-05,6.340377854030523e-06,0.4878538489341736,3.1426647382204467e-07,9.876648334739002e-07,4.508071256736912e-07,0.19447244480252265,5.284298168817259e-07
L1-L6_spot_15,0.0020236449199728668,5.97762643792521e-06,0.00017373501614201814,2.8640369873755847e-05,0.0015697886003181339,4.4463820995588324e-05,0.09145314656198025,0.00814326861873269,6.394390379682591e-06,1.5410924902425905e-06,3.6542860129884506e-06,2.35602452214323e-08,0.14146979078650473,7.57453999540303e-05,0.0005535588512429968,1.4913957613771344e-06,6.122593276813859e-06,0.4672829136252403,2.903133361087385e-06,1.5211652169000445e-06,1.542971824619599e-06,0.22828866615891458,3.053231671401591e-06
L1-L6_spot_16,0.1703578159213066,3.9864091377239674e-05,0.00043781478016171607,0.08807924613356591,0.000585214837337844,0.08806262016296387,0.0884227279573679,0.003259847592562437,0.12488643005490303,0.09323494732379914,3.654040992842056e-05,1.1831436879106152e-07,0.09636790864169598,0.00017860433363239283,4.90711397560517e-07,0.0007479856867576018,3.215359593014e-05,0.3913627743721008,1.59032725605357e-05,7.922961667645722e-05,1.692648429525434e-05,0.1418080359697342,2.6664797860576073e-05
L1-L6_spot_17,8.097281529728662e-08,9.316505895640148e-08,5.562352178856145e-09,1.2978141796793352e-06,2.7860719342243104e-06,3.010405055192678e-06,4.664791299546778e-06,1.0695086181163787,1.7308709175267724e-06,2.4229600967373697e-06,1.2591701903374997e-07,1.8619666308783422e-09,2.9847877272004556e-07,3.171163530168997e-06,4.002809594894075e-09,8.497930991779868e-07,4.6606853487674016e-07,0.5733824759721756,3.344494832191458e-08,9.892608687778193e-08,6.040706743704049e-08,1.108552862838508e-08,9.107039602440637e-08
L1-L6_spot_18,0.00243125295965001,8.85955032572383e-06,3.73456678914863e-07,0.1725955531001091,0.014884156454354525,0.00020859803480561824,0.24903018847107888,1.047281639330322e-05,0.14629767909646033,2.6089683888130822e-05,5.561014404520392e-06,9.763506758631024e-09,2.5673718596408434e-06,0.00013204060524003579,0.0012737882614601403,5.076713335938621e-07,1.5646438441763166e-05,8.141766016933616e-08,9.406307015069614e-07,3.6416222542356992e-06,5.3268549663698655e-06,0.48724589943885804,1.3229861508534668e-06
L1-L6_spot_19,7.912151431810346e-08,0.0009329744207207114,3.3857408787696385e-08,2.0591755998111693e-07,8.049630451978374e-07,6.448794636071398e-07,9.430966031231947e-07,7.024633191576868e-07,2.826404312372688e-07,2.556060621827783e-07,2.625972385317255e-07,7.524125145152994e-09,2.7688323598340505e-07,2.370489801251097e-06,2.2880969368088706e-07,4.1393886363039205e-08,6.933957507726519e-07,0.6580916434526443,8.597615988037433e-08,1.1338757381906818e-07,1.195595007885686e-07,0.555412122607231,1.2171135423955096e-07
L1-L6_spot_20,0.15496923699975015,1.8833562717190943e-05,2.215103886982206e-08,0.07893605902791023,9.612674602976769e-06,1.1316347217871227e-05,0.4312091365456581,1.8134254241886085e-05,3.689274271891918e-05,9.010777785078971e-06,3.093042244017852e-06,7.58253788646357e-09,1.631411413427486e-06,6.567557684320491e-05,2.392834012709955e-07,1.9305160634530693e-07,1.213086616189685e-05,0.39097382724285124,8.120631662222877e-07,1.9032352611247918e-06,1.1722449698936544e-06,0.11124041602015494,1.8995320942849505e-06
L1-L6_spot_21,7.624313056453503e-08,6.442329805622649e-07,1.3404251841819815e-08,1.917926073247145e-06,2.092159038511454e-05,3.0209237138478787e-05,0.6092642694711685,3.484159697109135e-06,3.242119680635369e-06,3.1014295473141834e-06,1.1033064674847994e-05,1.1388240617193902e-08,3.979545454058098e-06,0.04618435949087143,1.543829153405341e-08,1.1013086087530155e-07,2.0504716758296126e-05,0.9011498600244522,9.663278660809738e-07,1.4539433095706046e-06,3.57332510247943e-06,2.520775832515199e-09,3.648775127658155e-05
L1-L6_spot_22,0.24023120552301408,3.875976830158834e-07,2.3769060675249423e-08,5.5931923498064865e-06,1.687893336566049e-05,8.615737988293405e-06,0.6752703428268433,6.31989554676693e-05,3.720571260146244e-06,5.265815366328753e-06,3.1819388652820634e-07,4.3300893537434605e-09,4.1046811105616143e-07,1.0386443955212599e-05,2.4939812792723617e-08,2.466488124852617e-08,1.0143640963633517e-06,4.914523055177256e-09,1.529191699489729e-07,1.1455627841883143e-07,1.0311697060672032e-07,1.0929850935426087e-08,2.447433615770933e-07
L1-L6_spot_23,2.122597891229816e-07,8.186345581862043e-07,8.136329965324764e-09,0.2281025640666485,2.0387834229040895e-05,9.445762407267466e-06,0.2881154432892799,5.583453958024621e-06,0.30896192491054536,0.0030644428450614216,1.3105224525133963e-06,3.260809826599598e-08,9.579452489560936e-06,2.017205442825798e-05,3.802902810434717e-08,1.541237331537104e-07,3.3055986364161074e-06,0.7864735722541809,4.2086750653425046e-07,5.239362081965737e-07,1.2515656294453946e-06,1.7237973963801777e-07,1.4677854778710754e-06
L1-L6_spot_24,5.8257880027667856e-06,0.014494187431409955,9.432664342057252e-07,0.1482413724064827,0.031799801439046864,0.00034541829954832793,0.3300769835710526,0.0001202869800181361,0.07387095279991626,3.522700317262206e-05,5.120650548633421e-05,5.200403077054716e-08,0.008259673975408078,0.008947662264108659,0.00027232084976276384,1.2326031708198573e-06,0.031329186633229256,0.3243979305028915,4.990738489141223e-05,2.4514753204130105e-05,0.00013247134775156154,3.3655972629276222e-06,0.03059888361021876
L1-L6_spot_25,0.2879125788807869,5.365011179492286e-06,0.0007445959432516247,2.9894082399550828e-05,2.0895690067845865e-05,0.021243936382234097,0.0878385379910469,0.21828333139419556,0.1261223539710045,0.04676996022462845,3.729810896402341e-06,3.4232139967116387e-07,1.2142735158704455e-06,1.4719598539159051e-05,1.36860246584547e-06,3.6163701793157094e-07,6.601697441510623e-06,0.14838313460350036,8.606747542216909e-07,2.4123386651808688e-06,1.302525311075442e-06,0.16181300804018975,1.3742173052833095e-06
L1-L6_spot_26,6.338173307085526e-07,9.541915915178835e-06,6.422660092653133e-08,3.694404258567375e-05,0.0008281360613182188,7.257751167344396e-05,0.2258259452879429,0.2009350150823593,0.19859780520200732,7.691956079725062e-06,2.470360163897567e-06,4.154060437855378e-08,3.283846513113531e-06,4.902255295746728e-05,0.00025322155124740675,0.0036826216266490517,0.0008661303349072113,0.3929981231689453,5.826015524235118e-07,9.5462054048312e-07,1.9663214288812018e-06,0.16661805659532547,1.24873854474572e-06
L1-L6_spot_27,8.079157893803313e-08,2.7507758204592396e-06,9.434927816798223e-09,2.119644034337398e-06,4.616331739271118e-06,5.28305213265412e-06,1.029118611768354e-05,0.4939463347196579,1.698469412758641e-06,0.12836316078901291,7.888257187005365e-07,3.546605742421605e-09,3.0112573483620515e-07,2.6691940911405253e-05,2.1299020769305347e-08,3.0862461386504947e-07,2.4241180426542997e-06,0.41911150217056276,3.575360992158495e-07,4.1036931861526684e-07,1.374183204916335e-06,1.1596878346509245e-08,1.5821731125242877e-07
L1-L6_spot_28,0.260828498005867,2.125564969901461e-06,4.0888243191261604e-08,3.058697793676402e-05,0.0004098091332707554,7.048934712656773e-05,4.0198747592512524e-05,0.040265122801065444,0.11491501331329346,0.09137189052999019,2.0138850118200937e-06,0.0016846614016685635,5.122534957990866e-07,1.4896839275024833e-05,1.1046791144053713e-07,8.574871458222334e-07,1.1552287105587313e-05,0.7438602268695832,1.532243504698272e-06,6.637926077246448e-07,2.2362741901815753e-06,0.11909780129790305,2.394997602550576e-06
L1-L6_spot_29,0.00046293467894429344,1.6056908236805611e-06,1.0526561845836114e-05,0.01703768977895379,0.00032199289562413465,0.10034160278737544,4.268132161087124e-05,0.05411932021379471,0.014551785215735436,4.899879331787815e-06,8.757618047638972e-07,0.00043195588950766255,1.0346319697873697e-06,1.2059846449119503e-05,4.36215586319122e-07,0.00011484648784971796,3.7474083342203817e-06,0.3061551615595818,8.315335691122527e-07,6.651247417721606e-07,1.550942778294484e-06,0.18306244090199472,1.0264025831929757e-06
L1-L6_spot_30,1.065678947043125e-06,4.314408556638227e-06,3.7970187463542976e-06,0.17868969589471817,3.4432120628480334e-05,7.488226697205392e-06,0.1016026969999075,6.521041382256954e-06,6.62754889617645e-06,8.479664529659203e-07,5.419619083113504e-06,1.6892933896173193e-08,1.7481721670264962e-06,7.080282284732676e-06,7.444112242183112e-08,3.4769192097883206e-05,0.002548388799186796,0.3718269124627113,4.434236211636745e-06,3.1956711609382183e-06,1.6957617276602833e-06,0.10642337277531624,6.379684850799095e-06
L1-L6_spot_31,5.056694959648666e-07,4.3219557710472145e-07,1.8804905366209826e-08,1.7662860841483056e-06,4.01215831971058e-06,5.408293077380223e-06,0.28614557534456253,0.41776094436645506,3.144218237594032e-06,2.128104724761215e-05,1.562603893034975e-06,2.966773593016114e-07,2.694054032303939e-07,5.0912716005768745e-06,1.4667715504401712e-07,2.472414974974413e-08,0.0005992800404783339,1.0303968736025126e-07,4.782529899216571e-07,4.345476625644552e-07,1.206159964795006e-06,0.13325992897152902,5.523342963442702e-07
L1-L6_spot_32,8.145674837578555e-06,1.129071824834682e-05,1.26455142890336e-07,0.21699358448386194,7.914779307611752e-05,5.355276643967954e-05,0.07267329655587673,0.30101287066936494,5.2645727737399295e-05,0.000134572152455803,2.764235932772863e-06,5.561768521289423e-08,2.019563839894545e-06,4.0671756141819064e-05,0.00029285657801665367,1.548073875312639e-07,6.74372899084119e-05,0.3757036328315735,8.389113958173767e-07,2.68005171619734e-06,5.290590365802927e-06,0.13235457986593246,2.3559612486678817e-06
L1-L6_spot_33,9.602468793445952e-08,1.8421296488213557e-06,2.9010785773664343e-09,9.404886668562542e-07,3.5384713555686175e-06,2.8136882065155077e-06,0.553888240456581,2.5317483391518183e-06,1.7821032429310435e-06,1.0341798713398022e-06,2.5131648868637057e-07,4.066717029793665e-09,1.0947552311790786e-06,1.9751770196307917e-06,6.375581688189413e-05,2.424028522796107e-07,1.2969223917025374e-06,0.4632781744003296,3.686997569474216e-08,1.0247043746858253e-07,6.228176602007807e-07,4.0481781660162144e-08,1.9933338464284133e-07
L1-L6_spot_34,1.0470853908373103e-06,1.0493128229427385e-06,0.0026505436515435574,1.9120494835078715e-05,7.014008260739502e-05,7.826609726180322e-05,2.587970420790953e-05,0.3579688996076584,0.00016485228989040479,0.16840779557824134,1.007255355034431e-06,0.0018420911335851997,6.49728230200708e-05,6.565487979059981e-06,3.6654057566920535e-08,1.8287708485331677e-06,4.5133089997762004e-06,0.7130024582147598,7.874232721860608e-07,2.330721463295049e-06,1.0563488558545942e-06,0.1758753627538681,3.2682995993127407e-06
L1-L6_spot_35,0.00011594490933930501,1.510569809397566e-05,1.797350464016745e-08,7.33624601707561e-05,8.71992207976291e-05,0.00030837630911264565,0.3850917547941208,0.6874222844839096,0.00016319959322572686,0.0002874947531381622,5.271045802146546e-06,3.1251818555233514e-08,1.2920102392399713e-06,0.00018126913273590619,8.124105512763436e-08,3.664721441509755e-06,3.5225044848630203e-05,0.4117973893880844,2.122192745446227e-06,2.9873284620407504e-05,3.2036328661888546e-06,3.014753256138647e-05,4.509835957833275e-06
L1-L6_spot_36,0.0017406187602318824,4.724046993942465e-06,6.989382853817005e-07,4.510037088039098e-05,6.146840205474291e-05,0.12277086041867734,0.1131310410797596,0.292901386320591,0.024363820347934963,0.15727633461356164,8.346073855136638e-06,0.00014131874631857498,0.11771604418754578,7.256472017616034e-05,2.715677496212266e-07,1.6962448626145488e-05,0.0021280346089042725,0.28626567721366886,8.77511238286388e-06,1.4304707292467357e-05,3.9466422094847076e-06,0.18531032279133797,6.721380918861541e-06
L1-L6_spot_37,0.0010342645575292409,3.8562045665457846e-05,5.677330264006742e-05,7.0943897753750205e-06,6.567124619323294e-05,6.876273509988095e-05,0.02784253861755133,2.008134661082295e-05,7.93076346781163e-06,3.786507920722215e-06,1.0130072269021185e-06,5.995551770610063e-08,1.3152549217920751e-05,0.2913413897156716,3.6416535840544385e-05,0.00030480434361379594,0.00018322704418096694,1.3399471043840094e-07,4.73734779404822e-07,5.1537364242904e-07,2.5311900685665024e-06,0.5415931761264801,2.4028429493228033e-06
L1-L6_spot_38,0.002187947765924037,0.0003331562344101258,1.0518165424855397e-06,0.1021520473062992,3.4259657513757706e-05,2.5564777661202243e-05,7.337333590839991e-05,0.2478102721273899,7.254034862853586e-05,0.00011078372190240771,4.044632714794716e-06,1.687578077280705e-08,6.829387052675883e-06,2.3960068756423428e-05,1.0970978117086361e-07,4.4432868833155227e-07,4.8157967285078485e-05,0.9512504786252975,1.0503049850285606e-06,2.386875542015332e-06,6.736803356943711e-06,0.47172455936670304,9.011971042127699e-06
L1-L6_spot_39,3.205816341278478e-07,1.0820528950716835e-05,6.711403301551399e-07,0.11614889651536942,1.978189075089176e-05,9.171123338092002e-06,3.1488115655520236e-05,0.2432304561138153,0.04980807974934578,1.7072282844310394e-06,9.259958744678445e-07,3.308002778368291e-08,4.6296019888814045e-07,1.1298046683805297e-05,2.4408771537309805e-08,6.347559740049748e-08,6.841250092293194e-06,0.1180177416652441,5.539588698866283e-07,4.042231296352839e-07,5.263657499199326e-07,9.507528631047536e-09,9.142524135086206e-07
L1-L6_spot_40,0.12317928783595562,1.658640640016529e-05,2.2487492333311824e-05,0.07281769067049026,0.0006763783516362309,0.0626963261514902,0.00816370458342135,0.2266965813934803,0.40573353320360184,0.0798423569649458,1.7385673163516913e-05,5.086511887242295e-08,3.906243068740878e-06,0.00017609058850212025,1.3888281273466419e-06,0.023003199975937607,6.852761616755742e-05,0.11482761651277543,2.533567976570339e-06,4.62625941963779e-06,9.383945689478424e-06,0.2226037725806236,7.310779733415985e-06
L1-L6_spot_41,2.8783222347783524e-07,3.006662132065685e-06,7.044373013798122e-08,2.554252259869827e-05,0.0009507449722150342,7.894132759247442e-05,0.2554837003350258,0.24009235352277758,0.19651215448975565,5.328514521352191e-06,8.366830115846825e-07,1.3293028455763078e-08,4.671843939263454e-07,2.697750487641315e-05,3.0764817360307006e-08,7.77105108795695e-07,3.1785367696102186e-06,0.2451396957039833,3.8092728260608055e-07,6.320013056893004e-07,1.1925653097932812e-06,0.1145834293216467,4.885967200607411e-07
L1-L6_spot_42,8.286058736928225e-08,9.360438241401425e-07,1.1060390825434752e-08,0.3730332672595978,0.009555533155798912,3.7486585279111756e-05,0.398939973115921,0.40985878109931945,9.491414357398754e-06,5.5517192095067005e-06,1.1169870390403958e-06,5.990372847008985e-06,2.4727242362132527e-06,0.00010719328347477131,1.3173132495936109e-08,6.059126533841663e-08,7.784211129546748e-06,6.599510671279064e-09,2.96973352931218e-07,9.97996124851852e-07,7.054874629375264e-07,2.6493884308642635e-09,6.291500284305587e-07
L1-L6_spot_43,1.1138683817080162e-06,1.1779346550611081e-06,3.633214280540642e-08,0.02471444457769394,2.070282489512465e-05,7.947441099531716e-06,0.14276615530252457,0.2212858095765114,0.0001087873628421221,1.7014765944622923e-06,8.804061144473962e-06,2.7917520650788676e-08,0.17243940755724907,1.5381119646917794e-05,1.8277954616507943e-08,2.8831913425619863e-07,1.0285971802659334e-05,0.3037006020545959,4.219845936859201e-06,1.1730210235327834e-05,2.3145649720390794e-06,1.01927157825088e-08,7.254840420500841e-06
L1-L6_spot_44,1.109205204556929e-05,0.019794595148414373,6.5478369606353235e-06,8.512438325851689e-05,0.00011159653986396734,0.0003132719575660303,0.042204391211271286,0.11547474414110183,0.21916341707110404,0.021092815697193144,0.00015102567776921204,1.8706836613091582e-07,0.015887274406850338,0.00024522264357074164,9.691122272670328e-07,2.3329938585447962e-06,0.0016540608368813992,0.4111458703875542,0.0051557186758145685,0.0005333779990905896,0.06716831736266612,0.10228180028498172,0.0011888198787346482
L1-L6_spot_45,3.4026055999447636e-07,3.551574047833128e-06,2.2047619818721388e-08,7.567541479147622e-06,3.5671356636157724e-05,3.0345344111992747e-05,0.2209719717502594,0.01958557423204184,1.530970625935879e-05,4.2444025211807455e-06,2.6972059231411553e-06,1.0221860293313512e-06,0.29123664945364003,9.463565329497215e-05,5.3684221867911225e-08,4.970257094782937e-08,7.231789118122833e-06,0.3250298142433167,7.924738980591429e-07,1.4543577606218605e-06,1.319801759791517e-06,1.3682650346069637e-08,5.453277026390424e-06
L1-L6_spot_46,3.008050242669924e-07,1.0942821518256098e-06,8.535505990892034e-09,4.299276370147709e-05,8.885641109372955e-05,6.109032565291273e-05,8.267921475635376e-05,0.6851056694984436,3.235169242543634e-05,2.894500653383148e-06,2.9980679869368035e-06,4.2315935200321064e-09,0.34142475575208664,2.9292522685864242e-05,7.303584388864692e-05,0.006326630874536931,1.1315465462757858e-05,0.35957354009151454,2.1145706682546007e-06,1.8140401323307742e-06,1.0989854104082044e-06,5.268707647942961e-09,2.0255650724720905e-06
L1-L6_spot_47,2.6857709798377984e-07,7.440734952979255e-06,1.3497949021257226e-05,0.20913119986653328,6.014479095028946e-05,5.0532046407170136e-05,0.22862071096897124,7.828946945664939e-05,0.16290797740221025,0.0036902784835547205,1.409497781423852e-06,0.0023136285017244518,7.243503006293396e-07,0.00043454046244733034,5.1509280929451514e-08,1.0921402008534643e-06,3.7704371493418882e-06,0.35532200485467913,5.768304220055143e-07,9.211069396997118e-07,1.355604081254569e-06,0.2530833125114441,1.9482451079966267e-06
L1-L6_spot_48,6.4252029005729134e-06,0.0001437929880921729,3.4768414820973705e-06,0.0004016835955553688,0.00011947035854973364,0.0007245426706504077,0.4246199294924736,0.1839059390127659,0.16135508418083191,0.0911673091351986,0.02430224260315299,1.2617114464319457e-07,0.17903220653533936,0.00018654691957635807,7.428434201983693e-07,2.2302883098745955e-05,0.0005384542775573208,0.19735668301582338,0.0005134681152412668,2.68012337073742e-05,0.007023866917006671,2.1731445656314466e-07,9.70923723798478e-05
L1-L6_spot_49,9.769615871846327e-06,2.5566098429408157e-05,7.209689556475497e-08,0.27714297771453855,2.9426032506307822e-05,6.318374494185264e-06,1.1149107649544021e-05,4.159835066275264e-06,6.4023764252851835e-06,1.0964561340642831e-06,2.362460634230956e-06,4.911550166575297e-09,0.1365107148885727,2.065661356027704e-05,7.202845466736107e-08,6.983771754676128e-07,3.24073928368307e-06,0.4943035125732422,1.62892868615927e-06,1.0255292750116496e-06,6.406859711205471e-07,0.09547810181975365,2.295120589224098e-06
L1-L6_spot_50,0.09553633108735085,1.638138166981662e-06,3.160030139781611e-08,0.04464457631111145,0.0017409113235771656,0.00012043945134792012,0.00019818598229903728,0.11019627042114735,0.08653720542788507,1.953220125869848e-05,1.1613137576205191e-05,0.00028188715659780426,0.07635073885321617,0.0012378376442939043,9.074811622156177e-08,4.907222972860836e-07,1.5063854607433314e-05,0.43755771219730377,1.681116981444575e-06,1.7506659901300737e-06,2.858568097963143e-06,1.309509464419989e-07,7.8449883403664e-06
L1-L6_spot_51,1.5388036160857156e-07,1.7951396529269912e-07,3.156457006880942e-09,6.945911695765972e-06,1.1758865639421856e-05,1.968291735465755e-05,3.5248905419393847e-06,0.12393478080630303,3.5615826891444155e-05,0.021121204365044832,6.424618334222033e-07,3.3843774227548807e-09,3.280331256405589e-07,3.0030860443730493e-06,5.389641422048896e-09,5.24494620179894e-08,8.975380779929766e-07,0.8154690444469451,2.5146895126226805e-07,3.482656083519942e-07,2.1160897105687583e-07,3.0127276451352717e-09,5.295220631751363e-07
