,q05_spot_factorsAstro,q05_spot_factorsCR,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsMeis2,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPeri,q05_spot_factorsPvalb,q05_spot_factorsSMC,q05_spot_factorsSerpinf1,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
L1-L6_spot_22,7.299128768067932e-08,1.901184155883584e-07,1.6360424393013773e-08,0.00011300798396405299,1.1643011475825915e-05,2.924041682490497e-05,1.540800981274515e-05,5.089616042823763e-05,0.4234570413827896,1.2769642262355774e-05,5.491721208272793e-06,5.319794404989864e-09,9.659174475018517e-06,3.50759639786702e-06,2.6932575192262222e-08,5.170521735209377e-08,0.02156277047470212,1.519940879823878e-08,0.20800873786211013,4.091154369234574e-06,3.0985268608674237e-06,1.2112732257207883e-07,5.788528687844519e-06
L1-L6_spot_23,8.451612956150712e-08,4.095148142368998e-06,3.651798241577353e-08,0.00012459893405321055,3.814457904809388e-05,1.983509182537091e-05,8.816250774543733e-05,7.643194148840848e-05,0.18688028603792192,5.2437094154811344e-06,1.037010283653217e-05,8.917390879048526e-08,2.3355879420705606e-06,3.238168824282184e-06,2.745431055828363e-08,1.525429702553538e-07,0.503154781460762,7.605677936339817e-08,0.21461691781878472,1.3455920679916744e-05,6.239264121177258e-06,1.6444656569802874e-08,2.1899397779634455e-06
L1-L6_spot_24,6.046390126357437e-08,6.511569097256143e-07,1.4326115138629802e-08,0.00010537441266933456,3.735438203875674e-05,6.20974267803831e-05,0.047371662780642504,4.712553472927539e-05,0.16452942565083503,9.627171993997764e-06,4.977330354449805e-06,2.438999624487792e-08,3.984560976277862e-06,5.440713835014321e-06,3.70448802300416e-08,3.1579444659257665e-08,0.3073707535862923,2.681289084094374e-08,0.5987578302621841,2.960593155876268e-06,1.6930682306792735e-06,6.517555584117929e-09,3.484311935153528e-06
L1-L6_spot_25,3.994874955282057e-08,1.8559143597940421e-06,9.740487350029526e-09,2.422935749564204e-05,6.662364353360317e-06,6.427757080018637e-06,1.0938559671558324e-05,4.928818671032787e-05,0.2859896957874298,9.684690703579691e-05,1.823557095121942e-05,1.5517592011349278e-08,2.6457733042661855e-06,2.429864184705366e-06,3.1499783830213347e-07,1.4766315370451366e-08,0.21702628284692765,1.0843060671561492e-08,0.2781844466924668,4.982435948477359e-05,8.625139853393194e-05,4.513418101481647e-08,0.00012998513266211374
L1-L6_spot_26,8.046024078112169e-08,3.1182239013105573e-07,7.278847680147749e-09,0.0621384596452117,0.00010514652785786895,4.6588804070779585e-05,1.297559042541252e-05,0.0004904664761852473,0.3699967816472054,2.8315032523096306e-06,3.945112143810548e-06,2.3016268357878294e-08,1.629757696264278e-06,1.4163345713313902e-05,4.049603319344897e-08,4.835433689009961e-08,0.14073551446199417,1.1385552411979916e-08,0.5680925279855727,6.967086505937914e-06,1.3365966879064217e-05,3.069047718184948e-08,9.012081209220923e-05
L1-L6_spot_27,1.7532504585915377e-07,2.633175100186236e-07,1.2197871690489138e-08,7.82710419571231e-06,2.4502837095496944e-05,0.01877016667276621,4.272621140444244e-06,5.6748734277789484e-05,0.2456001080572605,5.875427286810009e-05,0.1151485364884138,3.462624889039034e-08,2.708632018766366e-06,8.532987085345667e-05,3.063947575654425e-08,2.6289712593552397e-07,0.37511625438928603,1.7032116605975034e-08,0.15454772338271142,3.7392811691461247e-06,2.5474558333371534e-05,2.5180830842685965e-08,1.0792490184030613e-05
L1-L6_spot_28,5.360968664547272e-08,6.234588511233597e-07,7.163530102438643e-09,0.029046822525560855,1.5420136423927034e-05,2.2253739371080886e-05,4.0598881059850104e-05,6.515296154248064e-05,0.2429533988237381,3.524026044487982e-06,3.7271793075888125e-06,1.7790664852412876e-08,1.0636049978529627e-06,3.841652323899325e-06,6.774647189899953e-08,1.6037497196919053e-08,0.14458916559815407,5.210801767852047e-09,0.4220978140830994,0.000209756846743403,5.128648467689345e-06,9.005644319159957e-09,0.028355049435049295
L1-L6_spot_29,6.059874415598188e-08,1.8215035737512154e-07,5.81370436236739e-09,6.680802130176744e-06,4.9869505710375966e-05,7.269859133884893e-06,1.4572723148376098e-05,4.1486260306555786e-05,3.6076937703910517e-06,2.8747948363161414e-06,0.03544009402394295,2.081795313912949e-08,1.9482771449474967e-06,2.474686368714174e-06,1.262545310964924e-07,2.1037895692188617e-08,0.9363608449697494,7.28809645966777e-09,0.25678840577602385,2.045291364538571e-06,0.018531774915754796,4.5071057996892705e-09,2.7862782371812503e-05
L1-L6_spot_30,0.0003454741308814846,8.825858174077439e-07,1.4635305056742709e-08,6.4222261698887456e-06,1.2556331012092415e-05,2.556648369136383e-05,2.782391811706475e-05,0.00011738513421732932,1.031663531064987,2.6683324540499596e-05,3.7996185824340505e-06,2.262962635057875e-08,0.00016219886238104663,0.002264335285872221,4.682830105906533e-08,1.142965508904581e-07,1.1775379505252203e-06,1.3862719727697482e-08,0.2814968526363373,0.10703345686197281,1.0960818201510847e-06,7.404035748947991e-08,1.0118598083863617e-05
L1-L6_spot_31,2.900311830700275e-08,4.041700748302901e-07,1.3002243148818593e-08,2.1762113419754317e-06,5.931979594606673e-05,5.01104555951315e-05,6.6891684127767805e-06,2.4208904142142275e-05,1.5376702890534946e-06,3.2831186217663345e-06,0.015292163146659732,1.3911827556611914e-08,2.7847592491525573e-06,1.1591123438847719e-05,1.8581051897115232e-08,3.327533377728287e-08,0.11260238848626614,6.590628598424076e-09,0.4478119730949402,2.44323605329555e-06,3.0862178164170477e-06,2.5469343079009833e-09,5.733461898671521e-06
L1-L6_spot_32,4.08123709050301e-08,2.0685338540715747e-06,1.1961068082655402e-07,3.784245782298967e-05,8.273328567156569e-05,6.2773533727522585e-06,6.714748815284112e-06,4.6855393156874926e-05,0.5335715860128403,1.4764629270302976e-06,1.0745352119556628e-05,9.812199541769929e-09,9.865407832876372e-07,1.6857871685260761e-06,1.600148422653547e-08,1.679961329159596e-07,0.24638648405671118,2.5959448279877505e-08,0.34867634922266005,1.3829299518874909e-06,1.0115254440279387e-06,3.0355692359762545e-08,8.715535022929543e-06
L1-L6_spot_33,6.686216877938022e-08,3.306528742541559e-05,1.8573533200338947e-08,7.765801638015546e-05,2.9578999601653777e-05,1.5109242667676883e-05,1.2258044353075092e-05,8.229249688156415e-05,0.3984346270561218,0.0004842779133468867,8.728537177375984e-05,1.8290797676456807e-08,1.8323572840017734e-05,1.3442982117339854e-05,7.33333392872737e-06,4.5784804214576984e-08,0.05197310652583837,1.3685553224007664e-08,0.2088322713971138,0.02902219258248806,0.007114297919906676,2.947015396159714e-08,0.004935283982194961
L1-L6_spot_34,2.6582341128289498e-08,1.689912011215711e-07,1.2876284427587595e-09,8.026545401662588e-07,5.404302169154107e-06,1.0335594197385945e-06,8.592342197744074e-07,4.6994835201985555e-06,6.201367540370483e-07,2.953472503008925e-07,3.986982008541418e-07,4.0994305550157155e-08,3.2751515959716928e-06,3.643669160169339e-07,8.371740323198651e-09,7.921672096067313e-09,0.24448096975684167,4.420205845789839e-09,0.9656406104564668,5.105631458945937e-07,1.2703056017926429e-05,1.6670110347671856e-09,2.6178777261520736e-06
L1-L6_spot_35,1.0097043690038277e-08,8.250828678058043e-08,3.2783660786073203e-09,2.8805762667616367e-05,3.7888627502979943e-06,1.2317741948209005e-06,5.4607755600955e-06,1.6044082349253587e-05,0.37181393802165985,2.303423377725267e-06,4.427060389389226e-06,1.5792618768273314e-08,4.811014989059003e-07,5.847553012472418e-07,2.3056330356041598e-08,5.23909133853806e-09,1.2752986492614583e-06,1.962261664267828e-09,0.8012125611305237,6.467780167440652e-07,1.4525756029115657e-07,4.296149991311893e-09,9.653678375798337e-07
L1-L6_spot_36,1.0766270097661845e-08,7.87103793697952e-08,6.229491456011261e-09,4.183209830443957e-06,1.4359971646626946e-05,2.548153270254261e-06,1.6282663580113876e-06,4.888961648248369e-05,1.1084486603736878,5.41452598668002e-07,3.456753017161418e-08,1.2755157996480192e-08,7.024172354874736e-08,1.8170831808106411e-07,7.837433946278339e-09,9.292517200165662e-09,3.122298011248859e-07,3.317609587050186e-09,1.2618160951660685e-07,1.4960178731371346e-07,1.1568524982408236e-07,6.604036373314415e-10,3.001752393316792e-08
L1-L6_spot_37,7.184294084083831e-08,1.8743363625617349e-06,1.7943428254341145e-08,2.1576498420472492e-05,4.748249612021027e-05,2.4898610809032108e-05,1.0994581498380284e-05,0.00047280753933591767,0.21290778368711472,6.976487638894468e-05,0.00013604461782961154,1.1022171131358506e-08,3.581153741833987e-05,4.5560004946310076e-05,7.520149303275048e-08,6.97937785787417e-08,0.5555744767189026,1.6647397327318463e-08,0.5275266170501709,4.835670142711024e-06,5.6363549447269186e-06,2.7403759261801497e-08,1.1853847354359459e-05
L1-L6_spot_38,2.831452476925733e-07,0.0005492680589668453,1.2602085464052947e-08,1.9981182595074644e-05,0.0007932193489978091,1.091225940399454e-05,1.4383540474227631e-05,6.871815894555767e-05,0.8638028472661972,4.886480314780784e-06,3.862719654534885e-06,5.094878190448071e-08,5.1609663387353066e-05,6.165608556329971e-06,8.581047019617926e-08,9.779437100121413e-08,0.26676916778087617,3.730941582347214e-08,1.8705967795540347e-05,1.6024288072458152e-06,4.201761316835473e-06,3.943023875763174e-06,3.692936604693387e-06
L1-L6_spot_39,5.4219436051994314e-08,1.733435829009977e-05,2.0547859236330627e-08,7.156357833082439e-06,1.08231886770227e-05,0.01408067112788558,1.0708996251196368e-05,0.004293376905843616,0.5011518180370331,1.4845624355075417e-05,1.547204084317855e-06,7.378456494677722e-08,5.541639950479293e-07,3.56807204298093e-06,2.5027856231929494e-08,4.02974301039194e-08,6.969538958401245e-06,1.2950944361378448e-08,0.1708669811487198,3.0483773571177156e-05,1.3021971312809912e-06,3.759772149170004e-09,0.008629875350743534
L1-L6_spot_40,3.42943875963897e-08,2.1287777599354744e-06,4.872726289129049e-09,6.993823058110138e-06,1.7235510404134403e-05,2.246710055260337e-05,7.408945657516597e-06,0.0001283568679355085,0.4862813413143158,5.9941620293102465e-06,1.6708499970263802e-06,2.592310179849733e-08,2.099112680298276e-06,1.535098531348922e-05,8.715133548165e-09,2.3025072604099252e-08,0.4455833569169044,8.053005773334122e-09,0.31187225729227064,0.0005452515702927485,3.5059339779763834e-06,8.014077756968163e-09,0.00033528478525113314
L1-L6_spot_41,0.0008314320351928472,1.416180924707078e-06,8.815518004468004e-09,2.257644273413462e-05,3.3842952507257e-05,4.1664536365715324e-05,5.648775209010637e-06,8.159381613950245e-05,0.2814216673374176,1.3558874024965917e-05,0.058192983083426957,2.5499965872199936e-08,9.379429798173078e-07,5.292802325129743e-06,4.3711048874683914e-06,3.05381048448794e-08,0.699413451552391,2.737431381572009e-09,0.3772447481751442,3.965052428611671e-06,2.514397056074813e-06,9.748626830230481e-08,1.0952316984003121e-06
L1-L6_spot_42,4.062946636906872e-08,1.3565001609094908e-06,4.663101060842223e-09,2.5589954657334604e-05,2.304840418219101e-05,6.30723141512135e-05,0.0002572002704255283,0.00025618947402108463,0.24303479865193367,4.9967686572927056e-05,2.5712656224641254e-05,3.982035874372514e-08,2.083259369101143e-06,5.668700714522857e-06,6.253424551516673e-08,3.176303806640135e-08,0.26051371842622756,1.2023195150590028e-08,0.42955936044454573,4.061115168951801e-06,3.429546222832869e-06,6.78850867075198e-08,1.2618683683740529e-06
L1-L6_spot_43,7.882727004471235e-08,5.673583416410111e-07,6.997950841025613e-09,2.8154943538538643e-05,2.2905431978870184e-05,9.550533559377072e-06,1.345289465461974e-05,5.470124815474265e-05,0.1028804574161768,2.9786210689053405e-06,3.6464422919380015e-06,2.1552834681415339e-07,2.014231195062166e-05,8.08117410997511e-06,4.629218501861488e-08,1.5438975342618735e-08,0.4571046605706215,8.009580110268644e-09,0.2563459113240242,0.006498143821954727,3.666685861389852e-05,8.976225496226675e-09,3.4388834319543096e-05
L1-L6_spot_44,1.0694693764889962e-05,1.4475980947281641e-06,1.7379207406520436e-08,1.1959430548813543e-05,1.894968572742073e-05,1.1905269411727204e-05,1.3852695428795413e-05,6.475486115959938e-05,0.8170391142368316,3.2899225402616142e-06,2.29111525186454e-05,2.2395986398748853e-08,4.2263825889676816e-05,9.0131593424303e-06,2.280644322283365e-08,3.534435784047219e-08,0.6722911775112153,3.7071846037406437e-09,5.0537291599539454e-06,1.1405553914300981e-05,0.0007870648143580184,6.041537647938355e-09,1.5136812123728305e-06
L1-L6_spot_45,1.7399597922462818e-07,5.34998736156922e-07,7.022690717839453e-09,1.0192299805567018e-05,2.062119510810589e-05,1.639041820453713e-05,4.968405778527085e-06,7.324818507186137e-05,0.33220901936292646,1.3918206013840974e-05,1.3592748518931331e-05,5.210460649607285e-08,1.0363978481109372e-05,4.434454126567289e-06,3.64060156243795e-08,4.2062340277482235e-08,0.5277084052562714,2.730508423809397e-08,0.35832552015781405,0.0017615849035792052,0.0276352527551353,5.858406638026281e-07,3.428889285714831e-05
L1-L6_spot_46,4.328025697759586e-05,8.827507008390968e-06,3.001200141738991e-08,0.0010171831119805575,8.342542168975342e-05,5.694579904229613e-05,0.030713959783315658,9.429369747522287e-05,0.2941974148154259,2.2544170496985318e-05,2.633709173096577e-05,1.0377569097386187e-07,0.0027277098386548457,8.57812569847738e-06,1.7924736039276467e-05,3.508713604105651e-07,0.37795894891023635,2.1135715488895813e-08,0.2846942931413651,8.680696419105518e-06,1.2730015623674263e-05,6.373329135556106e-08,0.019739232398569583
L1-L6_spot_47,1.0189138350824577e-07,8.453892860416091e-07,6.330908455254303e-08,7.21805092325667e-05,0.0001128378586145118,1.853625281000859e-05,8.787548085820163e-06,0.00015713379252701998,0.3890397384762764,7.853094484744362e-06,9.683441785455216e-05,1.3111580399183254e-08,1.28542276911503e-06,7.744345612081816e-06,1.9436096643232757e-08,3.126391714403098e-08,0.39147859364748006,8.384676108974532e-09,0.36018994599580767,9.562912680394221e-07,4.844623344979482e-06,9.368297249068295e-09,6.211946219991659e-06
L1-L6_spot_48,3.238446737441336e-08,0.00015668203923269175,2.8298335141840882e-08,1.4456358803727198e-05,1.1288383802821045e-05,1.4693695902678883e-05,6.595337399630808e-05,8.580813446315006e-05,0.047823244147002696,1.7280275278608316e-05,0.09528589770197868,1.5418253411780826e-07,2.883704737541848e-05,6.200564735081571e-06,5.821240183223608e-08,4.353338116658278e-08,0.302365306019783,4.183789208411782e-08,0.4950474619865417,0.05699766017496585,4.4650173185800676e-05,2.5706693040916666e-08,0.005418788036331534
L1-L6_spot_49,2.2546797584510615e-08,3.315922668889471e-07,2.5648704604641638e-09,4.595591136080657e-07,7.292337869557742e-07,3.4171885232581195e-07,4.4888123937880666e-07,3.44468494404282e-06,9.328200860636572e-07,6.357493504083322e-07,3.64924503628572e-06,9.136579848245674e-09,1.0086988879720593e-06,3.431900495343143e-07,2.245004386836058e-08,1.7522353967791562e-08,0.5399593025445938,2.991061942569928e-09,5.495365655860951e-07,2.1067956822662382e-06,0.18177575767040252,8.909592310146764e-07,2.452735074598422e-07
L1-L6_spot_50,2.216383840902836e-08,2.1036553263797943e-07,7.776760524436099e-09,6.286430871114135e-05,5.01634567626752e-05,1.4188609702614487e-05,7.974007712618915e-06,2.7554557527764702e-05,1.2114265024662019,1.3527961016279734e-06,2.5510550329954643e-07,3.952854168431941e-08,4.819189484805975e-06,1.1452448006821215e-06,6.398418239683679e-09,8.637016390977693e-09,4.496418654298395e-07,9.362567565673884e-09,4.502089140601129e-07,4.0254856372712314e-07,2.2325231867625918e-07,1.7711077049398227e-09,1.9749988169337482e-07
