,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_11,0.5702302277088165,2.841623711447028e-07,3.132056590402499e-05,1.2142400873926818e-05,4.420448544806277e-06,4.158821520832135e-05,5.757726216870652e-06,2.8793493584089454e-05,2.1726011141254276e-06,0.19918914362788198,0.6881237030029297,3.4859947163567996e-06,0.006232349737547337,1.8605857439979447e-05,2.6652541805560762e-06,1.030294527026854e-06,2.4118719288424018e-08,6.748675730250398e-07
priorregion1_spot_12,0.17966317385435104,3.6272178220997376e-07,2.914472033808124e-05,9.934251938830129e-05,1.0373594932389096e-05,7.074197469592036e-06,4.7438683850487e-06,2.3914826851978432e-05,2.72212685104023e-06,0.5414198219776154,2.3189155395897386e-08,6.451697163356584e-06,7.63305429529737e-08,0.0001943370072694961,3.6537447340379006e-05,0.000109939196772757,3.729135578112164e-08,0.611790570616722
priorregion1_spot_13,0.918603277206421,3.351712472010604e-08,6.3024982182469104e-06,0.010479693114757539,2.4894210309867048e-05,1.734826919346233e-05,6.562661747011588e-06,0.00480561307631433,2.762539975265099e-06,0.4749855056405068,2.4447469115784773e-08,1.7248163021577057e-05,3.441210658650107e-08,6.840777768957197e-06,2.7003261720892623e-06,6.574669123438071e-06,4.986655923744366e-08,5.807407910651819e-06
priorregion1_spot_14,1.25833388153751e-07,2.1181021381266874e-08,1.4289986984294955e-05,2.0354585558379767e-05,2.932726749804715e-06,3.417633456592739e-06,1.536033204274645e-06,6.8608519995905224e-06,8.716816637388547e-07,1.1704679965972902,1.0752631718347062e-08,2.8046294801242763e-06,1.1471135774598906e-08,2.034812621332094e-06,0.03405460715293884,1.5520949659730833e-06,3.268177961590624e-09,2.459342647398444e-06
priorregion1_spot_15,0.10726432800292969,4.22734472067532e-06,0.0037125971401110293,0.0012413730670232327,2.8161247882962925e-05,6.114374282333302e-05,1.5245421718645957e-05,9.506483220320661e-05,1.0289458577972254e-05,0.05523327421396971,0.37052035629749297,1.867184073489625e-05,0.023456157371401786,4.237469638610492e-05,0.03810232169926167,1.038062191582867e-05,2.5412615372033543e-07,0.28535300493240356
priorregion1_spot_16,0.19168271869421005,0.0003463202418060973,6.024172889738111e-05,4.9552017662790605e-05,1.9512726248649413e-05,6.60346842778381e-05,1.6084278922789962e-05,5.962418345006881e-05,1.4236713650461753e-05,0.12199490703642368,0.2953137680888176,1.989641896216199e-05,6.953399406484095e-07,0.00023421214791596867,1.027370926749427e-05,1.720090313028777e-05,0.07723509147763252,0.9590543419122696
priorregion1_spot_17,0.33930546790361404,1.5779521973513512e-07,6.363923034768959e-06,6.079341301301612e-06,4.2314159372836e-06,0.00357931915204972,2.362271663969295e-06,4.336298570706276e-06,4.291490085961414e-06,2.1772967443212113e-06,0.4683064982295036,5.030331885791384e-06,4.4601076609751544e-07,1.3007719780944172e-05,1.9819646968244343e-05,2.18857355775981e-06,1.9571427856135416e-08,0.2396395057439804
priorregion1_spot_18,1.1785563707351685,8.091935228549119e-07,0.0004058361839270219,5.971106966171647e-05,0.00011170921934535726,6.417726581275929e-05,2.442104405417922e-05,0.00013411028558039107,1.1753969511119067e-05,0.1386777177453041,0.7871068447828292,3.1956806560629046e-05,3.018068821347697e-06,4.6550266597478183e-05,0.09579290896654129,0.001275667722802609,4.006176914117532e-05,0.24180747345089915
priorregion1_spot_19,0.4978574961423874,2.2676633903984117e-07,0.00034359712881268937,1.3461667003866753e-05,5.379574736252835e-06,0.001107471575960517,2.782785054478154e-06,3.625798999564722e-05,3.702187177623273e-06,0.9006884723901749,0.4197713747620583,3.3303173836429782e-06,4.927489314354717e-08,1.3303525338415057e-05,9.871597030723933e-05,0.0003162082604831085,3.6030674799292234e-08,1.978089608201117e-06
priorregion1_spot_20,0.9455025792121887,3.272785420449509e-07,3.504625219648006e-05,0.005871652439236642,3.035675372302649e-05,0.0021997067029587924,6.963896771594591e-06,1.735472424115869e-05,5.868536413800029e-06,0.1094517219811678,0.7304964900016785,2.774870135908714e-05,5.655970994666859e-07,7.456949947481917e-06,4.5050224798615096e-06,2.7957917609455765e-06,4.7898451960293195e-08,0.15580206066370011
priorregion1_spot_21,0.3011734887957573,1.1572348569188763e-06,2.928655176219763e-05,2.426133451081114e-05,2.1780598581244705e-05,0.0008314075705129653,7.04427534401475e-06,3.065587916353252e-05,2.7832285127260546e-06,8.960918694356223e-06,0.7169315874576568,1.140316462624469e-05,4.91053654627649e-08,0.00017164217060781085,3.3441779692111595e-06,1.81484879249183e-06,3.0527238692457106e-08,0.24996242299675941
priorregion1_spot_22,0.9616135627031326,4.104792417081171e-08,3.3379520914422757e-06,1.3805072421746445e-05,4.844481554755476e-06,3.1081185852599446e-06,9.082365551194017e-07,3.3137469699795476e-06,5.201993235459668e-06,0.40708616822957994,0.22007741406559944,4.805178946298839e-06,1.3970966892884465e-05,9.068726430996322e-05,4.688991725743109e-06,2.362987720516685e-06,1.7492040438327194e-08,9.058586442733942e-07
priorregion1_spot_23,0.15854175686836244,1.1021163061286644e-06,0.00015292116440832618,0.004896961944177747,6.771137996111065e-05,6.928975490154699e-05,0.000175766628672136,0.0005952564766630531,3.0064383008721054e-05,0.5531211972236634,0.5356339603662491,2.0758969094458737e-05,0.15127132982015612,2.5929382900358178e-05,1.9709216576302425e-05,9.374070396006573e-06,5.416860489049214e-07,0.14739872738718987
priorregion1_spot_24,0.5486853688955307,1.2096267365535598e-08,1.6848356381160557e-07,2.3397832435989587e-07,1.0180783434066143e-07,3.5241596805235533e-07,1.2270190055119202e-07,2.989118456753204e-07,4.872181325055181e-08,6.74141855228072e-08,0.42000480741262436,1.9062489897692103e-07,0.3161956682801247,2.589370168948335e-07,1.1257252587881795e-07,1.606105698215288e-07,1.7787734041263552e-08,6.003175769819791e-08
priorregion1_spot_25,0.13890857174992563,3.4273672326889937e-06,2.9446431926771766e-05,2.407718302492867e-05,2.6525023986323504e-05,3.191138075635536e-05,1.1850100099763949e-05,1.0166646643483545e-05,2.256251184462599e-06,0.2542036756873131,0.2897684767842293,6.509905438178975e-06,2.5734486968076454e-07,0.0002186532918130979,3.547731512298924e-06,2.351066586925299e-06,2.1151844222799813e-07,0.4240446642041206
priorregion1_spot_26,0.60756596326828,6.980475610873783e-08,1.4389478019438684e-05,5.690763155143941e-05,9.035656657943036e-05,2.5152350372081858e-05,1.3385685997491239e-05,2.0070081336598382e-05,3.955773468078405e-06,8.500206376993447e-06,0.7652591198682785,0.001107644772855565,5.298972318712459e-08,5.336645358511306e-06,6.520696524603409e-06,9.62309513852233e-06,2.3402997317845123e-08,0.292830690741539
priorregion1_spot_27,0.33242770433425906,9.97582873196734e-08,3.3324636751785876e-05,1.7884290809888628e-05,9.356222699352659e-06,2.262853522552177e-05,3.3085652034969827e-06,1.6142664571816566e-05,4.093333575383441e-06,0.2907336115837097,0.2528626307845116,4.619669725798304e-05,3.7874030738294097e-07,1.780743114068173e-05,1.84918666491285e-05,3.925174064534076e-06,3.043759875254182e-08,0.18794260546565056
priorregion1_spot_28,0.7804758459329605,9.498762088000491e-09,1.8778026458221577e-06,2.5630769300732934e-06,1.330864989768088e-06,4.905089463136392e-06,1.1446904522927072e-06,2.7079898927695467e-06,7.682153437826855e-07,2.8805309625568044e-06,0.25025487691164017,3.0580559837289914e-06,6.186793434608262e-05,3.267100748871599e-06,5.743277188230423e-06,1.2310580359553571e-06,9.120012389729481e-09,0.7365501075983047
priorregion1_spot_29,0.35509355217218397,9.700830162273632e-07,7.817535879439674e-06,1.2283836667847938e-05,5.930371344220476e-06,1.897492556963698e-05,2.318246720278694e-06,7.330047606046719e-06,1.7109179736962688e-06,0.3352764785289764,0.05874189529567957,1.0733012368291384e-05,7.183656549614171e-08,1.3349266600926059e-05,0.013511858507990838,2.0561338260449704e-06,7.802916479704436e-05,0.2533732011914253
priorregion1_spot_30,0.05272096283733845,7.408465933167463e-07,3.4214451488878695e-06,3.4554328408376026e-06,7.987480927340587e-07,3.50339673786948e-06,4.803409822784488e-07,2.2279693780546952e-06,3.520464460393669e-07,1.2722758071959108e-06,0.27777741849422455,9.288902447224246e-07,1.4754061567145983e-06,1.1787364542215075e-06,3.726110875845734e-07,4.0594649846070753e-07,2.3012757122131686e-08,0.08108756020665168
priorregion1_spot_31,0.5755955725908279,8.615771811548712e-08,1.901321611512685e-05,6.752006447641179e-05,1.7022899191943e-05,0.007601845962926746,6.706964290970064e-06,1.1155692982356414e-05,3.859614855628025e-06,0.2162311591207981,8.111603655436285e-08,8.167759915522767e-06,0.032821763679385184,0.00015838054459891283,7.793467921146657e-05,4.955809345119633e-06,3.336857119506931e-07,0.4963147878646851
priorregion1_spot_32,0.4341919764876366,5.768592501453896e-08,1.861033370005316e-05,2.505457005099743e-05,6.361222085615737e-06,4.305763468437363e-06,5.1805535804305695e-06,1.5437152524100383e-05,1.1518862083903515e-05,0.22920668497681618,0.1885101854801178,5.968594382466108e-06,3.260208870869974e-07,7.115820608305513e-06,2.3869575488788542e-05,4.079800623912889e-06,1.2508117436027532e-06,0.2686771735548973
priorregion1_spot_33,0.5446556627750396,1.3026566989537968e-07,7.144509982026648e-06,8.207241671698285e-06,8.00471630100219e-06,1.3198400756664341e-05,2.736867475050531e-06,9.273359137296212e-06,2.0219083012307237e-06,0.39674836248159406,0.2189218394458294,5.56527159005782e-06,2.1613337750636676e-07,0.04289894290268421,0.04402719307690858,1.6149327984749105e-05,6.385345550086186e-08,0.3596734672784805
priorregion1_spot_34,0.21900340616703035,8.70144191367217e-08,8.617850608061418e-06,1.5577142494294095e-05,2.301062215792627e-06,2.43092068558326e-05,4.502522415350541e-06,8.88189847501053e-06,1.4366760410666756e-06,0.3388062372803688,0.5893519222736359,7.035725184323382e-06,0.0002705969731323421,0.07063453271985054,1.2708156100416092e-05,0.00013076265167910606,2.5843720230511735e-08,0.4513912230730057
priorregion1_spot_35,1.3858620643615722,1.9113316529484337e-08,2.2137978703540284e-06,2.515169865091594e-06,1.4888264729506773e-06,7.871933775049911e-07,6.94055245276104e-07,4.030862828585668e-06,1.0845475060250465e-06,1.989701411275746e-06,2.0147946067083923e-08,1.2523813495590732e-06,1.9061570633027715e-08,1.623555925789333e-06,1.7160290667561643e-06,5.1761516260739885e-06,7.708152409691139e-08,0.47222562283277514
priorregion1_spot_36,0.6794114381074906,1.0612439602653012e-07,5.517199701898791e-06,4.620472009264631e-06,1.9771527490775043e-06,4.13676668813423e-06,2.0281670799704444e-06,1.1350375052643357e-05,9.837573202275963e-07,3.0541586511390053e-06,0.5017654120922088,2.960662459372543e-06,2.217798503068025e-07,2.731612005391071e-06,1.94806772242373e-06,3.7291670196282216e-06,1.455259184268698e-08,0.5030593931674957
priorregion1_spot_37,1.008700567483902,0.0001644145122554619,4.306862992962124e-05,0.0007029168365988881,2.2078552956372735e-05,0.00016525120954611342,5.022046298108762e-06,1.1603365828705137e-05,7.696382135691238e-06,0.1315764680504799,0.5044293344020844,1.6456545563414696e-05,2.301529058001962e-07,0.0002803973795380443,0.013096793787553906,5.843778376402043e-06,3.593692472492194e-08,6.206463585840538e-05
priorregion1_spot_38,0.8887815445661544,6.87823607847804e-08,4.4731609705195305e-06,3.620981249241595e-06,2.944039158592205e-06,9.17989950721676e-06,5.517273621080676e-06,7.835255428290112e-06,1.9829536654469846e-06,1.2554309341794578e-05,0.3899950593709946,4.658436155295931e-05,0.39216717183589933,1.8493614788894778e-05,0.00010719561905716547,8.968662268671325e-06,6.380614792078633e-07,0.42824150174856185
priorregion1_spot_39,0.34713977128267287,3.3528280596328846e-07,1.2165574617029051e-05,1.3053566817688989e-05,2.6888473894359776e-05,1.3247010974737351e-05,6.902276300024823e-06,2.1828009539603955e-05,6.660629765065096e-06,0.39792922884225845,0.15148499608039856,1.5144667531785672e-05,1.935811878865934e-05,2.05567009288643e-05,0.00032460709917359054,5.727629240936949e-06,2.5524007973842802e-08,2.828579226843431e-06
priorregion1_spot_40,0.15696894824504853,2.949708402866236e-07,4.6084415225777774e-05,0.017293345369398593,2.0253207094356184e-05,3.244793206249597e-05,1.6715146557544358e-05,2.4039660365815512e-05,6.9863149292359594e-06,0.5486099988222122,0.24123070016503334,2.8372200631565647e-05,0.3218732103705406,0.0002808183897286654,1.3359371359911166e-05,7.17785014785477e-06,0.10983727425336838,0.19949058070778847
priorregion1_spot_41,0.7033098369836807,5.1320128591214604e-08,6.801681388424186e-06,7.241684147629712e-06,2.0747134499288227e-06,3.439606246047333e-06,2.5122535475929906e-06,4.453943870430522e-06,9.583620624198374e-07,0.3369858875870705,0.35913380086421964,3.266268890911306e-06,6.925396860424372e-07,5.7735131804292905e-06,4.434697098076868e-06,1.4497785741696133e-06,3.878343832752762e-07,0.17741294503211974
priorregion1_spot_42,1.221795243024826,7.951150351459547e-08,2.273196168971481e-05,5.086977380415192e-05,5.4378886125050486e-05,6.874133941892069e-05,4.5062765639158894e-05,3.821383725153282e-05,9.711859047456527e-06,0.3038464292883873,0.5786063492298127,0.000274509922019206,8.147541308289874e-08,9.447468473808839e-05,5.756358473263391e-06,2.1480315695043828e-06,2.405494925028506e-07,0.3957969278097153
priorregion1_spot_43,1.962270200252533,3.461036506280379e-08,2.0791350436866195e-07,1.0314214549111968e-07,1.8148654277183598e-07,1.4064001234714855e-07,3.8253012064615176e-07,1.1964510349571357e-06,1.6826841147121743e-06,4.165236546782581e-08,6.380088923840788e-09,6.14822704747553e-08,4.9284325065457324e-08,9.906433291462237e-08,1.9569269227304174e-08,5.5671705467830186e-08,3.7224410887048977e-09,2.3041903673970412e-08
priorregion1_spot_44,0.9896789342164993,5.581818811606354e-08,7.1991551521932705e-06,2.9189131601015107e-05,0.00041387125529581683,2.9080511194479185e-05,2.174876556182426e-06,9.600966359357701e-06,3.629491300216614e-06,5.000806754651421e-06,4.313624435781094e-06,4.290933520678664e-06,0.42690539062023164,5.892750759812771e-05,3.972969557253238e-06,3.2269422945319095e-06,9.668608633717212e-08,0.35633736103773117
priorregion1_spot_45,0.3722943842411041,1.0656873996595095e-07,7.715219589954359e-06,1.5116481790755644e-05,8.62750457599759e-06,6.49563917249907e-05,5.981359458928636e-06,8.322275198224815e-06,2.038419206655817e-05,0.863115108013153,9.840341474998127e-09,9.66091711234185e-06,1.8824531889549692e-05,0.007156262104399502,3.7391255318652843e-06,2.988988649121893e-06,4.836174252886848e-06,0.2093974679708481
priorregion1_spot_46,2.5527556777000426,3.425830232828275e-08,3.9721687414839837e-07,3.1317151751864006e-07,1.47074923972923e-07,1.6076406325282734e-06,1.4909153165376667e-07,4.3548185857389404e-07,1.1258167411654086e-07,1.3381998229533564e-07,9.402034750749522e-09,2.0059750340806207e-07,5.827423201765214e-08,1.5007191791482912e-06,1.110872485554637e-07,8.27984507623114e-08,5.6397982062250666e-09,7.373881913963486e-08
priorregion1_spot_47,0.4435492426156997,3.5291639903789475e-07,6.284887858782896e-05,1.8101055775332498e-05,1.194924084302329e-05,4.021519798698137e-05,0.0238865009509027,8.990060996438842e-05,7.715882384218276e-06,1.0514812902329141e-05,0.39954055547714235,1.5657108542654895e-05,0.2556215465068817,2.3013102145341693e-05,0.021548597514629363,4.031286266581446e-06,3.6792329609625086e-07,7.031770610410604e-06
priorregion1_spot_48,0.06032837182283402,1.8180253036348406e-08,5.070428005637951e-06,6.037373373146694e-06,3.4816148854588394e-06,1.0478311969563947e-05,1.2790075061275274e-06,6.189839245962503e-06,2.1483744262695837e-06,0.20751810297369958,0.18778219297528267,5.7075987342614105e-06,6.599840993715134e-08,4.2743216727103576e-05,0.018001397140324116,6.444357472901174e-06,6.372918157637744e-08,0.26506652235984807
priorregion1_spot_49,0.5128354370594025,6.554906164524255e-08,0.0002386188018135727,0.012034270772710442,1.6833810695970898e-05,2.680021980268066e-05,1.0703546968215961e-05,4.185458092251793e-05,2.0193488353470456e-06,0.47106890231370924,0.2796183302998543,9.062451226782287e-06,9.904370230628955e-08,1.5040289099488293e-05,0.1671451859176159,5.168229267837888e-06,4.746432633595533e-08,2.022590215347009e-05
priorregion1_spot_50,6.869734852443799e-06,1.1828151436077405e-07,1.9831583904306173e-05,2.1747566734120483e-05,2.704717771848664e-05,0.00038672186929034075,2.3492350283049746e-05,5.2095459977863356e-05,5.402723877523386e-06,0.4084607735276222,0.3755618825554848,1.6775543917901815e-05,0.26704101264476776,5.538016430364223e-05,1.7746469893609176e-06,4.294164295970404e-06,1.9415085432683555e-07,9.664466773529057e-07
priorregion1_spot_51,2.8885669394185243e-06,9.442913340151904e-09,5.790736940980424e-06,3.6394372546055824e-05,2.767831767869211e-06,3.665981125777762e-06,2.517393545531377e-06,8.664336064612144e-06,7.496960591879543e-07,1.4552859544754029,1.6646205036607856e-08,1.4890917611865007e-06,1.0288128482471848e-08,1.4288236968695856e-06,2.235402678252285e-06,5.964339123920582e-07,8.723297177937183e-08,7.879349283257397e-07
priorregion1_spot_52,0.223585644364357,4.851079236090073e-08,0.00010098320781253279,0.007605539308860898,4.035701149405213e-05,0.0005511827388545499,2.0213025254633977e-05,6.672378367511556e-05,6.16939055362309e-06,0.7895880460739136,1.781873351092145e-08,8.937488246374414e-06,1.095770532089091e-07,1.0065386095448049e-05,0.2969885259866714,2.7653649681269603e-06,1.1842674929596344e-07,1.0030116345660645e-05
priorregion1_spot_53,0.7517125397920609,7.2845443011004834e-09,2.0516777041734715e-07,1.3018165816447437e-07,7.463286735287511e-08,2.1649678743074223e-07,1.0093174260816796e-07,1.9632454240081645e-07,4.229457424287375e-08,5.675542489314012e-08,2.8288051123759318e-09,6.803037599922847e-08,1.2363892793655396,2.403182364218992e-07,4.594997822238156e-08,4.5763924028108247e-08,1.440456673940105e-08,3.382967097564915e-08
priorregion1_spot_54,2.1609323143959047,4.254870056286109e-09,1.6522194101753485e-07,1.8165871438213798e-07,4.9992496897743885e-08,6.6002574783397e-08,5.97231226251438e-08,1.2736186079109759e-07,5.604974173678557e-08,4.475661743441607e-08,0.0002998765994561836,7.505437764621092e-08,1.0928052134318024e-07,2.016409418104104e-07,4.657814383079995e-08,8.183891075930205e-08,1.9201204892738134e-08,1.898540533673554e-08
priorregion1_spot_55,0.015724561735987665,1.685060809109018e-07,1.3970117515782478e-05,2.1205537086643742e-05,1.7455725355830513e-05,0.0024995249579660597,0.0024132823455147445,5.226516113907564e-05,1.5832207554922207e-05,2.1427024148579224e-05,1.131503766775131,1.1663203440548387e-05,1.8403661457000455e-07,1.8125178849004444e-05,3.0499747367684912e-06,1.8759997942652264e-06,4.4868772519635056e-08,0.6395245105028153
priorregion1_spot_56,0.26694577336311337,2.1888477931497615e-06,4.350237122707767e-06,4.0158024603442755e-06,2.0520683165159427e-06,4.804524905921426e-06,2.5914058255693816e-06,3.9263803500944055e-06,3.629525542692136e-06,0.08007871620357036,0.19337048232555387,5.302598015077819e-06,0.06857580132782459,1.0912611514868333e-05,0.010073852445930242,2.425598597710632e-06,5.099577356304507e-06,0.06914087906479836
priorregion1_spot_57,1.493055769685725e-07,1.684559471470948e-07,2.8261639727134024e-06,3.575398477551062e-06,1.1832690290702887e-06,5.208926017985504e-06,1.3303689627264248e-06,3.0001846084815045e-06,9.138017986742852e-07,0.38513016849756243,9.10748592097832e-09,2.7480038852445433e-06,4.430542821509675e-09,5.321762614585168e-06,0.016092422790825366,1.20738947771315e-05,1.2442409680346599e-08,0.7217955857515336
priorregion1_spot_58,0.41298493593931196,7.961914576526398e-08,2.498442445357796e-05,1.951448330146377e-05,1.3061127629043767e-05,2.6685068678489185e-05,1.0896411913563499e-05,3.084344498347491e-05,1.7678543554211507e-05,0.247231750190258,0.11502590104937553,1.1066167735407363e-05,1.4889128081563287e-07,0.0013434416498057542,4.730336477223318e-05,2.561635683377972e-05,4.2929269206126735e-08,0.5291737079620361
priorregion1_spot_59,0.13084201589226724,1.34399717666156e-07,1.171186777355615e-05,2.6630629236024106e-05,1.2464064684536425e-05,2.2782905307394686e-05,2.709444524953142e-05,9.492234948993429e-06,5.578107766268658e-06,0.5218790948390961,0.3645739883184433,1.2224510828673376e-05,3.176501564894352e-07,1.5573793916701106e-05,1.0531047155382112e-05,2.5801736228459052e-06,2.7713636807646937e-08,0.5329022198915482
priorregion1_spot_60,1.2471290409564972,1.4771386318557235e-07,1.735507148623583e-05,3.7624340257025325e-05,6.158343276183587e-05,3.2070146517071414e-05,4.126033809370711e-06,3.393572114873678e-05,9.797298025659985e-06,0.20943810939788818,0.19507810920476915,1.193413072542171e-05,2.6370624254923312e-06,0.0003381043890840374,0.05113746952265501,3.517502500471892e-05,2.984424114060858e-07,0.24809274077415466
priorregion1_spot_61,0.04382830299437046,2.2826857062341336e-07,3.1924843096931e-05,7.948145071168256e-06,4.7676982831035275e-05,0.0001753329524945002,3.796109886025079e-05,3.090988448093412e-05,4.2300131281081124e-05,0.08689102046191692,0.09265373907983304,1.2182313230368891e-05,0.0012344592774752529,0.005418128194287419,8.759279580772274e-06,1.0213263612968148e-05,2.498421326890821e-06,0.04361311346292496
priorregion1_spot_62,0.014816664904356004,1.0397264134098805e-07,6.015563371875032e-06,1.153661887656199e-05,2.813138883084321e-06,9.730023430165602e-06,2.4649418946864897e-06,4.675218769989442e-06,7.950965539293975e-07,0.00010081845794047694,0.4742024138569832,5.090147783448629e-06,4.5561530868099e-07,0.001857655157800764,2.403869007139292e-06,3.3179512797687495e-06,0.00015808365133125336,0.7583538264036178
priorregion1_spot_63,0.4038441926240921,1.1842179901577765e-05,0.002914852602407336,5.507374066837656e-06,6.550791977133486e-06,2.606200018817617e-06,1.7588453488315282e-06,2.0089170629944422e-05,3.2077561968435473e-06,5.647451416734839e-06,1.6308950900878472e-08,1.0558703615970446e-05,1.8424384720105994e-07,2.1022824739702627e-06,1.2009404326818186e-05,5.618671502816142e-06,1.4428677141964389e-08,0.3812814772129059
priorregion1_spot_64,3.97145547594846e-06,6.702335156205663e-07,6.568900994352588e-06,3.633180574524886e-06,6.113190443102212e-06,5.174348370928783e-06,7.658647518837824e-06,1.3159274249119336e-05,4.0153331838155285e-06,0.00020651321538025513,0.20965833216905594,1.0010683399741539e-05,2.427379492075943e-07,4.701789839600679e-06,5.2157306163280745e-05,9.21862051654898e-06,0.0030828077346086503,1.2817762315273284
priorregion1_spot_65,0.8997128963470459,4.304868017612762e-08,3.1017039646030755e-06,2.004045745707117e-06,1.3901045406328196e-06,4.076133132002724e-06,7.999631009170116e-07,4.8420323082609694e-06,2.6572177830530564e-06,0.28371211886405945,0.19902064129710198,1.4619578848851234e-06,5.4289144735264485e-08,5.532309523914591e-06,7.211202131429672e-07,1.6621901579583211e-06,8.712829480117535e-09,2.5190501986571693e-07
