	Astro	CR	Endo	L2/3 IT	L4	L5 IT	L5 PT	L6 CT	L6 IT	L6b	Lamp5	Macrophage	Meis2	NP	Oligo	Peri	Pvalb	SMC	Serpinf1	Sncg	Sst	VLMC	Vip
L2/3_spot_40	0.0020474808	0.09371807	5.0841424e-09	0.6130812	2.0575796e-06	1.0658193e-06	6.9416257e-07	8.2848396e-07	0.074786074	1.7639555e-07	0.00035795293	1.7513654e-09	1.1064484e-06	1.4105999e-07	2.8301118e-08	6.626425e-09	0.21599026	2.9870928e-09	3.2078194e-07	1.149212e-07	1.21916655e-05	4.780147e-09	2.1243675e-07
L2/3_spot_41	0.2253348	0.08817398	9.695685e-09	0.12687151	3.9122108e-07	3.8719804e-06	3.7319884e-07	0.072052404	0.042066418	1.3001501e-07	2.601201e-07	1.0340638e-08	1.2602368e-07	1.630015e-07	4.031805e-08	2.3947976e-08	3.1990564e-07	7.657624e-09	0.17481385	0.042621966	1.6393265e-07	0.0014022377	0.22665708
L2/3_spot_42	1.3089465e-08	4.3488182e-08	5.3963807e-09	0.27157307	1.7817177e-07	1.8849582e-07	2.2714467e-07	3.1222044e-07	0.06713052	0.021546505	0.06625912	1.3182123e-09	3.038086e-07	0.007115683	1.3550598e-08	4.3950937e-08	2.3652716e-07	2.3801545e-09	0.016020913	0.07882792	1.880477e-07	4.9766586e-09	0.4715245
L2/3_spot_43	1.1084013e-08	0.49855915	6.384946e-09	0.49234575	7.7898505e-07	5.9023927e-07	3.4852028e-06	5.7992315e-07	2.436803e-06	9.573138e-08	1.19175795e-07	0.00041589886	3.3672876e-07	8.4229873e-07	1.970463e-08	1.4775486e-08	7.878068e-07	3.4525278e-09	0.008668795	1.00551816e-07	1.3797131e-07	2.6769284e-08	1.802496e-07
L2/3_spot_44	0.20986	0.032598767	2.478184e-08	0.060647767	0.0049467147	1.0838296e-06	2.4134474e-07	0.011635505	3.111995e-06	3.3433304e-07	0.27246055	3.170025e-08	1.7048642e-07	1.489998e-07	4.3789967e-08	0.0010778707	0.14678018	7.6069195e-09	0.1308391	0.12913473	2.0026255e-06	1.0515053e-07	1.156247e-05
L2/3_spot_45	0.071490936	5.5474032e-08	2.6524313e-08	0.79477894	1.025571e-05	1.4300552e-06	0.010228675	2.1438153e-05	9.686877e-05	0.006146726	0.07994635	4.312383e-09	2.5594483e-07	3.6216645e-07	3.3249098e-08	0.001382629	0.011641333	6.0733947e-09	4.6170103e-07	2.3536414e-07	3.5143583e-07	1.2099642e-07	0.024252696
L2/3_spot_46	6.054692e-08	8.408742e-08	2.22601e-09	0.1374163	5.7016206e-07	5.117965e-07	1.7401157e-06	9.4401696e-07	0.005588503	0.007982034	0.2923621	1.4732321e-09	0.036521178	1.924931e-07	9.895665e-09	1.8277042e-08	4.3707186e-07	2.3461089e-09	0.036372688	3.0321482e-05	2.9639834e-05	3.2327272e-09	0.48369265
L2/3_spot_47	1.515293e-08	0.08851219	1.8052072e-08	0.38657972	1.8941343e-07	1.8313285e-07	1.3530024e-06	2.276246e-07	5.308158e-07	3.807969e-07	0.40001315	4.246669e-09	2.1280856e-07	1.4702674e-07	2.7064269e-08	9.028632e-09	2.312331e-07	2.7264688e-09	0.032678265	1.0156485e-06	6.324491e-07	8.2395175e-09	0.092211545
L2/3_spot_48	9.171517e-09	0.09861916	3.6403187e-09	0.26474893	0.029245174	5.9773913e-07	3.4692782e-06	8.2256804e-07	4.416165e-06	1.2372225e-06	0.12363171	2.603297e-09	5.423219e-07	5.4806713e-07	2.2690172e-08	6.749298e-09	0.43621284	4.1036103e-09	0.047522288	2.6211896e-07	6.665486e-06	6.114289e-09	1.2851094e-06
L2/3_spot_49	1.07139115e-08	0.04303177	5.0693885e-09	0.19203268	0.012512317	6.033691e-07	0.02385417	0.0024619664	6.6783514e-07	5.4013353e-06	0.2406149	3.2936938e-09	9.112019e-08	2.0673247e-07	1.7202362e-08	6.4430834e-09	1.9310502e-07	2.2771738e-09	0.053825594	0.34841985	0.036194738	4.587264e-09	0.047044817
L2/3_spot_50	0.23617645	4.559816e-08	1.3824005e-08	3.9047865e-08	3.922294e-08	3.299033e-08	4.7127894e-08	4.0762654e-08	3.475074e-08	9.167644e-08	0.124537475	3.6521666e-09	2.7135667e-07	7.349668e-08	7.696589e-08	2.1678204e-08	2.064191e-07	3.9769765e-09	0.26021045	0.37328643	3.0604656e-07	4.678774e-08	0.0057878233
L2/3_spot_51	0.32004812	0.106865086	1.2212796e-08	0.16416644	1.974312e-07	1.7307183e-07	3.123248e-07	1.9156225e-07	1.9692256e-07	9.073961e-08	0.09393577	4.3422856e-09	1.8800773e-07	1.119763e-07	1.2709796e-07	3.9958216e-08	3.6540436e-07	6.5058465e-09	0.10398882	7.322065e-07	8.736768e-07	1.15097805e-07	0.210992
L2/3_spot_52	0.24803372	1.0178247e-07	2.6251758e-08	5.3959138e-08	6.277639e-08	5.997518e-08	7.590387e-08	8.8023704e-08	9.720404e-08	2.404481e-07	0.72022474	2.3760909e-09	7.5351835e-08	0.027383873	2.898934e-08	1.9545233e-07	1.1221147e-06	3.5301828e-09	0.00051607273	3.4047522e-07	2.313295e-06	0.0038356364	9.713445e-07
L2/3_spot_53	0.22756997	3.4875043e-08	1.2302088e-08	7.4105216e-08	6.573765e-08	6.0499836e-08	9.1371355e-08	5.6631574e-08	7.1345525e-08	1.3126879e-07	0.18423662	5.7837646e-05	1.2641375e-07	7.278072e-08	3.609936e-08	2.3485159e-08	3.4258835e-06	5.2184874e-09	4.6804864e-05	0.053683158	2.7666733e-06	2.7807532e-08	0.53439856
L2/3_spot_54	0.10303795	0.032808796	3.8145185e-08	0.11900761	1.1125019e-07	1.7013578e-07	1.8862248e-07	1.2967392e-07	5.050296e-07	1.9745711e-07	0.27097425	3.1042688e-09	4.7761614e-07	1.3787304e-07	4.1943807e-08	1.9522894e-08	1.8918887e-07	4.871243e-09	0.049070023	9.849354e-06	1.385861e-06	1.9502723e-08	0.42508784
L2/3_spot_55	0.13821408	0.10189074	1.0221252e-08	5.461595e-08	3.928321e-08	5.1580916e-08	1.1987072e-07	7.7356674e-08	6.0748825e-08	2.7274132e-07	0.39327216	2.4456581e-09	2.0228649e-07	8.922471e-08	3.4422094e-08	0.0033494132	0.33306298	7.461482e-09	0.03020482	8.059622e-07	2.0718344e-06	2.1167107e-08	1.8671026e-06
L2/3_spot_56	0.092461795	4.5487464e-08	8.894924e-09	5.513895e-08	8.35993e-08	5.3934397e-08	6.835199e-08	5.3913723e-08	5.655094e-08	7.352098e-08	0.34141716	1.7153403e-09	1.7738612e-06	1.0120162e-07	3.535521e-08	1.032654e-08	0.2002466	3.863857e-09	0.071482055	2.0563955e-05	2.177246e-06	9.5386286e-09	0.29436728
L2/3_spot_57	5.0810636e-09	3.354078e-08	2.853774e-09	0.31679899	6.172758e-07	1.0125391e-06	2.3613708e-05	2.4529862e-07	2.5701627e-07	6.890081e-08	2.438758e-07	1.8465511e-09	8.2042806e-07	1.8751665e-07	1.3481424e-08	9.042247e-09	0.26192433	2.1578284e-09	0.02857923	1.3259869e-06	3.517601e-07	0.00050859345	0.3921601
L2/3_spot_58	0.20608298	0.020657271	1.187455e-08	0.20716655	8.192216e-08	8.299508e-08	5.1341226e-07	8.515761e-08	9.785487e-08	5.5166517e-08	2.6917147e-07	5.1377786e-09	2.4970416e-07	6.636912e-08	4.210976e-08	4.944451e-08	0.37762773	6.4326495e-09	0.07002384	0.06367867	3.25566e-07	3.4934615e-08	0.054761015
L2/3_spot_59	8.980572e-09	2.0938182e-07	5.6612834e-09	6.0087196e-08	5.0048325e-08	5.638856e-08	7.8875196e-08	5.26131e-08	5.6759916e-08	5.5860657e-08	0.22155946	2.5548994e-09	1.4376329e-07	5.0278626e-08	1.6455399e-08	1.554984e-08	0.31654993	2.4774984e-09	0.026826622	0.025710061	6.0496072e-06	3.8251283e-08	0.409347
L2/3_spot_60	6.867217e-09	0.15635297	0.00078573317	0.30267593	2.2091423e-07	2.1330659e-07	2.5963053e-07	4.0162212e-07	4.1842795e-06	1.3756569e-07	1.1542e-06	3.0757916e-09	0.022327624	4.9248723e-07	1.2673053e-08	6.0148113e-09	1.866873e-07	5.950125e-09	4.876146e-06	0.36725023	2.2890055e-07	3.8202588e-09	0.15059516
L2/3_spot_61	1.8545988e-08	0.41897222	9.140787e-09	1.1838816e-07	8.5040604e-08	1.0610987e-07	2.2625713e-06	9.873789e-08	1.0881258e-07	7.4973556e-08	9.5275817e-07	5.2670917e-09	4.4199527e-07	1.8771944e-07	3.9330523e-08	1.25119275e-08	0.58089054	4.223933e-09	3.0060162e-06	1.3561467e-07	0.0001293109	1.1406579e-08	2.4510229e-07
L2/3_spot_62	0.17435767	0.023265129	1.6834662e-08	0.09957884	1.5374454e-07	1.6165824e-07	1.5146036e-07	1.2287929e-07	2.7679903e-07	6.373104e-08	0.18271497	3.600472e-09	4.7377418e-07	3.4522398e-07	3.25221e-08	5.0268326e-08	0.32203603	7.671596e-09	8.007345e-06	0.17251232	1.6330712e-06	2.0139605e-07	0.025523402
L2/3_spot_63	0.09202127	2.7756007e-08	2.1786578e-08	7.390917e-08	5.553325e-08	4.9457938e-08	8.056302e-08	5.34319e-08	5.5491267e-08	1.6074794e-07	0.19690663	2.319162e-09	2.6809042e-07	7.600248e-08	4.2612026e-08	0.0024158987	0.20726097	1.399339e-08	0.01976849	2.6250314e-06	0.008780413	3.7713072e-08	0.4728428
L2/3_spot_64	8.3496925e-09	0.07394816	3.4423554e-08	0.20471938	5.4786676e-07	0.029625572	2.4196086e-07	3.8033312e-07	0.022464858	1.10246475e-07	7.4848265e-07	2.2681605e-09	9.243507e-07	7.726807e-07	1.9386674e-08	5.80281e-07	0.28073636	0.0007153824	4.6745877e-06	0.30557385	5.245922e-07	5.9936407e-09	0.08220687
L2/3_spot_65	7.4966415e-09	0.09011502	6.1112457e-09	0.6269301	7.242621e-07	4.4574438e-07	1.7451563e-06	6.531534e-07	6.647734e-05	1.2031697e-07	8.5576886e-07	2.5542686e-09	2.1167907e-07	1.2593661e-07	9.354202e-09	2.5257823e-08	1.548137e-07	3.944795e-09	0.01296543	0.26991254	1.874004e-07	8.366434e-09	5.005951e-06
L2/3_spot_66	0.24693434	0.0010002225	1.895979e-08	0.18285461	3.7425824e-07	4.74253e-07	1.7401602e-07	1.2635608e-06	7.729015e-06	3.444979e-07	0.10879878	3.8908032e-09	1.2243333e-07	9.866064e-07	6.598205e-08	1.4166119e-08	1.5718074e-07	3.0210143e-09	0.20506558	0.2553297	3.0184387e-07	3.1521534e-08	4.6708556e-06
L2/3_spot_67	0.35928705	0.19581077	2.5414886e-08	3.3563364e-08	2.1627406e-08	4.3128072e-08	0.0024380886	3.9024005e-08	2.7902669e-08	4.2138623e-08	3.331815e-07	3.8307064e-09	0.008972089	1.6252358e-07	3.7752858e-07	3.716322e-08	4.0620486e-07	5.667639e-09	0.020684881	2.9922776e-06	1.3868613e-07	1.2193468e-07	0.41280225
L2/3_spot_68	0.048739467	1.1925509e-07	1.2979096e-08	0.16810435	0.012005849	3.3876876e-07	5.090011e-07	3.93517e-07	1.4843414e-07	1.3552868e-07	0.16711819	1.281964e-09	2.1803845e-07	0.006625103	1.8452056e-08	1.4545491e-08	0.28708115	8.695294e-09	6.533213e-05	0.14040788	1.1796168e-06	2.0487747e-08	0.16984957
L2/3_spot_69	0.19502626	0.060587812	6.42011e-08	7.164592e-08	1.2277846e-07	1.1993616e-07	8.7822414e-08	7.5114556e-08	1.3475398e-07	7.807288e-08	0.20719717	4.599762e-09	1.3095155e-07	7.709113e-07	2.9439214e-08	1.3941281e-08	0.010712533	5.1579727e-09	0.06565638	0.2775776	0.03325446	2.8639874e-08	0.14998616
L2/3_spot_70	0.0014044202	0.007371926	8.6001144e-08	0.20801514	0.011817901	0.02902307	8.3815365e-07	4.269908e-07	2.416525e-06	1.8510308e-07	0.06319307	2.5019349e-09	5.1443686e-07	0.006528394	8.070325e-08	3.3140772e-08	0.26586476	4.1274406e-09	0.0758451	0.30866158	8.2812744e-07	6.185706e-09	0.02226928
L2/3_spot_71	1.0359029e-08	0.11266944	6.281256e-09	0.31700847	5.8918084e-07	3.1202325e-07	0.038923237	5.9341423e-06	1.2020253e-06	6.429472e-07	0.23662773	3.5710193e-09	1.0019291e-06	2.2355627e-07	2.1305937e-08	1.463721e-08	0.2797981	2.5469526e-09	0.014961075	5.152052e-07	1.2027142e-06	4.7914934e-09	3.004488e-07
