	Astro	CR	Endo	L2/3 IT	L4	L5 IT	L5 PT	L6 CT	L6 IT	L6b	Lamp5	Macrophage	Meis2	NP	Oligo	Peri	Pvalb	SMC	Serpinf1	Sncg	Sst	VLMC	Vip
L1-L6_spot_18	1.6472248e-08	6.984671e-08	1.4064644e-09	0.010049582	0.003202991	2.024388e-07	1.6725237e-07	1.215473e-07	2.202315e-07	5.2810725e-07	0.95966727	2.5600029e-09	0.0062592244	7.975378e-08	7.2681536e-09	6.292913e-09	1.5029127e-06	1.7855858e-09	0.020794613	5.8741844e-06	2.0594885e-06	4.8514144e-09	1.5484677e-05
L1-L6_spot_19	2.973345e-08	4.3016797e-07	4.1570063e-09	7.841738e-08	7.77584e-08	5.4968382e-08	7.042438e-08	5.8666007e-08	7.626766e-08	1.284682e-06	0.9656519	2.6852323e-09	9.2347744e-07	7.084492e-08	0.0008111882	6.386946e-09	0.033477057	4.9751607e-09	2.8072069e-05	9.721648e-07	2.4496729e-05	7.5020505e-09	3.1808618e-06
L1-L6_spot_20	1.0397667e-08	0.09750303	3.0922525e-09	0.0059149754	1.7136342e-07	2.83249e-07	0.002440682	1.3630219e-07	5.544279e-07	7.986755e-05	0.6007996	2.0104238e-09	1.9266583e-06	2.243505e-06	1.0096446e-08	3.582398e-09	4.3275264e-05	1.8195834e-09	0.20573424	0.08437109	0.00109343	5.998265e-09	0.0020144468
L1-L6_spot_21	8.204305e-09	9.3786745e-08	2.2554814e-09	3.1431904e-07	1.3089996e-07	2.9170512e-06	3.228208e-07	2.7872318e-07	3.419982e-07	5.265184e-07	0.8976572	1.4330999e-09	1.466857e-06	0.0077207396	6.681946e-09	6.3028955e-09	1.8542556e-05	2.2179039e-09	0.09458524	6.5661595e-07	8.068351e-06	4.534428e-09	3.2449368e-06
L1-L6_spot_22	0.0024883046	0.01051425	4.024634e-09	0.036367863	0.0042066956	0.033903632	4.826135e-06	6.719568e-07	5.190604e-07	3.4728905e-07	0.76679254	3.4123124e-09	1.4769732e-07	0.00056162535	2.4841144e-08	7.212258e-09	4.622095e-07	2.3666442e-09	1.6721111e-05	3.6940191e-06	0.011602377	1.13931735e-08	0.13353528
L1-L6_spot_23	2.4404452e-08	0.037750646	1.8666299e-08	1.4478009e-07	9.0424464e-08	1.8195281e-07	0.017225392	2.8599626e-07	1.2841879e-07	0.010395688	0.8224401	2.2845794e-09	4.5683373e-07	4.8917286e-07	1.638856e-08	4.472864e-05	0.028730407	8.649192e-09	0.083367586	5.303379e-06	4.791031e-06	1.6686411e-07	3.3411536e-05
L1-L6_spot_24	6.807747e-09	1.6763224e-07	2.264052e-09	8.6414445e-07	1.3331683e-07	9.458568e-08	1.0157164e-06	7.470004e-08	1.7050877e-07	0.013774916	0.814141	2.4576288e-09	1.2457263e-06	2.6907037e-07	6.3212435e-09	0.0005726865	0.047185075	1.155245e-09	0.1241581	3.0365668e-06	0.00013066959	4.981068e-09	3.0410596e-05
L1-L6_spot_25	0.0023475129	0.088685825	3.1220273e-09	1.0469187e-06	0.010344726	1.4642087e-07	1.0003241e-06	3.383896e-07	2.6024756e-07	7.19759e-07	0.87408495	2.0922417e-09	9.2261125e-06	0.0052178944	9.801558e-09	6.681234e-09	3.2152714e-06	3.2342224e-09	0.019277383	8.586713e-06	3.8037135e-06	9.80079e-09	1.3498922e-05
L1-L6_spot_26	1.1111004e-08	7.9910365e-08	2.5746898e-09	1.2369104e-07	1.4751444e-07	9.462113e-08	1.947167e-06	7.292814e-08	8.0838745e-08	2.0399207e-06	0.82543445	1.921367e-09	1.2923614e-06	3.1725185e-07	1.006545e-08	4.680594e-09	0.0016680415	1.4852144e-09	0.11695757	2.8811159e-05	2.4882758e-05	4.5260604e-09	0.05588009
L1-L6_spot_27	0.0031893281	0.15957367	1.0521926e-08	8.7937096e-08	1.02411725e-07	1.1006705e-07	1.4918584e-07	1.0604004e-07	1.1704564e-07	2.9813967e-07	0.7550559	2.1764115e-09	0.012405767	1.6856947e-07	7.842242e-09	1.0767901e-08	0.005291364	2.100409e-09	0.06446059	1.7922702e-06	9.001322e-06	2.7223022e-08	1.1389866e-05
L1-L6_spot_28	1.3824717e-08	6.6792796e-07	4.3085087e-09	7.5512986e-08	9.309762e-08	2.1170446e-07	1.9130594e-07	1.6798492e-07	1.5819323e-07	0.0031734768	0.97324616	2.5587978e-09	0.023568759	6.211213e-07	1.2890405e-08	7.2617756e-09	1.2702848e-06	3.2945382e-09	6.453222e-06	4.143378e-07	5.8687584e-07	8.070536e-09	7.417056e-07
L1-L6_spot_29	4.8148728e-08	0.16821827	8.600528e-09	1.247563e-07	8.065805e-08	1.1812786e-07	1.4357953e-07	1.1337064e-07	1.2562796e-07	4.524625e-07	0.7842167	1.6032322e-08	3.5199562e-07	1.2192481e-07	2.6245033e-08	1.6790148e-08	0.025463331	3.7764374e-09	2.1315103e-05	0.01389021	0.008184391	3.7932637e-08	4.0459568e-06
L1-L6_spot_30	1.8924306e-08	0.27446684	4.2676245e-09	0.018602332	1.6200156e-07	1.0889175e-07	1.5629622e-07	9.0958245e-08	6.380076e-07	6.6074045e-07	0.6865236	2.892895e-09	1.6293801e-07	1.4061686e-07	1.0148198e-08	4.773768e-09	0.020321148	2.2463167e-09	7.3072995e-05	4.7398586e-07	5.270204e-06	9.632408e-09	5.082754e-06
L1-L6_spot_31	8.229942e-09	1.0522161e-07	3.9144257e-09	1.8425601e-07	8.118852e-08	1.0186609e-07	1.8297756e-07	9.814089e-08	1.0973394e-07	9.02276e-07	0.9999314	3.2070995e-09	1.4119748e-07	7.638933e-08	7.310096e-09	4.8661297e-09	1.8190256e-06	3.4479355e-09	5.888407e-05	7.636051e-07	1.3579349e-06	1.0416815e-08	3.5914493e-06
L1-L6_spot_32	1.6998458e-08	0.17293005	3.2232146e-09	0.004250506	0.0025318705	4.2912217e-07	1.3415278e-07	1.9337337e-07	6.461073e-06	3.5520181e-06	0.8180666	2.404614e-09	5.2717456e-07	2.60473e-07	7.1181216e-09	6.1788774e-09	9.472195e-05	2.481411e-09	0.0020952092	1.2487699e-06	3.0111473e-06	9.962272e-09	1.5227386e-05
L1-L6_spot_33	1.40673135e-08	0.013052322	3.997226e-09	1.2592301e-07	1.6024782e-07	1.985876e-07	4.4906125e-07	1.4707707e-07	2.0305508e-07	0.03518151	0.9108245	2.4735813e-09	3.019267e-07	1.1538781e-07	1.0699923e-08	0.0024039692	0.000120785124	3.0780811e-09	0.00010041391	3.2104776e-06	2.3230195e-06	6.791998e-09	0.038309287
L1-L6_spot_34	0.0015245008	0.007900196	2.7123324e-09	1.4014498e-07	1.2540393e-07	1.03287626e-07	2.373357e-06	1.1705989e-07	1.3540385e-07	3.1810905e-05	0.7267779	1.896005e-09	0.015673885	2.7878502e-07	1.0108214e-08	1.2653664e-08	0.05784112	2.9989384e-09	0.18999353	3.8826374e-06	7.618692e-05	6.509927e-09	0.00017369678
L1-L6_spot_35	0.00057993754	0.42774484	4.7283626e-09	1.0269317e-07	5.328773e-08	7.5407655e-08	1.2409197e-07	5.437295e-08	5.6693167e-08	1.2054426e-07	0.49617857	3.483166e-09	1.6533643e-07	4.5043436e-08	2.6582557e-08	1.00172075e-08	9.942722e-08	2.5207239e-09	3.2314058e-06	0.07548975	4.908442e-07	1.4810807e-08	2.2040824e-06
L1-L6_spot_36	6.3374124e-09	5.998598e-08	2.2359827e-09	0.020386053	7.325684e-07	1.16491705e-07	3.2848328e-07	0.0043376684	3.5991164e-07	2.159699e-07	0.97519976	1.3833377e-09	3.3679572e-07	8.568507e-08	7.067757e-09	3.2283654e-09	1.1438523e-06	1.4729246e-09	6.504909e-05	4.635869e-07	8.377855e-07	5.724791e-09	6.7828305e-06
L1-L6_spot_37	9.361821e-09	0.025870534	3.181825e-09	3.586792e-07	4.8033144e-07	4.0671512e-07	9.806621e-07	1.658962e-07	2.0868372e-07	0.0021619305	0.89118695	1.8573623e-09	4.920892e-06	0.017024143	7.731068e-09	0.0005956611	8.886615e-06	3.8123207e-09	0.056162383	1.2663614e-05	8.299046e-06	6.016681e-09	0.006960954
L1-L6_spot_38	2.8412273e-08	0.037960194	3.871187e-09	4.2513028e-07	8.9797356e-07	2.2292602e-07	0.012563404	1.4284618e-07	1.9277448e-07	0.03226148	0.6843247	1.898691e-09	2.738335e-06	1.4155827e-07	8.364669e-09	6.9715624e-09	0.013931604	2.6110163e-09	0.15161672	0.0125175305	2.1255535e-05	1.1639522e-08	0.054798417
L1-L6_spot_39	2.4123251e-08	0.4432525	1.1576144e-08	1.6171414e-06	0.008661519	4.1533485e-07	1.7598995e-07	1.6390919e-07	1.8104969e-07	4.7350568e-07	0.51753056	3.6063321e-09	0.014341274	3.6814598e-07	2.5910124e-08	1.0401242e-08	0.016152708	2.6138802e-09	1.422181e-05	6.8882844e-07	3.1996824e-06	1.5258049e-08	3.9866718e-05
L1-L6_spot_40	6.483862e-08	0.25181893	3.3931697e-09	2.0205196e-07	3.7167254e-07	3.6632287e-07	2.0466031e-07	1.6961656e-07	0.0022128336	0.009121971	0.69653344	2.834448e-09	0.012924256	2.934684e-07	6.784276e-09	2.6592588e-09	9.2602704e-07	1.4717974e-09	0.013399038	2.241221e-06	8.4050754e-07	9.672921e-09	0.013983739
L1-L6_spot_41	8.902736e-09	0.0684378	3.2276972e-09	1.7682358e-07	1.06690756e-07	1.8732393e-07	3.304585e-07	0.0075872005	0.09629141	0.009097256	0.73273456	2.006429e-09	8.9526374e-08	3.2526367e-07	8.677814e-09	3.4618624e-09	0.0064457944	1.3254126e-09	0.07939632	9.633543e-07	6.189634e-07	6.2285284e-09	6.801518e-06
L1-L6_spot_42	5.380058e-08	0.1641978	3.7665564e-09	5.7243204e-07	1.8222595e-07	2.4337933e-07	1.8539217e-07	8.104562e-07	0.0062088035	0.016612308	0.78878295	3.0712701e-09	1.1517334e-06	1.995915e-06	7.762218e-09	1.0974178e-08	0.023706075	2.141438e-09	0.00042347304	2.2073795e-05	7.037685e-06	1.5920708e-08	3.426783e-05
L1-L6_spot_43	7.1643504e-09	0.07984347	2.6397715e-09	0.003643988	1.9381959e-07	1.7855913e-07	3.9270677e-07	0.021485427	0.026549501	2.9552846e-06	0.7681182	2.1479232e-09	1.2777563e-06	2.5176718e-07	6.0194365e-09	3.076496e-08	0.044800933	2.5433882e-09	0.05519627	1.2764872e-06	0.00034551334	6.926962e-09	1.002725e-05
L1-L6_spot_44	3.3349885e-08	0.9358363	5.04354e-09	1.2637258e-07	1.7472935e-07	4.181899e-07	2.3972572e-07	9.74897e-08	1.7346818e-07	0.014034468	1.4461314e-07	4.697148e-09	0.0026501177	0.00611969	2.2472765e-08	2.3217948e-08	0.04135663	6.783129e-09	3.032122e-07	8.054257e-08	5.8508897e-07	2.3604612e-08	5.632373e-07
L1-L6_spot_45	9.975591e-08	0.078410424	2.9164497e-09	1.5917692e-07	5.7275865e-06	1.5170496e-06	2.4024062e-05	2.7655787e-07	0.046961945	0.010691628	0.7716699	2.8988387e-09	2.862583e-07	3.4356412e-07	1.2573468e-08	7.4016793e-09	0.033570085	2.1854725e-09	0.058645837	2.3938755e-06	3.1750594e-06	1.1087459e-08	1.2057496e-05
L1-L6_spot_46	1.9013353e-08	0.13691865	3.5906405e-09	0.00012852343	3.2007117e-07	2.105103e-07	4.3005048e-07	1.2668494e-07	1.2718814e-06	0.017810294	0.72555655	2.8042775e-09	7.2423986e-06	1.4056823e-07	6.2610277e-09	7.048349e-09	1.2182348e-05	1.3759406e-09	0.119537145	4.5281117e-06	8.7322915e-06	9.533012e-09	1.3689043e-05
L1-L6_spot_47	1.4264604e-08	0.1621012	8.513607e-09	0.0081306705	1.7026362e-07	1.3009942e-07	2.0743704e-07	8.225202e-08	3.787919e-07	1.9382219e-07	0.7048064	1.6410927e-09	0.009552716	2.6926602e-07	1.1187806e-08	6.4104024e-09	4.362682e-06	2.4726807e-09	0.08000081	4.8851853e-05	6.1893675e-06	1.696257e-08	0.035347406
L1-L6_spot_48	1.8918904e-08	0.23592372	1.094961e-08	4.262399e-07	2.4557704e-07	2.452494e-07	2.7675532e-07	1.1686787e-07	0.0011215073	5.2333835e-05	0.67958224	2.8524427e-09	2.5945901e-06	0.021007096	1.0443409e-08	1.2307136e-08	8.996923e-06	2.2873465e-09	0.0009773996	0.02027914	0.001999166	1.3719104e-08	0.039044447
L1-L6_spot_49	2.7514712e-08	0.9616409	3.4429553e-09	2.4367432e-07	1.1431517e-06	2.8796555e-07	2.6168613e-07	3.4438537e-07	0.038353927	2.4640866e-07	1.293678e-07	3.2258702e-09	2.3101185e-07	1.9150785e-07	1.2284814e-08	5.972687e-09	1.489642e-06	2.6238924e-09	2.6829434e-07	5.0451256e-08	1.3618241e-07	1.2079071e-08	1.02053434e-07
L1-L6_spot_50	1.2124935e-08	0.31256595	4.3595048e-09	1.2929972e-07	8.027932e-08	1.019756e-07	2.1520164e-07	1.08413055e-07	8.65859e-08	2.670345e-07	0.5654171	2.3810403e-09	3.1789136e-07	8.203093e-08	9.4787485e-09	5.72598e-09	5.0279135e-07	2.9775353e-09	8.829871e-06	0.061607663	4.778063e-07	8.047004e-09	0.060398016
L1-L6_spot_51	1.6146764e-08	0.2944962	4.074183e-09	2.0787657e-07	0.013017164	1.0322853e-07	8.580416e-08	8.035453e-08	1.0296965e-07	5.9101507e-07	0.66524076	3.3568497e-09	1.6499322e-07	4.3439407e-08	8.1764995e-09	8.318673e-09	3.8957702e-07	2.1164768e-09	4.69437e-06	2.651995e-05	4.432203e-07	1.1688401e-08	0.027212506
L1-L6_spot_52	1.4859097e-08	0.2371049	4.095014e-09	8.8531735e-08	1.7366375e-07	8.868002e-08	1.4395938e-07	6.5396115e-08	9.5840925e-08	1.0120829e-06	0.7626974	2.429001e-09	3.398626e-07	9.6076754e-08	1.21676935e-08	6.3706143e-09	0.00010549541	1.7292354e-09	2.639756e-05	4.6439465e-07	6.025975e-05	1.2410484e-08	2.9972352e-06
L1-L6_spot_53	1.1683488e-08	0.41105264	4.257181e-09	5.5063896e-07	1.9868881e-07	4.833395e-06	3.5702928e-07	2.9219308e-07	0.054648194	9.242586e-07	0.51395506	2.5219817e-09	2.1007001e-07	2.705795e-07	7.70725e-09	4.8424273e-09	0.020312889	1.759212e-09	2.089033e-05	1.5638516e-07	3.340965e-07	1.0962555e-08	2.246926e-06
L1-L6_spot_54	6.075647e-09	0.00733164	2.444519e-09	5.2454084e-07	2.1769567e-07	1.5749013e-07	0.0029504318	1.1763607e-07	3.9820023e-07	6.2980565e-05	0.9169875	2.8381075e-09	1.1062997e-06	1.201057e-07	1.3000949e-08	5.4577645e-09	0.071533255	1.917856e-09	0.0010832545	2.0649438e-06	3.1833242e-05	8.29752e-09	1.448941e-05
L1-L6_spot_55	1.2625622e-08	0.13964286	4.1898076e-09	1.1639503e-07	1.06856206e-07	1.1422598e-07	3.0407082e-07	1.0555543e-07	2.632709e-07	1.1819104e-06	0.8569595	2.0300932e-09	1.6829289e-07	0.0018716281	9.299711e-09	4.0668326e-08	1.9863544e-06	1.6908622e-09	0.0015127705	2.7582612e-06	6.652818e-07	6.979279e-09	5.3780773e-06
L1-L6_spot_56	7.270506e-08	0.025945254	7.0490453e-09	7.1398446e-08	6.374419e-08	7.0946534e-08	8.121706e-08	5.6723515e-08	6.8794705e-08	9.861105e-08	0.9132567	3.66115e-09	2.458956e-06	7.953545e-08	1.17267405e-08	1.32733815e-08	0.0040349243	2.8574048e-09	0.056747586	3.748122e-06	3.553817e-06	8.577325e-09	5.1021166e-06
L1-L6_spot_57	1.0983004e-08	0.22285149	3.3141245e-09	2.5501952e-06	0.0008534347	9.0820606e-07	4.506112e-07	4.6887664e-07	0.005013295	0.007954977	0.66636765	1.5010219e-09	0.009337992	7.136044e-08	1.0258297e-08	4.4667283e-09	1.2693516e-06	1.946086e-09	0.00024632225	0.0873036	2.8620138e-06	6.2054184e-09	6.263456e-05
L1-L6_spot_58	7.089641e-08	0.17438039	6.048007e-09	1.3447165e-07	9.461649e-08	1.7435876e-07	8.182596e-07	1.9991828e-07	1.2987398e-07	0.04300972	0.74998116	2.1944917e-09	6.5669374e-05	0.0043193633	2.6575899e-08	8.347871e-09	0.02808478	3.2032326e-09	0.0001439123	4.8399096e-07	1.094849e-05	1.3191634e-08	1.9102483e-06
L1-L6_spot_59	1.0064302e-08	0.010971099	2.0694386e-09	3.3909558e-07	6.008297e-07	4.1804734e-07	0.001221729	2.7409467e-07	0.011498544	0.056366872	0.680042	1.4589022e-09	1.9166202e-06	0.0040432974	7.529512e-08	4.1886725e-09	0.08170957	2.1788906e-09	0.15408933	3.2476376e-06	1.1148839e-05	4.12825e-09	3.941853e-05
L1-L6_spot_60	1.5782954e-08	9.703979e-07	6.9673756e-09	2.8153443e-07	1.4154779e-07	1.0750551e-07	1.2402788e-06	7.6733876e-08	1.04371985e-07	2.4446767e-06	0.82137203	2.7394413e-09	0.0060100146	1.0888649e-07	8.785288e-09	5.3466906e-09	2.2082299e-05	3.0311516e-09	0.06108939	0.06384997	1.7147691e-05	7.442722e-09	0.047633965
L1-L6_spot_61	3.4335762e-06	0.21089864	2.2602227e-09	1.6977276e-07	0.0048174667	7.5032807e-07	5.063575e-07	0.015746318	0.04914205	1.6007463e-06	0.60865515	2.4446454e-09	1.678496e-07	2.2980336e-07	7.879166e-09	6.3093175e-09	2.5828858e-05	1.6510379e-09	0.110699356	1.0830468e-06	7.467739e-07	1.4876495e-08	6.409813e-06
L1-L6_spot_62	2.020821e-07	0.6258384	6.2535404e-09	1.3059558e-07	1.0313381e-07	8.667754e-08	5.3461304e-07	6.736591e-08	1.5652664e-07	3.583234e-07	0.35571015	3.2527958e-09	6.6711857e-07	1.1519682e-07	0.0014551933	9.210676e-09	3.008434e-07	4.989972e-09	3.1536715e-07	1.03504995e-07	0.016992856	3.098336e-08	2.4646823e-07
L1-L6_spot_63	1.4832397e-08	0.25152346	1.8706405e-09	9.0553634e-08	6.437273e-08	7.107959e-08	1.4465911e-07	7.449481e-08	9.360959e-08	5.1800873e-07	0.74048865	4.067112e-09	1.877747e-07	8.6436e-08	1.1109051e-08	6.4986736e-09	0.0005801742	2.643146e-09	1.2700398e-05	0.0073642028	1.3655737e-06	2.0393077e-08	2.8091532e-05
L1-L6_spot_64	1.311095e-08	0.2715682	2.8102902e-09	5.1405546e-08	6.886673e-08	5.397251e-08	5.127003e-08	5.1362036e-08	5.8243415e-08	2.2988763e-07	0.7007956	1.9727997e-09	6.625801e-07	5.3540084e-08	1.01391215e-08	4.7265223e-09	5.807319e-06	1.5406054e-09	0.027624069	7.265395e-07	1.3545612e-06	9.5804875e-09	3.0159686e-06
L1-L6_spot_65	2.547758e-08	5.433659e-07	4.3085606e-09	4.2053313e-07	0.0027253663	6.8732305e-07	2.783498e-06	2.1797175e-07	4.7471855e-07	0.04179231	0.7180995	3.8183274e-09	6.4254203e-07	8.907964e-06	1.7613996e-08	5.868892e-09	0.0930437	2.6611342e-09	0.07230035	4.8661127e-07	1.4694775e-06	1.2862674e-08	0.07202219
L1-L6_spot_66	1.18494095e-08	0.081171475	2.6887461e-09	1.8179584e-07	1.4251727e-07	2.5050042e-07	0.009540275	4.840109e-07	0.024631767	0.022195343	0.7727877	2.094809e-09	1.5287602e-06	7.7734194e-07	7.5299065e-09	4.388226e-09	2.6679012e-05	2.486772e-09	0.08961889	7.445951e-06	7.9041865e-06	1.0863296e-08	9.167432e-06
L1-L6_spot_67	2.2103086e-08	0.9543471	1.0098882e-08	8.826885e-08	1.0748904e-07	2.0138769e-07	1.3638589e-07	9.24016e-08	1.894354e-07	1.6949572e-07	1.7182023e-07	3.145398e-09	9.2600004e-07	0.012694874	1.284751e-08	0.0024093858	0.030490046	6.2294547e-09	1.3504014e-07	9.7447156e-08	5.4765762e-05	1.5409702e-08	1.5621096e-06
L1-L6_spot_68	2.3812458e-08	0.01270559	4.1237036e-09	6.646899e-08	5.8799024e-08	6.7329516e-08	2.7601004e-07	8.088568e-08	5.8777715e-08	1.6953132e-07	0.88543385	3.1629808e-09	4.0975598e-07	0.0068003703	1.0194964e-08	6.0039356e-09	0.00011301984	1.8529275e-09	0.09486448	7.279607e-06	3.0609365e-06	8.533995e-09	7.1120485e-05
L1-L6_spot_69	1.7234404e-08	0.032909747	4.0038377e-09	5.289562e-07	3.0802346e-07	3.660076e-07	2.398411e-07	1.2855767e-07	0.017312214	0.031311695	0.8469998	6.319624e-09	1.5656859e-07	1.89605e-07	1.18625e-08	9.563446e-09	2.4920616e-06	1.5231837e-09	0.071459174	6.3928866e-07	4.767897e-07	1.0621608e-08	1.8370105e-06
