	Astro	CR	Endo	L2/3 IT	L4	L5 IT	L5 PT	L6 CT	L6 IT	L6b	Lamp5	Macrophage	Meis2	NP	Oligo	Peri	Pvalb	SMC	Serpinf1	Sncg	Sst	VLMC	Vip
L1-L6_spot_32	8.0394305e-09	8.478859e-08	5.3683844e-09	0.009644754	3.3836754e-06	6.180578e-07	6.3395845e-07	6.7212204e-07	0.4985479	2.3221739e-07	2.4390746e-07	1.7360388e-09	1.4728992e-06	1.4283815e-07	6.019149e-09	4.6666697e-09	0.19168645	2.0490638e-09	0.30011207	6.180236e-07	1.7574982e-07	4.0605443e-09	5.415229e-07
L1-L6_spot_33	9.059104e-09	7.2991554e-08	5.946554e-09	1.2728962e-06	1.4083135e-05	2.8624895e-06	5.0395306e-07	3.8398863e-07	0.5577988	2.3092932e-07	0.037089232	1.1902153e-09	1.2771135e-07	1.9025669e-07	9.940952e-09	4.7927307e-09	0.10184591	2.213303e-09	0.19475219	0.030519988	2.4473372e-06	5.1444884e-09	0.07797174
L1-L6_spot_34	1.741593e-08	7.998484e-08	6.044371e-09	9.428871e-08	8.340105e-08	1.3251571e-07	1.1188801e-07	1.07602624e-07	1.0288661e-07	7.826198e-08	5.394258e-06	2.347567e-09	1.3916995e-06	7.66173e-08	1.757574e-08	1.05589315e-08	0.17022431	3.2595473e-09	0.72392803	7.6238816e-06	0.008624937	5.3375846e-09	0.09720735
L1-L6_spot_35	8.138895e-09	4.9784543e-08	3.3944934e-09	0.021388076	4.85169e-07	2.4239338e-07	1.9232952e-07	1.9208095e-07	0.28113902	1.7870812e-07	1.7688833e-06	1.8092491e-09	2.1077992e-07	9.208224e-08	8.999978e-09	2.4767193e-09	1.0835025e-06	2.0612063e-09	0.6848195	9.854326e-06	2.627722e-07	2.0324091e-09	0.012638729
L1-L6_spot_36	2.62975e-09	5.8466053e-08	3.7103705e-09	0.05734584	1.2076572e-05	7.1422173e-06	1.6014341e-06	0.058377996	0.88425344	1.1739879e-06	4.2439922e-08	2.153647e-09	7.9820616e-08	1.687544e-07	6.0123444e-09	5.2334235e-09	1.1583341e-07	2.84503e-09	6.365023e-08	2.33688e-08	5.8870736e-08	3.123197e-09	5.116352e-08
L1-L6_spot_37	3.786716e-09	4.194955e-08	4.5326365e-09	0.009214514	2.1828438e-07	0.022454586	5.3593016e-07	0.02941232	0.109265946	5.0694626e-07	0.058600932	1.8841602e-09	1.264081e-05	3.7415336e-07	6.6992984e-09	4.6691597e-09	0.42096603	4.6551367e-09	0.349095	1.4864811e-06	0.0009738921	6.243553e-09	1.0569877e-06
L1-L6_spot_38	0.00056134944	7.917434e-08	4.365568e-09	0.0051242774	3.2714102e-05	3.181383e-06	5.2784053e-06	2.4350684e-06	0.71909946	3.3901946e-07	2.0077003e-07	1.4528178e-09	3.2485846e-07	3.270072e-07	5.4282197e-09	9.701553e-09	0.2751689	2.4708995e-09	3.976356e-07	1.5926186e-07	4.8241026e-07	6.0145733e-09	1.9613309e-07
L1-L6_spot_39	5.8273946e-09	3.907676e-07	3.5879872e-09	3.836414e-06	2.1049905e-07	2.3155694e-06	2.930312e-07	0.055534255	0.66321164	0.020431716	1.9980266e-07	2.2347095e-09	1.3296638e-07	2.4683348e-07	1.07995195e-08	7.16565e-09	3.474601e-07	3.403004e-09	0.20820081	2.2669566e-07	1.676005e-07	4.9505955e-09	0.052613087
L1-L6_spot_40	6.06432e-09	4.4781263e-08	3.0925533e-09	1.8272023e-06	1.057518e-06	6.0215087e-05	6.5304323e-07	0.0045192637	0.36797646	1.4719939e-07	2.226196e-07	2.8224456e-09	2.06314e-07	2.7302949e-07	8.649808e-09	6.2840253e-09	0.3863037	4.231121e-09	0.24112746	2.6073067e-07	5.378988e-06	3.850962e-09	2.743781e-06
L1-L6_spot_41	0.002167502	4.3591456e-08	2.1147784e-09	7.2414895e-07	8.8288755e-07	0.0072997883	1.4667631e-07	1.702361e-07	0.1766063	0.013988713	0.020265784	1.4526415e-09	1.09882485e-07	0.009959185	6.701573e-09	4.9672475e-09	0.5035039	1.6114046e-09	0.26549518	7.303579e-07	0.00071027275	4.406571e-09	5.713691e-07
L1-L6_spot_42	1.0680702e-08	7.518233e-08	4.476274e-09	3.845282e-06	2.3184816e-07	2.4712335e-06	4.9019974e-07	2.573868e-06	0.2589157	0.03166703	1.1727725e-06	1.5253524e-09	1.4240761e-07	1.6887883e-07	7.63087e-09	5.822559e-09	0.3026269	3.6079766e-09	0.40677825	2.2963009e-07	4.3634017e-07	3.701627e-09	1.8567651e-07
L1-L6_spot_43	9.768796e-09	4.491604e-08	3.871907e-09	0.06008287	7.98997e-06	4.5334676e-07	6.8837477e-07	2.9987646e-07	0.052904524	4.2679997e-07	6.82114e-07	7.853492e-09	2.3126054e-07	3.6097035e-07	1.5348869e-08	5.8258727e-09	0.46090853	2.7870808e-09	0.32923412	2.1357379e-05	0.09683666	4.9725086e-09	6.503859e-07
L1-L6_spot_44	8.168644e-09	4.1851596e-08	6.4688055e-09	1.9863106e-05	0.014356046	7.8667235e-06	9.1812535e-07	5.6999033e-07	0.4770904	3.4633598e-07	6.356999e-06	1.2865174e-09	1.7351036e-07	1.3815803e-07	6.4948917e-09	6.821358e-09	0.41397268	1.7109836e-09	5.6318476e-07	1.2708881e-07	0.09454375	1.4291646e-08	1.5971504e-07
L1-L6_spot_45	1.1079546e-08	3.4741092e-08	3.4040948e-09	0.0025491144	7.578617e-07	2.5897714e-07	2.5064304e-07	1.8299849e-07	0.2826356	0.0040789144	2.0335097e-05	1.9775899e-09	0.0020668113	1.1750751e-07	9.730829e-09	4.7046176e-09	0.32828194	3.2477117e-09	0.28383878	0.016633172	0.07769948	0.0021929652	1.1655027e-06
L1-L6_spot_46	0.00023504981	6.0358474e-08	2.9157206e-09	1.1061264e-05	4.624912e-07	2.5549698e-06	0.02849094	2.5732874e-07	0.23326813	0.010947465	2.9845353e-06	2.4694975e-09	1.6121503e-07	2.5351042e-07	0.0012065675	1.9281257e-08	0.34379405	3.1304568e-09	0.24252392	1.0562909e-06	0.044833288	1.2657078e-08	0.09468167
L1-L6_spot_47	0.00014660448	3.643472e-08	3.939066e-09	0.028094996	2.4736878e-06	3.3063537e-07	2.7212138e-07	4.8815235e-07	0.29983354	7.4719014e-07	2.7290964e-06	1.181675e-09	1.286667e-07	0.012321761	4.5753787e-09	6.344776e-09	0.3398183	1.779331e-09	0.31976533	1.8218824e-07	1.0278987e-05	6.0039977e-09	1.7966483e-06
L1-L6_spot_48	1.174284e-08	1.4054551e-06	8.603538e-09	5.018232e-07	4.954547e-07	4.480823e-07	0.015447847	1.6256574e-06	0.050074894	0.0073999497	0.04721553	2.6667633e-09	0.0071458183	3.1224891e-07	1.5272985e-08	6.4450627e-09	0.21757291	4.5066026e-09	0.4731896	0.043810323	0.13813351	1.5358049e-08	4.839919e-06
L1-L6_spot_49	6.087526e-09	2.7253055e-08	3.422063e-09	6.701541e-08	6.7624015e-08	5.63714e-08	1.0653876e-07	5.06499e-08	8.3567386e-08	8.063506e-08	4.0617454e-07	2.2809055e-09	0.0090605905	6.317649e-08	4.6759823e-09	4.2838777e-09	0.6649776	2.996333e-09	1.4949e-07	7.384807e-08	0.32596052	3.5122405e-09	8.332323e-08
L1-L6_spot_50	6.9989454e-09	4.7884562e-08	2.263702e-09	0.09079736	6.24781e-05	0.027843777	0.05130426	2.1835533e-05	0.82996124	3.2153196e-06	1.1996059e-07	2.7290383e-09	1.7283351e-07	3.2010524e-07	1.2695765e-08	3.9322963e-09	4.563732e-06	2.1501476e-09	7.9913875e-08	7.3999345e-08	4.2402107e-07	4.901888e-09	9.441681e-08
L1-L6_spot_51	0.00023485345	1.483901e-08	6.9191173e-09	1.1154242e-07	1.3843763e-06	1.0222245e-07	9.066916e-08	5.9729054e-08	7.847503e-08	6.577898e-08	0.050334543	1.4818003e-09	7.6999996e-08	6.087986e-08	6.462263e-09	2.8073648e-09	0.30227277	1.6845065e-09	0.647146	1.4966867e-06	4.884144e-07	5.1017994e-09	7.848513e-06
L1-L6_spot_52	5.897882e-09	4.3154447e-08	4.0285677e-09	4.116063e-06	1.420005e-06	5.139015e-07	4.25429e-07	1.0863784e-07	0.10238177	1.0120596e-07	3.0473083e-07	1.5049295e-09	2.567619e-07	3.0551635e-06	7.219299e-09	4.4115342e-09	0.534047	5.7124505e-09	0.32351428	0.024223031	0.015823275	3.2340148e-09	3.0585903e-07
L1-L6_spot_53	4.6493938e-09	6.550534e-08	2.0227016e-09	3.160151e-07	0.0404202	1.1116394e-05	2.7962497e-07	3.919746e-07	0.28034464	2.7498527e-07	0.05235556	1.5280083e-09	0.011965272	0.009103889	7.696473e-09	3.6395849e-09	0.43486097	2.8320177e-09	0.17093337	1.1159336e-06	2.411998e-06	3.0502438e-09	2.7071408e-07
L1-L6_spot_54	5.9276033e-09	8.7779156e-08	4.4576485e-09	3.8348124e-05	2.584297e-06	6.2543955e-07	3.5232765e-07	2.3097442e-07	0.48408797	1.8928134e-07	1.7098897e-07	1.8162646e-09	1.6674652e-07	8.3865683e-07	8.790558e-09	6.2127032e-09	0.06540233	3.691075e-09	0.39063585	2.317524e-05	0.024514062	5.443731e-09	0.035292923
L1-L6_spot_55	4.5035535e-09	0.022164863	2.8664275e-09	0.0001527722	0.018241618	1.2997126e-06	4.1267984e-05	5.906026e-07	0.713938	9.768154e-07	2.4819906e-07	1.4265029e-09	1.0885987e-07	6.1285704e-07	5.793926e-07	3.6803798e-09	0.19079788	1.9727273e-09	5.223251e-07	3.2122148e-07	0.03589437	0.00024059069	0.018523311
L1-L6_spot_56	5.879776e-09	2.5050426e-08	2.6322968e-09	0.0022484194	6.4247496e-07	3.1025638e-07	3.868066e-07	4.170601e-07	0.14800654	3.5585785e-07	8.022666e-06	1.0410912e-09	0.0015747137	8.874532e-08	0.0006606838	4.5376893e-09	0.13552964	1.7365845e-09	0.51630723	0.06662943	0.12901111	4.6216524e-09	2.1888825e-05
L1-L6_spot_57	3.2998297e-09	2.7415618e-08	1.9452202e-09	4.4398057e-08	6.5507265e-08	4.731107e-08	1.03471875e-05	5.103157e-08	5.4037734e-08	5.1163678e-08	2.5968726e-05	1.4908053e-09	5.8466605e-07	3.1580925e-07	8.866431e-09	4.45906e-09	0.60401887	2.7387352e-09	1.0570036e-05	6.914991e-08	0.3959264	2.130358e-09	6.492016e-06
L1-L6_spot_58	1.7832393e-08	5.3966737e-08	3.2941925e-09	3.070169e-06	1.9216657e-07	3.567145e-07	2.2837699e-07	1.5099036e-07	0.24190465	0.0042941314	1.1262018e-06	1.6812101e-09	0.0043496685	1.5286241e-07	5.434105e-09	8.291038e-09	0.43882608	3.0287555e-09	0.28866485	0.021934064	1.5642563e-05	1.7036037e-08	5.552518e-06
L1-L6_spot_59	9.9448005e-09	4.7022326e-08	3.875993e-09	4.560091e-08	5.1290865e-08	4.9089476e-08	6.379846e-08	3.9691194e-08	4.846859e-08	4.37276e-08	1.006672e-07	2.3393303e-09	6.107247e-08	6.194378e-08	2.4921343e-08	6.098367e-09	0.99998987	3.6729935e-09	1.4986381e-07	4.7105317e-08	9.120615e-06	3.954691e-09	8.849413e-08
L1-L6_spot_60	1.1438303e-08	1.0224427e-07	2.7507334e-09	7.7762667e-07	9.987086e-07	0.048407517	9.1846545e-07	1.3340538e-06	0.38927916	3.938514e-07	2.4870747e-07	1.9699142e-09	0.008078523	1.217905e-06	9.773712e-09	2.3154395e-07	9.47025e-07	9.611847e-09	0.24245925	0.03598848	0.27577975	3.947872e-09	2.0629409e-07
L1-L6_spot_61	4.9259294e-09	2.0285391e-08	2.989786e-09	1.4129637e-05	4.12868e-07	1.1601833e-07	1.3310523e-07	1.1698884e-07	0.19113605	3.6207936e-07	0.057326075	9.359119e-10	6.383925e-07	7.5300704e-08	6.4321384e-09	3.714796e-09	1.8688858e-06	1.7185985e-09	0.60805345	0.006157075	3.222208e-06	4.100649e-09	0.13730626
L1-L6_spot_62	5.6517395e-09	1.841227e-08	2.3294568e-09	3.2732633e-08	2.7998302e-08	3.405512e-08	2.5492437e-07	3.596642e-08	3.801086e-08	3.4498534e-08	1.5658046e-06	1.544218e-09	1.2870306e-07	4.129841e-08	9.514764e-09	5.1116515e-09	0.748518	6.4773853e-09	1.4714948e-07	3.022137e-08	0.25147945	2.9702225e-09	1.2969889e-07
L1-L6_spot_63	5.2551323e-09	6.873727e-08	3.134592e-09	1.2128159e-05	0.004751103	1.1328418e-05	7.897727e-05	1.3688263e-07	0.16241501	0.013297009	6.405897e-07	1.8844675e-09	2.1783987e-07	2.1363287e-07	1.0873016e-08	5.2116262e-09	0.6652244	5.680939e-09	3.5617734e-07	6.456724e-08	0.15420815	3.5905763e-09	1.3092854e-07
L1-L6_spot_64	0.0005208408	3.295812e-08	3.0802987e-09	4.0499854e-06	1.6305208e-07	9.905243e-07	1.665938e-07	2.238524e-07	0.48316813	0.010208632	0.0008520744	2.4797275e-09	0.004999853	1.2084983e-07	1.34020475e-08	1.12139915e-08	0.28766683	3.502119e-09	0.15982136	0.036649875	9.254674e-07	2.9335543e-09	0.016105674
L1-L6_spot_65	4.9140816e-09	4.3010527e-08	3.0842888e-09	0.0011947679	5.798349e-07	7.526078e-07	1.6500121e-07	7.806989e-07	0.9988021	2.6114398e-07	4.005121e-08	2.5504239e-09	4.2322235e-08	1.142846e-07	7.489265e-09	5.278576e-09	6.3603814e-08	1.9030424e-09	3.5388958e-08	3.2269593e-08	5.8720403e-08	3.215538e-09	4.6933135e-08
L1-L6_spot_66	9.365712e-09	5.2537807e-08	3.89575e-09	1.965627e-06	3.7112358e-07	0.025953123	8.2454994e-07	3.312432e-07	0.22278595	7.4490123e-07	8.5545835e-06	2.1114133e-09	1.04524396e-07	3.0360474e-07	4.8304867e-09	2.4223926e-08	0.3258598	0.00035642384	0.32979935	2.3519922e-07	0.09523072	3.3930274e-09	1.012674e-06
L1-L6_spot_67	1.0162575e-08	4.2279193e-08	1.0452062e-08	0.02813168	0.016806092	3.436594e-07	1.8054489e-07	0.0049263677	0.09542472	2.2960695e-07	1.7663889e-06	2.4537317e-09	4.5044527e-07	1.5833805e-07	0.0012383196	6.5536545e-09	0.35519013	3.0262317e-09	0.49038142	3.4701864e-06	0.007887855	8.593863e-09	6.735238e-06
L1-L6_spot_68	1.1446284e-08	9.596779e-08	4.7307624e-09	2.567891e-06	0.016008077	7.700464e-07	2.22879e-06	4.91576e-07	0.11665341	3.6270404e-07	2.2789504e-06	3.1399856e-09	9.732031e-08	1.3065738e-07	8.6688905e-09	5.7115606e-09	0.23066168	3.3091028e-09	0.5294902	1.9193485e-06	0.10717391	5.8440683e-09	1.7146774e-06
L1-L6_spot_69	4.7465704e-08	1.9490827e-07	9.172842e-09	0.00046880703	2.7166657e-06	0.069773346	1.3667877e-06	0.031037677	0.5660492	2.7740709e-05	4.008778e-07	2.6979523e-09	6.1854973e-07	1.0325283e-06	1.2810184e-08	0.00044192193	8.7340396e-07	4.154748e-09	0.2411622	0.048736565	0.04229489	4.72662e-09	3.9006503e-07
L1-L6_spot_70	0.0019410806	5.2899512e-08	0.00044046858	1.6953506e-07	2.1263094e-07	5.4067004e-07	0.020396648	5.0416907e-07	0.17838885	0.008823523	2.0880232e-06	3.5853778e-09	7.747242e-08	0.0040455447	3.120443e-08	5.4488733e-06	0.12926483	2.5563403e-09	0.65667427	3.854536e-06	3.2011853e-06	3.9776737e-09	8.53736e-06
