	Astro	CR	Endo	L2/3 IT	L4	L5 IT	L5 PT	L6 CT	L6 IT	L6b	Lamp5	Macrophage	Meis2	NP	Oligo	Peri	Pvalb	SMC	Serpinf1	Sncg	Sst	VLMC	Vip
L1-L6_spot_11	3.3902225e-08	0.10969377	1.7104725e-08	0.07359514	0.10010833	0.09457703	0.00023057804	1.8639288e-05	3.5639089e-06	7.1919743e-07	0.047251735	1.2589228e-08	4.6560394e-06	0.50842667	6.667705e-08	9.132721e-09	3.1303982e-06	2.4591922e-09	0.00794466	1.414028e-06	1.2617132e-06	3.367319e-08	0.058138497
L1-L6_spot_12	1.7587709e-08	0.1821105	1.25370425e-08	2.9156774e-06	0.00015502873	0.2363044	4.7074387e-05	0.07015654	4.1714125e-06	3.858692e-06	8.917385e-07	1.0857868e-08	0.011802045	0.49940616	1.6708782e-07	3.5705243e-09	7.6723717e-07	1.3672148e-09	2.0868347e-06	3.7100244e-07	6.26913e-07	9.5997725e-09	2.4046237e-06
L1-L6_spot_13	2.1621773e-08	5.9765057e-07	1.2287007e-08	0.12760437	0.48603582	0.00023087526	2.7823238e-05	0.14534372	3.863828e-05	3.5230469e-06	2.2361803e-06	1.26771225e-08	0.009618396	0.19493519	0.00069911353	4.698694e-09	3.4625205e-07	1.4276305e-09	0.035441972	1.3747192e-06	1.402389e-06	1.5066988e-08	1.4721414e-05
L1-L6_spot_14	2.0584906e-08	0.30368277	1.4235871e-08	4.5186644e-06	0.05643706	0.09026624	0.062462494	0.026201425	2.8430418e-06	4.8122492e-06	1.0464657e-06	9.622913e-09	0.012541706	0.41344026	6.68707e-08	4.5262625e-09	3.2656285e-06	1.4364802e-09	1.3250877e-06	5.934759e-07	1.1862376e-06	1.3019246e-08	0.034948412
L1-L6_spot_15	2.2598035e-08	0.07387031	1.2982655e-08	0.08156269	1.2776434e-06	0.00022553973	0.036787555	0.00010687379	7.7229915e-06	1.1681643e-05	0.14918505	1.351076e-08	2.2181017e-07	0.43787917	7.470193e-08	5.0877222e-09	4.04377e-06	1.939197e-09	0.16111813	8.125195e-07	9.816324e-07	1.8484965e-08	0.059237763
L1-L6_spot_16	3.896207e-08	3.1733296e-07	1.6179259e-08	0.033615038	9.049267e-06	1.1663604e-06	0.14925875	6.783284e-06	1.2674866e-06	0.15931913	2.5848205e-06	1.1351025e-08	0.072442956	0.35939878	5.6858642e-08	5.855253e-09	8.975056e-07	9.152516e-10	0.16273619	1.6418984e-06	8.603059e-07	1.8707418e-08	0.06320439
L1-L6_spot_17	2.5303832e-08	4.809907e-06	1.7710718e-08	1.9352e-06	0.16565077	3.0407346e-05	2.5103059e-06	0.10348408	3.0473223e-06	0.18616126	0.034592774	1.5436905e-08	0.014001278	0.49605775	4.953891e-08	7.2279387e-09	4.2888144e-07	1.7425723e-09	4.9956875e-06	5.4288915e-07	1.3414551e-06	2.1978238e-08	2.0448783e-06
L1-L6_spot_18	2.5766067e-08	0.13376687	1.4175516e-08	2.357249e-06	5.5093522e-05	0.00012202704	0.082660995	6.476588e-05	0.054412708	8.986438e-06	0.20245878	1.2436053e-08	0.00015231069	0.5262882	5.2986007e-08	4.2324704e-09	5.0756756e-07	7.515814e-10	3.4050938e-06	5.4711546e-07	7.4233407e-07	1.8131423e-08	1.6996918e-06
L1-L6_spot_19	4.063654e-08	7.1627164e-07	1.6796458e-08	5.8008213e-06	0.0020168007	0.30690283	2.2060238e-05	1.0026205e-05	0.055300917	0.029292535	0.059741504	1.3200152e-08	0.016236518	0.49865472	7.490846e-08	6.206778e-09	0.031809274	3.6270071e-09	1.5560198e-06	8.933905e-07	2.2943748e-06	2.8327388e-08	1.4355685e-06
L1-L6_spot_20	0.0011094139	2.1036084e-07	1.870205e-08	1.6944585e-06	0.17942403	8.587619e-06	9.662901e-07	3.1024767e-05	9.913083e-06	0.04572728	6.240208e-07	1.1302546e-08	5.23268e-07	0.7736836	9.673164e-08	7.830577e-09	3.8629173e-07	2.2725244e-09	3.8454988e-07	4.2616225e-07	5.3378403e-07	2.7168573e-08	3.9479343e-07
L1-L6_spot_21	2.5651905e-08	0.22763446	2.3166e-08	2.9397997e-06	0.01098305	1.2665231e-05	8.207257e-06	0.035065413	0.07043489	0.07287505	6.1457436e-06	1.4686539e-08	4.799868e-07	0.5588178	1.2153335e-07	6.832162e-09	1.3455191e-06	2.0615747e-09	1.6816137e-05	1.2479231e-06	2.1558485e-06	2.4446756e-08	0.024137188
L1-L6_spot_22	0.0035065492	0.07953183	1.847271e-08	0.12273938	0.015087224	0.029267836	0.14545545	0.048335344	4.355362e-06	8.32337e-06	1.1444599e-06	1.45690535e-08	0.043760084	0.5122986	1.131692e-07	5.0858078e-09	6.255269e-07	1.5361984e-09	7.841215e-07	5.257367e-07	7.0313814e-07	2.1754207e-08	1.1277356e-06
L1-L6_spot_23	0.0039413986	0.10033176	2.8129403e-08	6.0748257e-06	0.12080122	0.004188046	0.1597298	0.02379594	3.7298976e-06	6.336783e-06	2.1811277e-06	1.9534756e-08	1.5329182e-05	0.5420696	1.1397589e-07	8.378682e-09	3.0365277e-06	2.503439e-09	9.394427e-06	8.761419e-07	0.045086335	1.259095e-07	8.651384e-06
L1-L6_spot_24	2.4757396e-08	0.23762354	1.742259e-08	1.906239e-06	0.21170868	6.040999e-06	1.3739314e-06	3.6434833e-06	2.8639645e-06	0.0804633	2.634824e-06	1.4355977e-08	3.6617104e-07	0.46858248	1.09919256e-07	6.1082175e-09	2.5725385e-06	1.4122641e-09	0.0015963939	1.1819453e-06	1.8493936e-06	1.8255772e-08	1.0664147e-06
L1-L6_spot_25	8.3288995e-08	0.18675466	1.6850237e-08	1.1539292e-06	0.03141782	6.328968e-06	0.13190758	2.2176246e-06	3.1987283e-06	9.595546e-06	0.20591749	1.0578345e-08	1.9182399e-07	0.44366604	6.0356705e-08	5.5574554e-09	1.1280571e-06	2.0583586e-09	0.00030704658	8.748582e-07	7.082112e-07	1.9830903e-08	3.883012e-06
L1-L6_spot_26	2.7149163e-08	0.30619583	1.3227713e-08	9.854565e-07	0.027034484	0.024808086	1.709127e-05	0.014624024	1.7765533e-06	2.0934249e-06	2.1200785e-06	1.2827421e-08	0.03664224	0.5129821	1.2568033e-07	5.827936e-09	9.3226595e-07	1.4022995e-09	0.010454523	4.1069035e-07	6.2752275e-07	1.6160609e-08	0.06723264
L1-L6_spot_27	8.8365404e-08	0.012295984	1.7086679e-08	2.1910348e-06	0.11657625	1.2728481e-05	4.6826362e-06	1.5712336e-05	1.3693674e-06	0.023543226	0.23833661	9.840645e-09	0.015100662	0.5940714	8.0377e-08	4.5727586e-09	1.0066241e-06	1.9993642e-09	3.348866e-05	6.8493915e-07	7.5144686e-07	2.4422727e-08	3.1531533e-06
L1-L6_spot_28	2.8522056e-08	3.2221603e-06	2.738102e-08	0.031848595	0.4496109	0.09989195	1.5273091e-06	2.7107882e-05	8.952301e-05	0.065152414	7.7899267e-07	1.3206139e-08	0.04458436	0.17859201	7.1596624e-08	4.3908983e-09	3.637672e-07	1.5907594e-09	1.2658505e-06	4.6653224e-07	5.870048e-07	0.0008207351	0.12937412
L1-L6_spot_29	4.1886636e-08	0.17490457	2.6841162e-08	3.5427133e-06	0.1086663	0.1106318	0.00015928778	2.6849599e-05	2.6963748e-06	2.9203961e-06	0.04686658	1.5838951e-08	7.5302887e-07	0.45300528	1.1992648e-07	7.004598e-09	0.105524234	2.7233749e-09	6.413627e-05	9.5119896e-07	3.4920828e-05	2.3927667e-08	0.00010490493
L1-L6_spot_30	4.3193427e-07	0.12483858	1.6609677e-08	1.1209804e-06	0.01701465	7.765891e-05	0.16300473	0.021420129	9.570866e-07	2.5887999e-05	6.1849514e-06	1.3549345e-08	0.059782177	0.46989	8.4652975e-06	5.1582894e-09	5.937209e-07	1.4372633e-09	3.824711e-06	6.3543155e-07	8.155386e-07	2.4840562e-08	0.14392324
L1-L6_spot_31	5.703747e-08	0.04017347	1.7284881e-08	8.1514315e-07	4.4338813e-06	0.03407291	0.064788155	2.5427655e-05	7.639597e-06	0.15197738	0.18420209	1.0498616e-08	1.1452512e-06	0.43466064	1.3597518e-07	7.879656e-09	3.0395022e-06	1.6153859e-09	3.9615784e-06	1.3467786e-06	0.08657269	0.0035018523	2.8494117e-06
L1-L6_spot_32	3.6370903e-08	3.3721446e-07	2.0878733e-08	2.47266e-06	0.064068355	0.00010751978	0.04018681	0.05136458	1.4925741e-06	0.17480917	0.20140344	1.1220424e-08	0.045915343	0.33462617	9.025445e-08	4.683839e-09	7.400824e-07	1.9261952e-09	9.602622e-07	8.9736824e-07	0.083068855	0.004441219	1.5020242e-06
L1-L6_spot_33	2.2155405e-08	0.18848316	1.2085004e-08	6.7176034e-06	1.30578355e-05	0.025316758	0.0904157	4.299732e-05	0.12546499	5.0169588e-06	4.2412935e-06	1.4110633e-08	1.7526473e-07	0.46697247	1.1699279e-07	4.2305714e-09	1.4620796e-06	1.4715505e-09	0.10327023	8.362061e-07	1.0489301e-06	1.6835147e-08	9.764054e-07
L1-L6_spot_34	3.0765044e-08	0.17210324	1.7913983e-08	1.7909906e-06	3.7580062e-06	0.097388715	0.13637967	0.0028538755	4.1912476e-06	0.066025466	2.9700652e-06	1.5416807e-08	4.1640223e-07	0.5251136	7.017149e-08	5.570467e-09	1.5843381e-06	1.7394145e-09	8.157144e-06	9.313864e-07	1.3934366e-06	1.8147754e-08	0.00011010061
L1-L6_spot_35	2.8625985e-08	5.7212415e-06	2.1332523e-08	1.4613391e-06	0.16044705	1.04381015e-05	4.7996514e-06	0.026599687	6.222744e-06	3.645525e-06	0.12476018	1.2185766e-08	7.375878e-07	0.68815464	1.4960183e-07	5.444786e-09	7.763198e-07	2.219796e-09	1.3032418e-06	1.15663e-06	1.0008409e-06	1.5481596e-08	9.2209035e-07
L1-L6_spot_36	0.0010710852	0.13164571	1.9405391e-08	8.7942203e-07	0.07964383	0.13028714	1.7792514e-06	0.00015378342	1.9385618e-06	1.6505637e-06	1.1963042e-06	1.5056031e-08	0.018936079	0.6320233	0.0062241843	4.978584e-09	7.0677754e-07	1.9519026e-09	3.0899591e-06	4.854529e-07	1.6685308e-06	2.7498183e-08	1.5420427e-06
L1-L6_spot_37	3.2615485e-08	6.76252e-07	1.493983e-08	3.8123017e-05	2.3838586e-06	0.016395714	4.688307e-05	0.06696816	1.98859e-06	0.16541596	0.08789303	1.5275898e-08	6.881577e-07	0.45361796	3.328014e-07	6.3671743e-09	1.8836735e-06	1.9843385e-09	0.20960863	2.3634252e-06	4.4281305e-06	2.3710305e-08	7.357536e-07
L1-L6_spot_38	3.2807723e-08	0.03695427	0.0023847804	1.27672365e-05	0.09920848	0.0518415	0.0012665247	0.11957103	8.855803e-06	0.06584097	2.8680488e-06	1.6197596e-08	2.9405703e-06	0.62289745	1.948392e-07	1.3562002e-08	1.4446701e-06	1.5432985e-09	1.2250468e-06	8.707619e-07	2.3656319e-06	2.149744e-08	1.4792587e-06
L1-L6_spot_39	4.113006e-08	1.6419201e-06	1.6104288e-08	2.0437599e-06	0.16412874	1.29726395e-05	4.1578196e-06	1.6146165e-06	3.2407238e-06	2.8605725e-06	1.5361165e-06	1.0142885e-08	0.055116143	0.5913323	1.5001658e-07	6.2525607e-09	7.740163e-07	2.5812246e-09	1.8479357e-06	5.881414e-07	5.983742e-06	2.1112669e-08	0.18938336
L1-L6_spot_40	2.3054051e-08	0.24802588	1.2647531e-08	1.0161488e-06	3.536245e-06	2.7245174e-05	0.13037674	1.0628951e-05	1.0485282e-06	1.1424198e-06	8.117481e-06	8.873644e-09	3.9144444e-07	0.46680665	5.82553e-08	4.0711856e-09	0.08694911	1.68417e-09	8.430844e-05	1.1519761e-06	2.3069815e-06	1.3475504e-08	0.06770065
L1-L6_spot_41	3.125639e-08	0.06888229	1.4019814e-08	2.3944303e-06	0.060184944	0.14064853	7.535118e-06	0.00010437187	3.4168722e-06	1.2181698e-05	3.173288e-06	1.4620165e-08	1.2796332e-06	0.4787593	5.693746e-07	4.737427e-09	5.693328e-07	1.9332358e-09	0.1610632	6.0861436e-07	1.2187728e-06	1.8738042e-08	0.09032439
L1-L6_spot_42	3.3525488e-08	0.2144918	1.2917668e-08	1.1905237e-06	0.10767982	5.977844e-06	1.3916623e-06	4.411976e-06	2.824241e-06	3.2346065e-06	5.269014e-06	1.2510352e-08	0.026172532	0.5659967	1.5516261e-07	4.7080815e-09	2.871267e-06	1.6392341e-09	0.08561606	6.562454e-07	1.8079884e-06	2.5101288e-08	1.3290236e-05
L1-L6_spot_43	2.2409546e-08	0.09574286	2.1685597e-08	6.8553004e-07	0.033635285	0.00018759197	1.1569374e-05	0.00014913047	1.2507996e-06	0.1406785	0.09996741	1.0578551e-08	0.028948238	0.60067004	1.0918775e-07	6.1642123e-09	1.361372e-06	1.8445637e-09	8.6414946e-07	5.304488e-07	1.063383e-06	1.8518723e-08	3.5282337e-06
L1-L6_spot_44	3.738289e-08	0.06364515	1.4593913e-08	1.5484195e-06	0.03165919	0.00090032554	0.0511386	1.5302026e-05	2.4052956e-06	0.120852165	0.20223537	1.7230695e-08	2.2153577e-06	0.5197633	3.371803e-07	6.63038e-09	1.091881e-06	1.1335094e-09	0.009778232	8.607638e-07	2.535387e-06	2.269753e-08	1.1939862e-06
L1-L6_spot_45	3.9566793e-08	0.13265441	2.5009264e-08	2.8943881e-05	0.117100686	0.11768375	8.9655936e-05	0.06167488	1.5251871e-05	2.4933823e-05	1.7871849e-06	1.8860833e-08	0.010598513	0.5180783	1.0364788e-07	6.967401e-09	1.4544253e-06	1.7756258e-09	2.1752326e-06	7.4155207e-07	1.5023002e-06	3.0053567e-08	0.04204274
L1-L6_spot_46	0.0030926676	1.797286e-07	0.0012223866	0.02268328	0.5078597	3.222285e-06	7.278859e-07	0.031724665	1.4568244e-05	0.16034424	5.040228e-07	7.906423e-09	0.035465565	0.21974163	4.460515e-08	6.2957173e-09	2.3310098e-07	1.7573637e-09	2.9416685e-07	3.3703407e-07	0.017845483	1.547979e-08	3.5328478e-07
L1-L6_spot_47	4.0899018e-08	0.24358952	5.3968876e-08	0.034960244	0.22198926	0.00016746768	0.0001946262	0.0150627885	6.5268396e-06	8.50001e-06	1.8663795e-06	1.8353305e-08	0.034831174	0.44907486	3.1101757e-07	7.4204e-09	1.0906454e-06	2.360179e-09	2.1445219e-06	6.975256e-07	1.710859e-06	0.00010513798	2.0351035e-06
L1-L6_spot_48	3.342249e-08	0.092736386	3.715169e-08	4.3067025e-06	0.11587921	0.0002614901	0.017085718	0.17120236	2.3157263e-06	0.0002199866	0.00026191544	1.1805549e-08	0.030825673	0.4387552	7.1096736e-08	8.5521e-09	8.864674e-07	2.5329236e-09	1.8854254e-06	4.2279578e-07	1.5290449e-06	2.1158759e-07	0.1327604
L1-L6_spot_49	2.8724456e-08	1.3111655e-06	1.5335937e-08	1.491396e-06	2.9738733e-06	0.09377596	0.027278824	0.09329015	9.022375e-07	0.036402155	0.21522795	9.030485e-09	2.4955412e-07	0.5223209	4.6551715e-08	4.9553965e-09	1.3312167e-06	1.7084144e-09	0.011690464	2.0184714e-06	1.0651679e-06	1.4239535e-08	2.1325804e-06
L1-L6_spot_50	2.796439e-08	0.1423544	1.7515864e-08	0.023165677	0.17422096	5.7078055e-06	0.0004952039	8.562642e-06	3.2054052e-06	7.293516e-05	1.3737426e-06	1.5904014e-08	3.3639043e-07	0.65966403	1.0980659e-07	8.934317e-09	6.561801e-07	1.7701207e-09	2.7414194e-06	4.7158164e-07	6.677113e-07	1.8696785e-08	2.8676252e-06
L1-L6_spot_51	0.0018741898	0.029793423	0.001731009	0.05523061	0.38677442	0.21206889	6.2331674e-06	1.0209398e-05	5.8704577e-06	3.62276e-06	1.3691098e-06	9.559823e-09	0.058266055	0.23246156	6.89072e-08	5.192992e-09	1.1054974e-05	1.4857223e-09	2.8645345e-06	2.6851993e-07	0.021754878	8.8579945e-08	3.1969403e-06
L1-L6_spot_52	0.0023456826	2.8323583e-07	1.2469624e-08	0.06116587	0.35131857	2.8151271e-05	8.535774e-06	1.9465082e-05	1.9337788e-06	0.101306766	9.683273e-06	1.192517e-08	2.0788734e-07	0.44239447	4.8932225e-08	8.588545e-09	1.3977467e-06	1.465292e-09	0.04139356	3.1214e-06	7.869883e-07	1.041377e-07	1.2916239e-06
L1-L6_spot_53	2.2650076e-08	4.6050363e-07	1.6248984e-08	7.241034e-07	9.399601e-07	0.039727822	0.22128864	1.1960634e-05	1.8593122e-06	0.026569169	2.7664928e-06	1.0018918e-08	7.4783014e-07	0.52764064	2.4927212e-07	5.3056057e-09	0.096120864	2.8642406e-09	0.088615954	1.2403675e-05	3.7086602e-06	1.748753e-08	9.972432e-07
L1-L6_spot_54	2.2369326e-08	0.14107315	3.0384133e-08	2.4236788e-06	1.8752666e-05	0.08884637	9.363744e-06	1.7153616e-05	2.6087855e-06	0.022645926	2.2448434e-05	1.5341886e-08	3.226537e-07	0.6965076	0.015699675	2.50359e-08	3.8745516e-06	3.6339678e-09	0.035145655	9.950356e-07	1.3379603e-06	2.6162912e-08	2.4224337e-06
L1-L6_spot_55	5.1216027e-08	0.034017038	2.35195e-08	0.11395764	1.580211e-05	0.15608767	0.009594802	2.0239533e-05	7.6008287e-06	0.041557096	3.882894e-06	0.002667571	0.040108833	0.60191983	2.619873e-07	7.315983e-09	6.543564e-06	2.7518514e-09	6.9825114e-06	1.45523e-06	2.274151e-05	3.1869927e-08	3.8620537e-06
L1-L6_spot_56	2.720005e-08	0.17473942	2.1541993e-08	8.559206e-06	3.5600108e-06	0.21204627	6.878799e-05	1.1920258e-05	4.0476702e-06	2.2259019e-06	3.0521817e-06	1.6012525e-08	0.021936627	0.5771953	8.471429e-08	9.069364e-09	3.1182954e-06	2.1984603e-09	0.013971804	1.8825468e-06	1.4467084e-06	3.248746e-08	1.8492877e-06
L1-L6_spot_57	0.0046522073	2.0635194e-07	1.5844368e-08	6.4933784e-06	0.2615418	5.8815564e-05	3.5378896e-06	0.06374443	5.2699224e-06	0.068719916	4.2423457e-07	1.0031032e-08	0.05212955	0.5491347	8.9635387e-07	4.481595e-09	2.7750974e-07	1.5369477e-09	3.1022117e-07	2.650352e-07	5.0970465e-07	2.7945195e-08	3.6165144e-07
L1-L6_spot_58	2.8679539e-08	1.0269799e-06	1.6967617e-08	7.6639535e-06	6.2156305e-06	0.09027002	5.244467e-06	0.05198787	0.034566574	0.114735834	5.5637344e-07	1.3371566e-08	8.458919e-07	0.7084153	9.927571e-08	6.4747425e-09	5.2198135e-07	2.0381326e-09	4.8410647e-07	3.6362047e-07	6.6638967e-07	2.5631971e-08	6.254185e-07
L1-L6_spot_59	2.1980798e-08	9.2792374e-07	1.4326205e-08	1.4760075e-06	0.27632532	0.0002209253	1.2638895e-06	8.058018e-06	2.2463735e-06	0.047487117	0.086120345	1.4263915e-08	0.040122416	0.54961365	1.6149819e-07	6.2011725e-09	8.158843e-07	1.8958635e-09	9.0415335e-05	9.348853e-07	1.548524e-06	2.8978109e-08	2.2906584e-06
L1-L6_spot_60	3.3048272e-07	0.038271796	2.2965445e-08	1.4870102e-06	0.11580094	4.4315777e-05	0.0003788301	0.030552074	1.5350392e-06	0.14568628	2.7772378e-06	1.4535447e-08	1.203581e-06	0.66924673	2.7574552e-07	4.995569e-09	7.509708e-07	1.9969282e-09	1.9264953e-06	1.3782952e-06	5.5529117e-06	3.7909075e-08	1.7765253e-06
L1-L6_spot_61	2.3562416e-08	0.19445239	2.0047123e-08	9.2406356e-07	2.894791e-06	0.1943551	5.58225e-06	2.339145e-05	1.690992e-06	1.10973515e-05	1.0510641e-06	1.6064725e-08	0.06266607	0.5484755	7.508834e-08	4.8148214e-09	8.149123e-07	1.9449973e-09	7.0879526e-07	4.869192e-07	1.1023009e-06	1.7391903e-08	1.0706873e-06
L1-L6_spot_62	0.0032361408	3.7864936e-07	1.762697e-08	2.1096569e-06	0.36957094	0.010752297	1.0565586e-05	6.6549583e-06	1.8889108e-06	1.8566805e-06	6.633903e-07	1.5690919e-08	0.114215836	0.5021966	2.807039e-07	7.101864e-09	5.2403533e-07	1.904952e-09	9.331829e-07	5.149724e-07	7.758144e-07	5.211241e-08	8.1431574e-07
L1-L6_spot_63	2.9920745e-08	0.23265728	2.109475e-08	5.7441014e-07	7.505688e-07	0.07172055	0.06765208	0.016875997	1.2733401e-06	4.908851e-06	1.4513645e-06	1.5584048e-08	0.068180695	0.45454222	4.4257868e-07	3.0216871e-09	1.4737475e-06	2.0162305e-09	0.08830857	5.3190456e-07	1.2084988e-06	3.411538e-08	4.991029e-05
L1-L6_spot_64	3.386511e-08	2.2363159e-07	3.1801537e-08	2.4543792e-06	0.580395	0.0009552892	0.2275726	0.06220592	1.6599857e-06	1.1333209e-06	8.154513e-07	1.894579e-08	1.08564336e-07	0.12886052	2.5505994e-07	8.354712e-09	8.345411e-07	2.4263227e-09	1.1703324e-06	6.1179804e-07	1.0289416e-06	3.300938e-08	3.9587306e-07
L1-L6_spot_65	2.8428563e-08	0.090505674	3.1183824e-08	0.014894579	0.00930333	5.685364e-05	0.067054786	0.00033188987	2.5874604e-06	0.1519433	7.947372e-06	1.01988284e-08	0.027860656	0.638033	2.7204823e-07	1.0917397e-08	5.4415244e-07	2.0484365e-09	1.5467394e-06	5.8025705e-07	8.9482177e-07	2.5914149e-08	1.559229e-06
L1-L6_spot_66	2.537633e-08	3.4240106e-06	1.584874e-08	3.052142e-06	0.018812729	0.46565807	1.8705056e-06	0.13996206	2.9014393e-06	1.602401e-06	3.1827842e-06	1.2262246e-08	6.6095004e-07	0.21663535	7.67555e-08	3.901171e-09	2.3260636e-06	1.3920355e-09	0.13675225	1.0077241e-06	2.16859e-06	2.3223674e-08	0.022157252
L1-L6_spot_67	2.3506022e-08	0.027690666	1.3777092e-08	6.702115e-07	1.3121625e-05	0.00020664277	1.954148e-05	0.089373186	2.1142387e-06	0.07504793	0.39524332	1.43887835e-08	2.0677807e-07	0.41239163	8.928573e-08	4.1386374e-09	1.1023468e-06	1.8665605e-09	3.551886e-06	4.6642726e-06	6.837397e-07	1.5867242e-08	8.969176e-07
L1-L6_spot_68	9.6787254e-08	4.8468332e-06	1.9170765e-08	3.7739821e-06	9.916196e-07	5.428878e-06	0.19703068	0.017688775	5.632331e-07	2.35159e-06	4.786426e-06	1.8350569e-08	5.529672e-06	0.42893645	9.1396025e-08	7.602223e-09	0.3563086	3.7774988e-09	1.3819724e-06	1.3729084e-06	1.4248801e-06	3.0177162e-08	2.8496338e-06
L1-L6_spot_69	3.6424876e-08	0.019813756	1.6935985e-08	2.997493e-06	6.022027e-05	0.18554509	6.9224793e-06	0.053632833	1.2292762e-05	0.21276885	1.7533968e-06	1.268151e-08	0.04293429	0.4852131	4.436914e-08	6.018591e-09	9.404153e-07	1.1831914e-09	3.821129e-06	4.7667967e-07	1.5713167e-06	2.1320977e-08	1.1401783e-06
L1-L6_spot_70	2.8052654e-08	0.038488448	1.8450852e-08	2.6578912e-06	0.17365998	0.0007126789	0.051423844	3.1053332e-06	2.841384e-06	4.435828e-06	0.14822477	1.6109153e-08	3.6330073e-07	0.5874692	6.1682755e-08	6.125832e-09	1.7778034e-06	2.7795977e-09	1.6642823e-06	6.761074e-07	2.7597282e-06	1.7229606e-08	6.948139e-07
L1-L6_spot_71	1.4247343e-07	0.1480943	2.2224844e-08	1.907789e-06	0.0002668058	0.0001654128	0.000101528945	0.15859418	1.0891621e-06	1.6121294e-05	3.6724673e-06	1.2135888e-08	0.0607467	0.49857455	8.645054e-08	6.2847434e-09	1.2946297e-06	1.1508465e-09	2.406024e-06	5.901843e-07	1.4832729e-05	0.002445064	0.13096927
