	Astro	CR	Endo	L2/3 IT	L4	L5 IT	L5 PT	L6 CT	L6 IT	L6b	Lamp5	Macrophage	Meis2	NP	Oligo	Peri	Pvalb	SMC	Serpinf1	Sncg	Sst	VLMC	Vip
L1-L6_spot_11	3.0155604e-08	0.0013059016	0.25795108	0.3780758	5.170876e-07	3.5738776e-07	1.0184848e-06	1.4842111e-06	1.3567369e-06	1.4881618e-07	1.5865713e-07	5.598099e-09	1.4235292e-07	1.6043687e-07	2.308789e-08	1.2222156e-07	0.022901341	2.5214637e-08	5.7346483e-07	1.3237695e-07	0.33674654	0.0030130302	1.3839677e-07
L1-L6_spot_12	4.316382e-09	7.109934e-08	7.723431e-09	0.523377	2.158689e-06	1.0576676e-06	6.4261794e-06	3.281092e-07	0.00033076928	2.5914747e-07	3.2477666e-07	2.361779e-09	0.0076767164	9.735765e-08	8.3505265e-09	4.451437e-09	4.9595224e-07	2.6942204e-09	8.2958984e-08	1.0908322e-07	0.46860397	1.03458975e-08	1.1219864e-07
L1-L6_spot_13	1.8010656e-08	0.008036239	2.2429242e-08	0.8092943	0.057503358	0.00060353987	8.1462326e-07	6.433282e-07	9.570918e-06	1.6690804e-07	2.5499838e-07	3.6019843e-09	0.008908473	0.0046284646	1.1489006e-08	7.072688e-09	5.2382626e-07	3.3434742e-09	0.006911029	5.0579433e-07	0.104101755	1.2422624e-08	1.996248e-07
L1-L6_spot_14	2.1079972e-08	7.288617e-07	9.42859e-09	0.95581645	0.002952703	2.0627497e-06	0.022215055	1.1238837e-06	0.0067434073	1.321499e-07	2.80729e-07	2.2670317e-09	6.040074e-07	4.6029572e-07	8.506965e-09	5.9281993e-09	0.009347232	3.1955056e-09	3.2358375e-07	1.8283416e-07	0.0029191284	1.087383e-08	1.5858859e-07
L1-L6_spot_15	1.3271157e-08	9.669631e-08	0.07719238	0.41034362	3.184106e-07	1.9076435e-06	7.6963e-07	7.1562613e-07	0.018527338	1.3702261e-07	3.779632e-07	5.971311e-09	6.08525e-07	0.030699017	7.568881e-09	1.7485778e-08	4.5500956e-06	4.9874624e-09	9.891851e-07	1.3782547e-07	0.46322674	1.654526e-08	2.3796495e-07
L1-L6_spot_16	1.8765675e-08	0.006237486	0.09403383	0.5588976	0.03586675	2.9310054e-06	0.056197856	6.2864297e-06	2.2216922e-05	3.126223e-07	0.037637666	3.7171406e-09	6.148423e-07	4.3262924e-07	2.0353323e-08	3.592905e-08	0.10789635	8.185888e-09	0.010210234	4.6273786e-07	0.09298852	2.624504e-08	4.700834e-07
L1-L6_spot_17	0.004428595	8.316541e-08	1.724306e-08	0.3592451	3.1899603e-07	5.4155987e-07	3.5633727e-07	3.9005454e-07	0.06064959	2.8136796e-07	2.0003243e-07	3.7514205e-09	1.2854376e-07	1.4733311e-07	1.0815749e-08	4.5999804e-09	7.790709e-06	2.315949e-09	1.6727421e-07	1.1927474e-07	0.57566607	1.0344287e-08	1.0576915e-07
L1-L6_spot_18	1.1193341e-08	4.9277517e-08	0.11413784	0.6744544	1.3116958e-05	1.8308085e-06	1.2612398e-06	4.6830428e-07	0.112270966	1.55567e-07	0.0005333373	2.767438e-09	1.7019379e-07	1.4384129e-07	2.5605285e-08	2.5501814e-08	9.945046e-07	4.110193e-08	0.004297607	1.5692503e-07	0.094286695	2.6220347e-08	8.0464315e-07
L1-L6_spot_19	0.008264316	0.0073488127	0.14634487	0.16509418	1.9652221e-07	2.2694226e-07	1.196549e-06	2.0059557e-07	1.917594e-07	1.5689501e-07	5.602143e-07	0.0006289459	1.728865e-07	9.6618976e-08	2.4219196e-08	0.0055713886	6.383394e-06	1.4129229e-08	6.140481e-07	1.1783182e-07	0.66673714	5.324097e-08	1.504348e-07
L1-L6_spot_20	1.5674692e-08	6.423865e-08	9.936212e-09	0.83939683	7.904808e-06	3.898832e-06	2.6245023e-06	9.279038e-07	0.00019870816	2.4052719e-07	2.1733389e-07	3.501739e-09	1.1871342e-07	1.9677255e-07	1.78337e-08	7.665198e-09	4.2152098e-07	2.169741e-09	1.1445842e-06	2.0471123e-07	0.16038612	1.5584721e-08	4.175836e-07
L1-L6_spot_21	6.732661e-09	3.5888925e-07	1.6930045e-08	0.28844208	2.2566496e-07	2.655974e-07	1.9317187e-07	4.4757303e-07	0.05454975	1.5840287e-07	2.5502743e-07	2.4681408e-09	1.316607e-07	1.2471729e-07	9.390618e-09	5.863462e-09	0.00047169358	2.1090019e-09	1.1640117e-06	1.4111295e-07	0.65653276	1.4329701e-08	1.7999609e-07
L1-L6_spot_22	7.4305433e-09	1.6293123e-07	1.5241518e-08	0.2480641	1.5514379e-06	1.166569e-06	9.301759e-07	2.7879764e-07	1.08832155e-05	1.8530268e-07	6.864406e-07	6.0444467e-09	1.434712e-07	2.2239419e-07	8.5306375e-09	6.638437e-09	1.6858194e-05	2.1470885e-09	7.5107147e-07	2.3748584e-07	0.7519015	1.0030011e-08	3.179584e-07
L1-L6_spot_23	0.0059392606	6.3614783e-07	0.4324253	1.0310895e-07	3.4525343e-08	3.3693354e-08	1.033603e-07	6.934445e-08	5.4679102e-08	4.039973e-08	1.2599297e-07	3.875692e-09	2.3556497e-07	5.1917578e-08	3.432331e-08	0.018271714	0.050317544	1.0386968e-07	6.469518e-07	8.381029e-08	0.4930425	1.2052798e-06	1.4099477e-07
L1-L6_spot_24	1.1891642e-08	0.010178041	4.545332e-08	0.46703327	0.054962907	9.553373e-07	4.4113042e-07	0.0040308633	1.8463197e-06	2.8396784e-07	1.2709698e-07	4.2859516e-09	0.010527849	1.6674826e-06	1.0521425e-08	0.0004892077	0.034552064	0.00032710977	1.765099e-07	1.9095779e-07	0.4178927	7.6027575e-08	1.541072e-07
L1-L6_spot_25	1.691534e-08	0.014077234	0.06080697	0.6523225	1.248992e-05	3.3245658e-07	4.2174923e-07	7.754443e-07	2.655933e-07	1.8694458e-07	0.012107773	3.038033e-09	0.016646067	0.0009898862	1.8778398e-08	1.7925583e-08	0.0013433474	4.4082045e-09	2.6966356e-07	1.5643313e-07	0.24169114	1.2820619e-08	1.3937729e-07
L1-L6_spot_26	2.903357e-08	0.06000453	0.07611622	0.41860282	3.5569828e-06	0.057529144	6.5938098e-06	1.6660683e-06	1.0636953e-05	4.452474e-07	2.6519896e-07	6.162551e-09	1.3874421e-07	1.647461e-07	1.6119674e-08	2.7553469e-08	0.11939954	5.90303e-09	1.7163595e-07	1.3838478e-07	0.26832366	9.1323585e-08	1.4635808e-07
L1-L6_spot_27	9.07991e-09	6.193652e-08	2.2145647e-08	0.79310596	0.20476799	3.1819652e-06	1.838782e-05	5.112971e-07	1.1835473e-05	1.1959051e-07	6.796467e-08	4.540344e-09	0.002090289	1.6769192e-07	1.14126975e-08	1.6834052e-08	5.485135e-07	6.0146967e-09	2.2287037e-07	9.646956e-08	1.7375774e-07	1.742872e-08	2.0578322e-07
L1-L6_spot_28	9.845406e-09	0.004997286	9.277189e-09	0.36620316	3.7035562e-07	1.7000058e-06	4.442436e-06	4.32151e-07	4.5939956e-05	1.834538e-07	1.2856108e-06	3.1489504e-09	0.005716932	5.3668293e-07	1.9791747e-08	5.7238094e-09	0.00010657165	2.3327171e-09	3.6505207e-07	1.7157824e-06	0.6229187	7.559297e-09	2.810223e-07
L1-L6_spot_29	5.704224e-09	0.007726105	6.2759566e-09	0.5268558	0.062895514	0.010356185	7.784247e-07	3.4206684e-07	3.2843524e-05	1.600417e-07	0.004457783	2.7719407e-09	6.1542954e-07	2.823869e-07	1.3870237e-08	3.925032e-09	3.0731688e-05	1.9937977e-08	4.5905406e-07	1.1878174e-07	0.38764197	6.270183e-09	1.3493242e-07
L1-L6_spot_30	0.0015485866	2.192415e-05	0.16143066	0.38891068	4.626015e-07	5.090529e-07	0.04503139	0.022205582	0.03030398	1.8552242e-07	2.5714797e-07	4.718283e-09	1.1667811e-07	1.4793001e-07	2.4461395e-08	3.1423745e-08	1.8123485e-06	9.933589e-09	9.934036e-06	3.039199e-07	0.35053277	2.6025063e-08	5.2812334e-07
L1-L6_spot_31	4.278899e-09	4.842351e-07	6.886216e-09	0.9800835	2.229119e-06	7.0558383e-07	6.491814e-07	5.8726505e-07	0.009810032	1.6435328e-07	7.712233e-08	4.4695385e-09	0.010100949	1.3908947e-07	9.82889e-09	3.9793564e-09	1.0457755e-07	2.1056206e-09	8.894311e-08	4.5675428e-08	4.7882594e-08	1.0649122e-08	9.6849256e-08
L1-L6_spot_32	4.1033346e-08	0.008086092	0.08406814	0.37660933	3.2972943e-07	1.628271e-06	0.0051601734	7.838733e-07	5.4505635e-06	2.3919154e-07	1.706119e-07	4.092723e-09	0.015707454	2.4088413e-07	1.4677404e-08	2.0614332e-08	1.3178177e-05	3.9676507e-09	1.5687797e-07	9.8295494e-08	0.51034635	2.8114346e-08	1.3646168e-07
L1-L6_spot_33	4.212652e-08	8.905213e-08	0.22616027	0.34656143	1.8540908e-05	7.218617e-07	2.6650612e-06	2.7612538e-07	4.4826276e-05	1.1193899e-07	2.5642404e-07	4.7429642e-09	8.5846786e-08	6.2807344e-06	2.4737648e-08	8.056747e-08	4.8836982e-06	1.2003047e-08	3.969942e-07	1.4110272e-07	0.42719826	6.417375e-08	5.308188e-07
L1-L6_spot_34	1.2809317e-08	5.2231552e-08	0.22287144	0.50369805	8.9830485e-07	9.3295756e-07	2.270918e-06	4.3943874e-07	2.9023176e-05	1.7667244e-07	1.3337434e-06	5.182682e-09	9.995695e-08	9.697093e-08	2.2170747e-08	5.8751457e-08	3.2510513e-06	1.7941316e-08	2.3361615e-07	3.0680113e-07	0.27339104	6.467922e-08	2.0259786e-07
L1-L6_spot_35	9.781015e-09	7.6228964e-08	0.17285058	0.8207258	3.8655362e-05	2.1054698e-06	3.170147e-06	5.7514393e-07	0.00025252538	1.3477063e-07	5.425053e-08	4.3856714e-09	9.260904e-08	1.6307965e-07	0.005286083	1.1679697e-07	7.858693e-08	0.00083936163	9.703156e-08	6.0470214e-08	6.9727285e-08	8.688071e-08	8.689819e-08
L1-L6_spot_36	7.83727e-09	1.1732748e-07	1.874983e-08	0.6640129	0.10284791	0.013420112	0.0027327905	2.5222986e-05	0.19234781	2.7418673e-07	6.328504e-08	2.828556e-09	0.024611695	1.914451e-07	1.0044718e-08	1.425844e-07	2.7075714e-07	2.3547753e-09	1.3201957e-07	5.7088858e-08	1.0398393e-07	3.7789306e-08	1.5560646e-07
L1-L6_spot_37	2.5714654e-08	3.8287598e-07	0.1455696	0.29793513	6.360486e-07	8.393021e-07	6.094883e-07	3.1342634e-07	0.11783987	1.862722e-07	1.8077871e-07	5.451824e-09	1.6277063e-07	7.3416817e-07	5.8549237e-08	2.1714506e-08	8.614434e-06	0.0006761452	2.2998498e-07	1.512048e-07	0.43796587	3.9393523e-08	2.3795953e-07
L1-L6_spot_38	2.0543943e-08	0.055736758	0.09831383	0.68758017	3.2426507e-07	3.192376e-07	6.5297627e-07	4.5460592e-06	2.4488866e-06	2.79866e-07	0.014732333	7.777042e-09	2.224212e-07	2.1254927e-07	1.1378953e-08	1.5238369e-08	0.08476013	8.871215e-09	7.7765657e-07	3.451062e-07	0.058866315	2.3603482e-08	3.6892197e-07
L1-L6_spot_39	2.167701e-08	0.00072927756	0.15962556	0.08426503	0.025506984	1.0092717e-05	3.7282774e-07	3.0675005e-07	7.865443e-06	1.2427236e-07	5.995093e-07	4.371609e-09	1.4942229e-07	4.1895498e-07	1.1351736e-07	5.19883e-08	0.0016761059	6.866584e-07	1.7156792e-06	3.464939e-07	0.7281736	5.8901094e-08	4.6156475e-07
L1-L6_spot_40	1.1255017e-08	1.4586729e-07	0.00032262882	0.5866487	0.017884899	1.2648129e-06	0.046273828	0.021509256	0.029328523	3.8230095e-07	4.116493e-07	0.00035690583	4.277307e-07	2.3243008e-07	6.996237e-09	1.3661847e-08	0.0060831644	2.487853e-09	2.2476554e-06	2.4928582e-07	0.23613945	1.6090404e-08	0.05544732
L1-L6_spot_41	5.6102722e-09	4.008654e-07	9.130612e-09	0.6324213	1.8759107e-05	2.7306367e-06	0.00033295483	3.7660823e-07	6.683703e-06	2.473408e-07	2.452993e-07	2.2257636e-09	7.0952694e-08	3.1347054e-07	8.045635e-09	7.109688e-09	5.376063e-06	2.3493039e-09	1.0770084e-07	9.967654e-08	0.36721036	7.311313e-09	1.15307714e-07
L1-L6_spot_42	5.8945235e-09	1.5107399e-07	9.585488e-09	1.4974461e-07	1.12176444e-07	3.0497506e-07	1.8149609e-07	3.275075e-07	2.1298261e-07	0.018756017	0.037574816	1.7002093e-09	0.023883915	3.5526392e-07	8.853715e-09	2.9369165e-09	0.11182179	2.397316e-09	2.1031822e-06	9.942103e-06	0.8064864	1.5275123e-08	0.0014632201
L1-L6_spot_43	3.8187538e-09	7.2157576e-08	3.8353263e-09	0.4695408	0.0930481	0.020039747	0.00035779524	5.277576e-06	4.9854996e-05	2.2369633e-07	3.3666379e-06	1.6004671e-09	2.1117525e-07	1.854594e-07	5.897471e-09	2.8210032e-09	0.20810021	1.2935182e-09	4.1240023e-07	1.1983447e-07	0.20885311	5.1148046e-09	5.2532823e-07
L1-L6_spot_44	0.0005740983	0.010347938	0.14312775	0.5276579	9.8362525e-06	0.047062688	2.7345463e-06	2.9825233e-07	0.033322066	1.7858774e-07	4.8657666e-06	4.178779e-09	2.0427117e-07	1.17772174e-07	4.0547746e-08	2.5720938e-08	0.19268858	7.0708768e-09	2.1447526e-07	1.7445467e-07	0.045200005	2.7637594e-08	1.3900262e-07
L1-L6_spot_45	7.5402646e-08	6.256581e-08	0.2495661	0.5398044	9.413838e-07	1.5412084e-07	5.0590285e-07	1.972014e-07	2.7468789e-06	1.0368262e-07	1.0411144e-06	8.6551095e-09	5.6377957e-07	9.4649025e-08	1.01841344e-07	1.5656771e-07	2.8196442e-07	2.4671834e-08	1.0643288e-07	7.830193e-08	0.21062203	1.2624304e-07	2.6640498e-07
L1-L6_spot_46	5.410376e-08	0.024716908	0.15024602	0.40391356	0.00012981382	6.512832e-07	1.1534063e-06	2.0197485e-06	6.218205e-06	3.5411168e-07	1.0867582e-06	6.072575e-09	0.0024892348	1.6938439e-07	2.2012443e-08	1.9364268e-08	7.6234987e-06	6.5815797e-09	2.2861261e-06	1.7866334e-07	0.41848236	2.168595e-08	2.5130944e-07
L1-L6_spot_47	3.6722973e-08	7.7257276e-08	0.2726825	0.48754096	7.369905e-07	4.926965e-07	2.1655588e-07	0.049183358	3.948829e-06	2.030433e-07	1.3346701e-07	6.070191e-09	1.695072e-07	1.06817375e-07	2.3024898e-08	0.0036896318	1.1554984e-07	2.5110543e-08	1.265428e-07	6.905358e-08	0.186897	2.9765259e-08	9.3919354e-08
L1-L6_spot_48	8.100844e-09	1.6286909e-07	1.2301753e-07	0.42890123	4.2214983e-06	0.07982951	1.2171101e-06	1.3381856e-06	0.07625816	1.9087581e-07	4.3185852e-07	1.83222e-09	1.2012697e-07	5.52403e-07	6.7737087e-09	4.054429e-08	0.011689027	2.5082109e-08	0.019944381	0.012155458	0.37121317	7.2800788e-09	5.311633e-07
L1-L6_spot_49	1.0513367e-08	6.490407e-08	1.4289477e-08	0.70776206	3.7415002e-06	5.2564472e-05	5.677263e-07	6.976755e-07	0.00015920422	0.007520226	6.403625e-07	3.1095055e-09	1.3247903e-07	0.004057516	1.4921627e-08	6.322208e-09	0.030112816	1.9376312e-09	1.954891e-07	1.2986936e-07	0.24755865	0.002770255	3.949382e-07
L1-L6_spot_50	4.837602e-09	9.4588366e-08	0.00012226295	0.5802486	0.14046286	2.417382e-05	1.06100215e-05	5.099235e-06	0.071270704	1.8838806e-07	3.2576352e-07	2.1983537e-09	3.0082356e-07	1.6336737e-07	1.1843409e-08	4.296452e-09	1.8060637e-06	3.910805e-09	0.025510997	2.3247792e-07	0.18234098	1.0659564e-08	6.0873725e-07
L1-L6_spot_51	0.0024578248	1.4799393e-07	0.15420711	0.29560128	3.0433552e-07	3.925558e-07	2.0841718e-07	3.7758232e-07	0.008967457	2.0089412e-07	1.7068383e-07	3.312407e-09	1.0125635e-07	2.055797e-07	2.354348e-08	6.39424e-08	0.028567892	9.330465e-09	1.3211809e-06	1.3925374e-07	0.51019406	5.985048e-08	5.9482556e-07
L1-L6_spot_52	6.885734e-09	5.947015e-08	8.847672e-09	0.8093836	8.348069e-05	3.790204e-06	3.4711093e-06	2.1348358e-06	0.045496862	0.003766111	3.805231e-07	1.9441146e-09	1.9914906e-07	1.4058223e-07	8.531116e-09	4.95482e-09	1.0304227e-06	1.7362616e-09	1.6228125e-07	9.965561e-08	0.14125851	6.22647e-09	9.5660205e-08
L1-L6_spot_53	7.811213e-09	1.07348406e-07	7.603832e-09	0.3833393	4.6558976e-06	4.486216e-07	0.023496296	5.998105e-07	9.845674e-06	2.734652e-07	0.0025693618	3.773865e-09	0.0148551725	1.9024802e-07	2.1367201e-08	6.667072e-09	0.009573662	2.5719653e-09	0.027101373	4.6924708e-07	0.51718044	9.139481e-09	0.021867804
L1-L6_spot_54	3.141572e-08	9.664368e-08	0.21994816	0.47167313	0.05439155	7.031697e-06	2.828112e-07	5.2965026e-07	3.0272508e-06	2.0640962e-07	9.660286e-08	3.6834713e-09	0.013402424	4.45888e-07	1.31709195e-08	2.03827e-07	3.0511472e-07	1.7862952e-08	1.2682897e-07	1.0610123e-07	0.2405718	8.667985e-08	1.6372027e-07
L1-L6_spot_55	0.0038767979	2.5707266e-07	1.093565e-08	0.40227693	0.04147954	1.8852814e-06	1.7484355e-06	2.6128598e-07	1.9180972e-05	1.3028205e-07	5.583936e-07	3.0160294e-09	3.0104448e-07	3.0586907e-07	2.7387676e-08	5.1952864e-09	0.08630447	1.5678909e-09	4.5421854e-07	1.2899713e-07	0.46603554	1.032259e-08	1.5556657e-06
L1-L6_spot_56	0.0020337894	7.090912e-08	0.028784106	0.3152669	8.163784e-07	0.02490367	3.0934575e-07	9.842585e-07	0.090677835	1.8866426e-07	1.6562049e-07	3.0808525e-09	5.0779977e-07	2.3354926e-07	2.1984855e-08	0.0035831453	4.685655e-05	7.1882815e-09	1.7426046e-07	9.9898614e-08	0.52939856	0.0053014103	1.3045043e-07
L1-L6_spot_57	1.3059124e-08	1.2308841e-07	7.6525515e-09	0.62488747	0.0021592514	2.4703559e-06	3.1862626e-07	5.667991e-07	0.007400491	1.9515225e-07	1.1756729e-06	2.827492e-09	0.0026122178	2.6211748e-07	1.0781012e-08	0.0016804747	2.2274555e-06	4.202052e-09	5.1505424e-07	2.2322912e-07	0.36125094	1.3278939e-08	9.599e-07
L1-L6_spot_58	4.1008112e-09	3.641624e-08	0.0012859463	0.59767044	0.016635	3.3976692e-06	8.934546e-06	2.7312732e-05	0.00018930508	2.5202624e-07	5.238315e-07	2.0340476e-09	5.1511313e-07	2.9177164e-07	6.5674475e-09	8.572968e-09	1.42985855e-05	1.4773152e-09	0.021108156	2.1569464e-07	0.3630544	6.3532224e-09	8.9220697e-07
L1-L6_spot_59	4.5864983e-08	0.0054543386	0.47988775	0.13961433	2.8662876e-07	2.4913393e-07	2.8771208e-06	2.8286345e-07	2.6879383e-07	8.859739e-08	3.9699316e-07	1.47564805e-08	5.8081923e-07	8.998245e-08	5.8506213e-08	0.016309503	0.03330995	7.8648846e-08	0.013951982	2.201413e-07	0.31146583	4.1301067e-07	3.6370412e-07
L1-L6_spot_60	0.0011605433	4.6674426e-08	0.39208615	3.4145014e-08	4.448964e-08	5.20483e-08	3.9996255e-08	3.410024e-08	3.932232e-08	3.0502825e-08	1.6087156e-07	4.4448503e-09	3.794788e-08	4.8329053e-08	3.708541e-08	1.685304e-07	0.02724981	5.556719e-08	6.0157447e-07	1.0503515e-07	0.57950145	2.606916e-07	2.2848755e-07
L1-L6_spot_61	1.8977e-08	1.2988971e-07	0.11454631	0.40709347	0.053179186	9.733346e-06	2.651807e-06	2.869259e-07	1.9402544e-06	1.7697758e-07	5.0716636e-07	2.2931606e-09	2.3070302e-07	1.2993463e-06	1.8138072e-08	1.8460092e-08	0.06492433	7.513619e-09	6.93471e-06	2.8596708e-07	0.36023208	7.699101e-08	2.6889697e-07
L1-L6_spot_62	1.0066219e-08	9.785333e-08	8.468196e-09	0.86560154	0.042842653	5.9730373e-06	0.006387055	1.3816962e-06	0.085160494	1.8201608e-07	7.456804e-08	2.326154e-09	1.15343e-07	1.5329874e-07	1.0273325e-08	1.7714836e-08	9.792195e-08	2.4374978e-09	1.2093324e-07	7.928561e-08	1.06940455e-07	8.271226e-09	1.0470318e-07
L1-L6_spot_63	1.8326926e-08	7.4381326e-08	0.12471794	0.7364195	0.07635961	2.3526682e-06	6.7927044e-07	7.497339e-07	1.8207274e-05	1.6171235e-07	3.2317575e-07	6.1712995e-09	2.797953e-07	4.2062936e-07	2.5222354e-08	2.1419192e-08	9.3698327e-07	2.6279546e-08	0.010436307	1.3270524e-07	0.052042127	4.1569272e-08	1.8999276e-07
L1-L6_spot_64	9.897529e-09	7.128765e-06	1.1033017e-08	0.7443292	1.3243069e-06	5.7611976e-07	3.664273e-06	3.442519e-07	0.00011069045	1.7796653e-07	3.479465e-07	3.164507e-09	3.7605187e-07	2.139761e-07	7.860086e-09	5.7628657e-09	5.89903e-07	2.3575635e-09	8.981413e-07	2.2427754e-07	0.25554365	1.2993649e-08	5.3154724e-07
L1-L6_spot_65	3.6415567e-08	0.014417976	0.27921912	7.3091506e-08	3.916754e-08	1.963915e-07	2.1705799e-07	1.7452228e-07	1.4471001e-07	1.10626466e-07	2.9216696e-07	6.8369865e-09	1.7320049e-07	0.016372334	7.171286e-08	8.810265e-08	1.8534862e-05	1.27314514e-08	5.348894e-07	2.609803e-07	0.6899695	5.5973427e-08	2.1080889e-07
L1-L6_spot_66	1.2345614e-08	1.01560275e-07	0.009909387	0.21889046	5.123485e-06	4.2353525e-07	6.6277255e-07	5.5751127e-07	1.6054182e-06	9.951467e-08	7.608274e-07	4.697892e-09	0.026315032	0.0029406012	1.6908134e-08	5.615743e-08	0.0118869785	6.642233e-09	7.16277e-07	2.3781111e-07	0.73004687	2.3865054e-08	2.7663813e-07
L1-L6_spot_67	1.16165735e-08	0.037587896	5.274106e-09	0.20538409	1.9650898e-07	2.8474264e-07	2.6828654e-06	2.4281243e-07	5.6366553e-06	2.0905843e-07	9.34586e-07	3.9100616e-09	5.782686e-07	1.3318966e-07	7.595053e-09	5.325264e-09	0.11016797	2.51782e-09	0.020464359	4.2637708e-07	0.62638265	8.750875e-09	1.6513393e-06
L1-L6_spot_68	2.4891717e-08	1.1899688e-07	1.2493503e-08	0.21364744	0.048845515	5.072463e-07	0.009525462	3.0300595e-07	4.542071e-07	1.9269083e-07	1.0790818e-06	3.0938416e-09	0.0033687935	4.3572012e-07	1.24968755e-08	1.1217683e-08	4.4120084e-06	3.730455e-09	2.1041187e-06	1.0890762e-06	0.7219985	8.705502e-08	0.0026033048
L1-L6_spot_69	9.244014e-09	2.57253e-08	5.293647e-09	0.25908783	1.3198701e-07	1.69258e-07	0.044842776	2.0145195e-07	2.816663e-06	1.1850589e-07	4.2871253e-07	2.170788e-09	3.0026138e-07	1.6334215e-07	9.324259e-09	5.0187445e-09	0.06933403	2.8059979e-09	4.4385447e-07	0.01775995	0.6089695	4.722374e-09	1.0542086e-06
L1-L6_spot_70	1.26465505e-08	3.319953e-07	9.378279e-09	0.164267	0.0011417653	2.203699e-06	0.044348978	4.2685818e-07	7.118742e-07	1.5511878e-07	6.0786664e-07	4.4832955e-09	1.1839114e-07	1.2910513e-07	1.5659129e-08	1.3283978e-08	2.9811595e-06	4.5471578e-09	3.4795087e-06	2.912287e-07	0.7902304	1.09787885e-08	3.6373348e-07
