	Astro	CR	Endo	L2/3 IT	L4	L5 IT	L5 PT	L6 CT	L6 IT	L6b	Lamp5	Macrophage	Meis2	NP	Oligo	Peri	Pvalb	SMC	Serpinf1	Sncg	Sst	VLMC	Vip
L2/3_spot_11	0.0006817688	2.366806e-08	6.2050507e-09	0.52055055	3.5003193e-06	1.3601937e-06	3.1314044e-06	8.8337964e-07	4.4900986e-05	2.1756024e-07	2.44167e-07	2.4068683e-09	0.01138138	3.895364e-07	9.359242e-09	0.00057972455	0.20960121	3.5789556e-09	0.06450264	1.2152078e-06	6.229218e-07	4.2852792e-09	0.1926462
L2/3_spot_12	4.8406927e-09	1.2374754e-07	5.40385e-09	0.5751887	1.3225825e-05	1.2058028e-06	5.6249706e-07	6.7417017e-07	0.0033092427	2.4942298e-07	0.10948076	2.283533e-09	8.659912e-07	1.3219862e-07	0.0005880254	7.830615e-09	0.011983469	3.218538e-09	0.19637886	1.1979868e-06	2.5808197e-07	3.930069e-09	0.103052504
L2/3_spot_13	0.003729233	3.4813397e-08	4.1628874e-09	0.26432005	6.022989e-07	2.3807485e-07	3.4092255e-07	1.6909473e-07	2.9968268e-07	0.001747491	1.0805888e-05	2.9583638e-09	4.7227195e-07	9.53696e-08	1.078928e-08	5.9631398e-09	1.7052894e-06	3.071633e-09	0.00026398868	0.27046657	5.6306254e-07	2.9194316e-09	0.45945728
L2/3_spot_14	0.117612034	3.694356e-08	1.0560951e-08	0.30216765	2.7431113e-07	3.1550888e-07	4.0702093e-07	2.3554982e-07	4.0374542e-07	8.099864e-08	8.5043996e-07	3.7516887e-09	5.6799007e-07	2.6910647e-07	4.0212175e-08	1.1221186e-08	9.464468e-07	1.2519999e-08	0.0074554877	0.23330258	2.5645903e-07	1.328155e-08	0.33945763
L2/3_spot_15	0.08810448	7.4784545e-08	7.539657e-09	0.20604199	2.4349197e-07	1.9699476e-07	2.6979947e-07	1.9474881e-07	2.2842418e-07	5.3434036e-07	0.061921664	2.809017e-09	2.3470731e-07	1.14761306e-07	1.8638692e-08	0.0009027233	0.3489931	4.4989696e-09	0.0863985	6.0087395e-06	1.5951045e-05	1.6354774e-08	0.20761351
L2/3_spot_16	8.490049e-09	3.3218605e-08	1.0211997e-08	0.33022013	1.2942935e-06	2.6202918e-07	1.3749342e-06	1.2318925e-07	2.5468697e-07	9.0173906e-08	5.219945e-07	1.9645192e-09	9.7688414e-08	1.19182545e-07	1.1877876e-08	6.7804815e-09	2.8006338e-07	2.0529871e-09	0.00019512791	7.5421844e-06	1.6175683e-07	3.829249e-09	0.6695726
L2/3_spot_17	1.111598e-08	6.2043895e-08	0.0006055159	1.4119172e-07	1.330771e-07	1.228911e-07	1.7267368e-07	1.3518807e-07	1.0469189e-07	1.5227613e-07	0.087668344	3.4282595e-09	1.3108732e-07	5.5344703e-08	1.9238321e-08	1.0771399e-08	6.4611804e-06	3.713715e-09	0.11306463	0.5357297	7.7752e-07	8.058272e-09	0.2629233
L2/3_spot_18	8.820728e-09	4.1386755e-08	5.3867266e-09	0.07799836	0.04521127	4.2440615e-07	1.7700934e-07	2.0637523e-07	3.1980328e-06	9.292646e-08	5.012332e-06	0.00043745112	8.553705e-08	1.3749107e-07	8.787353e-09	6.8985435e-09	0.30420163	2.1099826e-09	0.08076944	0.36036283	3.5081755e-06	9.555883e-05	0.13091058
L2/3_spot_19	5.579489e-09	2.886525e-08	1.4693923e-07	0.5527219	3.321559e-07	1.5049405e-07	2.4328594e-07	1.6889442e-07	1.0037054e-06	7.69618e-08	8.7782206e-07	0.00069769775	6.914913e-08	8.473449e-08	9.0597965e-09	2.977321e-08	0.1508578	5.0197424e-09	0.14201184	0.15370637	2.897297e-07	2.880068e-09	7.7129204e-07
L2/3_spot_20	0.24824305	7.8455294e-08	1.076961e-08	0.28210795	0.055833813	2.841227e-07	2.4420555e-07	2.452544e-07	2.872777e-07	1.9675706e-07	0.18363628	1.7932743e-09	0.0025965776	1.5558207e-07	2.782158e-08	7.2470914e-09	1.6764044e-07	2.9148126e-09	6.7870355e-06	0.22757278	1.2951898e-07	1.8907723e-08	1.0166345e-06
L2/3_spot_21	3.5645382e-09	2.9733513e-08	2.458112e-09	0.5927965	3.1133655e-07	1.4955619e-07	2.5013296e-07	1.9329187e-07	7.107751e-07	4.740418e-07	0.33313808	2.5080713e-09	0.01121839	0.0028182084	1.7053633e-08	3.8138004e-09	2.636563e-07	2.1477136e-09	0.060022388	1.7181995e-07	2.538062e-07	2.810729e-09	3.49907e-06
L2/3_spot_22	1.7602751e-08	2.1503535e-08	6.1033494e-09	3.8451986e-08	4.6373124e-08	3.7530636e-08	4.7452996e-08	3.656777e-08	3.723083e-08	5.884017e-08	5.463068e-05	1.1962393e-09	4.585631e-07	3.885448e-08	1.4684544e-08	8.2661336e-09	4.7713293e-06	2.2373576e-09	0.19904785	0.3393303	2.23362e-06	2.2090216e-09	0.46155936
L2/3_spot_23	0.1750066	2.2340892e-08	6.2803123e-09	0.24798141	0.03206677	1.7389551e-07	2.9799442e-06	1.6234392e-07	2.6575563e-07	9.015252e-08	1.5610048e-07	4.50012e-09	1.3176121e-07	1.882893e-07	3.6193786e-08	1.3825063e-08	0.37803903	2.5933147e-09	0.15711612	3.2950456e-06	3.4264954e-07	8.883827e-08	0.009782183
L2/3_spot_24	0.00065803685	3.263183e-08	3.7509977e-09	4.5658222e-08	5.119979e-08	4.943759e-08	5.6187485e-08	3.187638e-08	4.9297668e-08	4.3270873e-07	0.005679902	2.9397424e-09	1.4141654e-07	4.4134918e-08	1.278136e-08	3.5887593e-09	2.6858572e-06	1.9548054e-09	0.105524264	0.4601712	3.450318e-06	3.3363055e-09	0.4279596
L2/3_spot_25	0.08597447	7.646517e-08	2.5751332e-08	0.6378724	1.895389e-05	8.652832e-07	1.926949e-06	1.3881458e-06	0.049931355	2.1623131e-07	3.279081e-07	0.0015546264	0.01990726	2.0936378e-07	2.464983e-08	1.1649447e-08	8.391748e-07	3.0197396e-09	3.0951105e-06	1.9418677e-07	7.8825394e-07	1.467908e-08	0.20473088
L2/3_spot_26	0.12967876	6.37785e-08	8.989269e-09	0.045097765	1.496019e-07	2.0194886e-07	0.011669566	9.789339e-07	3.824312e-07	9.576949e-07	0.057283856	0.0002183466	1.8179138e-07	2.1905231e-07	2.2096783e-08	0.00013371476	0.090251446	0.00031726356	0.076686464	0.14182305	2.5640472e-06	1.1418736e-08	0.44683403
L2/3_spot_27	0.18289296	1.7813795e-08	1.2880305e-08	0.62234306	3.5715036e-07	5.7212185e-07	7.400492e-07	9.606764e-07	2.069014e-06	1.0417941e-07	6.486438e-08	2.5391935e-09	4.018711e-08	0.0016218402	2.4182821e-08	1.1950921e-08	0.19313668	2.1551994e-08	1.5143746e-07	7.3356176e-08	1.1753971e-07	5.414841e-08	5.8695914e-08
L2/3_spot_28	0.08419208	3.1295748e-08	9.5473505e-09	0.63794434	2.0207947e-06	7.9295444e-07	2.9342002e-07	1.6894694e-06	5.6665726e-06	9.5771185e-08	1.8670366e-07	2.930413e-09	1.227531e-07	1.5361518e-07	1.404846e-08	1.0481872e-08	0.19870515	2.583051e-09	0.07914683	8.6229036e-08	2.805904e-07	2.1590944e-08	2.5225438e-07
L2/3_spot_29	1.885048e-08	4.9442512e-08	5.938642e-09	0.39355978	2.198886e-07	2.320848e-07	8.331502e-07	2.873979e-07	2.7354068e-07	0.022651225	5.765571e-07	2.5198927e-09	9.118749e-08	1.17297176e-07	1.37899585e-08	1.3138896e-08	7.670056e-07	0.00021977992	0.043351725	0.50290656	3.336951e-07	4.138774e-09	0.03730707
L2/3_spot_30	0.0021626877	2.792986e-08	5.103801e-09	0.06996127	0.021664217	1.7391676e-07	0.01963607	1.2394611e-07	2.035889e-07	1.4805556e-07	2.6247392e-06	2.557316e-09	7.909171e-08	3.9881095e-07	1.8893356e-08	0.0015220623	0.47237805	5.7027223e-09	0.17915417	0.11194179	1.0972266e-06	3.7769747e-09	0.12157483
L2/3_spot_31	2.5209916e-09	3.3861205e-08	2.6981448e-09	0.1680437	0.044601846	7.270483e-07	1.2425488e-07	5.5097695e-07	0.048739232	1.1236127e-07	3.8945487e-07	2.7906513e-09	6.204267e-08	1.2917944e-07	1.0080414e-08	3.1379603e-09	1.8769836e-07	1.3069397e-09	3.210199e-06	0.22021255	1.4689574e-07	2.1533448e-09	0.51839703
L2/3_spot_32	5.5301372e-09	3.7299102e-08	1.6560499e-08	0.39599717	5.860224e-07	6.990148e-07	6.900109e-07	2.777895e-07	5.94851e-07	0.018856214	0.04950005	2.3396551e-09	1.3050914e-07	1.4897613e-07	1.8263426e-08	0.00039111357	0.025747932	3.6101033e-09	0.13911378	0.010778134	4.7454384e-07	2.9503355e-09	0.35961187
L2/3_spot_33	4.57353e-09	3.0577027e-08	7.402253e-09	0.09130085	2.1737749e-06	2.5180327e-07	4.101219e-07	2.519681e-07	0.00010461374	9.506277e-08	5.868758e-06	1.6786537e-09	0.024332147	0.011996226	1.3730613e-08	2.3851396e-08	0.0008511711	1.1841184e-08	0.14113723	0.3873997	3.720957e-06	5.762876e-09	0.34286523
L2/3_spot_34	6.7377823e-09	4.0375078e-08	4.317169e-09	0.37176523	2.7131495e-07	1.3689669e-07	3.3149723e-07	1.3017232e-07	1.8164818e-07	8.460078e-08	1.4495275e-06	2.403591e-09	1.7115549e-07	6.873269e-08	0.0021298318	4.480651e-09	1.446019e-07	3.4393097e-09	0.00044859026	0.5107414	1.2123785e-07	3.9412216e-09	0.11491184
L2/3_spot_35	0.0983629	1.810084e-07	1.4333648e-08	0.17569101	0.078428835	6.3434464e-07	2.6838865e-07	1.8255245e-07	3.7315053e-07	1.7166147e-07	0.22363155	1.0442357e-08	0.01969023	1.9398063e-07	5.9273695e-08	0.0011942853	0.084159546	3.8550634e-09	0.11895067	0.12251843	4.824218e-07	1.722754e-08	0.07737003
L2/3_spot_36	3.4253336e-09	2.3934637e-08	3.5434948e-09	0.24063961	0.03762244	2.105619e-07	1.8525702e-07	2.0448081e-07	7.7425744e-07	3.1533938e-07	0.017378796	1.720085e-09	3.584243e-07	1.2242769e-07	8.601949e-09	3.774726e-09	0.017943729	1.9015272e-09	0.09538303	0.121506214	1.4413254e-06	2.2732312e-09	0.46952257
L2/3_spot_37	0.16586335	3.3271682e-08	1.1192156e-08	0.35085553	0.052852783	3.1844422e-07	0.019345872	2.2252365e-07	2.5324275e-07	2.6211924e-07	0.02288365	2.8755847e-09	1.0383791e-07	2.4061129e-07	2.2610312e-08	1.8532226e-08	1.4410172e-07	4.8284483e-09	0.10229026	0.28590128	1.3568632e-07	2.2342931e-08	5.502694e-06
L2/3_spot_38	0.086754955	8.644713e-08	9.71819e-09	0.16810699	8.9962384e-07	1.0470901e-06	1.2875898e-06	2.7096556e-07	6.124087e-07	3.3112758e-07	0.09227493	2.8068823e-09	0.015251847	2.2362443e-07	1.915266e-08	2.8729437e-08	0.43145183	5.13219e-09	0.089324676	1.557004e-06	1.9689794e-05	1.1781972e-08	0.116808616
L2/3_spot_39	0.09588894	3.3595487e-08	7.545153e-09	0.11010183	3.825502e-07	4.8376575e-07	0.007827625	2.0690989e-07	2.7054315e-07	0.024308844	1.5062821e-05	3.0348237e-09	1.8792456e-07	1.5738075e-07	1.3167507e-08	7.0128765e-09	2.8340395e-07	2.6184854e-09	0.018640446	0.25908908	1.4898322e-06	1.4995315e-08	0.4841246
L2/3_spot_40	1.7646586e-08	5.980837e-08	5.267237e-09	0.5579527	1.5410785e-06	2.4582187e-07	2.9232737e-07	2.2862173e-07	1.4727286e-06	3.037874e-07	0.28172746	2.0591036e-09	0.0018368517	2.0739054e-07	2.3632661e-07	9.265202e-09	2.1158777e-07	5.8804788e-09	2.8883176e-06	0.1584726	2.8401598e-07	4.02961e-09	2.3835219e-06
L2/3_spot_41	0.16263036	4.857309e-08	1.0526216e-07	0.35076052	0.06977508	4.7544407e-07	1.5243766e-07	2.808402e-07	2.233703e-06	1.9360368e-07	0.1677399	2.5754263e-09	7.849535e-08	6.692941e-08	2.1160613e-08	1.1321187e-08	2.4963143e-07	4.88886e-09	6.9114876e-06	0.24906604	1.817209e-07	1.6892926e-08	1.710865e-05
L2/3_spot_42	1.0967848e-08	3.8394536e-08	3.3497034e-09	0.49612385	3.8106822e-07	3.0108524e-07	2.0466343e-06	2.002673e-07	3.0428814e-07	1.01141154e-07	4.294761e-06	5.713244e-09	2.2829624e-07	1.5115457e-07	3.6713527e-07	1.4810482e-08	0.50212663	3.51752e-09	0.0017259003	1.0295799e-07	1.4617411e-05	4.4151696e-09	4.618948e-07
L2/3_spot_43	3.903874e-09	3.275423e-08	3.4566823e-09	0.3257364	3.0041952e-07	3.2030854e-07	4.2906227e-06	2.450052e-07	3.3999703e-07	0.019156436	1.7431474e-06	3.1733431e-09	4.7257504e-07	3.5765623e-07	1.8727457e-08	5.0810267e-09	0.077222	2.1230284e-09	0.124118805	3.7144055e-06	2.9564163e-07	2.7512175e-09	0.45375413
L2/3_spot_44	0.06975233	4.745919e-08	7.472954e-09	0.51919645	0.03880299	4.839449e-07	0.0144065805	2.6911883e-07	3.2938578e-07	8.635934e-08	1.4211675e-07	3.8177337e-09	5.052707e-08	5.24295e-07	2.375959e-08	4.7768324e-08	2.0755874e-07	5.829075e-09	2.0262026e-07	0.3578364	1.9990061e-06	1.00572795e-08	8.1720543e-07
L2/3_spot_45	5.130544e-07	6.240057e-08	6.397152e-09	0.32471967	2.423049e-07	1.9340429e-07	2.5490394e-07	2.4918862e-07	5.232445e-07	0.029771287	0.27082747	1.6911603e-09	0.0054511046	7.865677e-08	0.001517262	9.887292e-08	0.13063034	1.6386842e-08	0.11706328	0.10006622	5.68631e-07	3.0381428e-09	0.01995069
L2/3_spot_46	5.224209e-09	4.051189e-08	5.6611267e-08	0.46531355	0.007355209	5.110601e-07	1.1556442e-06	5.5941933e-07	1.520761e-06	1.3269712e-07	4.1039007e-07	2.4316813e-09	7.759073e-08	1.5623478e-07	1.1642205e-08	0.00104179	1.5556601e-07	4.944758e-09	2.113792e-06	0.5262325	2.7086716e-07	3.1288891e-09	4.9891885e-05
L2/3_spot_47	6.694932e-09	2.9274231e-08	3.1704206e-09	0.51863986	3.670965e-07	2.8000892e-07	4.8989284e-07	3.0617682e-07	4.9239065e-07	0.014023816	0.0526591	2.8300622e-09	1.09562194e-07	9.9515304e-08	1.8770079e-08	3.43951e-09	3.5426845e-07	1.9586994e-09	0.032277506	1.0288438e-06	2.257674e-07	2.0606765e-09	0.38239592
L2/3_spot_48	0.058499806	3.6208974e-08	9.51173e-09	0.22706702	2.0064935e-07	2.7291912e-07	2.8250696e-07	1.8967417e-07	2.3386092e-07	2.0453511e-07	2.041e-06	1.515761e-08	1.9494688e-07	8.8635225e-08	1.5498694e-08	4.1310777e-08	6.176045e-07	4.2194546e-09	0.21087568	0.24841312	1.5135873e-07	9.82136e-09	0.25513983
L2/3_spot_49	0.0776866	2.1033244e-08	4.6634967e-09	0.46601266	0.034498695	4.2819207e-07	8.8244076e-07	1.9138785e-07	3.7857623e-07	7.0360784e-08	2.185022e-07	0.00083280145	7.427392e-07	4.2390053e-07	1.8073186e-08	6.411842e-09	0.059355672	2.2526057e-09	2.9127677e-06	0.22451289	0.024985788	9.922766e-09	0.11210864
L2/3_spot_50	0.12118804	3.5476308e-08	7.937336e-09	0.21221526	0.042136006	1.5998669e-06	1.3483961e-05	6.09121e-07	8.573917e-07	9.368875e-08	1.4255837e-06	3.5091483e-09	8.4515634e-08	2.3327162e-07	2.1650147e-08	7.2232247e-09	0.6175821	1.9570638e-09	0.0059305644	3.530233e-07	0.0009290571	1.47036525e-08	2.0888928e-07
L2/3_spot_51	5.140528e-09	3.6129478e-08	3.8715804e-09	0.4586503	0.029050082	5.4590555e-07	0.07024692	2.7248376e-07	3.0272193e-07	0.0043241396	3.4447436e-07	1.705179e-09	3.3717134e-07	1.0014979e-07	1.6081964e-08	1.8326006e-08	4.8974823e-07	2.6490234e-09	0.025319219	2.0442603e-07	1.8264359e-07	4.1439336e-09	0.41240644
L2/3_spot_52	6.3900374e-09	2.2306818e-08	2.8308618e-09	0.15243223	0.013438504	6.377248e-07	2.3552845e-07	2.4630108e-07	0.0001109919	7.975694e-08	7.3915464e-07	2.2646403e-09	4.0502434e-07	1.4016562e-07	1.170026e-08	4.783043e-09	0.57140076	1.454307e-09	0.026732463	1.9229567e-07	3.218626e-05	4.1577564e-09	0.23585016
L2/3_spot_53	0.063457675	3.4938083e-08	4.922289e-09	0.12985963	3.8791708e-07	7.528535e-07	1.9124548e-07	3.0423132e-07	2.884277e-07	9.304824e-08	8.500255e-06	0.00020689463	0.007887989	2.6879313e-06	1.1926611e-08	1.0708222e-08	4.4020973e-07	2.5392184e-09	0.09316836	0.47940785	3.2492366e-07	5.226863e-09	0.22599757
L2/3_spot_54	5.9246106e-09	0.24329723	3.3766925e-09	6.960109e-08	5.0988298e-08	5.2306422e-08	6.4503666e-07	4.6023466e-08	5.0691913e-08	7.653996e-08	0.29179227	5.978189e-09	5.1802937e-07	8.6600586e-08	1.755135e-08	4.9557296e-09	3.056105e-06	1.5988458e-09	0.20386638	0.00016537523	2.8753934e-06	3.6372672e-09	0.26087114
L2/3_spot_55	1.01033635e-08	3.1081775e-08	5.1144924e-09	0.1510474	1.2921441e-07	2.4149372e-07	2.2529654e-05	1.153696e-07	1.4396932e-07	8.1885936e-08	3.2314009e-07	1.58449e-09	9.961843e-08	6.763931e-08	1.0269315e-07	6.04756e-09	0.3909359	3.066082e-09	0.035382546	0.26172557	1.248666e-06	3.4274725e-09	0.1608835
L2/3_spot_56	5.6853677e-09	0.04801037	2.7540679e-09	0.42404997	8.196395e-06	1.8752072e-06	1.9772128e-06	7.09328e-07	0.011833397	1.0265588e-07	2.5587227e-07	4.2699666e-09	1.7287134e-07	1.0941531e-07	5.294731e-08	1.2106052e-08	0.21885984	2.5902984e-09	0.08648701	1.4594112e-05	7.998587e-07	3.5680818e-09	0.21073055
L2/3_spot_57	6.3059518e-09	4.9778272e-08	5.452228e-09	0.54073286	4.4724538e-07	0.006902728	6.690885e-07	5.2909695e-07	6.381629e-06	2.6125159e-07	1.9607886e-07	2.7690594e-09	8.4728015e-08	1.0926525e-07	1.8100284e-08	7.942981e-09	0.12697433	1.2022232e-09	0.010493844	0.20481624	3.77201e-07	2.9808132e-09	0.11007083
L2/3_spot_58	0.32087278	2.8365001e-08	3.65388e-08	0.4438009	6.865928e-07	1.6339223e-07	5.644932e-07	1.5496218e-07	1.6976956e-06	7.981476e-08	2.676726e-07	4.1205976e-09	0.0027511623	1.02167306e-07	2.3641281e-08	2.5808097e-08	0.19939266	6.1016423e-09	0.033177264	2.1391443e-07	6.736917e-07	5.3367266e-08	4.195894e-07
L2/3_spot_59	0.14252205	5.1740077e-08	1.6773983e-08	9.110665e-08	4.9378976e-08	6.1101616e-08	7.8325826e-08	5.6433414e-08	5.3816244e-08	1.2140299e-07	0.19152059	3.3418208e-09	7.416125e-08	1.9544602e-07	2.287936e-08	1.2708017e-08	0.2778066	3.2808893e-09	0.32012847	0.0009777757	7.080006e-07	1.6382073e-08	0.06704286
L2/3_spot_60	1.11206075e-08	2.422182e-07	1.6925497e-08	0.5740141	0.000371143	8.345831e-07	4.2421024e-07	6.1652594e-07	5.330681e-06	4.3640554e-07	0.26393408	3.1389529e-09	1.3693965e-07	1.7341084e-07	2.0259828e-08	1.5109386e-08	1.7459996e-07	3.2853056e-09	0.07410427	3.225483e-07	2.8012803e-07	5.9780305e-09	0.08756743
L2/3_spot_61	7.066937e-09	4.519642e-08	0.00114954	0.16361028	2.8703218e-07	3.9765105e-06	2.793338e-07	1.3876976e-06	7.3879556e-07	0.0019883486	0.0667985	3.1606633e-09	1.6502432e-07	1.2044106e-07	1.8535827e-08	7.341741e-09	0.036768276	2.31937e-09	0.07467868	0.2941834	1.0423089e-06	5.4249707e-09	0.36081484
L2/3_spot_62	0.121589124	3.287284e-08	7.318643e-09	0.41360167	4.112096e-07	1.9338567e-07	6.2529193e-07	3.843859e-07	9.4143655e-07	5.0794125e-07	0.118787125	2.7794957e-09	2.0328817e-07	9.440923e-08	2.376733e-08	8.173354e-09	3.6761918e-07	2.6168812e-09	0.065037474	0.1419401	3.3456539e-07	1.0849566e-08	0.13904041
L2/3_spot_63	0.039665002	4.173736e-08	8.184355e-09	0.13410486	0.014758635	4.867217e-07	4.35379e-07	2.2822894e-07	4.061073e-07	0.0030347575	7.1365325e-06	3.2319851e-09	8.5176424e-08	8.406311e-08	1.6894905e-08	9.27829e-09	2.2953816e-07	2.5471705e-09	0.22755085	0.42665094	2.3403378e-07	8.857739e-09	0.15422554
L2/3_spot_64	1.004528e-08	0.0026485433	4.3085833e-09	0.11613513	4.8987243e-07	2.4270773e-07	1.7664864e-07	1.2813042e-07	3.2232654e-07	2.2894196e-07	0.11961965	1.7965751e-09	7.3953584e-07	1.3218805e-07	0.0030272577	4.7482813e-09	0.034405753	4.6335837e-09	0.04889105	0.5008733	3.0959234e-06	2.968001e-09	0.17439374
L2/3_spot_65	0.030551627	3.3350204e-08	7.3727615e-09	0.14592434	5.855018e-07	2.8077545e-07	3.4700682e-07	1.4151088e-07	1.942493e-07	2.0507495e-07	0.034644436	1.6773875e-09	1.5774854e-07	0.011102512	2.0226501e-08	1.6653686e-08	4.14442e-07	2.6723226e-09	0.2317979	0.17977226	3.0737814e-07	5.4716667e-09	0.36620417
L2/3_spot_66	8.6141565e-09	9.0431634e-08	8.422414e-09	0.56506175	0.0018282654	1.3751553e-06	4.1518015e-07	1.0780319e-06	6.270863e-05	9.061569e-07	0.10007704	1.856263e-09	1.2630788e-07	1.7611698e-07	0.0006026887	6.700158e-09	4.0148984e-07	3.8650327e-09	5.3622675e-06	0.32324684	2.973574e-07	3.551384e-09	0.009110534
L2/3_spot_67	0.094613045	1.8745565e-08	4.3970694e-09	0.34806722	2.982665e-06	1.987916e-07	3.686832e-06	2.7223973e-07	1.6615104e-07	5.728612e-08	1.7121012e-07	1.8224595e-09	1.0104692e-07	9.804754e-07	1.3428672e-08	7.6613995e-09	1.3152092e-07	2.2997106e-09	0.16332568	6.4726387e-06	8.496097e-08	0.00049770024	0.39348093
L2/3_spot_68	4.967191e-09	2.6050066e-07	4.166352e-09	0.18552738	1.1143349e-07	4.8055057e-07	1.6167813e-07	1.2836442e-07	2.9021533e-07	8.7450275e-08	0.20808749	3.712528e-09	1.4181025e-07	0.0067909756	8.879724e-09	4.275148e-09	8.440453e-07	1.823627e-09	0.17034945	0.19251771	2.3537856e-07	2.7128124e-09	0.23672421
L2/3_spot_69	0.21711615	1.9362632e-08	7.965911e-09	2.8091549e-08	3.0008195e-08	3.0586573e-08	3.335898e-08	3.0134377e-08	2.731366e-08	3.3313835e-08	6.01437e-07	6.493235e-09	7.928437e-08	3.614719e-08	2.0655214e-08	1.1332792e-08	1.17933396e-07	5.7812866e-09	0.0033649227	0.395164	9.6731604e-08	1.288266e-07	0.38435358
L2/3_spot_70	0.11013903	5.5472643e-08	1.2078405e-08	0.3185492	3.9038449e-07	5.090033e-07	4.906136e-07	3.0832504e-07	2.6464527e-06	1.5879947e-07	0.16087185	2.3511577e-09	0.01175277	1.0348578e-07	1.4789002e-08	0.000109486515	0.06818775	3.6108796e-09	0.045042902	0.28461817	2.0722054e-07	0.000718448	5.4474185e-06
L2/3_spot_71	0.063361615	2.5280875e-07	0.00023320805	0.5531838	0.02341818	4.536305e-07	3.9451993e-06	3.0688096e-07	3.0121435e-06	1.10446585e-07	3.3819404e-07	1.2729461e-08	2.4710528e-07	1.2246457e-07	0.005911909	3.7342204e-07	3.2943083e-07	2.6565894e-09	0.0865474	0.2672163	1.93616e-07	9.382129e-09	0.00011796826
