	Astro	CR	Endo	L2/3 IT	L4	L5 IT	L5 PT	L6 CT	L6 IT	L6b	Lamp5	Macrophage	Meis2	NP	Oligo	Peri	Pvalb	SMC	Serpinf1	Sncg	Sst	VLMC	Vip
L1-L6_spot_11	3.0864975e-08	0.02856203	0.00091498956	0.075290345	4.219556e-06	8.146411e-07	0.22970505	0.16144578	0.06973533	2.0116018e-07	1.0218376e-07	5.0268474e-09	0.092490114	0.012659589	2.3499911e-08	0.024040906	1.04610066e-07	0.28216484	4.1409893e-07	2.1545557e-07	8.419906e-08	0.022984695	1.09264e-07
L1-L6_spot_12	1.5646904e-07	5.9589997e-08	1.6975697e-07	4.7566525e-07	1.8902641e-07	0.057041366	2.7821147e-07	0.27745408	0.027409367	4.609417e-07	5.6284286e-08	0.00044539082	0.1106927	0.003095746	0.1179739	0.0072391	8.668893e-08	0.20565471	6.5013054e-08	4.4112937e-08	1.3604219e-07	0.19299148	7.7696576e-08
L1-L6_spot_13	1.429505e-08	1.1827987e-07	2.9084555e-08	0.2651775	7.7854077e-07	1.6981374e-05	0.19154021	0.25318253	0.045184806	0.007974805	4.1946333e-08	3.119575e-09	6.2603226e-06	0.018576708	1.0851048e-08	1.2959734e-06	0.009698714	0.20863819	7.997725e-08	5.6739715e-08	7.8657916e-07	1.674957e-08	8.373614e-08
L1-L6_spot_14	2.6086054e-06	6.2238065e-08	0.0032120093	1.4596522e-07	1.0399353e-07	2.3874506e-07	3.7314794e-07	0.48753002	8.64755e-06	9.961439e-07	2.40822e-08	1.3085295e-08	8.424182e-08	2.466932e-07	0.16526523	0.0017981	8.6343135e-08	0.26954392	3.1136988e-08	2.3399663e-08	3.0935215e-08	0.072636984	3.321251e-08
L1-L6_spot_15	0.018331267	0.0029303886	2.0785324e-06	5.725374e-07	0.006883121	1.9159195e-06	0.11316029	3.5017558e-07	1.6760161e-07	6.594153e-08	7.834426e-08	1.4082011e-08	0.19812413	2.399701e-07	1.12182825e-07	0.026804589	1.0562686e-07	0.4942129	0.0036990119	8.996392e-08	8.850297e-08	0.13584828	1.5898145e-07
L1-L6_spot_16	0.094685055	0.012088433	0.0036121262	0.041513115	2.4688862e-07	0.07568885	0.06353777	0.048747815	0.11894425	0.06796944	0.0058421637	8.735505e-09	0.099188626	4.743834e-07	4.046147e-08	1.2224236e-06	1.5200527e-07	0.29362074	2.4258125e-07	1.1848901e-07	9.413213e-08	0.074558824	2.6530478e-07
L1-L6_spot_17	2.3592168e-08	1.1892214e-07	2.8579547e-07	1.0510383e-05	1.7780119e-06	0.0646675	0.00034870356	0.55789495	0.04843842	7.3841344e-05	5.149195e-08	2.1865562e-08	0.0046259034	3.8654925e-06	1.8078254e-08	0.0034236335	9.0650246e-08	0.3205099	7.630322e-08	7.780259e-08	8.922793e-08	7.103612e-08	5.2157027e-08
L1-L6_spot_18	0.008665669	0.015204972	0.00055824226	0.19410168	0.029627113	2.2837568e-05	0.17813754	0.0058794324	0.115108244	3.2978992e-06	7.471172e-08	1.336085e-08	0.0016162484	4.8777105e-07	0.00064239313	1.322391e-06	7.1222146e-08	2.6202109e-08	6.4284706e-08	5.3294666e-08	1.0325163e-07	0.45043004	5.976371e-08
L1-L6_spot_19	2.1831039e-07	0.0019723123	1.4207309e-06	8.451916e-09	5.8599303e-09	8.345596e-09	8.023043e-09	7.0903723e-09	9.296548e-09	7.896835e-09	1.6787705e-08	2.4241595e-08	3.6846384e-08	1.1456593e-08	8.551079e-08	0.0001241432	2.4237663e-08	0.502923	4.1509857e-08	3.965446e-08	1.5021104e-08	0.49497858	1.5634631e-08
L1-L6_spot_20	0.09731114	4.9528268e-08	2.3070456e-07	0.11879664	9.631463e-08	2.751067e-07	0.30212086	0.01904526	1.2063869e-06	3.2486892e-07	6.790722e-08	8.627039e-09	1.9243758e-07	3.3852797e-07	1.0399617e-07	0.017730407	1.2541688e-07	0.38378936	1.0000607e-07	4.423092e-08	7.267848e-08	0.061203048	9.239369e-08
L1-L6_spot_21	1.7208578e-08	9.083367e-05	2.2875095e-07	8.8374526e-07	1.4786244e-07	2.9334961e-07	0.48072436	8.629823e-08	7.9648565e-08	9.275136e-08	1.14635704e-07	7.080617e-09	0.0021262204	0.00726878	3.168443e-08	0.00023849025	2.9324895e-07	0.50954807	7.9871285e-08	1.5132844e-07	1.8419342e-07	1.02282215e-07	5.017912e-07
L1-L6_spot_22	0.22361489	1.1095334e-07	9.593615e-09	4.1050316e-07	2.4161264e-07	1.4568363e-06	0.7564115	0.019968638	1.0588562e-06	7.321696e-07	5.6642182e-08	3.3666883e-09	1.4968441e-07	2.4524638e-07	6.477317e-08	1.1980952e-08	7.60902e-08	4.1680193e-09	9.122713e-08	3.1545127e-08	7.0827305e-08	1.5427256e-08	6.966789e-08
L1-L6_spot_23	2.210788e-08	5.4052993e-08	2.3338998e-07	0.17506112	2.0425541e-06	5.6041796e-07	0.16905488	2.6974171e-06	0.19037937	0.016658345	7.2976874e-08	1.6656703e-08	2.178314e-07	1.5249383e-07	2.8639807e-08	0.00064186734	1.0032071e-07	0.4481977	7.423284e-08	4.7825402e-08	6.64042e-08	1.7882196e-07	7.913962e-08
L1-L6_spot_24	7.2043296e-09	5.022034e-08	4.3383302e-08	0.12135467	0.05195217	9.968395e-07	0.23546104	5.536495e-07	0.117562965	2.2184629e-07	0.0040117423	3.2145338e-09	0.05708195	0.024158373	1.4769068e-08	2.6829043e-06	0.062087685	0.30015814	0.026165469	1.0131214e-07	4.4042977e-07	2.7464447e-08	7.4431927e-07
L1-L6_spot_25	0.1895228	2.2795157e-07	0.0097277295	2.8779763e-05	6.7351647e-07	0.016529722	0.1142529	0.18688564	0.18022533	0.035914604	4.2013326e-08	0.00035374906	7.5410725e-08	2.0241637e-07	0.0016224966	3.488792e-06	1.3302633e-07	0.13610616	7.636398e-08	9.763963e-08	9.912199e-08	0.12882477	5.5081706e-08
L1-L6_spot_26	9.3336564e-07	0.011105854	8.15798e-08	0.0035299	1.468741e-06	1.6784004e-06	0.20708631	0.23967071	0.12108096	2.1991815e-07	3.827727e-08	6.8371184e-09	8.732743e-08	2.9119863e-07	5.7812596e-08	0.023903733	0.011849616	0.2673124	3.9752056e-08	4.009414e-08	7.0203505e-08	0.11445535	4.6274614e-08
L1-L6_spot_27	1.3788376e-08	6.545499e-08	2.7920262e-07	1.2629322e-07	1.1234845e-07	2.4686358e-07	3.779067e-07	0.54543746	5.581907e-07	0.11346763	3.8336072e-08	9.42704e-09	1.598796e-07	6.235764e-07	1.5558152e-08	8.398256e-05	6.536522e-08	0.34100807	3.8938847e-08	3.8645517e-08	5.209439e-08	9.632652e-08	4.2418005e-08
L1-L6_spot_28	0.1578312	1.8690885e-07	8.5317697e-07	0.004585757	1.8107134e-07	4.0790871e-07	2.5682286e-07	0.038009807	0.12949674	0.067583054	2.9283528e-08	0.00372629	1.6960907e-07	6.768951e-08	1.5790685e-07	0.0102784475	5.509339e-08	0.50779146	1.03097555e-07	4.8604942e-08	3.44559e-08	0.08069458	5.8185087e-08
L1-L6_spot_29	0.0060840086	0.0032201982	7.6751775e-07	0.037282918	8.118333e-07	0.13943586	1.4642609e-06	0.041940313	0.107309	1.5918677e-07	5.9583382e-08	1.1433283e-08	8.6712674e-08	1.8296643e-07	8.1839104e-08	0.00014482863	1.1635895e-07	0.40361235	2.6729737e-07	6.536741e-08	6.9207864e-08	0.26096636	8.472241e-08
L1-L6_spot_30	1.674816e-07	3.1504388e-07	0.0018516979	0.23143728	1.9691686e-07	1.3835844e-07	0.15325962	1.204572e-07	1.497285e-07	5.564225e-08	5.951992e-08	1.1191543e-08	6.931906e-08	3.236535e-08	3.3705675e-08	0.03637068	0.016555544	0.4339582	7.3754414e-08	4.4345196e-08	5.8385456e-08	0.1265655	4.923294e-08
L1-L6_spot_31	2.5330136e-08	8.436281e-08	1.40674254e-08	2.7304014e-07	3.2620946e-07	1.3276982e-06	0.30036286	0.53642756	4.593758e-07	0.008987998	9.6745495e-08	0.00041752207	4.314128e-08	0.015907066	1.154774e-08	3.081157e-06	0.0045987223	0.00089394837	9.227852e-08	3.5135837e-08	3.8383913e-08	0.13239855	4.188621e-08
L1-L6_spot_32	0.0029685854	0.00925671	1.2622498e-06	0.22703275	3.2490766e-07	8.238555e-07	0.027118862	0.3275488	5.834482e-06	1.1436927e-06	7.4675846e-08	1.2375097e-08	3.8377422e-07	0.0016071495	3.6033583e-08	8.843085e-07	1.7455056e-07	0.29180047	8.0080085e-08	5.387556e-08	1.4011849e-07	0.11265538	6.0770084e-08
L1-L6_spot_33	1.4533577e-08	8.506185e-08	7.159717e-08	1.1618621e-07	7.993317e-08	1.6034782e-07	0.5184442	1.2160507e-05	1.4428714e-07	1.11592094e-07	3.0864406e-08	3.4244352e-09	0.014753016	1.512375e-07	1.9102144e-08	4.5436877e-06	4.980506e-08	0.46678507	3.499546e-08	3.5846714e-08	4.428907e-08	8.1408324e-08	3.8522394e-08
L1-L6_spot_34	4.701332e-08	1.3397123e-07	3.5968682e-07	0.023529654	1.6618441e-06	3.7949187e-07	5.1586026e-06	0.28063285	0.005265683	0.15365973	3.0102942e-08	0.0011096128	9.54949e-07	9.328004e-08	8.345313e-08	9.49604e-05	3.4231007e-08	0.45170146	4.0434934e-08	5.4396722e-08	4.2506123e-08	0.083996944	5.0452524e-08
L1-L6_spot_35	0.002028062	0.018815648	8.433762e-08	2.5453958e-06	3.4972743e-06	2.8418941e-05	0.20079315	0.4013702	0.11242123	1.5145038e-06	6.036238e-08	4.212849e-09	5.0932175e-07	0.011151269	1.1928059e-08	0.016229905	9.240285e-07	0.2329212	4.0274745e-07	0.003440229	0.00079004647	2.2177472e-08	1.2234608e-06
L1-L6_spot_36	0.0062105935	9.395792e-08	0.006030026	5.0814486e-07	3.7178677e-07	0.13881664	0.036201555	0.28279546	0.07031298	0.086869605	5.7084943e-08	0.0009835146	0.08071222	8.7568594e-07	1.4770757e-08	0.06096723	1.7844253e-07	0.18177697	1.0350126e-07	5.304681e-08	1.13972355e-07	0.048320718	5.5763806e-08
L1-L6_spot_37	0.021431671	0.10725539	0.032895513	1.2971725e-07	9.629849e-08	5.227098e-07	1.101916e-06	3.7730865e-07	1.8649483e-07	1.0695402e-07	3.161915e-08	1.4743579e-08	0.017236551	0.4239625	0.0024346893	0.019221526	0.027952123	2.834164e-08	6.6968106e-08	3.5474496e-08	0.00055074424	0.34705645	6.199874e-08
L1-L6_spot_38	0.011135814	0.003984009	0.015202609	0.04707903	1.6229426e-07	2.135798e-07	5.080803e-07	0.20247434	6.8575077e-06	5.511372e-08	2.2545484e-08	2.0023158e-08	0.03043045	1.6520643e-07	2.1277576e-07	0.035646774	3.259833e-08	0.53017575	5.0343374e-08	3.34555e-08	3.235906e-08	0.12386282	2.6013534e-08
L1-L6_spot_39	2.930324e-07	1.4745613e-07	2.9006424e-08	0.11526778	3.1967767e-07	4.6191252e-07	3.9081692e-07	0.4341455	0.24612154	2.433288e-07	5.0602903e-08	3.505749e-09	1.3534249e-06	2.9038267e-07	2.8469868e-08	3.1416653e-07	2.2453901e-07	0.2044607	1.3548052e-07	4.627475e-08	9.3941885e-08	2.1171308e-08	7.7023806e-08
L1-L6_spot_40	0.060550503	1.14459745e-07	0.0050502424	0.04552702	0.04802322	5.1142115e-06	0.008793881	0.21789692	0.3077206	0.054244947	1.53579e-07	5.7772716e-09	7.8699236e-07	3.8892247e-07	2.123108e-08	0.028522724	1.0712426e-07	0.073571116	6.4958314e-08	1.8454539e-07	1.1907201e-07	0.15009163	8.0576235e-08
L1-L6_spot_41	3.612608e-08	1.8649362e-07	6.023374e-08	0.006063596	7.5843417e-07	0.03384609	0.18480608	0.27105826	0.18546323	3.9728042e-07	3.9273495e-08	4.1718637e-09	1.0503882e-07	5.3892353e-07	1.4104865e-08	2.4694502e-06	8.638891e-08	0.16901106	4.803362e-08	8.1667324e-08	5.8573455e-08	0.14974675	4.7484335e-08
L1-L6_spot_42	4.0382617e-09	6.337832e-08	3.575389e-09	0.34324822	0.017998705	9.682921e-06	0.21556002	0.37644973	1.145668e-05	1.8928025e-06	5.3312274e-08	0.00035271095	6.0329896e-08	0.0432528	5.180638e-09	4.9653934e-09	0.0031142873	2.031641e-09	4.5692467e-08	3.9813322e-08	9.2414204e-08	3.6603587e-09	5.670975e-08
L1-L6_spot_43	8.459807e-09	6.535716e-08	5.0489522e-08	0.0855455	2.0214549e-07	2.2252283e-07	0.108471416	0.28230888	5.6045606e-06	1.397798e-07	4.7119386e-07	6.28036e-09	0.19315767	1.0299447e-07	1.765075e-08	1.1084945e-06	7.041785e-08	0.32053518	0.004592307	0.005380451	6.510615e-08	3.3869668e-08	3.9627082e-07
L1-L6_spot_44	0.00048859685	0.01952693	1.126784e-06	8.896718e-06	3.7455243e-07	2.8457166e-07	0.094582535	0.105117336	0.19270821	0.082432225	0.00896287	1.0426121e-08	0.06301325	1.4436203e-07	3.4602717e-08	6.4804995e-06	6.3049805e-07	0.3550456	4.2918018e-07	1.4048865e-07	3.5842288e-06	0.047560096	0.030540088
L1-L6_spot_45	2.0056492e-08	9.5820646e-08	2.5000068e-07	2.3026513e-07	0.016512897	4.6409273e-06	0.16917875	0.106964655	4.883272e-07	3.1217658e-07	6.9227305e-08	4.141865e-09	0.32887632	2.7305285e-07	1.6330139e-08	3.146711e-06	4.9027584e-08	0.37845707	2.0909661e-07	1.2279655e-07	8.7359226e-08	6.270167e-08	1.9369452e-07
L1-L6_spot_46	1.809801e-08	2.3021254e-07	4.0890978e-08	1.1021446e-06	5.383513e-07	2.1817548e-06	7.483022e-07	0.5570638	0.0001193942	9.933149e-07	1.3970326e-07	2.757995e-09	0.22346924	7.2768677e-07	1.4764807e-08	0.0036067415	2.8111685e-07	0.21573131	8.0853783e-07	5.239475e-07	2.780043e-07	2.8780235e-08	8.655063e-07
L1-L6_spot_47	2.6109987e-08	2.7406452e-07	3.7118025e-07	0.22838373	3.522368e-07	7.388929e-07	0.1451795	6.9289564e-07	0.11166266	0.013574499	3.8073573e-08	0.002138737	1.1020549e-06	0.011792389	1.9270258e-08	9.25926e-06	1.7150634e-07	0.26581904	1.4250975e-07	3.842698e-08	1.8343626e-07	0.22143577	2.0662036e-07
L1-L6_spot_48	0.00040690444	3.809715e-07	4.9479034e-08	3.3297893e-06	2.0014834e-07	3.838722e-07	0.24107152	0.27777967	0.1279925	0.0096587045	9.3466605e-07	3.3042986e-09	0.09726988	2.163687e-06	1.1116289e-08	0.01857182	4.870905e-07	0.1217627	0.091765024	1.2566592e-07	0.013712859	1.986362e-08	2.6568372e-07
L1-L6_spot_49	6.328324e-07	6.315334e-08	5.230808e-07	0.2912634	1.0353716e-07	1.3369362e-07	7.996011e-08	1.4666392e-07	2.1860454e-07	5.562996e-08	5.392098e-08	6.5514607e-09	0.14413826	1.3510876e-07	3.0782907e-08	0.05833455	3.0077167e-08	0.44322988	7.1362024e-08	4.568186e-08	3.4061934e-08	0.06303145	5.4082744e-08
L1-L6_spot_50	0.082538925	6.0994154e-08	1.889515e-07	0.06578767	4.700331e-07	3.0505444e-07	5.7699305e-07	0.20380735	0.038628854	4.775359e-07	4.496974e-08	0.0021491216	0.106455594	0.008446988	4.539368e-08	0.0025312472	7.837188e-08	0.48965153	5.2756132e-08	7.3408366e-08	3.8242764e-08	2.3869111e-07	8.876448e-08
L1-L6_spot_51	4.6949083e-08	1.4638821e-06	6.4128295e-07	4.9912156e-08	4.8277343e-08	5.4297356e-08	5.2427637e-08	0.06484337	8.369433e-08	0.08674698	2.5053195e-08	5.961781e-09	0.00086986175	4.0310105e-08	6.643185e-08	0.00022662782	1.2674755e-07	0.8473102	4.4224716e-08	3.7873736e-08	4.838921e-08	1.9750381e-07	3.116061e-08
L1-L6_spot_52	0.00032148065	2.4671542e-07	0.001912224	2.434575e-07	7.444974e-08	7.4781343e-07	0.012903565	0.16863833	0.014324709	1.3492178e-07	6.621e-08	1.0794435e-08	0.10015457	1.1197462e-06	4.4390568e-08	0.015716476	8.719577e-07	0.48895267	0.011678818	4.1133103e-07	8.2657573e-07	0.18539235	7.5566426e-08
L1-L6_spot_53	4.4780194e-08	0.003065827	2.899463e-07	1.5438356e-07	9.87354e-07	3.5664024e-07	0.12922332	8.30752e-08	0.13226867	3.353896e-07	7.409522e-08	5.401756e-09	1.7546331e-07	0.012017268	5.5093658e-08	9.471137e-05	7.3239946e-08	0.7116862	7.797881e-08	4.682864e-08	1.3912633e-07	2.7152677e-07	0.011640783
L1-L6_spot_54	0.0016176382	6.7055495e-08	2.0417024e-06	4.4203753e-06	0.008120717	0.06697466	0.09600986	2.8420993e-07	0.20439519	0.011125677	3.6205787e-08	1.883784e-08	6.57658e-08	0.005792177	4.6855416e-08	2.2474102e-05	1.1652818e-07	0.36393282	5.974437e-08	4.5741743e-08	1.901236e-07	0.24200128	7.731175e-08
L1-L6_spot_55	0.17026848	0.013923007	0.022106363	0.028654898	4.7221442e-07	2.0226442e-07	0.34968367	3.6578654e-06	0.12655115	0.015905187	9.480783e-08	0.0022621963	0.02251015	1.4525268e-07	7.175955e-08	0.00316137	7.416943e-08	4.8437467e-08	7.898016e-08	7.6969826e-08	8.699765e-08	0.24496853	1.5062437e-07
L1-L6_spot_56	8.409402e-07	1.1026582e-07	0.01923614	0.011620823	7.908334e-07	0.019924298	0.3179237	0.113003165	0.048887506	0.020229356	5.6106092e-08	1.9920263e-08	6.258684e-06	5.106188e-06	4.5256062e-08	1.4182795e-06	7.862544e-08	2.797941e-08	6.405721e-08	3.139527e-08	5.6030053e-08	0.44916013	4.323887e-08
L1-L6_spot_57	0.0091931885	0.01907752	0.0011407101	0.0951919	1.2914606e-07	2.4088723e-07	2.997811e-07	0.21730913	0.091795914	1.025828e-07	2.8164008e-08	0.0019249623	8.040536e-08	7.496953e-08	3.331969e-08	0.0794192	8.713976e-08	0.40283966	4.675664e-08	4.181108e-08	5.6159962e-08	0.08210649	2.9206165e-08
L1-L6_spot_58	0.07663498	5.3367746e-08	1.7737351e-07	0.19803911	4.3932624e-07	0.17001103	0.12510805	2.4702042e-06	0.06459729	1.5553022e-07	4.344469e-08	3.439995e-09	0.010834865	0.040553845	2.6746385e-08	0.0121373385	7.499195e-08	0.25821838	5.238351e-08	4.7976e-08	1.3109064e-07	0.04386137	6.447902e-08
L1-L6_spot_59	3.019373e-07	3.5582346e-08	1.7959128e-07	2.849715e-07	1.6111788e-07	2.4123446e-07	1.11065425e-07	0.19657499	0.11473228	0.082358494	4.336602e-08	8.808434e-08	7.141842e-08	1.3578924e-07	3.414821e-08	0.027029373	5.907029e-08	0.55643713	3.1195487e-08	4.7956853e-08	4.9451707e-08	0.02286576	6.3717906e-08
L1-L6_spot_60	6.967079e-08	5.5705318e-08	1.277629e-07	0.16498347	4.720034e-07	3.381493e-07	0.4506267	2.275403e-06	3.8412622e-06	7.8119676e-08	2.5127973e-08	9.851578e-09	3.4106638e-08	7.154382e-08	2.2691388e-08	1.0218508e-06	4.451589e-08	0.13883181	3.435693e-08	2.1334916e-08	3.795044e-08	0.2455494	2.5556753e-08
L1-L6_spot_61	0.0007452834	0.05106188	0.0009436081	0.50703704	8.861488e-06	7.049312e-06	0.02360397	1.4826312e-06	0.03344429	2.6518563e-07	7.040878e-08	0.00069949497	1.9002856e-06	1.8044419e-07	2.6439835e-08	0.020750862	1.16705536e-07	0.20300804	0.018532146	5.7659047e-08	1.481874e-07	0.14015308	8.885678e-08
L1-L6_spot_62	5.7805973e-09	4.0047502e-07	6.154605e-09	0.24827081	0.200086	0.1857361	0.12548009	0.134602	0.105819166	1.8848835e-06	5.890642e-08	2.6221116e-09	1.1682541e-07	2.9279379e-06	1.7756522e-08	6.9870483e-09	7.185217e-08	2.0528559e-09	5.315424e-08	3.847139e-08	6.6158016e-08	4.1718478e-09	5.876676e-08
L1-L6_spot_63	8.10907e-09	0.0050762966	2.9196576e-08	0.22740409	1.049731e-06	4.1692306e-06	0.16184682	0.26015046	0.044951793	7.07101e-07	3.7959456e-08	2.8438563e-09	5.1658013e-08	2.838415e-07	1.2560729e-08	1.3104609e-06	5.504369e-08	0.30056265	2.0235241e-08	3.1514748e-08	6.2602226e-08	2.7999008e-08	3.5981653e-08
L1-L6_spot_64	0.0074644787	0.0142016355	6.929255e-08	0.13061725	2.0207182e-07	6.5279687e-07	8.6562403e-07	0.4253331	4.8115417e-06	1.5431898e-07	1.1646265e-07	6.812682e-09	0.013578727	2.5917146e-07	1.07962865e-08	0.0035980719	7.1555814e-07	0.17957474	8.505907e-08	4.52334e-08	0.15278384	0.0728402	7.735946e-08
L1-L6_spot_65	0.00027680892	8.126043e-08	1.5865541e-07	0.05922478	1.8590748e-07	0.12312658	0.098222725	0.21752097	0.0051708072	0.022308832	0.068364844	7.86054e-09	2.4034014e-07	0.018588593	3.3027913e-08	1.6648019e-05	0.015070244	0.10177792	1.4035608e-07	8.614158e-08	0.0027609563	0.26756796	3.3428216e-07
L1-L6_spot_66	1.2716147e-06	5.0916753e-08	4.191113e-05	1.36687355e-08	1.6173749e-08	1.2493985e-08	9.782453e-09	8.781321e-09	8.580071e-09	7.685077e-09	1.2265144e-08	5.8994498e-08	2.4745232e-08	1.0353852e-08	5.179805e-07	0.014760388	9.442497e-09	0.41246855	1.12859135e-08	1.2906615e-08	8.87836e-09	0.5727271	1.09021485e-08
L1-L6_spot_67	0.001209803	4.879302e-08	3.351689e-08	0.072775036	7.8641995e-07	6.8573956e-07	9.543622e-07	0.5058334	7.383123e-06	2.7845405e-07	0.05121697	8.325535e-09	0.009939877	1.8343151e-07	2.0032582e-08	0.0003827924	7.3176466e-07	0.2186913	1.3301415e-07	1.345559e-07	0.13968837	0.00025104082	1.5827176e-07
L1-L6_spot_68	4.771242e-08	8.395304e-08	4.970893e-07	1.8311917e-07	3.8850612e-07	5.633061e-07	0.16386934	0.061197177	7.466334e-08	0.042461473	4.91632e-08	0.00026642406	0.0017896878	0.076059885	8.02658e-08	2.229807e-05	8.5661924e-08	0.46379155	6.810087e-08	5.7477987e-08	1.2415268e-07	0.19053985	3.986582e-08
L1-L6_spot_69	1.6858175e-08	4.323139e-07	0.0007471605	0.15118599	7.04044e-07	2.744107e-06	0.10438208	0.16286893	0.14035603	1.5624265e-07	7.577298e-08	4.5755186e-09	0.11871827	5.3034364e-07	8.485268e-09	0.029952709	1.4980393e-06	0.29178146	1.23305e-07	1.423934e-07	1.9971797e-07	4.7125852e-07	3.2141847e-07
L1-L6_spot_70	4.0634156e-08	2.0776557e-07	1.2753083e-06	2.7532403e-07	1.892138e-07	2.0162595e-06	1.5207663e-06	0.64591813	3.0888772e-05	0.03310347	6.6243416e-08	1.0857803e-08	6.8113444e-08	2.9372084e-06	1.08335676e-07	1.2560308e-07	7.564349e-08	1.3777123e-08	6.1521085e-08	2.657403e-08	9.551916e-08	0.32093832	3.8507004e-08
L1-L6_spot_71	1.6919832e-07	0.013723116	9.079041e-06	0.111036174	1.6092966e-07	1.6747003e-07	0.031457677	0.015177612	0.18619189	1.1398743e-07	7.626076e-08	7.2379975e-05	1.4634024e-07	1.4869165e-07	4.974593e-08	0.0010393225	0.012871163	0.5140052	4.3037623e-08	5.3368204e-08	1.0047674e-07	0.11441504	3.8186815e-08
L1-L6_spot_72	1.8359051e-08	2.0905085e-07	5.153313e-08	0.095051944	0.06642551	7.3225e-06	0.3588607	2.4247214e-07	0.116450235	2.913651e-07	6.899504e-08	3.177172e-09	3.4737138e-07	0.018391818	1.8403455e-08	0.01830336	1.0612269e-07	0.32650742	1.1952058e-07	9.982076e-08	8.9400686e-08	1.9588134e-08	1.1874213e-07
